N	3gram	Losev_Prob_2	Psycholo
1	для того чтобы	2	19
2	на то что	4	16
3	в том что	4	14
4	с одной стороны	5	12
5	что в этом	1	6
6	в зависимости от	1	6
7	о том что	14	6
8	заключается в том	2	6
9	в самом деле	2	5
10	до сих пор	4	5
11	совершенно ясно что	1	5
12	с другой стороны	5	5
13	и если мы	1	4
14	именно то что	1	4
15	мы могли бы	1	4
16	а с другой	1	4
17	друг к другу	2	4
18	не только не	2	4
19	по этому поводу	2	4
20	таким образом что	1	3
21	иметь в виду	1	3
22	одним и тем	1	3
23	никак не может	2	3
24	то же самое	5	3
25	вместе с тем	1	3
26	и то что	7	3
27	и когда мы	1	3
28	мы все же	3	3
29	и то же	1	3
30	в учении о	1	3
31	о котором мы	1	3
32	и тем же	1	3
33	с самого начала	2	3
34	можно было бы	2	3
35	и т д	6	3
36	в этом отношении	1	3
37	что иное как	3	2
38	и той же	2	2
39	самом деле если	1	2
40	и что именно	1	2
41	в этом случае	7	2
42	может быть и	2	2
43	на первый план	3	2
44	котором мы говорили	1	2
45	то что в	1	2
46	одной и той	2	2
47	нечто такое что	1	2
48	так же как	1	2
49	в данном случае	5	2
50	сами по себе	2	2
51	не только в	2	2
52	в конце концов	7	2
53	то что мы	7	2
54	само по себе	2	2
55	не может быть	3	2
56	вопрос о том	2	2
57	нам думается что	1	2
58	не что иное	3	2
59	той или иной	1	2
60	можно сказать что	3	2
61	до тех пор	4	2
62	друг от друга	2	2
63	на самом деле	2	2
64	это же самое	1	1
65	для нас важно	1	1
66	том что в	2	1
67	в следующем виде	1	1
68	на том что	1	1
69	и есть то	2	1
70	нас не существует	1	1
71	идет речь о	1	1
72	прямо сказать что	1	1
73	только потому что	1	1
74	мы и хотели	1	1
75	как только мы	2	1
76	но только не	1	1
77	мы имеем в	1	1
78	ни в каких	1	1
79	более или менее	4	1
80	требует от нас	1	1
81	в этом смысле	5	1
82	нам кажется что	1	1
83	а в том	1	1
84	что на этом	1	1
85	одной стороны и	3	1
86	же как и	1	1
87	и в этом	3	1
88	том что всякое	1	1
89	и во многих	1	1
90	одной стороны это	1	1
91	с которой он	1	1
92	каждое слово имеет	1	1
93	того что мы	1	1
94	отношении и в	1	1
95	точное представление о	1	1
96	только то что	3	1
97	из самых важных	1	1
98	это совершенно неверно	1	1
99	что в нем	1	1
100	к тому чтобы	1	1
101	том или ином	2	1
102	что и здесь	1	1
103	то что она	2	1
104	есть совсем не	1	1
105	что в конце	1	1
106	в значительной мере	3	1
107	но не о	1	1
108	несмотря на то	1	1
109	по крайней мере	6	1
110	то или иное	2	1
111	и вовсе не	4	1
112	не то что	1	1
113	в том случае	2	1
114	и в частности	3	1
115	все равно это	1	1
116	то время как	1	1
117	мы не можем	1	1
118	в том или	1	1
119	он был бы	1	1
120	если мы возьмем	2	1
121	в противоречие с	1	1
122	и в его	1	1
123	все равно не	1	1
124	и тот же	2	1
125	казалось бы что	1	1
126	если бы в	1	1
127	как один из	1	1
128	как будто бы	5	1
129	всегда одним и	1	1
130	бы для этого	1	1
131	как и вообще	1	1
132	о чем не	1	1
133	в последнее время	1	1
134	слов и в	1	1
135	но вместе с	1	1
136	то есть не	3	1
137	она все же	1	1
138	заключается в самом	1	1
139	не знает о	1	1
140	только мы пытаемся	1	1
141	потому что мы	1	1
142	и говорить не	1	1
143	у нас не	2	1
144	потому что они	1	1
145	совсем другой смысл	1	1
146	один и тот	2	1
147	того или иного	5	1
148	в частности в	2	1
149	то что не	2	1
150	ни в каком	4	1
151	когда мы говорим	2	1
152	то обстоятельство что	1	1
153	или другими словами	1	1
154	что есть знак	1	1
155	в то время	1	1
156	в собственном смысле	1	1
157	те или иные	3	1
158	ничего общего с	2	1
159	но никак не	2	1
160	ни одна из	1	1
161	лежащее в основе	1	1
162	ни о чем	1	1
163	он может быть	1	1
164	никак не могут	1	1
165	и хотели бы	1	1
166	каждого из нас	1	1
167	тем что он	1	1
168	но как только	1	1
169	что у нас	1	1
170	если иметь в	1	1
171	и тем более	1	1
172	одна из самых	1	1
173	обратим внимание на	1	1
174	и это очень	1	1
175	мы еще не	2	1
176	и только в	1	1
177	его от других	1	1
