N	2gram	Vygotskiy__4	Formalny
1	и не	13	30
2	вовсе не	5	28
3	и в	33	27
4	может быть	22	25
5	не может	10	24
6	так и	3	21
7	и его	5	19
8	в этом	28	18
9	таким образом	13	18
10	а не	6	17
11	самом деле	12	16
12	точки зрения	6	16
13	то же	9	15
14	в нем	7	15
15	на самом	6	14
16	как и	5	14
17	с точки	4	14
18	не в	2	12
19	если бы	10	12
20	и т	6	11
21	в самом	12	11
22	в жизни	4	11
23	и от	2	11
24	художественное произведение	1	11
25	место в	2	10
26	но и	3	10
27	в действительности	2	9
28	не только	7	9
29	как его	1	9
30	так как	12	9
31	так же	13	9
32	как бы	25	8
33	при этом	2	8
34	ни в	3	8
35	как мы	4	8
36	в пределах	3	8
37	только в	4	8
38	как раз	9	8
39	то что	44	8
40	и все	12	8
41	что в	21	8
42	художественного произведения	1	7
43	тем же	1	7
44	с тем	4	7
45	же время	2	7
46	потому что	24	7
47	его в	3	7
48	между тем	1	7
49	в его	10	7
50	в том	21	7
51	если мы	12	7
52	там где	1	7
53	все это	13	7
54	совершенно не	4	7
55	в то	3	7
56	в искусстве	2	7
57	действительности и	1	6
58	еще не	1	6
59	но в	2	6
60	все эти	6	6
61	т д	2	6
62	в своей	4	6
63	и ее	2	6
64	всяком случае	3	6
65	все время	24	6
66	было бы	12	6
67	что он	20	6
68	с другой	2	6
69	вместе с	8	6
70	все же	5	6
71	и для	3	6
72	бы в	1	6
73	истории литературы	1	6
74	хотя бы	2	6
75	в своих	3	6
76	во всяком	3	6
77	совсем не	1	5
78	но не	3	5
79	в истории	1	5
80	в одной	2	5
81	независимо от	1	5
82	что именно	3	5
83	в художественном	2	5
84	так сказать	1	5
85	ни было	1	5
86	материала в	3	5
87	того чтобы	22	5
88	сводится к	2	5
89	если же	1	5
90	в ней	6	5
91	что они	6	5
92	в дальнейшем	1	5
93	никогда не	5	5
94	связи с	2	5
95	и их	1	5
96	т п	3	5
97	и между	1	5
98	тем что	3	5
99	и потому	2	5
100	тому как	2	5
101	и формы	2	5
102	не является	2	5
103	в результате	2	5
104	другой стороны	2	5
105	мы не	5	4
106	смысл и	4	4
107	бы то	2	4
108	менее всего	1	4
109	как в	3	4
110	и как	5	4
111	в целом	5	4
112	и те	1	4
113	но ведь	1	4
114	на ее	2	4
115	бы ни	1	4
116	в корне	1	4
117	подобно тому	1	4
118	то ни	1	4
119	в ее	2	4
120	мы знаем	2	4
121	том что	22	4
122	жизнь не	1	4
123	по себе	9	4
124	только мотивировкой	1	4
125	она не	3	4
126	в смысле	1	4
127	тогда когда	1	4
128	мы можем	5	4
129	и является	2	4
130	к тому	12	4
131	и восприятия	1	4
132	о том	20	4
133	как ее	1	4
134	его смысла	1	4
135	же и	1	4
136	конечно не	3	4
137	уже в	2	4
138	только на	1	4
139	содержания и	1	4
140	для того	23	4
141	со стороны	2	4
142	прежде всего	2	4
143	смысла и	4	4
144	материал в	1	4
145	до конца	7	4
146	в связи	1	4
147	как это	14	4
148	да и	3	4
149	слова и	4	4
150	как мотивировка	1	4
151	из этого	5	4
152	жизни и	4	4
153	формы и	1	3
154	художественном произведении	1	3
155	же как	3	3
156	того же	1	3
157	мы уже	5	3
158	той же	4	3
159	мы и	1	3
160	в виду	2	3
161	литературы и	2	3
162	и на	5	3
163	в которых	3	3
164	столь же	2	3
165	во всех	2	3
166	то мы	1	3
167	нового и	1	3
168	бы и	2	3
169	что это	13	3
170	формы в	1	3
171	в себе	6	3
172	не следует	1	3
173	исполнения и	1	3
174	и с	2	3
175	те же	2	3
176	материала и	2	3
177	искусства в	1	3
178	это не	6	3
179	этом романе	1	3
180	ее в	4	3
181	в этих	1	3
182	от его	1	3
183	и более	1	3
184	по отношению	1	3
185	тому что	6	3
186	мотивировки и	1	3
187	в основе	3	3
188	для нас	7	3
189	же самое	6	3
190	совершается в	2	3
191	только то	1	3
