N	2gram	Voloshinov_1	Problema
1	то что	3	42
2	вовсе не	1	35
3	и в	16	32
4	и не	4	31
5	не есть	2	29
6	в этом	9	19
7	не менее	2	19
8	не только	7	17
9	а не	1	15
10	но в	4	14
11	у нас	1	14
12	может быть	17	14
13	как бы	5	14
14	что мы	2	13
15	в нем	4	13
16	как раз	1	13
17	сказать что	7	13
18	том что	3	12
19	что в	3	12
20	так и	4	12
21	так как	4	11
22	о том	2	11
23	и даже	4	11
24	если мы	2	11
25	ничего общего	1	11
26	то же	2	10
27	отнюдь не	4	10
28	в этой	4	10
29	ничего не	1	10
30	прежде всего	9	10
31	нет ничего	1	10
32	еще не	5	9
33	но не	1	9
34	того чтобы	1	9
35	же самое	1	9
36	и это	6	9
37	и что	1	9
38	но и	4	9
39	по своему	2	9
40	в данном	1	9
41	что же	1	9
42	в том	3	9
43	так же	2	9
44	и о	2	8
45	и ее	4	8
46	и на	4	8
47	общего с	1	8
48	все эти	5	8
49	для того	1	8
50	было бы	2	8
51	в своей	2	8
52	данном случае	1	8
53	даже и	1	8
54	не может	8	8
55	но это	2	8
56	во всех	3	7
57	ни в	5	7
58	в них	2	7
59	между собою	2	7
60	как мы	4	7
61	никогда не	2	7
62	что он	2	7
63	только в	4	7
64	все это	4	7
65	и все	4	7
66	во всяком	3	7
67	и то	1	6
68	самом деле	6	6
69	на самом	4	6
70	и есть	3	6
71	говорить о	2	6
72	но как	2	6
73	за пределы	2	6
74	и как	3	6
75	в самом	2	6
76	при этом	6	6
77	его в	4	6
78	что такое	5	6
79	таким образом	9	6
80	в виду	1	6
81	и здесь	1	6
82	в его	4	6
83	этом смысле	3	6
84	то и	1	6
85	в конце	1	6
86	предметов и	1	6
87	как это	3	6
88	не существует	2	6
89	хотя и	1	6
90	совершенно не	8	6
91	не имеют	1	5
92	мы уже	2	5
93	не являются	1	5
94	что она	1	5
95	с тем	1	5
96	можно ли	1	5
97	связи с	1	5
98	в сознании	1	5
99	той или	1	5
100	можно сказать	4	5
101	для нас	2	5
102	есть в	2	5
103	или иной	1	5
104	мы должны	1	5
105	мы и	1	4
106	совсем не	2	4
107	как он	1	4
108	их в	3	4
109	входит в	1	4
110	мы говорили	1	4
111	и притом	3	4
112	а в	3	4
113	только то	2	4
114	если бы	1	4
115	и только	9	4
116	один из	2	4
117	философии и	1	4
118	только на	3	4
119	мы можем	9	4
120	перейти к	1	4
121	и пр	12	4
122	в одно	2	4
123	и вообще	2	4
124	и для	2	4
125	в связи	1	4
126	и ни	1	4
127	же в	1	4
128	по поводу	1	4
129	того же	2	3
130	в чем	5	3
131	что они	1	3
132	с этим	2	3
133	однако не	1	3
134	что это	2	3
135	учение о	3	3
136	но ведь	2	3
137	но именно	1	3
138	он не	2	3
139	именно то	1	3
140	и еще	1	3
141	в жизни	2	3
142	как и	2	3
143	несмотря на	1	3
144	на этот	1	3
145	смысл и	1	3
146	в этих	3	3
147	точки зрения	8	3
148	с точки	6	3
149	есть еще	1	3
150	дело в	1	3
151	только не	1	3
152	и его	8	3
153	и делает	1	3
154	в каком	2	3
155	к тому	1	3
156	что оно	2	3
157	говорит и	1	3
158	можно было	1	3
159	для этого	2	3
160	не на	2	3
161	но отнюдь	2	3
162	только и	2	3
163	о нем	1	3
164	другими словами	2	3
165	что его	1	3
166	к нему	1	3
167	во всей	2	3
168	что здесь	1	3
169	оно и	2	3
170	мы увидим	1	3
171	никак нельзя	1	3
172	же и	1	3
173	уже не	1	3
174	уже в	1	3
175	об его	2	3
176	говорит о	1	3
177	всяком случае	3	3
178	случае не	1	3
179	уже и	1	3
180	до сих	3	3
181	с другой	1	3
182	здесь в	1	3
183	а наоборот	1	3
184	оно не	2	3
185	что не	2	3
186	бы оно	1	3
187	сейчас же	1	3
188	сих пор	3	3
189	только для	5	3
190	хотя бы	4	3
191	с ним	2	3
192	хотя в	1	3
193	есть и	2	3
194	себе но	1	3
195	я и	6	2
196	же как	2	2
197	мы здесь	1	2
198	и потому	3	2
199	едва ли	3	2
200	по его	1	2
201	мы имеем	1	2
202	мы не	2	2
203	что если	1	2
204	в сущности	1	2
205	что иное	1	2
206	сказать о	1	2
207	было до	1	2
208	иное как	1	2
209	с его	7	2
210	нет и	2	2
211	меньше всего	2	2
212	из этих	2	2
213	сознания с	1	2
214	во многих	1	2
215	вообще не	2	2
216	на его	1	2
217	например о	1	2
218	а это	1	2
219	как они	1	2
220	не будет	2	2
221	и может	4	2
222	конечно в	1	2
223	и с	8	2
224	это было	1	2
225	с другими	3	2
226	делает его	1	2
227	для них	1	2
228	и того	1	2
229	понятия и	2	2
230	одного и	1	2
231	на первый	2	2
232	в эту	1	2
233	но если	1	2
234	знаем что	2	2
235	образом и	1	2
236	которые в	1	2
237	друг другу	1	2
238	по крайней	3	2
239	однако в	1	2
240	образ не	1	2
241	же мы	1	2
242	на один	1	2
243	она не	1	2
244	не имеет	1	2
245	в науке	2	2
246	для всего	1	2
247	это мы	1	2
248	что нечто	1	2
249	в области	3	2
250	не могут	2	2
251	могут быть	3	2
252	себе все	1	2
253	без всякого	1	2
254	подобно тому	1	2
255	важно только	1	2
256	говорили что	1	2
257	что может	1	2
258	и всегда	1	2
259	это только	1	2
260	часто и	1	2
261	нас в	1	2
262	на одном	1	2
263	крайней мере	3	2
264	быть даже	1	2
265	нельзя сказать	1	2
266	все время	1	2
267	может иметь	2	2
268	в него	5	2
269	мы видим	2	2
270	исследования мы	1	2
271	а часто	1	2
272	и так	2	2
273	а потому	4	2
274	поэтому и	2	2
275	со всеми	2	2
276	в качестве	1	2
277	на этой	3	2
278	не можем	2	2
279	для него	6	2
280	есть та	1	2
281	ведь это	1	2
282	с этими	1	2
283	как его	1	2
284	момент в	2	2
285	со всем	1	2
286	являются только	1	2
287	что для	1	2
288	вместе с	3	2
289	и особенно	1	2
290	без всякой	1	2
291	он будет	1	2
292	тому как	1	2
293	а потом	1	2
294	не будем	1	2
295	о его	1	2
296	становится ясным	1	2
297	известной степени	1	2
298	и часто	1	2
299	сознания и	2	2
300	особого рода	1	2
301	только что	1	2
302	здесь только	1	2
303	от всех	1	2
304	для нашего	1	2
305	не что	1	2
306	а может	2	2
307	ее в	2	2
308	ту же	2	1
309	где же	1	1
310	потом и	1	1
311	в объективном	1	1
312	все остальное	1	1
313	и объясняется	1	1
314	и подробно	1	1
315	других областей	1	1
316	жизни мы	1	1
317	определить как	2	1
318	что эти	1	1
319	отношения к	3	1
320	и этот	2	1
321	в году	1	1
322	той же	1	1
323	до времени	1	1
324	нам в	1	1
325	оно есть	1	1
326	я не	1	1
327	но даже	1	1
328	конечно и	1	1
329	эти термины	1	1
330	и самого	1	1
331	же нужно	1	1
332	первый план	1	1
333	бы то	1	1
334	оно ни	1	1
335	он может	1	1
336	о смерти	1	1
337	полной самостоятельности	1	1
338	с самой	1	1
339	заметим что	1	1
340	друг на	2	1
341	науке или	1	1
342	в общем	3	1
343	рождение и	2	1
344	мы сейчас	1	1
345	нашего сознания	1	1
346	в течение	1	1
347	первый взгляд	1	1
348	дает нам	1	1
349	все же	1	1
350	его к	1	1
351	к другим	2	1
352	всего как	1	1
353	есть ли	1	1
354	от этого	1	1
355	чего же	1	1
356	не знает	2	1
357	ни один	1	1
358	самым существенным	1	1
359	притом еще	1	1
360	видим и	1	1
361	всей его	1	1
362	теории и	1	1
363	связанные с	2	1
364	момента в	2	1
365	идеи и	1	1
366	да притом	1	1
367	отношений между	1	1
368	на этом	3	1
369	точно и	1	1
370	человека в	1	1
371	а вместе	1	1
372	то ни	1	1
373	в глубине	1	1
374	то нам	1	1
375	этой ступени	2	1
376	лишь в	1	1
377	и других	2	1
378	на протяжении	2	1
379	в уже	1	1
380	мы на	1	1
381	может стать	1	1
382	на почве	1	1
383	ведь она	1	1
384	еще одно	1	1
385	мог бы	1	1
386	кажется что	2	1
387	не чем	1	1
388	жизни человека	4	1
389	он является	1	1
390	и вся	2	1
391	на друга	2	1
392	этим и	1	1
393	перевести на	1	1
394	и чувств	2	1
395	потому и	2	1
396	их на	1	1
397	во время	3	1
398	нужно только	1	1
399	что между	1	1
400	обыденной жизни	1	1
401	мыслью о	1	1
402	именно и	1	1
403	к роковому	1	1
404	в известной	1	1
405	свой смысл	1	1
406	вопрос о	1	1
407	на первой	1	1
408	иным как	1	1
409	что было	1	1
410	жизни является	1	1
411	войти в	2	1
412	ни было	2	1
413	память о	1	1
414	не должна	1	1
415	и почти	1	1
416	из одного	1	1
417	можем сказать	2	1
418	об ее	1	1
419	его целом	2	1
420	иной раз	1	1
421	есть прежде	1	1
422	тогда когда	1	1
423	русский или	1	1
424	уже становится	1	1
425	до поры	1	1
426	в основе	3	1
427	так чтобы	1	1
428	сталкиваемся с	1	1
429	можно получить	1	1
430	и мало	1	1
431	на путях	1	1
432	из него	1	1
433	не их	1	1
434	на язык	3	1
435	одна из	1	1
436	имеем дело	1	1
437	обратим внимание	1	1
438	этих двух	1	1
439	они являются	1	1
440	это именно	1	1
441	что жизнь	1	1
442	этом отношении	1	1
443	что на	2	1
444	в момент	1	1
445	должны быть	1	1
446	бы он	1	1
447	сознания на	1	1
448	поры до	1	1
449	существует только	2	1
450	на какую-нибудь	1	1
451	с ее	4	1
452	на другой	1	1
453	в пределах	2	1
454	сознании а	1	1
455	если они	1	1
456	и сам	1	1
457	не место	1	1
458	именно этот	1	1
459	связанных с	2	1
460	он был	1	1
461	которой можно	1	1
462	остановимся на	1	1
463	и внешней	1	1
464	находится в	2	1
465	сводится к	2	1
466	в другом	1	1
467	внимание на	1	1
468	и та	1	1
469	как ее	1	1
470	ухода за	1	1
471	его жизни	1	1
472	имеет и	1	1
473	за собою	1	1
474	это в	1	1
475	эти два	1	1
476	с любым	1	1
477	стал символом	1	1
478	не более	1	1
479	и можно	1	1
480	происходит только	1	1
481	нем и	1	1
482	и об	1	1
483	не случайно	1	1
484	к сожалению	1	1
485	может оказаться	1	1
486	кроме этого	1	1
487	это же	1	1
488	которая была	1	1
489	себя в	1	1
490	определения и	1	1
491	для всех	4	1
492	события и	1	1
493	конечно не	6	1
494	всем его	1	1
495	в конкретной	1	1
496	в нашей	1	1
497	в начале	2	1
498	а то	1	1
499	не дает	1	1
500	в душе	2	1
501	его и	1	1
502	мы знаем	3	1
503	мир в	1	1
504	и их	4	1
505	но всегда	1	1
506	ее не	1	1
507	при всей	2	1
508	в систему	2	1
509	не говорит	1	1
510	от того	1	1
511	этой цели	1	1
512	имеет значение	1	1
513	в свои	1	1
514	со стороны	1	1
515	с большими	1	1
516	даже не	3	1
517	сущность этого	1	1
518	на ее	1	1
519	научную терминологию	1	1
520	которые можно	1	1
521	мы еще	1	1
522	чем конечно	1	1
523	в некоторых	1	1
524	конечно остается	1	1
525	мы скажем	1	1
526	потом в	1	1
527	и самый	1	1
528	и жизни	1	1
529	с которым	1	1
530	человек есть	1	1
531	но содержание	1	1
532	обработке и	1	1
533	нет никаких	2	1
534	входить в	1	1
535	является его	1	1
536	конечно мы	2	1
537	в историю	2	1
538	конечно есть	1	1
539	и столь	1	1
540	и к	6	1
541	быть это	3	1
542	не сознавая	1	1
543	в человеческом	1	1
544	мы сказали	1	1
545	с этой	2	1
546	это нечто	2	1
547	несколько слов	1	1
548	в основном	3	1
549	оно влечет	1	1
550	в смысле	1	1
551	мышления в	1	1
552	понимать только	1	1
553	случайно но	1	1
554	что я	1	1
555	и действенной	1	1
556	которая в	1	1
557	широких кругах	1	1
558	что по	1	1
559	но зато	2	1
560	в свете	1	1
561	тот же	1	1
562	но оно	3	1
563	в период	1	1
564	из тех	2	1
565	только как	3	1
566	смысле они	1	1
567	а ведь	1	1
568	мы считаем	1	1
569	по которой	1	1
570	ко всему	1	1
571	чем иным	1	1
572	и представления	1	1
573	есть то	1	1
574	самое и	1	1
575	пр можно	1	1
576	жизни и	3	1
577	и эта	1	1
578	к этому	2	1
579	как на	1	1
