N	2gram	Vygotskiy__2	KulturaY
1	и в	15	23
2	точки зрения	26	23
3	в том	33	22
4	не только	15	17
5	в этом	19	16
6	было бы	10	16
7	с точки	18	16
8	самом деле	6	14
9	может быть	9	14
10	в области	1	14
11	в самом	11	13
12	что в	14	13
13	потому что	7	12
14	для того	10	12
15	вопрос о	5	11
16	том что	27	11
17	того чтобы	12	11
18	можно было	5	11
19	в его	2	11
20	того что	17	11
21	а не	3	11
22	у нас	1	10
23	и не	7	10
24	таким образом	14	9
25	хотя бы	4	9
26	так как	4	9
27	прежде всего	4	9
28	лишь в	3	8
29	иными словами	2	8
30	зависимости от	6	8
31	если бы	8	8
32	в виду	6	8
33	до сих	1	8
34	сих пор	1	8
35	как на	1	8
36	как это	6	7
37	в зависимости	6	7
38	все эти	3	7
39	в нашем	1	7
40	должно быть	2	7
41	речи в	6	7
42	того как	4	7
43	если мы	6	7
44	те же	3	7
45	и что	8	7
46	с другой	6	7
47	в языке	1	7
48	или иной	2	7
49	в данном	3	7
50	сказать что	6	7
51	то же	5	6
52	говорить о	2	6
53	в общем	3	6
54	с помощью	5	6
55	в силу	2	6
56	только в	4	6
57	так и	8	6
58	при этом	3	6
59	и тем	2	6
60	с тем	1	6
61	в их	2	6
62	о языке	2	6
63	ничего не	3	6
64	связи с	9	6
65	не может	9	6
66	могут быть	2	6
67	по себе	7	6
68	о том	9	6
69	после того	1	6
70	что и	2	6
71	тот же	7	6
72	что он	12	6
73	для этого	3	6
74	также и	2	5
75	и есть	2	5
76	как мы	6	5
77	я не	1	5
78	в чем	1	5
79	уже выше	1	5
80	независимо от	4	5
81	все же	4	5
82	из этих	4	5
83	как бы	7	5
84	что она	3	5
85	как и	6	5
86	не в	8	5
87	вовсе не	6	5
88	во внимание	1	5
89	от того	2	5
90	не могут	2	5
91	той или	2	5
92	и должно	1	5
93	тем что	2	5
94	на которых	2	5
95	в связи	6	5
96	что же	2	5
97	не будем	1	5
98	тем более	3	5
99	но это	1	5
100	а в	4	5
101	того же	3	4
102	тех же	1	4
103	отношения между	3	4
104	в сущности	9	4
105	столь же	2	4
106	точка зрения	3	4
107	как в	4	4
108	в своем	9	4
109	только тогда	2	4
110	целый ряд	2	4
111	вопросом о	2	4
112	в целом	10	4
113	том случае	1	4
114	этого слова	3	4
115	что значит	1	4
116	в своей	4	4
117	что такое	1	4
118	которые в	1	4
119	том чтобы	4	4
120	же мы	1	4
121	тому что	1	4
122	тем самым	3	4
123	тогда когда	5	4
124	учения о	2	4
125	как раз	4	4
126	и о	1	4
127	в ее	1	4
128	данном случае	3	4
129	были бы	2	4
130	для нас	4	4
131	а также	2	4
132	заключается в	8	4
133	между тем	1	4
134	один из	1	4
135	с одной	7	4
136	в нашей	1	4
137	что не	1	4
138	слова в	1	4
139	однако что	1	4
140	одной стороны	7	4
141	мы говорим	1	4
142	в той	1	4
143	и научная	1	4
144	то что	20	4
145	речь идет	2	3
146	я и	1	3
147	на самом	3	3
148	это и	1	3
149	по преимуществу	1	3
150	той же	2	3
151	есть не	1	3
152	мы не	10	3
153	сам по	1	3
154	в ней	1	3
155	время в	1	3
156	то мы	1	3
157	но не	3	3
158	то он	2	3
159	но как	1	3
160	по отношению	6	3
161	очевидно что	3	3
162	речи но	3	3
163	то обстоятельство	1	3
164	отнюдь не	2	3
165	что именно	3	3
166	что как	3	3
167	и к	6	3
168	что слово	1	3
169	бы и	3	3
170	что это	6	3
171	бы сказать	1	3
172	тому же	1	3
173	но на	3	3
174	он не	7	3
175	и вот	1	3
176	и с	4	3
177	зрения на	1	3
178	с этой	2	3
179	мы видели	6	3
180	значит не	1	3
181	но если	2	3
182	в которых	3	3
183	имеет смысл	1	3
184	и более	2	3
185	что сам	1	3
186	как проблема	1	3
187	в отношении	6	3
188	она не	1	3
189	как о	1	3
190	не имеет	4	3
191	на него	1	3
192	в процессе	11	3
193	не по	1	3
194	был бы	1	3
195	что на	2	3
196	не потому	2	3
197	обстоятельство что	1	3
198	не есть	1	3
199	только то	1	3
200	в результате	3	3
201	на вопрос	4	3
202	но и	10	3
203	нас в	2	3
204	связь между	5	3
205	этих слов	1	3
206	это не	5	3
207	и только	3	3
208	вообще и	1	3
209	речи которые	2	3
210	этот вопрос	5	3
211	уже в	5	3
212	вопроса о	1	3
213	в данной	1	3
214	ни в	2	3
215	могло бы	1	3
216	мы находим	6	3
217	то это	1	3
218	именно в	2	3
219	а именно	1	3
220	а с	4	3
221	естественно что	1	3
222	когда мы	1	3
223	по существу	5	3
224	там где	6	3
225	того или	1	3
226	но для	2	3
227	к тому	7	3
228	мы должны	6	3
229	что вообще	1	3
230	другой стороны	1	3
231	речи как	3	3
232	по поводу	4	3
233	они не	3	3
234	смысле слова	5	2
235	книги в	1	2
236	отношению к	5	2
237	что эти	1	2
238	собственном смысле	3	2
239	мы имеем	3	2
240	ответить на	1	2
241	о формах	1	2
242	случаи когда	1	2
243	здесь не	1	2
244	чем это	3	2
245	не то	2	2
246	для обозначения	2	2
247	отличие от	3	2
248	за пределы	2	2
249	что они	3	2
250	сама по	2	2
251	языка и	3	2
252	это самое	1	2
253	более чем	1	2
254	смысле этого	3	2
255	когда он	3	2
256	и как	2	2
257	имеет в	1	2
258	более или	2	2
259	самое важное	2	2
260	увидим что	2	2
261	но в	6	2
262	для которого	3	2
263	еще на	1	2
264	он в	3	2
265	учение о	1	2
266	в известном	2	2
267	и тот	1	2
268	как он	6	2
269	так сказать	1	2
270	и самый	2	2
271	же это	2	2
272	и если	1	2
273	быть с	1	2
274	свое время	1	2
275	состоит в	3	2
276	на этом	1	2
277	но все	2	2
278	что все	4	2
279	значение в	3	2
280	этих форм	1	2
281	с целью	2	2
282	его в	1	2
283	на протяжении	2	2
284	с другими	3	2
285	с вопросом	1	2
286	приходит в	1	2
287	не понимают	2	2
288	как об	1	2
289	чем в	2	2
290	такой же	1	2
291	остается в	2	2
292	или менее	2	2
293	в этих	2	2
294	из того	4	2
295	и при	1	2
296	в котором	2	2
297	бы привести	1	2
298	в отличие	3	2
299	мысли и	1	2
300	точку зрения	6	2
301	однако в	1	2
302	нас к	2	2
303	что есть	1	2
304	в таких	1	2
305	дело не	1	2
306	проблема и	1	2
307	нельзя не	1	2
308	слова как	1	2
309	которые можно	1	2
310	этого нам	1	2
311	которое в	1	2
312	отличается от	1	2
313	относительно того	3	2
314	речи эта	2	2
315	не станем	2	2
316	нам о	1	2
317	основной порок	1	2
318	но мы	3	2
319	в пределах	1	2
320	в дальнейшем	1	2
321	на том	2	2
322	иную функцию	1	2
323	совершенно иной	1	2
324	к его	2	2
325	вопрос этот	1	2
326	когда в	2	2
327	все те	2	2
328	и здесь	1	2
329	язык и	1	2
330	можно сказать	2	2
331	на точку	1	2
332	как они	1	2
333	можно видеть	1	2
334	эти два	1	2
335	а потому	1	2
336	указывает что	2	2
337	известном смысле	1	2
338	в двух	1	2
339	деле не	1	2
340	вопрос об	2	2
341	тот или	1	2
342	именно на	1	2
343	в качестве	4	2
344	конечно не	1	2
345	то и	1	2
346	ни одного	1	2
347	что если	2	2
348	речь в	3	2
349	не дает	2	2
350	в одном	2	2
351	в некоторых	2	2
352	то у	1	2
353	ответа на	1	2
354	в особенности	1	2
355	точек зрения	1	2
356	еще и	1	2
357	один и	1	2
358	только что	3	2
359	на этот	6	2
360	в свете	1	2
361	понятие о	2	2
362	что мы	9	2
363	чем же	1	2
364	в частности	6	2
365	эти слова	1	2
366	вместе с	6	2
367	так же	4	2
368	это те	1	2
369	но сам	1	2
370	тому как	2	2
371	в тех	1	2
372	иначе говоря	2	2
373	материал для	1	2
374	свою культурную	1	2
375	как например	2	2
376	только для	3	2
377	все это	4	2
378	к вопросу	2	2
379	вопрос в	1	2
380	еще более	1	2
381	функции не	1	2
382	не знает	1	2
383	в свое	1	2
384	во всяком	7	2
385	том числе	3	2
386	равным образом	1	1
387	ту же	2	1
388	говоря о	1	1
389	также тем	1	1
390	же как	2	1
391	лишь после	1	1
392	в объяснении	3	1
393	решение задачи	1	1
394	и то	1	1
395	эта речь	1	1
396	на деле	5	1
397	когда человек	1	1
398	не имеют	1	1
399	в силе	1	1
400	к фактам	1	1
401	с таким	6	1
402	здесь из	1	1
