N	2gram	Bakhtin_Pr_5	FransuaR
1	и в	35	65
2	то есть	16	45
3	как бы	31	22
4	и не	27	22
5	вовсе не	7	18
6	и т.п	6	17
7	в сущности	14	16
8	в том	5	16
9	в этом	14	15
10	но в	19	14
11	в нем	16	13
12	мы уже	8	12
13	и на	6	11
14	прежде всего	12	11
15	все эти	3	10
16	не только	10	10
17	и его	14	10
18	так и	8	10
19	но и	14	10
20	и потому	1	10
21	во всех	3	9
22	в его	21	9
23	все это	14	9
24	за пределы	3	8
25	всех этих	2	8
26	в своем	2	8
27	в основе	1	8
28	в дальнейшем	2	8
29	и даже	5	8
30	здесь в	2	8
31	по своему	4	8
32	и другие	1	8
33	его в	4	7
34	точки зрения	7	7
35	уже говорили	5	7
36	только в	6	7
37	на самом	9	6
38	они были	1	6
39	в ней	2	6
40	еще не	7	6
41	все же	8	6
42	и у	4	6
43	главным образом	1	6
44	при этом	2	6
45	том что	3	6
46	в отношении	9	6
47	никогда не	4	6
48	как мы	8	6
49	времени и	2	6
50	в значительной	1	6
51	так как	4	6
52	может быть	14	6
53	не знает	6	6
54	сказать что	3	6
55	в последующих	1	5
56	меньшей степени	1	5
57	с его	7	5
58	отличие от	2	5
59	как в	5	5
60	на протяжении	5	5
61	в них	4	5
62	рядом с	4	5
63	как и	18	5
64	есть в	1	5
65	в своей	4	5
66	потому что	8	5
67	той или	4	5
68	между тем	4	5
69	на мир	1	5
70	для него	14	5
71	в одном	6	5
72	или иной	4	5
73	еще и	1	5
74	и пр	1	5
75	превращается в	1	5
76	в той	4	5
77	и все	15	5
78	еще более	1	5
79	в большей	1	5
80	в своих	1	5
81	здесь и	1	4
82	и до	1	4
83	начала в	1	4
84	в общем	3	4
85	и к	12	4
86	в самом	6	4
87	в этой	1	4
88	так сказать	2	4
89	на всю	2	4
90	входит в	1	4
91	во время	5	4
92	в их	1	4
93	в отличие	2	4
94	мысли и	1	4
95	не в	10	4
96	до сих	1	4
97	мы остановимся	3	4
98	иной форме	2	4
99	большей или	1	4
100	связи с	1	4
101	в жизни	2	4
102	из них	3	4
103	отношение к	6	4
104	или меньшей	1	4
105	сих пор	1	4
106	это уже	2	4
107	это как	3	4
108	между ними	1	4
109	это в	2	4
110	в применении	1	3
111	в обычном	2	3
112	самом деле	10	3
113	по его	1	3
114	конечно и	1	3
115	почти на	3	3
116	менее всего	1	3
117	не просто	2	3
118	в себя	1	3
119	уже не	3	3
120	но все	4	3
121	то что	10	3
122	в себе	5	3
123	но на	4	3
124	и с	12	3
125	и других	1	3
126	это не	3	3
127	далеко не	1	3
128	в ее	3	3
129	он и	5	3
130	с точки	2	3
131	он дает	2	3
132	но это	6	3
133	даже в	5	3
134	на котором	1	3
135	ничего не	3	3
136	по своей	2	3
137	этом отношении	1	3
138	не могут	1	3
