N	2gram	Bakhtin_Fr_2	Istorich
1	и в	49	22
2	мы имеем	1	19
3	в этом	15	17
4	что в	2	15
5	не только	17	14
6	мы видели	3	13
7	но и	13	12
8	и не	15	12
9	в этих	4	11
10	может быть	5	11
11	но в	4	10
12	таким образом	7	10
13	еще не	2	10
14	в нем	9	9
15	что и	1	9
16	в том	3	9
17	что он	3	9
18	вместе с	2	9
19	как мы	7	8
20	мы видим	1	8
21	что они	2	8
22	том что	4	8
23	но не	5	7
24	то что	6	7
25	и здесь	1	7
26	мы должны	2	7
27	из них	3	7
28	так как	6	7
29	с другой	4	7
30	с мотивом	1	7
31	другой стороны	3	7
32	там где	4	7
33	к этому	1	7
34	то же	7	6
35	мы уже	6	6
36	не вполне	1	6
37	это не	1	6
38	во время	12	6
39	ничего не	2	6
40	связи с	2	6
41	так в	3	6
42	если бы	1	6
43	в них	13	6
44	что здесь	1	6
45	мы можем	2	6
46	а не	1	6
47	связь с	3	6
48	в течение	3	6
49	а в	4	6
50	с ней	1	6
51	все же	7	5
52	он не	1	5
53	здесь мы	1	5
54	в этой	10	5
55	не менее	1	5
56	могут быть	2	5
57	в обряде	2	5
58	к нему	3	5
59	в свете	1	5
60	того что	1	5
61	один из	7	5
62	так что	1	5
63	на голову	1	5
64	до сих	4	5
65	в частности	1	5
66	есть и	1	5
67	этом случае	1	5
68	сих пор	4	5
69	одним из	2	4
70	мы здесь	2	4
71	и на	17	4
72	все эти	7	4
73	видели что	1	4
74	отношение к	8	4
75	не в	1	4
76	имеем в	2	4
77	на этом	1	4
78	в большой	1	4
79	и с	6	4
80	лет в	1	4
81	не всегда	1	4
82	можно найти	2	4
83	но он	6	4
84	к ней	2	4
85	и его	17	4
86	тем что	4	4
87	она не	1	4
88	в пределах	2	4
89	в дальнейшем	2	4
90	только в	13	4
91	связано с	2	4
92	и там	1	4
93	для нас	1	4
94	в свою	1	4
95	на смену	1	4
96	не может	7	4
97	и другие	2	4
98	связана с	3	3
99	я не	1	3
100	представление о	1	3
101	и ее	1	3
102	в чем	1	3
103	в одной	1	3
104	целый ряд	2	3
105	и как	1	3
106	и к	4	3
107	в целом	1	3
108	из этих	5	3
