N	2gram	Propp_Isto_1	slovoVRo
1	и в	28	39
2	может быть	25	37
3	и т	25	35
4	и его	3	33
5	т п	1	33
6	не только	12	24
7	и не	9	22
8	но и	10	21
9	не может	15	20
10	в нем	2	19
11	в этом	8	16
12	все это	4	16
13	так и	9	15
14	а не	15	14
15	отличие от	2	13
16	как в	2	13
17	в пределах	4	13
18	слова в	1	13
19	во всех	2	12
20	в отличие	2	12
21	в истории	1	11
22	вовсе не	2	10
23	к своему	2	9
24	и с	4	9
25	не в	9	9
26	словом и	1	8
27	таким образом	8	8
28	оно не	1	8
29	себя в	2	8
30	прежде всего	10	8
31	еще не	7	7
32	при этом	3	7
33	в этих	7	7
34	для него	2	7
35	с ним	2	7
36	никогда не	14	7
37	могут быть	4	7
38	как мы	3	7
39	в его	5	7
40	и даже	4	7
41	и потому	2	7
42	как бы	2	7
43	но не	5	6
44	в своем	5	6
45	все же	10	6
46	и к	1	6
47	но в	8	6
48	все эти	4	6
49	так сказать	1	6
50	значительной степени	1	6
51	в них	1	6
52	как и	4	6
53	она не	1	6
54	в значительной	1	6
55	в большинстве	4	6
56	там где	4	6
57	этом случае	1	6
58	например в	5	5
59	это не	7	5
60	том что	7	5
61	по себе	3	5
62	мышления и	1	5
63	не могут	2	5
64	но все	4	5
65	с другой	6	5
66	один из	4	5
67	в том	9	5
68	с одной	4	5
69	конечно не	2	5
70	уже не	3	5
71	и их	3	5
72	одной стороны	4	5
73	большинстве случаев	4	5
74	и для	4	5
75	только в	11	5
76	для нас	13	5
77	и все	1	5
78	отношения к	2	4
79	в зависимости	2	4
80	его не	1	4
81	и на	4	4
82	по отношению	3	4
83	словом в	1	4
84	связанные с	2	4
85	всех этих	2	4
86	то же	12	4
87	его в	6	4
88	в отношении	1	4
89	не менее	6	4
90	в то	3	4
91	одна из	2	4
92	в основе	4	4
93	эти формы	3	4
94	во всем	3	4
95	зависимости от	2	4
96	что оно	1	4
97	здесь не	4	4
98	для этого	3	4
99	но здесь	1	4
100	дело с	2	4
101	для всех	2	4
102	так как	6	4
103	и др	7	4
104	xix века	2	4
105	в основном	2	4
106	а в	7	4
107	отношению к	3	4
108	ту же	1	3
109	как это	3	3
110	должна быть	5	3
111	говорить о	1	3
112	между словом	1	3
113	стороны и	1	3
114	перед нами	3	3
115	и как	2	3
116	борьбы с	2	3
117	и социальной	1	3
118	на этом	3	3
119	материала и	2	3
120	не с	3	3
121	точку зрения	3	3
122	быть очень	1	3
123	его от	1	3
124	связи с	4	3
125	этом отношении	1	3
126	действует в	1	3
127	в ней	7	3
128	а также	1	3
129	между тем	2	3
130	что и	6	3
131	даже на	2	3
132	в свете	2	3
133	не исчерпывает	1	3
134	или даже	3	3
135	у него	1	3
136	в особенности	2	3
137	связан с	1	3
138	здесь в	2	3
139	может иметь	1	3
140	в некоторых	2	3
141	связано с	2	3
142	материал в	1	3
143	если она	1	3
144	и от	2	3
145	но это	4	3
146	и часто	2	3
147	что в	12	3
148	хотя бы	4	3
149	сказать что	5	3
150	героя в	5	3
151	во всяком	1	3
152	можно говорить	1	2
153	одним из	2	2
154	также и	3	2
155	при каких	1	2
156	это и	1	2
157	и исторические	1	2
158	ведь и	1	2
159	мы уже	1	2
160	мы не	10	2
161	но она	1	2
162	подчеркнуть что	2	2
163	на них	2	2
164	одним словом	4	2
165	но как	1	2
166	точка зрения	2	2
167	не все	4	2
168	связи и	2	2
169	не входят	1	2
170	с этим	4	2
171	кроме того	1	2
172	хотя и	1	2
