N	2gram	Voloshinov_1	Vladivir
1	и в	15	30
2	в этом	13	20
3	то что	10	20
4	у него	3	19
5	и не	16	18
6	в том	4	18
7	и с	7	14
8	же с	2	13
9	что он	8	13
10	не только	5	12
11	том что	5	12
12	там же	1	12
13	что в	6	12
14	как мы	10	11
15	в его	9	11
16	а в	6	11
17	сказать что	6	11
18	и вообще	1	10
19	а также	1	10
20	не было	4	10
21	и даже	2	10
22	все же	5	9
23	было бы	6	9
24	не в	4	9
25	в то	6	9
26	не может	13	9
27	для него	5	9
28	потому что	4	9
29	в своем	2	8
30	но в	9	8
31	что же	4	8
32	связи с	1	8
33	но и	4	8
34	вместе с	4	8
35	до конца	5	7
36	то есть	1	7
37	ни в	6	7
38	точки зрения	13	7
39	никогда не	7	7
40	не менее	3	7
41	может быть	13	7
42	а не	2	7
43	как это	1	7
44	и все	4	7
45	также и	1	6
46	он был	3	6
47	хотя и	1	6
48	и к	7	6
49	в себе	4	6
50	об этом	4	6
51	тем не	2	6
52	и его	15	6
53	у нас	3	6
54	то время	1	6
55	его жизни	6	6
56	только в	6	6
57	всяком случае	3	6
58	прежде всего	11	6
59	к этому	7	6
60	жизни и	5	6
61	во всяком	4	6
62	того же	1	5
63	и то	2	5
64	с этим	6	5
65	то в	1	5
66	все эти	9	5
67	при этом	7	5
68	же касается	1	5
69	как и	6	5
70	в своей	9	5
71	в котором	1	5
72	по себе	2	5
73	так как	9	5
74	в дальнейшем	2	5
75	это мы	1	5
76	так и	10	5
77	с ним	12	5
78	другими словами	3	5
79	и что	3	5
80	того что	2	5
81	тот же	5	5
82	в течение	2	5
83	как бы	11	5
84	в основном	2	5
85	все это	5	5
86	из этого	2	5
87	то же	7	4
88	той же	2	4
89	я не	3	4
90	то это	1	4
91	в ней	5	4
92	и на	3	4
93	время в	2	4
94	что его	1	4
95	с его	8	4
96	совсем не	5	4
97	отношение к	7	4
98	в которой	1	4
99	что это	3	4
100	в целом	2	4
101	в этой	5	4
102	в нем	4	4
103	он не	4	4
104	его в	8	4
105	это было	1	4
106	мы знаем	7	4
107	мы с	1	4
108	в этих	2	4
109	по крайней	1	4
110	мы должны	7	4
111	и о	3	4
112	можно сказать	4	4
113	о том	1	4
114	с которыми	2	4
115	конечно не	3	4
116	вовсе не	2	4
117	крайней мере	1	4
118	со стороны	2	4
119	именно в	3	4
120	так же	1	4
121	но это	2	4
122	в начале	1	4
123	и наконец	10	4
124	на этот	1	4
125	ко всему	2	4
126	по поводу	2	4
127	отношения к	2	3
128	нам кажется	1	3
129	и больше	1	3
130	говоря о	1	3
131	и вот	6	3
132	что можно	1	3
133	во всех	8	3
134	но не	5	3
135	не то	1	3
136	отличие от	1	3
137	мы сейчас	1	3
138	как в	3	3
139	и как	1	3
140	из этих	4	3
141	учение о	2	3
142	всех этих	5	3
143	в последний	1	3
144	таким образом	21	3
145	те же	4	3
146	должен был	1	3
147	только одно	1	3
148	должно быть	2	3
149	в отношении	2	3
150	в следующем	1	3
151	с точки	10	3
152	в отличие	1	3
153	же время	5	3
154	учения о	1	3
155	к ней	2	3
156	в области	3	3
157	он и	2	3
158	когда мы	1	3
159	и это	1	3
160	что и	2	3
161	философии и	1	3
162	мы будем	1	3
163	никак нельзя	1	3
164	уже не	5	3
165	я в	1	3
166	уже в	1	3
167	сказать о	1	3
168	здесь мы	1	3
169	последние годы	1	3
170	никакого отношения	1	3
171	дело в	2	3
172	наконец в	1	3
173	сведения о	1	3
174	не говоря	1	3
175	под влиянием	1	3
176	нет ничего	1	3
177	в данном	3	3
178	по существу	1	3
179	и для	2	3
180	уже на	1	3
181	еще более	2	3
182	тем более	1	3
183	хотя бы	7	3
184	в свою	2	3
185	в таком	3	3
186	и особенно	1	3
187	я и	6	2
188	сам по	2	2
189	и есть	2	2
190	очень много	1	2
191	и до	3	2
192	мы уже	5	2
193	г в	1	2
194	жизни по	1	2
195	единство и	3	2
196	время как	1	2
197	ему в	1	2
198	в будущем	1	2
199	не был	1	2
200	по своему	1	2
201	в общем	1	2
202	себе и	1	2
203	первых двух	1	2
204	и хотя	1	2
205	в самом	6	2
206	но его	1	2
207	во многих	1	2
208	как он	1	2
209	на то	1	2
210	человек не	2	2
211	три года	2	2
212	мысли и	4	2
213	же это	1	2
214	и по	5	2
215	на этом	5	2
216	но все	2	2
217	в работе	1	2
218	и может	4	2
219	на все	2	2
220	заключается в	1	2
221	это не	2	2
222	начала и	1	2
223	кажется что	1	2
224	этого не	2	2
225	которой он	2	2
226	мы видели	5	2
227	мы не	4	2
228	еще в	1	2
229	на первый	1	2
230	и при	3	2
231	ли он	1	2
232	он дает	1	2
233	к той	1	2
234	их в	2	2
235	однако в	1	2
236	ним в	1	2
237	даже в	1	2
238	и очень	2	2
239	раз и	1	2
240	она не	2	2
241	иной раз	1	2
242	тогда когда	1	2
243	правда в	2	2
244	и притом	1	2
245	к этим	2	2
246	в самых	2	2
247	того чтобы	2	2
248	того и	1	2
249	мыслей и	1	2
250	ровно ничего	1	2
251	всей жизни	4	2
252	уже и	1	2
253	как будто	1	2
254	и часто	2	2
255	к тому	4	2
256	будто бы	2	2
257	он никогда	1	2
258	в настоящее	1	2
259	в виду	1	2
260	свою очередь	1	2
261	меня в	1	2
262	людей в	1	2
263	без всякого	1	2
264	данном случае	3	2
265	последнее время	1	2
266	разумеется что	1	2
267	ничего не	2	2
268	вот это	1	2
269	о нем	1	2
270	настоящее время	1	2
271	второй половине	1	2
272	после того	1	2
273	в чем	4	2
274	и во	1	2
275	борьба с	3	2
276	нас в	2	2
277	или как	3	2
278	к нему	7	2
279	которой мы	3	2
280	и она	2	2
281	в каких	1	2
282	и всего	2	2
283	на другие	2	2
284	себя в	2	2
285	он сам	4	2
286	него и	1	2
287	его и	2	2
288	мы находим	1	2
289	но уже	1	2
290	для того	1	2
291	здесь в	1	2
292	и прежде	5	2
293	этому времени	2	2
294	во второй	5	2
295	и отправился	1	2
296	не на	1	2
297	и психологии	1	2
298	было для	1	2
299	к его	1	2
300	и потому	8	2
301	только его	1	2
302	или по	1	2
303	это за	1	2
304	является как	1	2
305	в более	3	2
306	и от	1	2
307	в двух	1	2
308	к этой	1	2
309	жизни в	3	2
310	есть и	2	2
311	этот период	3	2
312	в своих	4	2
313	во сне	2	2
314	гораздо более	1	2
315	с новыми	1	1
316	смысле слова	2	1
317	и т	1	1
318	не должны	1	1
319	одним из	3	1
320	например в	1	1
321	в этот	4	1
322	а из	1	1
323	и др	8	1
324	тех же	1	1
325	было тем	1	1
326	он хотел	3	1
327	эти мотивы	1	1
328	обходиться без	1	1
329	с глубоким	1	1
330	конечно с	2	1
331	жизни к	3	1
332	философская система	1	1
333	собственном смысле	1	1
334	несколько работ	1	1
335	высшей степени	2	1
336	без влияния	1	1
337	с таким	1	1
338	и за	2	1
339	в несколько	1	1
340	чем он	2	1
341	что между	1	1
342	до него	1	1
343	в первый	4	1
344	из своих	1	1
345	что требует	1	1
346	требует от	1	1
347	оно есть	1	1
348	жизни как	1	1
349	которое не	1	1
350	и ни	1	1
351	разобраться в	3	1
352	поведения это	1	1
353	и самого	1	1
354	которые он	1	1
355	дать ему	3	1
356	бы то	1	1
357	этим не	1	1
358	не без	3	1
359	не признавал	1	1
360	подходить к	1	1
361	самом деле	7	1
362	все больше	1	1
363	но как	1	1
364	а только	1	1
365	душе все	1	1
366	не все	1	1
367	мы тоже	1	1
368	с собою	1	1
369	нет и	1	1
370	когда тот	1	1
371	что они	1	1
372	конечно совершенно	1	1
373	во что	1	1
374	чем же	5	1
375	как говорит	1	1
376	независимо от	1	1
377	общего с	1	1
378	и неприятности	1	1
379	так называемая	1	1
380	из следующих	1	1
381	природы и	1	1
382	некоторое время	1	1
383	этом же	1	1
384	когда он	1	1
385	что по	1	1
386	работает в	1	1
387	шопенгауэра и	3	1
388	его к	1	1
389	требование которое	1	1
390	в противоположность	1	1
391	этой цели	1	1
392	как результат	1	1
393	это вино	1	1
394	ним было	1	1
395	за собой	1	1
396	близкого к	1	1
397	себе как	1	1
398	лежит на	1	1
399	та же	1	1
400	бы и	2	1
401	майора ковалева	1	1
402	он в	1	1
403	в нашем	3	1
404	общение между	1	1
405	выражение в	2	1
406	стоили ему	1	1
407	думать что	2	1
408	часто даже	1	1
409	бы чтобы	1	1
410	и отцом	1	1
411	если он	5	1
412	так сказать	3	1
413	что она	2	1
414	в первых	1	1
415	главным образом	4	1
416	чтобы он	1	1
417	он ни	1	1
418	т д	1	1
419	и совершенно	1	1
420	не к	1	1
421	свое время	1	1
422	и философской	1	1
423	и единство	1	1
424	но вместе	2	1
425	или вовсе	1	1
426	всех своих	1	1
427	его можно	1	1
428	прежде чем	1	1
429	все с	1	1
430	конца и	1	1
431	последнее слово	1	1
432	то ни	1	1
433	что все	5	1
434	свое учение	1	1
435	связанных с	4	1
436	них не	2	1
437	а как	1	1
438	всех народов	1	1
439	чувства к	2	1
440	в свое	1	1
441	отца и	3	1
442	в свой	2	1
443	остановиться на	1	1
444	прибавить что	1	1
445	в жизни	5	1
446	и находит	1	1
447	так называемого	1	1
448	для них	3	1
449	в высшей	2	1
450	далеко не	4	1
451	на основании	2	1
452	мы имеем	1	1
453	всю жизнь	1	1
454	со своими	1	1
455	во внимание	1	1
456	между собою	1	1
457	друга в	1	1
458	никакого смысла	1	1
459	чем в	1	1
460	очень важный	3	1
461	и того	1	1
462	лучше всего	1	1
463	можно только	1	1
464	не так	1	1
465	в г	3	1
466	во время	5	1
467	но если	2	1
468	именно свое	1	1
469	в такой	1	1
470	и без	1	1
471	это делает	1	1
472	на месте	1	1
473	со своего	1	1
474	еще с	1	1
475	видели чисто	1	1
476	на первых	2	1
477	степени не	1	1
478	оказывается что	1	1
479	его отношение	2	1
480	любовь и	1	1
481	но эта	1	1
482	не будем	2	1
483	которые в	1	1
484	но во	1	1
485	нам в	2	1
486	если бы	3	1
487	в явном	1	1
488	что этот	1	1
489	для нее	1	1
490	называет его	1	1
491	и необходимость	1	1
492	к такой	1	1
493	что с	1	1
494	на ряд	1	1
495	самого начала	5	1
496	в русской	1	1
497	страшного и	1	1
498	что такое	3	1
499	своего существования	1	1
500	на него	4	1
501	мы все	1	1
502	только не	1	1
503	на путях	1	1
504	следовательно и	2	1
505	нам известно	1	1
506	связанное с	2	1
507	этих двух	2	1
508	он хочет	1	1
509	вступительной речи	1	1
510	форме что	1	1
511	и является	1	1
512	именно его	1	1
513	к работе	1	1
514	к разрыву	1	1
515	но теперь	1	1
516	это первое	1	1
517	в сознании	3	1
518	вопрос не	1	1
519	которая по	1	1
520	в каком	3	1
521	ведь все	2	1
522	и здесь	1	1
523	во все	1	1
524	трудно и	1	1
525	должны быть	3	1
526	все отдельные	1	1
527	своего отца	1	1
528	ничего общего	2	1
529	оно может	3	1
530	и которая	1	1
531	своего развития	1	1
532	дать не	1	1
533	совершенно ясно	1	1
534	ни стало	1	1
535	в собственном	2	1
536	характер и	2	1
537	сам признает	1	1
538	только то	3	1
539	в себя	5	1
540	но мы	2	1
541	с самого	7	1
542	от того	3	1
543	как с	1	1
544	с собой	1	1
545	ясно что	1	1
546	особенно в	1	1
547	во многом	2	1
548	еще не	7	1
549	всякого участия	1	1
550	отчасти в	1	1
551	поэтому в	1	1
552	этом месте	1	1
553	быть может	1	1
554	для этого	4	1
555	по теории	1	1
556	из других	1	1
557	и начало	1	1
