N	2gram	Propp_Isto_3	Dialekti
1	не есть	1	47
2	и не	12	30
3	т е	16	30
4	может быть	11	20
5	не только	14	19
6	и в	22	19
7	по себе	1	18
8	и т	16	17
9	а не	6	16
10	т д	15	15
11	что она	5	14
12	потому что	3	14
13	то что	7	14
14	в том	9	14
15	так как	7	14
16	и даже	2	14
17	как бы	1	14
18	вовсе не	2	13
19	то же	6	12
20	точки зрения	2	12
21	не просто	1	12
22	но и	12	12
23	и все	3	12
24	и как	3	10
25	что это	1	10
26	в нем	9	10
27	ни в	2	10
28	как и	3	10
29	том что	8	10
30	сказать что	3	10
31	так и	2	10
32	это не	6	10
33	никогда не	3	9
34	не может	4	9
35	мы уже	6	8
36	в этом	17	8
37	в своей	1	8
38	с точки	1	8
39	не в	4	8
40	она не	4	8
41	прежде всего	3	8
42	это значит	1	8
43	и то	2	7
44	есть не	1	7
45	время как	2	7
46	так что	5	7
47	и к	3	7
48	как это	4	7
49	как будто	2	7
50	совершенно не	2	7
51	но это	3	7
52	что в	15	7
53	я не	3	6
54	но не	7	6
55	что они	8	6
56	отнюдь не	1	6
57	в то	2	6
58	и та	1	6
59	что он	9	6
60	конечно не	1	6
61	что не	2	6
62	того что	5	6
63	да и	2	6
64	есть и	5	6
65	жизни и	2	6
66	и потому	2	5
67	и это	2	5
68	должна быть	1	5
69	есть ли	2	5
70	в силу	2	5
71	в одну	1	5
72	все равно	3	5
73	и его	4	5
74	и с	4	5
75	о том	3	5
76	и что	2	5
77	можно сказать	2	5
78	а она	2	5
79	но как	1	5
80	не то	1	5
81	что и	9	5
82	тела и	1	5
83	с другой	7	5
84	а именно	4	5
85	и пр	11	5
86	по своему	1	5
87	только в	4	5
88	и есть	2	4
89	еще не	10	4
90	быть в	1	4
91	самом деле	1	4
92	тут же	1	4
93	в одной	3	4
94	независимо от	2	4
95	в своем	2	4
96	все же	5	4
97	только то	1	4
98	при этом	2	4
99	он не	5	4
100	и вот	2	4
101	и по	1	4
102	таким образом	10	4
103	заключается в	1	4
104	как таковой	2	4
105	в одном	2	4
106	но он	4	4
107	все это	1	4
108	с ним	1	4
109	связи с	6	4
110	в таком	1	4
111	в каком	1	4
112	есть только	2	4
113	это конечно	1	4
114	в ее	1	4
115	ясно что	1	4
116	говорят что	2	4
117	в другом	2	4
118	к нему	5	4
119	и только	1	4
120	как нечто	1	4
121	уже в	1	4
122	одно из	1	4
123	то время	2	4
124	от того	1	4
125	в связи	3	4
126	могут быть	5	4
127	том смысле	1	4
128	быть и	3	4
129	хотя бы	1	4
130	а в	6	4
131	другой стороны	7	4
132	же как	2	3
133	таком случае	1	3
134	это и	1	3
135	как мы	8	3
136	этого нет	1	3
137	вопрос о	2	3
138	что иное	3	3
139	иное как	3	3
140	в чем	3	3
141	себе и	2	3
142	есть просто	1	3
143	в этой	5	3
144	с этим	8	3
145	кроме того	1	3
146	что всякая	1	3
147	эти вопросы	1	3
148	после этого	2	3
149	всех этих	2	3
150	же не	2	3
151	об этом	1	3
152	его в	3	3
153	было бы	3	3
154	уже знаем	2	3
155	в один	1	3
156	мы имеем	19	3
157	и уже	2	3
158	в этих	11	3
159	что такое	1	3
160	но тут	1	3
161	сами по	1	3
162	и более	2	3
163	что этот	1	3
164	даже в	2	3
165	можно ли	3	3
166	не менее	5	3
167	ничего не	6	3
168	в разных	1	3
169	как только	2	3
170	по воздуху	1	3
171	уже не	7	3
172	как они	1	3
173	все время	2	3
174	тех пор	1	3
175	и необходима	1	3
176	же мы	1	3
177	с нею	1	3
178	у меня	5	3
179	из них	7	3
180	мы находим	1	3
181	бы это	1	3
182	и их	1	3
183	не было	2	3
184	о чем	1	3
185	нет ни	1	3
186	в данном	4	3
187	и от	3	3
188	то не	2	3
189	или нет	1	3
190	была бы	1	3
191	не что	3	3
192	они не	4	3
193	если вы	1	2
194	также что	1	2
195	также и	1	2
196	человека и	1	2
197	связана с	3	2
198	на самом	2	2
199	его не	3	2
200	например в	2	2
201	от своих	2	2
202	как я	1	2
203	то это	2	2
204	как не	1	2
205	в ней	2	2
206	к сожалению	1	2
207	которые не	1	2
208	если она	1	2
209	как в	2	2
210	не самый	1	2
211	перед нами	1	2
212	что по	2	2
213	но в	10	2
214	не очень	1	2
215	еще на	1	2
216	так или	1	2
217	все эти	4	2
218	с тех	1	2
219	бы только	1	2
220	на его	3	2
221	в определенном	1	2
222	не как	1	2
223	на этом	4	2
224	но все	2	2
225	не будет	1	2
226	на всю	1	2
227	в мире	1	2
228	об этой	2	2
229	на все	2	2
230	в жизни	2	2
231	только одно	1	2
232	она и	1	2
233	с тем	2	2
234	и потом	2	2
235	во время	6	2
236	можно понимать	1	2
237	живут в	1	2
238	тем не	5	2
239	действительно есть	1	2
240	их в	3	2
241	такой вопрос	1	2
242	не раз	2	2
243	самого начала	1	2
244	того как	1	2
245	и остается	1	2
246	в царство	4	2
247	только не	2	2
248	это мы	1	2
249	это уже	1	2
250	уже и	1	2
251	что на	4	2
252	однако это	3	2
253	во все	2	2
254	к тому	3	2
