N	2gram	Vinokur_Ku_3	Dialekti
1	не есть	3	47
2	и не	10	30
3	т е	32	30
4	может быть	14	20
5	не только	17	19
6	и в	23	19
7	по себе	6	18
8	и т	54	17
9	а не	11	16
10	в себе	1	15
11	т д	8	15
12	что она	5	14
13	потому что	12	14
14	то что	4	14
15	в том	22	14
16	так как	9	14
17	как бы	5	14
18	вовсе не	5	13
19	то же	6	12
20	точки зрения	23	12
21	не просто	2	12
22	но и	3	12
23	и как	2	10
24	что это	3	10
25	ни в	3	10
26	как и	5	10
27	том что	11	10
28	сказать что	7	10
29	так и	6	10
30	это не	3	10
31	по крайней	1	9
32	никогда не	1	9
33	крайней мере	1	9
34	же и	1	9
35	не может	6	9
36	она есть	2	9
37	в этом	16	8
38	в своей	4	8
39	с точки	16	8
40	не в	5	8
41	она не	3	8
42	прежде всего	9	8
43	это есть	1	8
44	и то	1	7
45	есть не	3	7
46	время как	1	7
47	сама по	2	7
48	и к	3	7
49	должно быть	7	7
50	как это	7	7
51	в поэзии	5	7
52	только тогда	4	7
53	но что	1	7
54	как будто	1	7
55	совершенно не	5	7
56	но это	5	7
57	поэтический образ	1	7
58	что в	13	7
59	чтобы не	2	6
60	я не	5	6
61	но не	3	6
62	что они	2	6
63	отнюдь не	3	6
64	тогда когда	4	6
65	в то	3	6
66	что он	6	6
67	конечно не	2	6
68	не потому	3	6
69	что не	4	6
70	того что	11	6
71	есть и	1	6
72	и потому	1	5
73	должна быть	3	5
74	говорить о	6	5
75	и поэзией	1	5
76	в силу	6	5
77	в одну	1	5
78	все равно	1	5
79	же время	1	5
80	и его	1	5
81	и с	3	5
82	в виду	8	5
83	о том	6	5
84	и что	7	5
85	можно сказать	2	5
86	но как	3	5
87	не то	2	5
88	что и	6	5
89	с другой	7	5
90	а именно	3	5
91	от смысла	1	5
92	и пр	3	5
93	по своему	2	5
94	в смысле	1	5
95	как раз	4	5
96	только что	2	5
97	в самом	13	5
98	только в	6	5
99	и есть	5	4
100	поэзии и	1	4
101	еще не	9	4
102	быть в	2	4
103	самом деле	14	4
104	тут же	1	4
105	или иное	2	4
106	за пределы	2	4
107	в одной	1	4
108	независимо от	5	4
109	в своем	4	4
110	все же	5	4
111	в каком-то	1	4
112	нет никакой	1	4
113	только то	3	4
114	как он	2	4
115	и если	2	4
116	при этом	6	4
117	он не	3	4
118	же это	2	4
119	и вот	3	4
120	таким образом	9	4
121	заключается в	4	4
122	как таковой	2	4
123	в одном	2	4
124	но он	1	4
125	все это	2	4
126	по своей	1	4
127	связи с	6	4
128	в таком	4	4
129	в каком	3	4
130	не могут	5	4
131	это конечно	2	4
132	той или	5	4
133	без всякого	1	4
134	в ее	4	4
135	то или	2	4
136	ясно что	4	4
137	в другом	1	4
138	может не	1	4
139	к нему	1	4
140	и только	3	4
141	интеллигенции и	2	4
142	во времени	1	4
143	вопрос об	2	4
144	уже в	3	4
145	то время	1	4
146	от того	5	4
147	в связи	5	4
148	могут быть	6	4
149	том смысле	1	4
150	быть и	1	4
151	хотя бы	9	4
152	а в	5	4
153	другой стороны	3	4
154	по одному	1	4
155	же как	1	3
156	таком случае	2	3
157	сам по	3	3
158	это и	3	3
159	как мы	5	3
160	этого нет	1	3
161	что если	2	3
162	вопрос о	11	3
163	думаю что	1	3
164	в чем	5	3
165	а только	1	3
166	она сама	1	3
167	с этим	1	3
168	кроме того	2	3
169	и где	1	3
170	есть самое	1	3
171	себе как	1	3
172	после этого	1	3
173	всех этих	1	3
174	не значит	5	3
175	его в	2	3
176	и мы	1	3
177	было бы	16	3
178	мы имеем	2	3
179	и уже	1	3
180	форма и	3	3
181	в этих	2	3
182	что такое	4	3
183	но тут	1	3
184	и более	3	3
185	даже в	1	3
186	не менее	12	3
187	важно что	1	3
188	ничего не	6	3
189	должны быть	1	3
190	но только	1	3
191	принять во	2	3
192	общения с	1	3
193	это только	1	3
194	уже не	8	3
195	как они	2	3
196	нуждается в	1	3
197	все время	1	3
198	может иметь	3	3
199	он есть	1	3
200	тех пор	4	3
201	сразу же	2	3
202	же мы	4	3
203	будто бы	1	3
204	мы находим	3	3
205	о котором	1	3
206	как же	3	3
207	и их	1	3
208	не было	4	3
209	о чем	2	3
210	во внимание	5	3
211	мы говорим	4	3
212	в данном	7	3
213	в той	4	3
214	когда мы	3	3
215	поэзией и	2	3
216	и от	1	3
217	то не	2	3
218	или нет	1	3
219	в целях	1	3
220	е в	2	3
221	только как	4	3
222	они не	3	3
223	смысле что	1	3
224	я и	3	2
225	также что	2	2
226	также и	5	2
227	в сфере	1	2
228	связана с	1	2
229	на самом	3	2
230	тем же	2	2
231	что эти	2	2
232	например в	1	2
233	из всего	2	2
234	повседневной жизни	1	2
235	так чтобы	1	2
236	как я	2	2
237	то это	3	2
238	как не	1	2
239	зависимости от	8	2
240	в ней	3	2
241	и говорить	2	2
242	когда есть	1	2
243	говоря уже	2	2
244	что я	1	2
245	в общем	6	2
246	очевидно что	3	2
247	которые не	1	2
248	и я	2	2
249	мере в	1	2
250	как в	4	2
251	сразу и	1	2
252	не самый	1	2
253	перед нами	1	2
254	более или	2	2
255	но в	2	2
256	в противоположность	1	2
257	еще на	2	2
258	в которой	1	2
259	бы и	3	2
260	мы получаем	1	2
261	все эти	7	2
262	раз в	1	2
263	различие и	1	2
264	не как	2	2
265	на этом	2	2
266	но все	2	2
267	в каждом	1	2
268	не будет	1	2
269	с целью	2	2
270	не умеет	1	2
271	не стану	2	2
272	что имеется	1	2
273	с тем	6	2
274	несмотря на	1	2
275	смысл и	2	2
276	или менее	2	2
277	во время	1	2
278	и при	2	2
279	в их	6	2
280	можно понимать	1	2
281	в зависимости	7	2
282	тем не	9	2
283	действительно есть	1	2
284	не должно	1	2
285	тому что	4	2
286	что есть	2	2
287	что с	1	2
288	быть без	1	2
289	предмет ее	1	2
290	дело не	2	2
291	того как	7	2
292	в сущности	4	2
293	и остается	1	2
294	на него	3	2
295	у пушкина	1	2
296	не по	3	2
297	он мог	1	2
298	только не	1	2
299	убедиться в	1	2
300	это уже	3	2
301	и делает	1	2
302	что на	3	2
303	в области	14	2
304	представлять себе	1	2
305	от их	1	2
306	я сам	1	2
307	к тому	3	2
308	ли что	1	2
309	когда они	1	2
310	данном случае	4	2
311	культуры и	1	2
312	это вовсе	1	2
313	можно только	1	2
314	имеется в	1	2
315	мы в	1	2
316	со всем	1	2
317	понятно что	1	2
318	разница между	1	2
319	и должно	5	2
320	вот и	1	2
321	то уже	1	2
322	но мы	2	2
323	собственно говоря	1	2
324	тем или	1	2
325	смысле не	1	2
326	между тем	4	2
327	эти два	2	2
328	всяком случае	1	2
329	что бы	1	2
330	не знаю	1	2
331	мы должны	3	2
332	в каких	1	2
333	что здесь	1	2
334	д и	1	2
335	времени можно	1	2
336	мы видим	1	2
337	с ними	1	2
338	на очень	2	2
339	в какой	3	2
340	нельзя например	1	2
341	с одной	4	2
342	скажу только	1	2
343	если мы	7	2
344	возможна и	1	2
345	а потому	2	2
346	но вот	1	2
347	т п	41	2
348	само по	1	2
349	тем что	5	2
350	смысла и	1	2
351	будем говорить	1	2
352	до сих	8	2
353	именно в	3	2
354	и прежде	1	2
355	так вот	1	2
356	в некоторых	2	2
357	зависит от	1	2
358	ни о	1	2
359	что мы	2	2
360	когда я	1	2
361	уже о	2	2
362	в частности	2	2
363	ни на	2	2
364	вместе с	2	2
365	так же	2	2
366	поэзия и	3	2
367	что же	5	2
368	противоположность этому	1	2
369	в тех	2	2
370	как нельзя	2	2
371	сих пор	8	2
372	же самое	1	2
373	содержанием и	1	2
374	тех или	1	2
375	же есть	1	2
376	и часто	1	2
377	и всякая	1	2
378	в результате	3	2
379	или иным	2	2
380	это еще	2	2
381	же в	1	2
382	есть уже	1	2
383	и прочих	1	2
384	не говоря	2	2
385	и идеи	1	2
386	только о	2	2
387	от души	1	2
388	в виде	1	2
389	того или	3	2
390	во всяком	2	2
391	который должен	1	1
392	смысле слова	2	1
393	речь идет	3	1
394	говоря о	1	1
395	е как	3	1
396	самых разнообразных	1	1
397	того же	4	1
398	пусть не	1	1
399	тех же	4	1
400	идет о	1	1
401	самый предмет	1	1
402	далее и	1	1
403	очень много	2	1
404	между двумя	1	1
405	по преимуществу	3	1
406	существенное различие	1	1
407	все те	2	1
408	должно дать	1	1
409	уже по	1	1
410	бы уже	2	1
411	ограничиться в	1	1
412	уже что	2	1
413	ответить на	2	1
414	и новые	1	1
415	одно вместо	1	1
416	нам в	1	1
417	что под	1	1
418	такое положение	1	1
419	но она	1	1
420	видели уже	1	1
421	мы и	1	1
422	и самой	1	1
423	не все	2	1
424	целом есть	1	1
425	литературы и	1	1
426	он сам	1	1
427	бы то	1	1
428	в различных	2	1
429	в предыдущем	1	1
430	и бог	1	1
431	мы будем	1	1
432	точка зрения	4	1
433	как быть	1	1
434	искусстве но	1	1
435	отличие от	2	1
436	нет и	1	1
437	форме и	1	1
438	не буду	1	1
439	оно дано	1	1
440	так бы	1	1
441	во что	1	1
442	что именно	3	1
443	поскольку они	1	1
444	указывает нам	1	1
445	можно сомневаться	1	1
446	зрения чисто	1	1
447	приближение к	1	1
448	что касается	1	1
449	которое и	1	1
450	собственно и	1	1
451	когда он	2	1
452	и понимания	1	1
453	для которой	1	1
454	или иную	1	1
455	то в	3	1
456	и конечно	1	1
457	мы сразу	1	1
458	об этих	1	1
459	в целом	4	1
460	образом и	1	1
461	он в	2	1
462	из этих	5	1
463	на некоторых	1	1
464	года и	1	1
465	тому же	3	1
466	если он	1	1
467	но на	3	1
468	не могла	1	1
469	мы получим	1	1
470	так сказать	2	1
471	что одна	2	1
472	в расчет	1	1
473	как оно	1	1
474	связанные с	1	1
475	а скорее	1	1
476	из сферы	1	1
477	не к	1	1
478	дает нам	2	1
479	только такой	1	1
480	ни была	1	1
481	сказал что	1	1
482	конечно такое	1	1
483	иногда бывают	1	1
484	в степени	1	1
485	быть с	2	1
486	мало того	1	1
487	свое время	2	1
488	между поэзией	2	1
489	но дело	1	1
490	без исключения	1	1
491	но самое	1	1
492	в основу	1	1
493	быть настолько	1	1
494	что все	2	1
495	главным образом	2	1
496	значение в	2	1
497	же просто	1	1
498	или даже	1	1
499	мы на	1	1
500	которая как	1	1
501	известно что	1	1
502	этом смысле	1	1
503	что один	1	1
504	и тем	6	1
505	он все	1	1
506	не ясно	1	1
507	тех которые	1	1
508	они то	1	1
509	далеко не	5	1
510	показывает что	1	1
511	одному тому	1	1
512	нас к	2	1
513	но лишь	1	1
514	не всегда	1	1
515	нельзя будет	2	1
516	чем в	2	1
517	выразительное и	1	1
518	которые я	1	1
519	когда в	2	1
520	одного и	2	1
521	и становится	1	1
522	в эту	1	1
523	но если	3	1
524	построение и	1	1
525	по тому	2	1
526	и ее	1	1
527	не зависит	1	1
528	самих этих	1	1
529	могут не	1	1
530	на месте	1	1
531	есть свой	1	1
532	в котором	2	1
533	в принципе	1	1
534	она в	1	1
535	мы называем	2	1
536	в физическом	1	1
537	очень высокой	1	1
538	и значит	2	1
539	от его	1	1
540	есть специфическая	1	1
541	сам же	2	1
542	бы например	2	1
543	не будем	5	1
544	творчества и	1	1
545	ряда вон	1	1
546	друг другу	1	1
547	зрения и	1	1
548	месте что	1	1
549	вернемся к	2	1
550	случае в	1	1
551	очевидно не	1	1
552	есть прежде	1	1
553	как о	3	1
554	уже из	1	1
555	ее с	1	1
556	в основе	1	1
557	виду не	1	1
558	тогда и	1	1
559	еще особая	1	1
560	в самых	1	1
561	чем не	1	1
562	значение этого	1	1
563	приближаемся к	1	1
564	смысле как	1	1
565	можно видеть	2	1
566	и независимо	1	1
567	в происхождении	1	1
568	это слово	1	1
569	и звуки	1	1
570	бы по	1	1
571	остается в	2	1
572	так то	2	1
573	что раз	1	1
574	другой форме	1	1
575	начиная с	1	1
576	отличается от	2	1
577	об одном	1	1
578	еще яснее	1	1
579	особый смысл	1	1
580	было уже	1	1
581	особенности и	1	1
582	поставить вопрос	1	1
583	о них	4	1
584	то ни	1	1
585	к жизни	1	1
586	можно и	1	1
587	и о	4	1
588	у себя	1	1
589	здесь не	2	1
590	могут и	2	1
591	были бы	4	1
592	ни стало	1	1
593	в собственном	1	1
594	последнее время	1	1
595	приводит к	1	1
596	в дальнейшем	2	1
597	мы наблюдаем	1	1
598	дано в	2	1
599	примеров можно	2	1
600	смысле но	1	1
601	слова а	1	1
602	те же	7	1
603	здесь как	2	1
604	одного из	1	1
605	его структуре	1	1
606	мог бы	2	1
607	к его	2	1
608	как таковую	1	1
609	она была	1	1
610	и неизбежно	1	1
611	и на	1	1
612	не стоит	1	1
613	лоб и	1	1
614	таких примеров	1	1
615	не мертвая	1	1
616	уже само	1	1
617	содержание этого	1	1
618	и здесь	2	1
619	искусства и	1	1
620	и возможно	1	1
621	вот почему	1	1
622	это действительно	1	1
623	возможна только	1	1
624	же должны	1	1
625	внимание на	2	1
626	и являются	1	1
627	и просто	1	1
628	из ряда	2	1
629	нас в	3	1
630	различие в	2	1
631	и смыслом	1	1
632	однако что	4	1
633	путь к	2	1
634	которой мы	1	1
635	от них	1	1
636	никаких сомнений	1	1
637	пор пока	4	1
638	и содержания	2	1
639	них в	1	1
640	е таких	1	1
641	всякого другого	1	1
642	глаза на	1	1
643	у обоих	1	1
644	если это	2	1
645	общем смысле	1	1
646	он действительно	1	1
647	эти последние	2	1
648	вещи которые	1	1
649	баратынского и	1	1
650	но с	1	1
651	интереса к	1	1
652	же все	1	1
653	время в	3	1
654	а если	1	1
655	идет по	1	1
656	тот же	6	1
657	речи о	1	1
658	этого можно	1	1
659	именно о	1	1
660	проникнуть в	1	1
661	не имеет	3	1
662	во всем	1	1
663	и действительно	3	1
664	поэтому и	1	1
665	и после	1	1
666	в большом	1	1
667	это же	1	1
668	образ как	1	1
669	именно на	2	1
670	с какой	1	1
671	я имею	2	1
672	из которых	1	1
673	этом что	2	1
674	то и	2	1
675	примеры из	1	1
676	хочу сказать	1	1
677	не знал	1	1
678	трудно убедиться	1	1
679	является не	1	1
680	этой новой	1	1
681	при помощи	1	1
682	них получает	1	1
683	ту или	1	1
684	мы знаем	1	1
685	представить себе	1	1
686	чтобы она	1	1
687	эти понятия	1	1
688	для меня	2	1
689	не о	2	1
690	пусть даже	1	1
691	должны сказать	1	1
692	что основное	1	1
693	отношении что	1	1
694	есть слово	2	1
695	к одной	1	1
696	и вместе	1	1
697	есть вообще	1	1
698	это будет	1	1
699	мешает ей	1	1
700	в особенности	2	1
701	или иной	7	1
702	говорим о	2	1
703	так не	1	1
704	отличаются от	1	1
705	сюда же	1	1
706	и тех	1	1
707	только путем	1	1
708	представляет собою	1	1
709	еще и	2	1
710	конца как	1	1
711	и др	1	1
712	одних и	1	1
713	на ней	1	1
714	том отношении	2	1
715	каком смысле	1	1
716	месте и	1	1
717	связано с	1	1
718	превращается в	1	1
719	одной стороны	4	1
720	может ли	1	1
721	своем месте	1	1
722	и непосредственно	1	1
723	некоторых пор	1	1
724	могут служить	1	1
725	там где	3	1
726	тем чтобы	2	1
727	я хочу	3	1
728	нет никаких	1	1
729	особой формы	1	1
730	входить в	1	1
731	поэзия есть	1	1
732	языком в	1	1
733	и выражения	1	1
734	слишком много	1	1
735	который мы	1	1
736	тому как	2	1
737	когда же	1	1
738	по существу	3	1
739	на какие	1	1
740	форма в	1	1
741	и такие	2	1
742	пр и	1	1
743	ни одного	2	1
744	поэзия не	1	1
745	с этой	3	1
746	слова и	7	1
747	терминах и	1	1
748	каждом человеке	1	1
