N	2gram	Voloshinov_1	KFilosof
1	может быть	13	43
2	в его	6	39
3	в нем	4	31
4	не может	12	27
5	и не	14	26
6	и в	38	22
7	в себе	9	21
8	в котором	3	21
9	не есть	1	19
10	и его	7	17
11	в ее	3	17
12	а не	6	17
13	только в	6	16
14	в этом	10	13
15	точки зрения	10	13
16	и это	7	12
17	но не	2	12
18	ни в	1	12
19	для него	3	12
20	все эти	2	11
21	в своей	2	11
22	не в	6	11
23	к нему	2	11
24	во всех	6	10
25	в своем	1	10
26	это не	3	10
27	с точки	5	10
28	все это	4	10
29	и есть	1	9
30	в их	1	9
31	в целом	4	9
32	но и	13	9
33	как бы	28	9
34	и для	3	9
35	и все	4	9
36	лишь в	4	8
37	было бы	7	8
38	если бы	4	8
39	со стороны	1	8
40	не было	2	8
41	жизни и	3	8
42	то что	8	7
43	должен быть	2	7
44	в себя	1	7
45	и здесь	3	7
46	что и	3	7
47	себя в	4	7
48	конечно не	3	7
49	вовсе не	2	7
50	я не	1	6
51	отношение к	2	6
52	отнюдь не	10	6
53	он не	2	6
54	не значит	1	6
55	в мире	2	6
56	и действительно	1	6
57	совершенно не	3	6
58	уже не	4	6
59	и их	5	6
60	но это	2	6
61	в действительном	1	6
62	мой поступок	2	6
63	в том	2	6
64	мы имеем	2	5
65	жизни как	1	5
66	но как	2	5
67	все же	7	5
68	но в	5	5
69	не только	27	5
70	но ведь	6	5
71	то же	14	5
72	но все	4	5
73	его в	4	5
74	как и	10	5
75	должно быть	2	5
76	что я	1	5
77	но эта	2	5
78	никогда не	7	5
79	с ним	2	5
80	и содержание	2	5
81	именно в	1	5
82	бытия в	1	5
83	его как	1	5
84	там где	1	5
85	в основе	2	5
86	хотя бы	18	5
87	не знает	3	5
88	в действительной	2	4
89	быть в	1	4
90	в чем	1	4
91	при этом	9	4
92	время и	1	4
93	не как	1	4
94	здесь мы	3	4
95	место в	2	4
96	тем самым	7	4
97	в каком	2	4
98	с ними	1	4
99	и т.д	21	4
100	времени и	2	4
101	мира и	1	4
102	места и	1	4
103	между тем	3	4
104	могло бы	1	4
105	в одном	3	4
106	вне ее	1	4
107	том что	3	4
108	для нас	3	4
109	а в	5	4
110	только как	1	4
111	что в	1	4
112	в своих	2	4
113	самом деле	4	3
114	на самом	3	3
115	и этот	1	3
116	мы не	9	3
117	что это	4	3
118	слово не	4	3
119	в ней	8	3
120	еще не	3	3
121	и на	6	3
122	тем как	1	3
123	себе и	2	3
124	нет и	3	3
125	независимо от	5	3
126	ясно и	1	3
127	к чему	2	3
128	бы и	2	3
129	бы не	2	3
130	и отношения	1	3
131	всех этих	1	3
132	для того	9	3
133	всех своих	4	3
134	могла бы	1	3
135	в другом	1	3
136	нет в	1	3
137	бытие в	1	3
138	не должно	2	3
139	что этот	1	3
140	не менее	1	3
141	тогда когда	1	3
142	ничего не	8	3
143	и делает	1	3
144	здесь не	2	3
145	культуры и	1	3
146	ясно что	2	3
147	здесь нет	1	3
148	с человеком	1	3
149	в виду	3	3
150	лишь при	1	3
151	о том	4	3
152	и весь	1	3
153	не имеем	3	3
154	других людей	1	3
155	того или	5	3
156	того что	4	3
157	действительной жизни	2	3
158	и тем	6	3
159	был бы	1	3
160	тем что	2	3
161	от того	3	3
162	и пр	4	3
163	ближе к	1	3
164	по своему	3	3
165	сознания и	1	3
166	и ни	2	3
167	не должен	2	3
168	в свою	6	3
169	или иного	5	3
170	в то	9	3
171	чтобы не	1	2
172	не остается	1	2
173	и то	3	2
174	я и	2	2
175	он может	1	2
176	это и	1	2
177	чего не	1	2
178	если я	1	2
179	вопрос о	2	2
180	ему в	1	2
181	имеют место	1	2
182	не нужно	2	2
183	и конечно	2	2
184	за свое	1	2
185	с его	7	2
186	к которой	1	2
187	или иное	4	2
188	стал бы	1	2
189	как в	2	2
190	как к	1	2
191	то или	4	2
192	и как	9	2
193	и неповторимым	1	2
194	от этого	1	2
195	с действительной	1	2
196	та же	3	2
197	думать что	1	2
198	в этой	6	2
199	имеем в	1	2
200	человек не	2	2
201	вследствие этого	2	2
202	в виде	1	2
203	которого и	2	2
204	лишь с	1	2
205	так и	6	2
206	не будет	3	2
207	конечно в	1	2
208	он ни	1	2
209	весь мир	1	2
210	в жизни	2	2
211	бытие и	1	2
212	с тем	8	2
213	и само	3	2
214	и общее	1	2
215	должен стать	1	2
216	и того	1	2
217	как предмет	1	2
218	тем не	1	2
219	и эти	1	2
220	войти в	2	2
221	этот мир	1	2
222	по себе	1	2
223	и эстетический	1	2
224	тому что	5	2
225	раз и	1	2
226	что эта	1	2
227	и время	1	2
228	в определенной	1	2
229	и ясно	1	2
230	дело не	1	2
231	выражает всю	1	2
232	в процессе	6	2
233	сознания как	1	2
234	того чтобы	7	2
235	же время	7	2
236	в сознании	3	2
237	в области	5	2
238	пространство и	1	2
239	и действительный	1	2
240	его с	1	2
241	той или	3	2
242	чтобы стать	1	2
243	всей своей	1	2
244	говорить о	1	2
245	и когда	2	2
246	котором мы	1	2
247	чему не	2	2
248	это только	1	2
249	другое дело	1	2
250	может не	1	2
251	и та	1	2
252	и просто	1	2
253	или как	6	2
254	смысла этого	1	2
255	может иметь	1	2
256	в него	1	2
257	тот же	2	2
258	дело с	1	2
259	что он	2	2
260	а с	5	2
261	всех его	2	2
262	мира как	1	2
263	в качестве	4	2
264	события и	2	2
265	сознания не	3	2
266	не из	1	2
267	его и	3	2
268	слова в	5	2
269	содержание и	3	2
270	не о	1	2
271	были бы	4	2
