N	2gram	Tiupa_Anal_1	Istorich
1	в сказке	1	36
2	и в	18	24
3	не только	15	21
4	что он	3	21
5	и т	3	17
6	может быть	29	14
7	не может	22	14
8	что в	5	13
9	в этих	1	13
10	мы имеем	6	12
11	что герой	1	12
12	как в	1	12
13	в этом	13	12
14	в ином	1	12
15	но и	17	11
16	это не	6	10
17	том что	12	10
18	и что	1	10
19	у него	1	10
20	а в	9	10
21	все же	4	9
22	с другой	4	9
23	не в	14	9
24	о том	5	9
25	потому что	2	9
26	то же	9	8
27	еще не	3	8
28	что и	3	8
29	так как	2	8
30	другой стороны	2	8
31	а не	17	8
32	или в	1	8
33	во всех	1	7
34	то что	6	7
35	таким образом	3	7
36	одна из	1	7
37	к нему	3	7
38	один из	2	7
39	в том	27	7
40	вместе с	4	7
41	он показывает	1	6
42	что это	1	6
43	но не	10	6
44	как он	3	6
45	в нем	3	6
46	он не	3	6
47	всех этих	1	6
48	как и	13	6
49	для нас	1	6
50	и все	3	6
51	а именно	3	6
52	того что	4	6
53	только в	6	6
54	с этой	1	6
55	во время	1	6
56	мы увидим	1	6
57	в чем	1	5
58	с одной	3	5
59	отношение к	2	5
60	но в	8	5
61	имеем в	1	5
62	здесь мы	1	5
63	не менее	1	5
64	с ним	4	5
65	дело не	3	5
66	ничего не	1	5
67	так и	4	5
68	представляют собой	2	5
69	одной стороны	3	5
70	он может	2	4
71	мы уже	1	4
72	мы не	1	4
73	представляет собой	16	4
74	первый взгляд	1	4
75	как бы	5	4
76	при этом	12	4
77	но все	1	4
78	от отца	1	4
79	не всегда	4	4
80	на первый	1	4
81	точки зрения	6	4
82	в их	5	4
83	своего рода	3	4
84	никогда не	2	4
85	со своим	1	4
86	на вопрос	4	4
87	ли он	2	4
88	то и	1	4
89	вовсе не	2	4
90	если не	1	4
91	в данном	2	4
92	в состоянии	1	4
93	и не	21	4
94	мы должны	1	4
95	например в	1	3
96	к сыну	1	3
97	видеть в	1	3
98	к зятю	1	3
99	не вполне	1	3
100	в различных	1	3
101	с его	3	3
102	герой не	1	3
103	тогда как	14	3
104	к себе	1	3
105	хотя и	1	3
106	и наконец	1	3
107	из этих	2	3
108	если он	1	3
109	том чтобы	7	3
110	и по	2	3
111	а его	1	3
112	его в	1	3
113	отца к	1	3
114	в них	1	3
115	и становится	1	3
116	она в	1	3
117	вопрос о	2	3
118	как мы	2	3
119	тогда когда	2	3
120	не все	2	3
121	и его	5	3
122	связи с	1	3
123	данном случае	2	3
124	не столько	2	3
125	еще одна	1	3
126	это происходит	1	3
127	в качестве	31	3
128	так что	1	3
129	при помощи	2	3
130	не случайно	3	3
131	и даже	1	3
132	превращается в	1	3
133	вступает в	3	3
134	происходит в	1	3
135	этой точки	1	3
136	что мы	3	3
137	сих пор	1	3
138	но это	1	3
139	от него	1	3
140	ее в	1	3
141	не имеют	1	2
142	со своей	1	2
143	к отцу	1	2
144	по его	1	2
145	на себя	2	2
146	и ее	1	2
147	того же	4	2
148	и на	5	2
149	к которой	1	2
150	если в	3	2
151	со стороны	2	2
152	не просто	2	2
153	его на	1	2
154	перед нами	1	2
155	в действительности	1	2
156	в самом	6	2
157	та же	1	2
158	в которой	2	2
159	он в	1	2
160	все эти	2	2
161	к месту	2	2
162	думать что	2	2
163	рассказ о	2	2
164	и тот	1	2
165	на его	2	2
166	в силу	3	2
167	не будет	3	2
168	с целью	2	2
169	было бы	2	2
170	и тем	1	2
171	участие в	1	2
172	ни в	4	2
173	этом мы	1	2
174	быть понят	1	2
175	что собственно	1	2
176	в котором	3	2
177	не от	1	2
178	но он	1	2
179	не его	1	2
180	нас к	1	2
181	тому что	1	2
182	вплоть до	1	2
183	в то	9	2
184	на него	1	2
185	в основе	6	2
186	друг друга	1	2
187	во всем	1	2
188	не могут	3	2
189	но по	1	2
190	но при	1	2
191	в ее	1	2
192	и исторически	1	2
193	на том	1	2
194	иной мир	1	2
195	на небесах	1	2
196	восходит к	1	2
197	тем более	2	2
198	герой в	1	2
199	здесь не	2	2
200	и дело	1	2
201	тот же	1	2
202	это означает	3	2
203	по этому	1	2
204	уже не	4	2
205	не можем	1	2
206	только на	1	2
207	что не	3	2
208	или даже	1	2
209	дает ему	1	2
210	из них	2	2
211	ни с	3	2
212	не так	1	2
213	прежде всего	6	2
214	тестя к	1	2
215	в особенности	1	2
216	до сих	1	2
217	и др	1	2
218	говорит о	1	2
219	что из	2	2
220	в связи	1	2
221	связь с	1	2
222	как это	1	2
223	в литературе	4	2
224	от тестя	1	2
225	и от	1	2
226	и о	2	2
227	отличается от	2	2
228	это как	2	2
229	сохраняется и	1	2
230	иметь для	1	2
231	в целях	1	2
232	и эта	1	2
233	они не	1	2
234	отношения к	2	1
235	одним из	3	1
236	объяснению которое	1	1
237	не остается	2	1
238	самом деле	2	1
239	как известно	3	1
240	и должны	1	1
241	этого мира	1	1
242	между двумя	3	1
243	от своей	1	1
244	смысл этого	1	1
245	сам автор	1	1
246	должна быть	1	1
247	и больше	1	1
248	есть не	8	1
249	можно и	1	1
250	на тех	1	1
251	вступающего в	1	1
252	случае это	2	1
253	наиболее древние	1	1
254	что иное	5	1
255	я не	1	1
256	и другая	1	1
257	как я	1	1
258	зависимости от	1	1
259	в ней	1	1
260	более или	1	1
261	он был	1	1
262	в которых	1	1
263	между собой	2	1
264	что то	1	1
265	бы то	3	1
266	я на	1	1
267	тем как	1	1
268	иного рода	2	1
269	как если	1	1
270	чем это	1	1
271	то он	2	1
272	они имеют	1	1
273	не входит	1	1
274	только тогда	1	1
275	по отношению	6	1
276	искусство в	2	1
277	тут же	1	1
278	определяется не	1	1
279	один и	1	1
280	в поисках	1	1
281	независимо от	1	1
282	что именно	2	1
283	встречи с	2	1
284	и как	5	1
285	и к	3	1
286	искусство и	1	1
287	на руку	1	1
288	такое если	1	1
289	из мифа	1	1
290	ситуации в	1	1
291	не приходится	1	1
292	вопрос почему	1	1
293	в целом	5	1
294	от меня	1	1
295	или во	1	1
296	в этой	5	1
297	в известном	1	1
298	бы ни	2	1
299	состоит в	11	1
300	ни было	4	1
301	в зависимости	1	1
302	из него	1	1
303	что ни	1	1
304	всех своих	1	1
305	однако все	1	1
306	то ни	3	1
307	могла бы	3	1
308	же не	1	1
309	в другом	4	1
310	на все	2	1
311	а как	2	1
312	распространено и	1	1
313	входит в	1	1
314	я все	1	1
315	мы постараемся	1	1
316	однако здесь	2	1
317	еще одно	1	1
318	она и	1	1
319	далеко не	6	1
320	с тем	1	1
321	и уже	1	1
322	одна и	1	1
323	для чего	2	1
324	только во	1	1
325	должно быть	2	1
326	автора и	3	1
327	или менее	1	1
328	ему во	1	1
329	от своего	2	1
330	и при	1	1
331	в своей	6	1
332	при изучении	2	1
333	этой связи	1	1
334	взгляд на	1	1
335	с точки	4	1
336	знает и	1	1
337	от себя	3	1
338	всякий раз	3	1
339	и другого	4	1
340	и той	1	1
341	данный текст	2	1
342	при рассмотрении	3	1
343	силу и	1	1
344	и более	4	1
345	собой и	1	1
346	и наоборот	1	1
347	не должно	1	1
348	и то	2	1
349	по себе	4	1
350	и есть	3	1
351	царской дочери	1	1
352	тем самым	7	1
353	в науке	1	1
354	и остается	1	1
355	нельзя не	1	1
356	смысл его	3	1
357	того и	3	1
358	его от	1	1
359	под этим	1	1
360	имеем дело	4	1
361	при всем	1	1
362	они являются	1	1
363	оно есть	1	1
364	отношения то	1	1
365	того в	1	1
366	она должна	1	1
367	за которой	1	1
368	ему и	1	1
369	в сознании	2	1
370	обращает на	1	1
371	как будто	3	1
372	мы и	1	1
373	мы встречаем	1	1
374	к объяснению	1	1
375	отвечает на	2	1
376	здесь совершенно	1	1
377	в состав	3	1
378	не до	1	1
379	же самое	2	1
380	всего в	1	1
381	к тому	7	1
382	оно не	1	1
383	утверждать что	1	1
384	где он	1	1
385	должен быть	6	1
386	для себя	2	1
387	оно может	3	1
388	вне этого	1	1
389	как не	1	1
390	не могу	2	1
391	на основе	2	1
392	два события	1	1
393	сводится к	5	1
394	царем и	1	1
395	мысль о	2	1
396	одновременно они	1	1
397	на той	1	1
398	но мы	1	1
399	и может	1	1
400	если они	1	1
401	и сам	2	1
402	те же	1	1
403	не с	4	1
404	а этот	1	1
405	том как	1	1
406	и с	2	1
407	если бы	3	1
408	по мере	1	1
409	и вздумал	1	1
410	означает что	3	1
411	в разных	1	1
412	к своему	1	1
413	другие и	1	1
414	и та	2	1
415	можно сказать	2	1
416	а также	3	1
417	и во	1	1
418	связь между	1	1
419	в его	13	1
420	во всей	1	1
421	и только	1	1
422	вслед за	1	1
423	именно в	4	1
424	которая и	1	1
425	в ту	1	1
426	знания и	1	1
427	или может	1	1
428	в лице	1	1
429	поэтому всякое	1	1
430	от которого	2	1
431	в современной	1	1
432	тех пор	1	1
433	на которой	1	1
434	дело с	4	1
435	в какой	2	1
436	и потому	2	1
437	быть распространено	1	1
438	бытия в	1	1
439	он уже	1	1
440	который в	2	1
441	самые разнообразные	1	1
442	во времени	4	1
443	целом итак	1	1
444	жизни и	1	1
445	вопрос об	3	1
446	а только	1	1
447	приводит нас	1	1
448	оказывается в	2	1
449	или не	2	1
450	в виде	1	1
451	в начале	2	1
452	красоты и	1	1
453	а то	1	1
454	за ним	1	1
455	утверждал что	1	1
456	ибо он	1	1
457	которые в	2	1
458	не сам	2	1
459	себе в	2	1
460	никто не	3	1
461	не о	2	1
462	сама в	1	1
463	не говорит	1	1
464	только такие	1	1
465	смерти и	1	1
466	для того	4	1
467	с другим	4	1
468	символическая смерть	1	1
469	здесь в	1	1
470	для этого	2	1
471	а с	3	1
472	мертвых но	1	1
473	смысла и	3	1
474	в любой	1	1
475	означало бы	1	1
476	его как	1	1
477	человек в	3	1
478	о чем	1	1
479	приобщение к	1	1
480	него не	1	1
481	знаков и	1	1
482	все более	1	1
483	начиная с	1	1
484	в самой	1	1
485	в него	1	1
486	или по	1	1
487	не удается	1	1
488	требует от	1	1
489	из которых	4	1
490	по своему	1	1
491	героя это	2	1
492	что же	2	1
493	за рамки	1	1
494	до встречи	2	1
495	действительно не	1	1
496	с некоторым	1	1
497	своим результатам	1	1
498	т п	3	1
499	с иным	1	1
500	от нас	1	1
501	вы говорите	1	1
502	о мире	1	1
503	в достаточной	1	1
504	мировом фольклоре	1	1
505	магический кристалл	1	1
506	только одна	1	1
507	его с	1	1
508	мира и	1	1
509	человек и	1	1
510	инициации в	1	1
511	ее и	1	1
512	хотя бы	3	1
513	в мировом	2	1
514	все они	1	1
515	я в	3	1
516	же в	1	1
517	к самому	1	1
518	бы с	1	1
519	требует чтобы	1	1
520	нам не	1	1
521	может и	1	1
522	все еще	1	1
523	а о	1	1
524	героя как	1	1
525	не знает	1	1
526	вступления в	1	1
527	этом все	1	1
528	отношению к	5	1
529	из этого	1	1
530	в свое	2	1
531	героя в	2	1
532	а я	1	1
533	все что	1	1
534	также не	1	1
535	в частности	19	1
536	в таком	3	1
537	такой же	2	1
538	и вновь	1	1
