N	2gram	Tiupa_Lite_2	Myshleni
1	мышления и	1	40
2	точки зрения	4	26
3	таким образом	1	26
4	в том	10	24
5	и в	19	23
6	том что	7	21
7	в целом	2	20
8	с точки	3	18
9	в этом	9	17
10	того чтобы	1	17
11	то что	7	17
12	не только	8	16
13	так же	1	16
14	того что	5	15
15	для того	2	15
16	как и	10	14
17	может быть	17	14
18	но и	10	14
19	в его	4	14
20	что в	4	14
21	в развитии	1	12
22	не может	9	12
23	представляет собой	2	11
24	как бы	2	11
25	в отношении	1	10
26	с другой	8	10
27	в психологии	1	10
28	прежде всего	4	10
29	и с	3	9
30	в качестве	5	9
31	одной стороны	6	9
32	другой стороны	4	9
33	вместе с	5	9
34	и не	11	9
35	не является	2	9
36	то же	12	8
37	в ходе	1	8
38	в основе	2	8
39	и на	6	8
40	с одной	7	8
41	мы не	4	7
42	по отношению	4	7
43	как уже	2	7
44	в самом	1	7
45	в этой	3	7
46	в другом	3	7
47	с тем	2	7
48	в то	9	7
49	так как	3	7
50	что он	3	7
51	отношению к	3	7
52	же как	2	6
53	в сущности	3	6
54	столь же	5	6
55	в себе	6	6
56	с этой	2	6
57	мысли и	2	6
58	и его	3	6
59	о том	2	6
60	все время	1	6
61	тем что	4	6
62	именно в	1	6
63	потому что	2	6
64	из того	2	5
65	бы в	1	5
66	в собственном	1	5
67	и как	3	5
68	но в	2	5
69	на то	1	5
70	он не	5	5
71	а затем	2	5
72	тем самым	3	5
73	для этого	2	5
74	тому что	1	5
75	по своей	1	5
76	как мы	1	5
77	что может	1	5
78	и т.д	7	5
79	и что	2	5
80	можно сказать	1	5
81	не станем	2	5
82	так и	7	5
83	слова и	7	5
84	что мы	1	5
85	и все	1	5
86	из этого	1	5
87	в какой	2	5
88	в своих	2	5
89	мышления но	1	4
90	исследования в	1	4
91	в чем	1	4
92	но не	5	4
93	как в	1	4
94	и к	2	4
95	все эти	1	4
96	при этом	6	4
97	их в	1	4
98	было бы	2	4
99	со всей	1	4
100	в своей	1	4
101	не столько	3	4
102	не в	4	4
103	этом отношении	3	4
104	к тому	1	4
105	для себя	2	4
106	приводит к	1	4
107	во всей	1	4
108	для всех	5	4
109	в одном	2	4
110	как раз	2	4
111	ее на	1	4
112	а с	1	4
113	по существу	3	4
114	в результате	2	4
115	хотя бы	2	4
116	в свою	1	4
117	к этому	1	4
118	как на	3	4
119	отношения к	1	3
120	в сфере	4	3
121	в такой	2	3
122	и то	3	3
123	самом деле	1	3
124	приходит к	1	3
125	я не	5	3
126	мы и	1	3
127	из которых	2	3
128	в их	3	3
129	же мере	1	3
130	ответ на	1	3
131	в новом	1	3
132	которые не	1	3
133	в своем	1	3
134	все же	2	3
135	что это	1	3
136	как он	2	3
137	том чтобы	3	3
138	его не	1	3
139	и мы	1	3
140	такой же	3	3
141	собой все	1	3
142	не могло	1	3
143	ничего не	3	3
144	во всем	1	3
145	у школьника	1	3
146	в области	4	3
147	могут быть	2	3
148	же самое	1	3
149	говоря словами	1	3
150	свою очередь	1	3
151	не могу	2	3
152	можно было	1	3
153	одного из	1	3
154	этих двух	1	3
155	на отдельные	1	3
156	которое мы	1	3
157	который в	1	3
158	связи с	1	3
159	уже в	2	3
160	то и	3	3
161	и других	4	3
162	мы находим	1	3
163	вовсе не	2	3
164	во всех	3	3
165	а не	20	3
166	все более	1	3
167	и от	1	3
168	от всех	1	3
169	речь идет	3	2
170	но тем	4	2
171	идет о	3	2
172	и до	2	2
173	едва ли	4	2
174	той же	2	2
175	есть не	1	2
176	он как	1	2
177	в ее	2	2
178	со всеми	1	2
179	себе и	3	2
180	за пределы	1	2
181	и я	1	2
182	когда он	1	2
183	сознания в	3	2
184	и наконец	2	2
185	в противоположность	2	2
186	от этого	1	2
187	в первом	1	2
188	за собой	1	2
189	в нашем	2	2
190	и те	1	2
191	а скорее	1	2
192	всех этих	1	2
193	он должен	1	2
194	не к	2	2
195	и вот	1	2
196	быть с	1	2
197	на этом	2	2
198	одно и	2	2
199	из всех	1	2
200	с другими	1	2
201	мышления о	1	2
202	который по	1	2
203	в них	2	2
204	мы видели	1	2
205	иначе говоря	1	2
206	был бы	2	2
207	в этих	1	2
208	равной мере	1	2
209	одном из	2	2
210	что этот	1	2
211	того кто	1	2
212	даже в	4	2
213	сущности говоря	1	2
214	не имеет	1	2
215	того как	1	2
216	никогда не	3	2
217	слова так	1	2
218	же время	9	2
219	и другим	1	2
220	в наши	1	2
221	о судьбе	1	2
222	в конце	2	2
223	данном случае	3	2
224	на нее	1	2
225	в общее	1	2
226	не с	3	2
227	каждого из	1	2
228	поэтому в	1	2
229	вот почему	1	2
230	положение относительно	1	2
231	все прочие	1	2
232	наконец в	2	2
233	в ту	1	2
234	в жизнь	1	2
235	один из	4	2
236	выше и	2	2
237	процессов в	1	2
238	человека с	1	2
239	уже не	2	2
240	вопроса о	1	2
241	речь в	2	2
242	в равной	3	2
243	в известном	1	2
244	одно из	2	2
245	для него	4	2
246	под именем	1	2
247	точно в	1	2
248	и даже	8	2
249	а эти	1	2
250	по всей	1	2
251	в слове	1	2
252	в частности	4	2
253	и потому	1	2
254	как это	2	2
255	в данном	3	2
256	целом ряде	1	2
257	всего в	1	2
258	в словах	1	2
259	в смысле	1	2
260	этого рода	1	2
261	которая в	1	2
262	как явление	1	2
263	ключом к	1	2
264	также не	1	2
265	а в	3	2
266	отрывается от	1	2
267	и судьба	2	2
268	к его	1	2
269	занимает в	1	2
270	жизни и	4	2
271	ее в	1	2
272	можно назвать	1	2
273	эта новая	1	1
274	стороны нам	1	1
275	ту же	2	1
276	и т	2	1
277	одним из	3	1
278	на самом	1	1
279	переход от	1	1
280	из трех	1	1
281	по которым	1	1
282	и превращение	1	1
283	от своего	1	1
284	и собственные	1	1
285	на первом	2	1
286	путь для	1	1
287	время от	1	1
288	а для	1	1
289	не вполне	2	1
290	жизни как	2	1
291	но даже	1	1
292	в виду	2	1
293	к общему	1	1
294	в ней	4	1
295	когда речь	1	1
296	разумеется не	2	1
297	в отличие	1	1
298	еще не	2	1
299	нам представляется	2	1
300	путь которым	1	1
301	то он	1	1
302	перед глазами	1	1
303	конечном счете	5	1
304	очевидно что	2	1
305	отличие от	1	1
306	и будет	1	1
307	не просто	1	1
308	в рассмотренном	1	1
309	это самое	1	1
310	в истории	2	1
311	с предшествующим	1	1
312	стороны и	1	1
313	как к	3	1
314	в полном	1	1
315	в действительности	1	1
316	то в	2	1
