N	2gram	Vinokur_St_3	Istorich
1	и в	25	28
2	и т	8	25
3	может быть	19	25
4	т д	2	22
5	не может	7	15
6	а не	5	15
7	никогда не	2	14
8	для нас	1	13
9	мы имеем	5	13
10	что в	19	12
11	то же	5	12
12	не только	12	12
13	только в	6	11
14	мы видим	4	11
15	все же	4	10
16	прежде всего	10	10
17	т е	8	10
18	мы не	2	10
19	что он	19	10
20	но и	9	10
21	и что	3	10
22	так и	5	9
23	не в	6	9
24	в том	20	9
25	и не	10	9
26	то что	12	9
27	о том	8	9
28	таким образом	10	8
29	что это	16	8
30	в этом	24	8
31	если бы	4	8
32	но в	5	8
33	и здесь	3	7
34	еще не	2	7
35	так же	1	7
36	а в	6	7
37	в этих	11	7
38	это не	7	7
39	и др	4	7
40	в ней	4	7
41	было бы	7	7
42	что мы	3	7
43	том что	15	7
44	его в	1	6
45	вместе с	2	6
46	к тому	2	6
47	тем не	2	6
48	в этой	14	6
49	когда он	1	6
50	что и	1	6
51	с другой	5	6
52	представляют собой	1	6
53	не менее	2	6
54	так как	3	6
55	не знает	1	5
56	попадает в	3	5
57	вопрос о	1	5
58	или в	2	5
59	что они	2	5
60	должна быть	1	5
61	сих пор	2	5
62	к которому	3	5
63	до сих	2	5
64	дело не	2	5
65	в одном	1	5
66	по существу	1	5
67	но не	2	5
68	например в	4	5
69	в его	12	5
70	в дальнейшем	1	5
71	или менее	1	5
72	в качестве	4	5
73	ее в	2	5
74	сказать что	4	5
75	на основе	2	5
76	более или	1	5
77	другой стороны	5	5
78	что она	1	5
79	что здесь	4	5
80	показывают что	1	5
81	можно было	1	5
82	в своем	1	5
83	мы будем	1	5
84	все эти	3	4
85	то мы	1	4
86	и с	4	4
87	в связи	3	4
88	как и	4	4
89	на то	5	4
90	и для	4	4
91	здесь не	1	4
92	связи с	3	4
93	связь с	4	4
94	даже в	1	4
95	раньше чем	3	4
96	там где	1	4
97	и другие	1	4
98	так что	11	4
99	так в	1	4
100	с тем	4	4
101	но все	2	4
102	представляет собой	1	4
103	между собой	1	4
104	хотя бы	1	4
105	и на	6	4
106	а именно	1	4
107	но это	4	4
108	того что	5	4
109	потому что	5	4
110	ссылки на	1	4
111	на него	1	4
112	они не	1	4
113	не все	1	4
114	с этим	7	4
115	находится в	1	4
116	один из	2	4
117	могут быть	2	4
118	с одной	2	4
119	одной стороны	3	4
120	и пр	13	4
121	все это	8	4
122	об этом	5	4
123	в пределах	1	4
124	означает что	1	4
125	мы знаем	1	4
126	почти не	1	3
127	это за	2	3
128	в форме	2	3
129	бы быть	1	3
130	в другом	3	3
131	очень часто	1	3
132	начинается с	1	3
133	нас не	2	3
134	показывает что	3	3
135	время как	4	3
136	мы здесь	1	3
137	и их	1	3
138	в то	7	3
139	в какой	3	3
140	на котором	2	3
141	по себе	1	3
142	для этого	2	3
143	в их	3	3
144	и он	1	3
145	в образе	1	3
146	что же	1	3
147	в начале	4	3
148	из которых	4	3
149	как мы	2	3
150	утверждать что	2	3
151	и его	3	3
152	связь между	1	3
153	и по	2	3
154	же самое	1	3
155	сказки в	1	3
156	к сожалению	2	3
157	в книге	1	3
158	тем что	19	3
159	уже не	3	3
160	то это	1	3
161	ему в	1	3
162	во время	3	3
163	дело в	1	3
164	в котором	5	3
165	точку зрения	2	3
166	именно в	1	3
167	того как	1	3
168	также и	1	3
169	не совсем	2	3
170	должен был	2	3
171	наряду с	1	3
172	на этом	3	3
173	не просто	2	3
174	не как	2	3
175	ли он	1	3
176	этого вопроса	1	3
177	должен быть	2	3
178	то время	4	3
179	и эти	1	3
180	и должно	1	3
181	не можем	1	3
182	по отдельным	1	3
183	из них	1	3
184	и тогда	2	3
185	не означает	1	2
186	по своей	1	2
187	в свете	1	2
188	одним из	1	2
189	для всех	1	2
190	с самого	2	2
191	когда мы	1	2
192	приводит к	1	2
193	бы в	1	2
194	и только	2	2
195	в особенности	4	2
196	говорит о	1	2
197	от этого	1	2
198	в виде	3	2
199	на это	2	2
200	нет в	3	2
201	не дает	1	2
202	по мере	1	2
203	еще и	1	2
204	это один	1	2
205	этому поводу	2	2
206	и тот	2	2
207	так чтобы	2	2
208	то он	2	2
209	здесь можно	1	2
210	как раз	3	2
211	в нем	1	2
212	связанные с	1	2
213	не так	3	2
214	в некоторых	3	2
215	то и	2	2
216	эти факты	1	2
217	во всех	2	2
218	он попадает	1	2
219	пор мы	1	2
220	и как	1	2
221	ответ на	5	2
222	поэтому он	1	2
223	его как	3	2
224	одной из	2	2
225	с ним	1	2
226	в ее	1	2
227	для него	3	2
228	отношения к	1	2
229	по этому	3	2
230	а затем	1	2
231	что царь	1	2
232	мы видели	1	2
233	но они	2	2
234	не выходит	1	2
235	что этот	3	2
236	на вопрос	3	2
237	которые в	2	2
238	отказ от	2	2
239	как в	6	2
240	на пять	2	2
241	что нужно	2	2
242	нисколько не	1	2
243	из этого	4	2
244	в целом	4	2
245	именно на	1	2
246	что если	2	2
247	тогда когда	2	2
248	между тем	6	2
249	что не	2	2
250	не на	2	2
251	как он	1	2
252	мы в	1	2
253	именно так	1	2
254	но уже	1	2
255	можно назвать	4	2
256	во многих	2	2
257	связано с	5	2
258	подчеркнуть что	3	2
259	относится к	4	2
260	в очень	1	2
261	должно быть	1	2
262	ничего не	4	2
263	том как	1	2
264	ясно что	1	2
265	поэтому в	1	2
266	своего отца	1	2
267	на нее	2	2
268	это было	8	2
269	в эпоху	1	2
270	со стороны	3	2
271	xix века	4	2
272	а с	2	2
273	это приводит	1	2
274	но так	1	2
275	и она	1	2
276	одна из	2	2
277	и тем	4	2
278	всех этих	3	2
279	всего в	4	2
280	во всей	1	2
281	а по	2	2
282	и этим	1	2
283	и если	3	2
284	однако не	1	2
285	он не	5	2
286	в данной	1	2
287	и когда	1	2
288	из всех	1	2
289	развития как	1	2
290	вовсе не	2	2
291	что такое	7	2
292	здесь же	1	2
293	в такой	2	2
294	при помощи	2	2
295	в частности	1	2
296	была бы	4	2
297	а иногда	1	2
298	в некотором	1	2
299	в области	6	2
300	он должен	1	2
301	как оно	1	2
302	быть назван	2	2
303	точка зрения	4	2
304	вступает в	1	2
305	конечно не	1	2
306	еще один	1	2
307	как о	2	2
308	самого начала	2	2
309	к этому	3	2
310	том чтобы	2	2
311	как бы	6	2
312	в русской	6	2
313	в рамках	2	2
314	прямом смысле	1	1
315	вступают в	2	1
316	из приведенных	1	1
317	не соответствуют	1	1
318	его от	1	1
319	может не	1	1
320	в которой	4	1
321	при ближайшем	1	1
322	и этот	1	1
323	какой бы	1	1
324	это особенно	2	1
325	нам известны	1	1
326	в значительной	1	1
327	никакого сомнения	1	1
328	б в	3	1
329	на себе	2	1
330	ориентировался на	1	1
331	но есть	2	1
332	совершенно иной	1	1
333	во всяком	4	1
334	эти примеры	1	1
335	из этих	6	1
336	и социальной	1	1
337	же к	2	1
338	в поле	1	1
339	говорить о	3	1
