N	3gram	Losev_Prob_2	KulturaY
1	для того чтобы	2	15
2	в том что	4	15
3	и т д	6	14
4	то обстоятельство что	1	8
5	в самом деле	2	7
6	только потому что	1	6
7	с другой стороны	5	6
8	о том что	14	5
9	в зависимости от	1	5
10	в этом отношении	1	5
11	по крайней мере	6	5
12	во всяком случае	10	5
13	до сих пор	4	4
14	хотя бы в	1	4
15	тем не менее	12	4
16	более или менее	4	3
17	в этом смысле	5	3
18	о том как	1	3
19	того или иного	5	3
20	только в том	4	3
21	можно было бы	2	3
22	вместе с тем	1	3
23	не потому что	1	3
24	в связи с	5	3
25	а с другой	1	3
26	не может быть	3	3
27	того что в	1	2
28	на самом деле	2	2
29	на то что	4	2
30	так или иначе	6	2
31	внимание на то	1	2
32	в этом случае	7	2
33	потому что не	1	2
34	и вовсе не	4	2
35	в целом и	1	2
36	в каждом из	1	2
37	так и в	1	2
38	тот же звук	1	2
39	придают большое значение	1	2
40	а только в	1	2
41	в свое время	1	2
42	а в том	1	2
43	нужно было бы	1	2
44	несколько слов о	1	2
45	заключается в том	2	2
46	хотя бы и	3	2
47	но все же	1	2
48	в то же	4	2
49	должны были бы	2	1
50	на том что	1	1
51	крайней мере в	2	1
52	что иное как	3	1
53	что в этом	1	1
54	пользуясь своим языком	1	1
55	в какой мере	1	1
56	как только мы	2	1
57	то это значит	2	1
58	иметь в виду	1	1
59	это было бы	1	1
60	не говоря уже	4	1
61	что в данном	1	1
62	в настоящее время	16	1
63	в общем смысле	1	1
64	никак не может	2	1
65	свидетельствует о том	1	1
66	того или другого	2	1
67	имеется в виду	2	1
68	где как раз	1	1
69	с его значением	1	1
70	в живой речи	1	1
71	и если мы	1	1
72	с одной стороны	5	1
73	как раз и	4	1
74	и во многих	1	1
75	ли в этом	1	1
76	том случае если	1	1
77	и в то	1	1
78	сами по себе	2	1
79	можно говорить о	2	1
80	вовсе не потому	1	1
81	же звук который	1	1
82	по своему содержанию	1	1
83	с тем чтобы	1	1
84	в подлинном смысле	1	1
85	в собственном смысле	1	1
86	к тому чтобы	1	1
87	ни в какой	1	1
88	содержание и что	1	1
89	том что не	1	1
90	о языке вообще	1	1
91	что все это	1	1
92	и ничего не	1	1
93	и вовсе уже	1	1
94	не то что	1	1
95	в том случае	2	1
96	в известной мере	1	1
97	может быть проще	1	1
98	так что в	2	1
99	ничего общего с	2	1
100	того что он	1	1
101	не только в	2	1
102	в языке есть	1	1
103	и в его	1	1
104	все равно не	1	1
105	вовсе уже не	1	1
106	если бы в	1	1
107	несет на себе	1	1
108	и то же	1	1
109	имеем в виду	2	1
110	она все же	1	1
111	а вовсе не	1	1
112	та или иная	2	1
113	он несет на	1	1
114	только в его	1	1
115	вовсе не то	1	1
116	идет у нас	1	1
117	то ни другое	1	1
118	те или иные	3	1
119	язык как система	1	1
120	когда мы говорим	2	1
121	само по себе	2	1
122	так же как	1	1
123	вовсе еще не	1	1
124	потому что они	1	1
125	а может быть	2	1
126	вовсе не только	1	1
127	т д это	1	1
128	то во всяком	2	1
129	ни в каком	4	1
130	не есть нечто	1	1
131	ни то ни	1	1
132	между тем как	1	1
133	вовсе не есть	10	1
134	чтобы можно было	1	1
135	от того что	1	1
136	и тем самым	1	1
137	можно ли в	1	1
138	слова как они	1	1
139	что представление о	1	1
140	языка как такового	1	1
141	той или иной	1	1
142	что в языке	1	1
143	то оно не	1	1
144	мы имеем в	1	1
145	является то обстоятельство	1	1
146	что нет ничего	1	1
147	друг от друга	2	1
148	в этих случаях	1	1
149	только о том	1	1
150	не что иное	3	1
151	с этим мы	1	1
152	у нас только	1	1
153	что слово есть	1	1
154	не имел бы	1	1
155	точно так же	3	1
156	из области не	1	1
157	только тогда когда	3	1
158	тот или иной	4	1
