N	2gram	Ircho_Kome_1	Marksizm
1	может быть	9	28
2	и в	22	19
3	как бы	1	19
4	и не	8	19
5	не может	2	18
6	точки зрения	4	17
7	то же	6	16
8	и его	8	16
9	как мы	4	15
10	в этом	3	15
11	в сущности	2	14
12	таким образом	8	14
13	не только	10	13
14	в нем	4	11
15	вовсе не	2	11
16	не в	6	10
17	так и	5	10
18	но и	11	10
19	том что	12	10
20	при этом	5	9
21	как и	9	9
22	как целое	1	9
23	по отношению	3	8
24	в то	10	8
25	же время	4	8
26	только в	3	8
27	отнюдь не	1	8
28	отношению к	3	8
29	на самом	1	7
30	его в	3	7
31	и более	1	7
32	высказывания в	1	7
33	одна из	2	7
34	в том	11	7
35	прежде всего	5	7
36	и для	1	7
37	но в	4	7
38	в таком	1	7
39	мы уже	1	6
40	во всех	1	6
41	и как	3	6
42	в самом	2	6
43	слова и	1	6
44	ни в	6	6
45	того чтобы	1	6
46	к тому	6	6
47	для того	1	6
48	же самое	2	6
49	и следовательно	1	6
50	между тем	5	6
51	мы можем	4	6
52	и все	3	6
53	хотя бы	1	6
54	ни было	2	6
55	в свою	2	6
56	того же	2	5
57	и на	3	5
58	все же	3	5
59	то ни	2	5
60	на этой	1	5
61	в данном	1	5
62	в их	4	5
63	самого начала	1	5
64	с самого	1	5
65	и здесь	2	5
66	к нему	2	5
67	в его	5	5
68	в форме	2	5
69	в большинстве	1	5
70	большинстве случаев	1	5
71	отношении к	1	5
72	в той	1	5
73	этого слова	1	5
74	совершенно не	1	5
75	к этому	4	5
76	так же	3	5
77	тем же	1	4
78	а как	1	4
79	и ее	3	4
80	слова о	2	4
81	к целому	1	4
82	бы то	2	4
83	вполне понятно	1	4
84	только на	1	4
85	в себе	2	4
86	на то	3	4
87	в данной	1	4
88	было бы	2	4
89	и тем	2	4
90	мы видели	2	4
91	тому что	1	4
92	в отношении	6	4
93	ничего не	3	4
94	следует что	1	4
95	для себя	2	4
96	того что	1	4
97	что он	6	4
98	речь в	1	4
99	в душе	1	4
100	как раз	3	4
101	связь с	1	4
102	смысле этого	1	4
103	в основном	1	4
104	бы в	1	4
105	то что	2	4
106	сказать что	1	4
107	в котором	4	3
108	исходит из	1	3
109	высшей степени	1	3
110	в ней	1	3
111	еще не	2	3
112	столь же	2	3
113	отличие от	2	3
114	за пределы	2	3
115	относится к	2	3
116	чем же	2	3
117	в истории	5	3
118	с этим	1	3
119	перед нами	1	3
120	в этой	7	3
121	слово в	1	3
122	он не	3	3
123	не к	2	3
124	здесь мы	3	3
125	в другом	4	3
126	конечно в	1	3
127	той же	1	3
128	по себе	1	3
129	в этих	1	3
130	в отличие	1	3
131	они являются	1	3
132	каждый раз	1	3
133	в каком	1	3
134	у нас	3	3
135	могут быть	3	3
136	и это	1	3
137	о том	8	3
138	что и	4	3
139	в двух	1	3
140	одной из	3	3
141	с одной	3	3
142	в качестве	4	3
143	его из	1	3
144	так как	4	3
145	в высшей	1	3
146	до сих	2	3
147	с другой	5	3
148	к которым	1	3
149	одной стороны	3	3
150	да и	3	3
151	и формы	2	3
152	сих пор	2	3
153	только что	2	3
154	а в	6	3
155	во всяком	2	3
156	одним из	1	2
157	в зависимости	1	2
158	из всего	2	2
159	вопрос о	3	2
160	зависимости от	1	2
161	мы здесь	1	2
162	и он	1	2
163	и самого	2	2
164	он был	2	2
165	иное как	1	2
166	следовательно все	1	2
167	ответ на	1	2
168	что они	4	2
169	независимо от	2	2
170	в своем	1	2
171	его к	1	2
172	более или	1	2
173	что это	1	2
174	бы не	1	2
175	в тех	3	2
176	свет на	1	2
177	тому же	6	2
178	не следует	2	2
179	из него	1	2
180	значительной степени	1	2
181	выражение и	1	2
182	им как	1	2
183	и с	3	2
184	является конечно	1	2
185	на все	2	2
186	то есть	1	2
187	это было	1	2
188	на протяжении	4	2
189	уже знаем	1	2
190	в жизни	1	2
191	далеко не	1	2
192	и потому	1	2
193	всегда и	1	2
194	мы не	3	2
195	или менее	2	2
196	нас не	1	2
197	место в	3	2
198	но они	1	2
199	на такое	2	2
200	и почти	1	2
201	в идеологическом	1	2
202	в коем	1	2
203	ли это	2	2
204	и о	3	2
205	формы и	1	2
206	приводит к	1	2
207	и даже	5	2
208	чтобы понять	1	2
209	и являются	1	2
210	все его	1	2
211	в значительной	1	2
212	ее от	1	2
213	всяком случае	2	2
214	или может	2	2
215	в самый	1	2
216	но не	2	2
217	коем случае	1	2
218	себя в	1	2
219	и у	3	2
220	уже в	5	2
221	в виде	3	2
222	мы знаем	2	2
223	не так	1	2
224	друг друга	1	2
225	у него	3	2
226	тем что	4	2
227	даже и	1	2
228	в особенности	1	2
229	именно в	4	2
230	здесь в	3	2
231	и прежде	1	2
232	а с	1	2
233	они не	1	2
234	до конца	2	2
235	о чем	1	2
236	мы встречаем	5	2
237	все более	3	2
238	вместе с	2	2
239	и особенно	4	2
240	ко всем	1	2
241	к его	1	2
242	как из	3	2
243	в начале	3	2
244	в более	3	2
245	встречаем в	1	2
246	или в	2	2
247	от него	1	2
248	следовательно и	1	2
249	еще более	1	2
250	не знает	1	2
251	выходят за	1	2
252	жизни и	1	2
253	что в	6	2
254	именно здесь	1	2
255	и эта	1	2
256	как на	1	2
257	в почти	1	1
258	как известно	2	1
259	выражено в	1	1
260	можно говорить	1	1
261	речь идет	3	1
262	также и	1	1
263	сам по	1	1
264	то в	1	1
265	между двумя	1	1
266	также что	1	1
267	что эти	1	1
268	случае оно	1	1
269	уже по	1	1
270	и за	1	1
271	не приходится	1	1
272	не делает	1	1
273	что уже	1	1
274	именно к	1	1
275	не была	1	1
276	почти все	1	1
277	совпадает с	1	1
278	говорить о	1	1
279	что иное	1	1
280	из того	1	1
281	мы и	1	1
282	то это	1	1
283	как впрочем	1	1
284	создать из	1	1
285	но при	1	1
286	не найдем	1	1
287	всего этого	2	1
288	подходить к	1	1
289	из этих	1	1
290	совсем не	2	1
291	а только	1	1
292	к которой	1	1
293	только при	2	1
294	не все	1	1
295	друг от	1	1
296	по социальной	1	1
297	как в	5	1
298	что именно	1	1
299	так называемая	1	1
300	дает нам	1	1
301	когда он	1	1
302	было только	2	1
303	не являются	1	1
304	и хотя	2	1
305	в этот	1	1
306	отсюда к	1	1
307	в которой	6	1
308	даются в	1	1
309	как это	3	1
310	стилистические особенности	1	1
311	бы с	1	1
312	так или	1	1
313	в ответ	1	1
314	чуть ли	1	1
315	но без	1	1
316	явлением в	1	1
317	ее как	1	1
318	на какой-то	1	1
319	о возникновении	1	1
320	как он	1	1
321	перемены в	1	1
322	не могла	1	1
323	к выводу	1	1
324	что она	1	1
325	эпохи возрождения	1	1
326	главным образом	3	1
327	о которой	1	1
328	в первую	2	1
329	к одному	1	1
330	в силу	2	1
331	и вот	4	1
332	систему его	1	1
333	внешней политики	2	1
334	быть с	1	1
335	так например	1	1
336	последнее слово	1	1
337	но все	1	1
338	человека в	1	1
339	до эпохи	1	1
340	на мать	1	1
341	в каждом	1	1
342	же не	1	1
343	связанные с	2	1
344	в совершенно	1	1
345	же касается	1	1
346	в каком-нибудь	1	1
347	целые группы	1	1
348	ясно что	4	1
349	с целью	1	1
350	как тот	1	1
351	первую очередь	3	1
352	именно та	1	1
353	спор в	1	1
354	к миру	1	1
355	конкретной ситуации	1	1
356	в них	3	1
357	нет в	1	1
358	о которых	5	1
359	с тем	1	1
360	которой он	1	1
361	несмотря на	4	1
362	и целые	1	1
363	все это	5	1
364	места в	1	1
365	отрыве от	1	1
366	никаких оснований	1	1
367	его герои	2	1
368	почти не	2	1
369	мере не	1	1
370	не менее	3	1
371	но он	2	1
372	друг другу	1	1
373	тем не	2	1
374	и относительно	1	1
375	не могли	1	1
376	времени а	1	1
377	степень его	1	1
378	принципов и	1	1
379	при всех	1	1
380	бы на	1	1
381	в русской	1	1
382	и притом	2	1
383	во время	5	1
384	и сама	1	1
385	с и	1	1
386	сознания как	1	1
387	и внутренней	2	1
388	принадлежит к	2	1
389	это еще	2	1
390	находится в	2	1
391	на себя	2	1
392	людей так	1	1
393	которые и	1	1
394	связанное с	1	1
395	ему и	2	1
396	убедиться в	1	1
397	внешней и	2	1
398	не столь	1	1
399	этом отношении	3	1
400	за ними	1	1
401	в действительности	2	1
402	уже о	2	1
403	форме не	1	1
404	в духе	1	1
405	не могут	1	1
406	мы узнаем	1	1
407	что все	1	1
408	ли не	4	1
409	его с	1	1
410	слова с	1	1
411	конца и	1	1
412	слов но	2	1
413	от друга	1	1
414	того времени	1	1
415	говоря уже	2	1
416	в себя	2	1
417	говорили что	1	1
418	так в	4	1
419	роль в	1	1
420	на том	1	1
421	и когда	1	1
422	и сам	3	1
423	и давно	1	1
424	можно понять	1	1
425	отсюда и	1	1
426	оно все	1	1
427	которые он	2	1
428	еще в	5	1
429	подойти к	1	1
430	когда в	1	1
431	высказывание из	1	1
432	можно только	1	1
433	всех возможных	1	1
434	все остальные	3	1
435	это предложение	1	1
436	с ним	1	1
437	до нас	5	1
438	образом в	2	1
439	этих элементов	1	1
440	грамматики и	1	1
441	раз эта	1	1
442	и внутреннее	1	1
443	и что	1	1
444	ромен роллан	1	1
445	прямо противоположные	1	1
446	в отрыве	1	1
447	в родном	1	1
448	за другим	1	1
449	нуждается в	1	1
450	и только	1	1
451	в лице	1	1
452	и мир	2	1
453	оставляют в	1	1
454	тот же	3	1
455	для современного	1	1
456	дело с	1	1
457	наиболее яркое	1	1
458	внутреннему миру	1	1
459	всегда с	1	1
460	именно на	2	1
461	так что	1	1
462	и др	1	1
463	оказывается в	1	1
464	можно выразить	1	1
465	ни одного	1	1
466	достаточно сказать	1	1
467	оно в	1	1
468	же в	4	1
469	если в	1	1
470	не дает	1	1
471	автора в	1	1
472	и других	7	1
473	из них	10	1
474	все перемены	1	1
475	только их	1	1
476	себе в	1	1
477	в одном	8	1
478	и толстой	1	1
479	в современном	1	1
480	ее не	1	1
481	от того	1	1
482	в других	2	1
483	в исторической	1	1
484	со стороны	2	1
485	и из	2	1
486	или иначе	1	1
487	эти две	1	1
488	ему не	1	1
489	к которому	3	1
490	соответствии с	1	1
491	в ряде	1	1
492	еще и	2	1
493	на которые	2	1
494	в середине	1	1
495	к более	1	1
496	не говоря	2	1
497	в соответствии	1	1
498	что им	1	1
499	превращается в	1	1
500	чтобы убедиться	1	1
501	которых мы	2	1
502	а наоборот	1	1
503	на которых	1	1
504	из наиболее	2	1
505	самое слово	1	1
506	один за	1	1
507	другой стороны	5	1
508	его как	1	1
509	на основании	3	1
510	и политическая	1	1
511	на эту	1	1
512	него не	1	1
513	они лишь	1	1
514	ответить на	1	1
515	к себе	1	1
516	политической жизни	1	1
517	даже до	1	1
518	к жизни	1	1
519	если оно	1	1
520	в течение	3	1
521	шесть раз	1	1
522	не сказать	1	1
523	что же	1	1
524	когда же	5	1
525	два основных	1	1
526	кто такой	1	1
527	в состоянии	2	1
528	в это	1	1
529	и другим	1	1
530	в условиях	1	1
531	в целом	3	1
532	но это	2	1
533	общественной жизни	1	1
534	его же	1	1
535	однако не	1	1
536	этого рода	1	1
537	об отношении	2	1
538	к конкретному	1	1
539	которого они	1	1
540	людьми и	1	1
541	хотя и	3	1
542	к одной	1	1
543	у них	1	1
544	или нет	1	1
545	указания на	2	1
546	идти на	1	1
547	на нем	2	1
548	зрения в	1	1
549	потому что	5	1
550	обстоит дело	1	1
551	к ее	1	1
552	себе никакого	1	1
553	нам не	1	1
554	границу между	1	1
555	не что	1	1
556	трудно в	1	1
557	а может	1	1
558	ее в	2	1
559	и другие	1	1
560	по поводу	4	1
561	том числе	1	1
562	гораздо более	1	1
