N	3gram	Vygotskiy__6	Vladivir
1	в том что	19	9
2	в связи с	2	8
3	в то время	6	6
4	тем не менее	1	6
5	и то что	2	5
6	содержит в себе	1	4
7	как мы знаем	1	4
8	с точки зрения	10	3
9	в отличие от	1	3
10	точно так же	1	3
11	на этот раз	1	3
12	в конце концов	1	3
13	то что он	2	3
14	на то что	4	2
15	в настоящее время	1	2
16	в том же	2	2
17	на первый план	1	2
18	и что можно	1	2
19	можно было бы	5	2
20	он никогда не	1	2
21	сам по себе	1	2
22	в данном случае	1	2
23	он и в	1	2
24	не только в	1	2
25	в последнее время	2	2
26	в свою очередь	1	2
27	не то что	1	2
28	заключается в том	5	2
29	а не на	1	2
30	во второй половине	1	2
31	после того как	1	2
32	и все же	1	2
33	как мы видели	4	2
34	есть прямое выражение	1	1
35	что иное как	1	1
36	не может не	1	1
37	и в конце	1	1
38	в которой он	1	1
39	потому что в	1	1
40	оно может быть	1	1
41	на том же	1	1
42	но и по	1	1
43	это в свою	1	1
44	в том числе	1	1
45	и его отношение	1	1
46	в этом случае	2	1
47	он не может	1	1
48	как раз и	1	1
49	до сих пор	3	1
50	только то что	2	1
51	в этом отношении	3	1
52	то что в	1	1
53	мы сказали выше	1	1
54	в собственном смысле	1	1
55	кроме того что	1	1
56	и к его	1	1
57	на этот вопрос	2	1
58	вместе с тем	2	1
59	что он и	1	1
60	этого нужно было	1	1
61	до известной степени	2	1
62	в самом начале	4	1
63	нечто такое что	1	1
64	до конца и	1	1
65	в первый раз	1	1
66	никогда не мог	1	1
67	не содержит в	1	1
68	не могли быть	1	1
69	и как бы	1	1
70	то время как	5	1
71	его отношение к	2	1
72	дело с таким	1	1
73	но вместе с	1	1
74	за собой и	1	1
75	а не путем	1	1
76	собственном смысле слова	1	1
77	ни в какие	1	1
78	в первую очередь	3	1
79	для этого нужно	1	1
80	потому что если	1	1
81	не может быть	2	1
82	и без всяких	1	1
83	то что я	1	1
84	что во всех	1	1
85	ничего общего с	1	1
86	раз и навсегда	1	1
87	данном случае мы	1	1
88	свое учение о	1	1
89	того что он	2	1
90	связи с этим	1	1
91	на первых порах	2	1
92	содержат в себе	1	1
93	к выводу что	1	1
94	с самого начала	7	1
95	в самом деле	1	1
96	тогда когда мы	1	1
97	можно сказать что	6	1
98	с тем и	2	1
99	только тогда когда	1	1
100	в этом смысле	2	1
101	то в чем	5	1
102	не что иное	1	1
103	в его сознании	1	1
104	в этот период	1	1
105	никак не может	1	1
106	с которыми мы	1	1
107	для того чтобы	8	1
108	может быть в	1	1
109	является как бы	2	1
