N	2gram	Voloshinov_1	Istorich
1	и в	13	24
2	не только	6	21
3	что он	1	21
4	может быть	8	14
5	не может	8	14
6	что в	3	13
7	мы имеем	1	12
8	как в	2	12
9	в этом	2	12
10	и здесь	1	12
11	но и	3	11
12	том что	2	10
13	и что	1	10
14	мы видим	2	10
15	а в	2	10
16	все же	5	9
17	с другой	2	9
18	не в	3	9
19	потому что	1	9
20	то же	4	8
21	еще не	1	8
22	так как	3	8
23	другой стороны	2	8
24	а не	2	8
25	все это	4	8
26	или в	1	8
27	то что	6	7
28	таким образом	6	7
29	одна из	1	7
30	к нему	1	7
31	один из	1	7
32	в том	2	7
33	вместе с	1	7
34	но не	1	6
35	в нем	2	6
36	об этом	1	6
37	как и	3	6
38	и все	3	6
39	только в	6	6
40	тем что	2	6
41	так же	2	6
42	с этой	2	6
43	то это	1	5
44	в чем	2	5
45	с одной	2	5
46	отношение к	1	5
47	но в	4	5
48	что она	1	5
49	здесь мы	3	5
50	не менее	2	5
51	так и	3	5
52	одной стороны	2	5
53	там где	2	5
54	в тех	2	5
55	героя и	2	5
56	же как	1	4
57	мы уже	2	4
58	мы не	4	4
59	тех случаях	1	4
60	как бы	6	4
61	при этом	2	4
62	мы можем	4	4
63	не всегда	1	4
64	точки зрения	7	4
65	в их	3	4
66	своего рода	2	4
67	тем не	1	4
68	не имеет	2	4
69	никогда не	3	4
70	так в	1	4
71	то не	1	4
72	вовсе не	2	4
73	ее на	1	4
74	если не	1	4
75	в данном	2	4
76	и не	8	4
77	случаях когда	1	4
78	мы должны	6	4
79	одной из	1	4
80	например в	1	3
81	не вполне	1	3
82	и он	1	3
83	в различных	1	3
84	с его	1	3
85	что они	2	3
86	эта связь	1	3
87	и наконец	5	3
88	в дальнейшем	1	3
89	важна не	1	3
90	на то	1	3
91	если он	1	3
92	и если	1	3
93	его в	1	3
94	кажется что	2	3
95	в них	2	3
96	которой он	1	3
97	и становится	1	3
98	представление о	1	3
99	вопрос о	1	3
100	в конце	1	3
101	того как	1	3
102	и его	12	3
103	связи с	1	3
104	из одного	1	3
105	должны быть	1	3
106	данном случае	2	3
107	не столько	3	3
108	в образе	1	3
109	здесь нет	1	3
110	уже в	2	3
111	в другой	1	3
112	превращается в	3	3
113	вступает в	1	3
114	этой точки	1	3
115	что мы	1	3
116	но это	1	3
117	от него	1	3
118	ее в	2	3
119	мы здесь	1	2
120	но тем	1	2
121	здесь и	1	2
122	не имеют	1	2
123	на себя	1	2
124	у некоторых	1	2
125	и ее	2	2
126	того же	1	2
127	которые не	1	2
128	в одной	1	2
129	его на	2	2
130	с этим	3	2
131	в действительности	2	2
132	в самом	2	2
133	в которой	3	2
134	все эти	2	2
135	думать что	2	2
136	и тот	1	2
137	связанные с	2	2
138	было бы	4	2
139	и тем	2	2
140	этом мы	1	2
141	может идти	1	2
142	речь может	1	2
143	идти только	1	2
144	к этому	1	2
145	тому что	1	2
146	вплоть до	1	2
147	в то	1	2
148	и другое	1	2
149	что такое	1	2
150	в основе	1	2
151	во всем	2	2
152	лежит в	1	2
153	это конечно	1	2
154	его за	1	2
155	что при	1	2
156	и это	1	2
157	не совсем	1	2
158	но при	1	2
159	связи со	1	2
160	в ее	3	2
161	на том	1	2
162	другими словами	1	2
163	образом мы	1	2
164	должно было	1	2
165	в ряд	2	2
166	тем более	1	2
167	тот же	2	2
168	этот вопрос	1	2
169	конечно не	1	2
170	не можем	1	2
171	и у	1	2
172	только на	1	2
173	или даже	1	2
174	прежде всего	9	2
175	в особенности	1	2
176	и др	2	2
177	в руках	2	2
178	и оно	1	2
179	в связи	2	2
180	связь с	1	2
181	как это	1	2
182	он говорит	1	2
183	и там	1	2
184	только о	1	2
185	и о	1	2
186	но для	3	2
187	в целях	2	2
188	сказать что	1	2
189	от всех	2	2
190	и эта	5	2
191	они не	1	2
192	и наиболее	2	1
193	объясняется что	1	1
194	ту же	1	1
195	одним из	1	1
196	связана с	3	1
197	при разных	1	1
198	самом деле	3	1
199	как известно	1	1
200	только потому	1	1
201	нам кажется	1	1
202	в чисто	1	1
203	в несколько	1	1
204	есть не	2	1
205	теперь мы	1	1
206	бы что	1	1
207	что иное	2	1
208	ему в	1	1
209	видели как	1	1
210	зависимости от	2	1
211	с большим	1	1
212	в ней	2	1
213	более или	1	1
214	в которых	1	1
215	есть акт	1	1
216	тем как	1	1
217	не знала	1	1
218	совсем не	1	1
219	то он	1	1
220	не входит	1	1
221	по отношению	3	1
222	тут же	1	1
223	значение имеет	1	1
224	в свои	1	1
225	только путем	3	1
226	один и	1	1
227	что имеет	1	1
228	несомненно что	1	1
229	в своем	1	1
230	и как	1	1
231	и к	2	1
232	в этот	2	1
233	роль играет	1	1
234	или иную	1	1
235	не приходится	1	1
236	ни один	3	1
237	в целом	2	1
238	в этой	1	1
239	что к	1	1
240	сюда относятся	1	1
241	в поэтике	3	1
242	он все	1	1
243	состоит в	1	1
244	и вот	1	1
245	в зависимости	2	1
246	для понимания	1	1
247	здесь для	1	1
248	из него	1	1
249	путем сопоставления	1	1
250	в каждом	4	1
251	этим самым	1	1
252	же не	1	1
253	в совершенно	1	1
254	в другом	2	1
255	на все	1	1
256	этого мы	1	1
257	а как	2	1
258	входит в	2	1
259	от одного	1	1
260	еще одно	1	1
261	о которых	1	1
262	превращаются в	1	1
263	она и	1	1
