N	2gram	Medvedev_F_1	Myshleni
1	в том	6	33
2	том что	1	27
3	точки зрения	16	26
4	то что	8	20
5	в этом	15	19
6	с точки	13	18
7	того что	5	17
8	мышления и	1	16
9	не только	7	15
10	и в	24	15
11	таким образом	13	14
12	что в	4	14
13	и речи	1	13
14	того чтобы	1	12
15	говорит он	3	12
16	что он	3	12
17	в самом	5	11
18	в процессе	9	11
19	мы не	3	10
20	в целом	6	10
21	было бы	6	10
22	но и	7	10
23	в своем	11	9
24	связи с	3	9
25	может быть	14	9
26	не может	16	9
27	не является	1	9
28	заключается в	1	8
29	не в	8	8
30	никогда не	4	8
31	так и	18	8
32	если бы	4	8
33	и что	2	8
34	к действительности	2	8
35	едва ли	1	7
36	на основе	6	7
37	процессе развития	1	7
38	он не	3	7
39	высшей степени	1	7
40	в высшей	1	7
41	по себе	5	7
42	к тому	3	7
43	с одной	4	7
44	потому что	1	7
45	мы знаем	1	7
46	одной стороны	4	7
47	как бы	6	7
48	и не	20	7
49	о развитии	1	7
50	во всяком	4	7
51	самом деле	6	6
52	в зависимости	2	6
53	мы уже	1	6
54	в учении	1	6
55	зависимости от	3	6
56	по отношению	4	6
57	в этой	6	6
58	в истории	4	6
59	и к	4	6
60	как он	1	6
61	на то	1	6
62	как и	11	6
63	мы видели	2	6
64	всяком случае	4	6
65	в отношении	3	6
66	как мы	5	6
67	но в	5	6
68	по своей	1	6
69	если мы	2	6
70	вовсе не	10	6
71	с другой	5	6
72	к которому	2	6
73	там где	1	6
74	в частности	4	6
75	вместе с	2	6
76	как это	6	6
77	в связи	4	6
78	сказать что	1	6
79	смысле слова	1	5
80	то же	10	5
81	вопрос о	2	5
82	последнее время	1	5
83	от действительности	2	5
84	приводит к	2	5
85	внутренней речи	1	5
86	это не	2	5
87	во всей	2	5
88	и даже	3	5
89	связь между	1	5
90	социальной среды	2	5
91	и их	10	5
92	друг друга	4	5
93	и др	5	5
94	с помощью	3	5
95	сравнению с	1	5
96	по существу	2	5
97	отношению к	4	5
98	по сравнению	1	5
99	хотя бы	5	4
100	с его	4	4
101	из этих	1	4
102	независимо от	4	4
103	как в	8	4
104	все же	3	4
105	в которой	4	4
106	в последнее	1	4
107	том чтобы	2	4
108	от социальной	1	4
109	в них	3	4
110	несмотря на	1	4
111	со всей	3	4
112	в эту	2	4
113	в своей	11	4
114	является для	2	4
115	от его	1	4
116	значение для	2	4
117	к этому	1	4
118	не имеет	1	4
119	и его	10	4
120	что оно	1	4
121	и с	8	4
122	мы видим	1	4
123	так как	1	4
124	только в	2	4
125	который в	1	4
126	для всех	1	4
127	как раз	2	4
128	в предисловии	1	4
129	а с	1	4
130	прежде всего	22	4
131	так же	4	4
132	предисловии к	1	4
133	все это	9	4
134	поэтому что	1	4
135	для нас	1	4
136	а в	6	4
137	по поводу	1	4
138	в объяснении	1	3
139	на самом	7	3
140	идет о	2	3
141	и до	5	3
142	действительности и	3	3
143	и ее	10	3
