N	2gram	Trubetskoy_1	Psycholo
1	то что	13	32
2	и в	14	31
3	в том	17	30
4	и т	3	26
5	то есть	1	26
6	что в	4	23
7	может быть	9	22
8	таким образом	11	20
9	совершенно ясно	1	19
10	при этом	5	19
11	ясно что	2	19
12	так как	4	18
13	не может	22	17
14	как и	4	16
15	том что	9	16
16	и не	19	16
17	точки зрения	11	15
18	только в	5	14
19	не только	9	13
20	что и	3	13
21	а не	2	13
22	мы не	1	12
23	если мы	1	12
24	так же	2	12
25	в этом	17	12
26	с таким	1	11
27	в самом	3	11
28	не в	4	11
29	в области	2	11
30	могут быть	1	11
31	в сущности	1	10
32	на то	5	10
33	того что	3	10
34	отдельного человека	1	10
35	потому что	5	10
36	самом деле	7	9
37	по себе	2	9
38	ни в	2	9
39	показать что	1	8
40	и что	2	8
41	никогда не	5	8
42	вместе с	4	8
43	все это	6	8
44	во всяком	9	8
45	только тогда	1	7
46	том чтобы	3	7
47	заключается в	1	7
48	на основании	2	7
49	того чтобы	8	7
50	о том	7	7
51	что он	6	7
52	что это	3	6
53	очевидно что	1	6
54	отнюдь не	7	6
55	целый ряд	2	6
56	из этих	3	6
57	для того	6	6
58	было бы	5	6
59	если бы	6	6
60	в его	4	6
61	всяком случае	6	6
62	вовсе не	1	6
63	и даже	2	6
64	до конца	1	6
65	а в	5	6
66	и есть	2	5
67	в зависимости	1	5
68	то же	11	5
69	в ее	1	5
70	по самому	2	5
71	несмотря на	3	5
72	иначе говоря	1	5
73	оказывается что	1	5
74	она не	2	5
75	в то	10	5
76	тогда когда	4	5
77	как будто	2	5
78	не является	1	5
79	для нас	2	5
80	с другой	1	5
81	так что	2	5
82	совершенно не	2	5
83	это есть	2	5
84	как бы	4	5
85	все же	4	5
86	и для	6	5
87	и все	1	5
88	же как	1	4
89	в котором	2	4
90	в которой	1	4
91	столь же	1	4
92	точка зрения	1	4
93	у него	2	4
94	искусство и	1	4
95	формы в	1	4
96	в себе	9	4
97	и если	7	4
98	по существу	5	4
99	в совершенно	4	4
100	тому что	2	4
101	одна из	3	4
102	к тому	7	4
103	те же	1	4
104	со стороны	4	4
105	никак не	1	4
106	прежде всего	8	4
107	между тем	5	4
108	один из	1	4
109	для всех	6	4
110	и у	1	4
111	могло бы	1	4
112	мы можем	2	4
113	как это	1	4
114	этого слова	1	4
115	с этой	1	4
116	и о	2	4
117	в результате	2	4
118	чтобы понять	2	4
119	в этих	2	4
120	указывает на	2	4
121	в своих	6	4
122	к этому	1	4
123	речь идет	2	3
124	это и	1	3
125	на деле	1	3
126	тем же	1	3
127	что эти	1	3
128	должна быть	2	3
129	вопрос о	5	3
130	из которых	5	3
131	в которых	1	3
132	но не	4	3
133	с этим	2	3
134	стороны и	1	3
135	в своем	6	3
136	что по	1	3
137	и к	6	3
138	но в	2	3
139	в этой	4	3
140	им в	1	3
141	его и	2	3
142	тому же	1	3
143	состоит в	2	3
144	в силу	2	3
145	и вот	2	3
146	и по	3	3
147	тому чтобы	4	3
148	не будет	7	3
149	с тем	6	3
150	мы знаем	1	3
151	в своей	5	3
152	представить себе	2	3
153	представление о	1	3
154	точку зрения	4	3
155	задачи и	1	3
156	что эта	1	3
157	точно так	2	3
158	только не	1	3
159	во всем	4	3
160	что на	1	3
161	не могут	4	3
162	что оно	3	3
163	не есть	3	3
164	что при	1	3
165	и это	1	3
166	но только	1	3
167	что все	3	3
168	только при	1	3
169	в собственном	1	3
170	роль в	1	3
171	и когда	1	3
172	так и	1	3
173	что у	1	3
174	но мы	3	3
175	он не	5	3
176	в частности	2	3
177	в обществе	1	3
178	не можем	2	3
179	только на	2	3
180	и других	1	3
181	это обстоятельство	1	3
182	а потому	5	3
183	в конце	3	3
184	от того	4	3
185	и только	5	3
186	до сих	5	3
187	не было	3	3
188	совершенно очевидно	2	3
189	в одной	1	3
190	противоречие с	2	3
191	в состоянии	1	3
192	сих пор	5	3
193	но это	2	3
194	должны быть	1	3
195	конце концов	3	3
196	жизни и	4	3
197	все что	4	3
198	как на	8	3
199	в таком	2	3
200	ту же	1	2
201	зависимость от	2	2
202	того же	1	2
203	и то	4	2
204	и без	1	2
205	на самом	6	2
206	тех же	1	2
207	идет о	1	2
208	из всех	2	2
209	есть не	1	2
210	то совершенно	1	2
211	как мы	1	2
212	на место	1	2
213	на эти	1	2
214	оно есть	1	2
215	это отношение	1	2
216	но даже	2	2
217	только то	1	2
218	в область	1	2
219	но как	1	2
220	а только	1	2
221	что они	3	2
222	сама по	2	2
223	последнее время	2	2
224	в полном	1	2
225	когда он	1	2
226	более или	4	2
227	в себя	1	2
228	к чему	2	2
229	остановиться на	1	2
230	и тот	2	2
231	в нем	5	2
232	главным образом	3	2
233	этого вопроса	1	2
234	или иных	1	2
235	поскольку она	1	2
236	и с	7	2
237	его в	4	2
238	но совершенно	2	2
239	на почве	2	2
240	и тем	2	2
241	не всегда	1	2
242	такой же	1	2
243	и тогда	2	2
244	или менее	4	2
245	и сейчас	3	2
246	что такое	2	2
247	в такой	1	2
248	с точки	9	2
249	и другого	1	2
250	стало быть	1	2
251	которых каждая	1	2
252	теми же	1	2
253	тем не	1	2
254	их в	2	2
255	том и	2	2
256	том же	2	2
257	даже в	1	2
258	они сами	1	2
259	можно ли	3	2
260	не менее	1	2
261	тем самым	2	2
262	из нас	1	2
263	в основе	1	2
264	принадлежат к	2	2
265	казалось бы	1	2
266	в противоречие	2	2
267	таким путем	1	2
268	в русском	1	2
269	тех или	1	2
270	и теперь	1	2
271	в сознании	3	2
272	этом отношении	1	2
273	ли это	4	2
274	есть только	1	2
275	же самое	1	2
276	отказаться от	4	2
277	на это	2	2
278	если же	2	2
279	в применении	1	2
280	приходит к	3	2
281	без всякого	1	2
282	приводит к	4	2
283	и ту	1	2
284	том случае	4	2
285	это только	2	2
286	с ним	2	2
287	в настоящее	2	2
288	настоящее время	2	2
289	но и	10	2
290	случае не	1	2
291	и во	3	2
292	что с	2	2
293	когда оно	1	2
294	отметить что	2	2
295	заключается не	1	2
296	к нему	2	2
297	что только	2	2
298	и потому	3	2
299	в разные	1	2
300	никак нельзя	1	2
301	бы ни	2	2
302	по этому	2	2
303	в качестве	3	2
304	уже не	2	2
305	в жизни	1	2
306	из них	3	2
307	и их	1	2
308	к ним	1	2
309	и вместе	2	2
310	себе представить	1	2
311	русской интеллигенции	8	2
312	себя и	5	2
313	что для	3	2
314	то и	1	2
315	не быть	1	2
316	в связи	1	2
317	согласии с	1	2
318	смысле этого	1	2
319	применении к	1	2
320	что же	4	2
321	из отдельных	1	2
322	и таким	1	2
323	отличается от	2	2
324	стоит только	2	2
325	к другим	1	2
326	одного и	1	2
327	являются не	1	2
328	не знаем	1	2
329	и состоит	2	2
330	и от	2	2
331	тот кто	1	2
332	ее и	1	2
333	от него	2	2
