N	2gram	Bakhtin_Pr_2	Myshleni
1	в том	6	42
2	том что	2	35
3	с помощью	1	31
4	в процессе	2	27
5	таким образом	5	25
6	в этом	13	24
7	точки зрения	13	24
8	в качестве	1	21
9	и в	43	20
10	что в	4	19
11	в основе	1	17
12	то же	8	16
13	не только	11	15
14	то что	7	15
15	мышления и	1	14
16	как мы	10	13
17	в их	3	12
18	при этом	6	12
19	может быть	23	12
20	с другой	4	12
21	с точки	8	11
22	в его	10	11
23	так же	2	11
24	этого слова	2	11
25	в целом	2	11
26	и то	2	10
27	в себе	5	10
28	в отношении	3	10
29	того что	2	10
30	мы видим	1	10
31	только в	4	10
32	если мы	2	10
33	так как	4	10
34	того же	3	9
35	и другие	1	9
36	и как	2	9
37	как и	14	9
38	между тем	3	9
39	что и	3	9
40	тот же	3	9
41	с одной	1	9
42	слова в	12	9
43	одной стороны	1	9
44	как это	1	9
45	другой стороны	3	9
46	но и	14	9
47	и тем	1	8
48	было бы	5	8
49	этом смысле	2	8
50	тогда когда	1	8
51	и что	5	8
52	вместе с	1	8
53	и не	29	8
54	в результате	4	8
55	самом деле	5	7
56	собственном смысле	1	7
57	один и	1	7
58	в своей	4	7
59	с другом	4	7
60	могут быть	3	7
61	же самое	1	7
62	того чтобы	1	7
63	в собственном	1	7
64	тем что	3	7
65	а не	7	7
66	смысле этого	1	7
67	как бы	22	7
68	друг с	4	7
69	же как	1	6
70	в самом	7	6
71	той же	3	6
72	и на	10	6
73	тому же	3	6
74	этот процесс	1	6
75	одно и	2	6
76	те же	1	6
77	к одному	6	6
78	по своей	1	6
79	к тому	4	6
80	можно было	3	6
81	его в	3	6
82	что он	13	6
83	уже в	2	6
84	и между	1	6
85	не может	18	6
86	слово в	8	6
87	сказать что	2	6
88	мы уже	3	5
89	между собой	2	5
90	друг на	2	5
91	как в	2	5
92	с этим	2	5
93	все же	3	5
94	перед нами	7	5
95	целый ряд	2	5
96	и к	3	5
97	увидим что	1	5
98	все эти	5	5
99	мы обратимся	2	5
100	на то	5	5
101	это не	3	5
102	это положение	1	5
103	на друга	2	5
104	только не	1	5
105	и его	8	5
106	никогда не	9	5
107	так и	3	5
108	если бы	3	5
109	о том	5	5
110	говорит он	1	5
111	мы можем	2	5
112	слова и	12	5
113	что слова	1	5
114	что такое	2	5
115	тем же	2	4
116	в сущности	9	4
117	в своем	4	4
118	его к	2	4
119	в нашем	1	4
120	нами в	2	4
121	как он	2	4
122	и с	5	4
123	и при	2	4
124	которые в	1	4
125	не в	11	4
126	что с	1	4
127	на том	2	4
128	по мере	4	4
129	и только	3	4
130	все время	1	4
131	словом и	2	4
132	в сознании	1	4
133	из них	2	4
134	друг друга	1	4
135	во всей	1	4
136	в речи	5	4
137	по своему	2	4
138	в смысле	1	4
139	и для	3	4
140	для нас	2	4
141	между ними	4	4
142	к этому	1	4
143	во всяком	2	4
144	этой точки	1	4
145	идет о	1	3
146	почти всегда	2	3
147	в виду	3	3
148	бы сказать	1	3
149	со словами	2	3
150	тем как	1	3
151	себе и	4	3
152	когда он	3	3
153	но в	10	3
