N	3gram	Bakhtin_Fr_1	Myshleni
1	для того чтобы	1	14
2	по отношению к	1	12
3	в том что	6	11
4	с точки зрения	3	9
5	в известном смысле	1	7
6	друг с другом	1	7
7	потому что он	1	5
8	в этом отношении	3	5
9	можно сказать что	1	5
10	к тому чтобы	1	4
11	на этот вопрос	2	4
12	в своем развитии	1	4
13	друг от друга	1	4
14	до сих пор	4	3
15	с одной стороны	2	3
16	не может быть	1	3
17	в самом деле	1	2
18	том что он	1	2
19	и не может	1	2
20	в отличие от	4	2
21	и в частности	2	2
22	все эти три	1	2
23	лежит в основе	1	2
24	в сущности это	1	2
25	но при этом	1	2
26	с другой стороны	1	2
27	в свое время	2	2
28	только в пределах	1	2
29	включает в себя	1	2
30	именно потому что	1	2
31	но все же	2	2
32	мы видим что	1	2
33	и в области	1	2
34	по своей природе	1	1
35	и может быть	1	1
36	и в новой	1	1
37	но как раз	1	1
38	рождения и развития	1	1
39	или хотя бы	1	1
40	сводится к тому	1	1
41	сказать что в	1	1
42	говорит об этом	1	1
43	мы имеем в	1	1
44	в нашем исследовании	1	1
45	имеем в виду	1	1
46	на самом деле	2	1
47	требует для своего	1	1
48	в том числе	10	1
49	на первый план	1	1
50	его теории в	1	1
51	но и на	1	1
52	мы и должны	1	1
53	о чем мы	1	1
54	в собственном смысле	1	1
55	к самой природе	1	1
56	в известной мере	3	1
57	том числе и	7	1
58	может быть правильно	1	1
59	во всех областях	1	1
60	уже говорили выше	1	1
61	в применении к	3	1
62	но это и	1	1
63	и многие другие	1	1
64	можно даже сказать	1	1
65	один из них	1	1
66	еще и в	1	1
67	связи с развитием	1	1
68	в себя и	1	1
69	по нашему мнению	1	1
70	не могут быть	1	1
71	так и с	1	1
72	и ничего не	1	1
73	все более и	1	1
74	в виду только	1	1
75	в связи с	1	1
76	в свете которых	1	1
77	ни на что	1	1
78	мы уже говорили	7	1
79	во всяком случае	1	1
80	он не знает	1	1
81	так и в	2	1
82	с ним в	1	1
83	быть правильно поставлена	1	1
84	тем самым он	1	1
85	это и не	1	1
86	между тем и	1	1
87	более и более	1	1
88	и не является	1	1
89	и в известной	1	1
90	он еще не	1	1
91	в то же	1	1
92	в вопросе о	1	1
93	тех или иных	1	1
94	не знает и	2	1
95	области мысли и	1	1
96	там где они	1	1
97	в духе его	1	1
98	как мы говорили	1	1
99	той или иной	5	1
