N	2gram	Vygotskiy__2	Formalny
1	и не	10	30
2	вовсе не	2	28
3	и в	32	27
4	может быть	18	25
5	не может	17	24
6	так и	3	21
7	и его	7	19
8	в этом	13	18
9	таким образом	21	18
10	а не	7	17
11	самом деле	16	16
12	точки зрения	17	16
13	то же	13	15
14	в нем	4	15
15	в процессе	2	15
16	между ними	1	15
17	на самом	5	14
18	как и	10	14
19	с точки	10	14
20	не в	8	12
21	если бы	6	12
22	и т	10	11
23	в самом	12	11
24	в жизни	4	11
25	и от	2	11
26	художественное произведение	6	11
27	не могут	3	10
28	место в	2	10
29	но и	10	10
30	в действительности	4	9
31	не только	12	9
32	так как	12	9
33	так же	18	9
34	отнюдь не	5	8
35	с помощью	1	8
36	как бы	6	8
37	при этом	13	8
38	ни в	2	8
39	как мы	1	8
40	только в	7	8
41	как раз	5	8
42	то что	21	8
43	и все	4	8
44	что в	20	8
45	художественного произведения	5	7
46	тем же	1	7
47	с тем	11	7
48	не менее	8	7
49	же время	2	7
50	потому что	21	7
51	его в	1	7
52	между тем	4	7
53	в его	2	7
54	в том	37	7
55	если мы	12	7
56	там где	2	7
57	все это	5	7
58	совершенно не	4	7
59	в то	5	7
60	в искусстве	21	7
61	еще не	2	6
62	но в	3	6
63	все эти	7	6
64	т д	2	6
65	произведение как	2	6
66	в своей	3	6
67	и ее	3	6
68	всяком случае	2	6
69	произведения как	2	6
70	все время	6	6
71	было бы	11	6
72	что он	13	6
73	с другой	3	6
74	вместе с	2	6
75	в данном	4	6
76	все же	4	6
77	и для	4	6
78	бы в	1	6
79	хотя бы	3	6
80	в своих	9	6
81	во всяком	2	6
82	в зависимости	1	5
83	что формалисты	1	5
84	зависимости от	1	5
85	но не	2	5
86	в истории	1	5
87	независимо от	1	5
88	что именно	3	5
89	в художественном	6	5
90	в каждом	2	5
91	ни было	1	5
92	материала в	1	5
93	того чтобы	14	5
94	поэтическое произведение	1	5
95	сводится к	2	5
96	если же	4	5
97	в ней	5	5
98	что они	7	5
99	никогда не	9	5
100	формалисты и	1	5
101	говорит он	4	5
102	связи с	1	5
103	и их	3	5
104	т п	8	5
105	между которыми	1	5
106	тем что	9	5
107	именно так	1	5
108	тому как	3	5
109	что же	3	5
110	и формы	1	5
111	в результате	1	5
112	другой стороны	2	5
113	не есть	1	4
114	мы не	3	4
115	смысл и	2	4
116	бы то	2	4
117	как в	9	4
118	и как	7	4
119	в целом	4	4
120	и те	4	4
121	но ведь	1	4
122	подобно тому	2	4
123	то ни	2	4
124	данном случае	4	4
125	в ее	2	4
126	приема и	2	4
127	мы знаем	7	4
128	том что	21	4
129	по себе	12	4
130	она не	2	4
131	в смысле	3	4
132	тогда когда	3	4
133	мы можем	3	4
134	и является	1	4
135	и прием	1	4
136	могут быть	4	4
137	к тому	7	4
138	роль в	2	4
139	и восприятия	1	4
140	о том	6	4
141	связь между	1	4
142	же и	1	4
143	конечно не	1	4
144	в большинстве	1	4
145	только на	5	4
146	содержания и	2	4
147	литературного произведения	1	4
148	для того	13	4
149	со стороны	1	4
150	прежде всего	1	4
151	смысла и	1	4
152	материал в	1	4
153	до конца	3	4
154	в связи	1	4
155	мы видели	1	4
156	как это	4	4
157	в романе	2	4
158	из этого	4	4
159	жизни и	4	4
160	они не	1	4
161	формы и	6	3
162	художественном произведении	5	3
163	к материалу	1	3
164	одним из	1	3
165	же как	4	3
166	того же	2	3
167	той же	8	3
168	мы и	1	3
169	в виду	3	3
170	литературы и	1	3
171	и на	5	3
172	в которых	3	3
173	столь же	4	3
174	время в	1	3
175	во всех	3	3
176	а и	1	3
177	самое понятие	2	3
178	бы и	3	3
179	что это	8	3
180	формы в	3	3
181	в себе	2	3
182	вследствие этого	1	3
183	этот процесс	1	3
184	не следует	1	3
185	и с	4	3
186	те же	6	3
187	материала и	2	3
188	искусства в	5	3
189	это не	2	3
190	и тем	4	3
191	он и	1	3
192	что материал	2	3
193	в этих	2	3
194	от его	1	3
195	творчества и	3	3
196	и более	4	3
197	тому что	4	3
198	в основе	11	3
199	для нас	2	3
200	ничто не	1	3
201	этом отношении	5	3
202	же самое	6	3
203	они и	1	3
204	оно не	2	3
205	совершается в	1	3
206	только то	1	3
207	в произведении	4	3
208	ясно что	7	3
209	еще в	1	3
210	жизнь и	3	3
211	никак не	4	3
212	и что	22	3
213	можно сказать	1	3
214	их в	2	3
215	в них	2	3
216	не нуждается	1	3
217	и следовательно	2	3
218	в него	2	3
219	дело с	8	3
220	в какой	2	3
221	одни и	2	3
222	уже не	1	3
223	в поэзии	3	3
224	его и	1	3
225	в конце	3	3
226	произведения и	1	3
227	не о	1	3
228	не на	2	3
229	она есть	1	3
230	в той	1	3
231	того что	8	3
232	дело идет	1	3
233	является для	1	3
234	о нем	1	3
235	может и	1	3
236	сказать что	7	3
237	и эта	1	3
238	смысле слова	1	2
239	ту же	4	2
240	убедимся в	1	2
241	отношения к	1	2
242	он считает	1	2
243	чтобы не	1	2
244	человека и	1	2
245	он может	1	2
246	это и	1	2
247	к другому	1	2
248	в котором	1	2
249	высшей степени	1	2
250	с таким	8	2
251	обойтись без	1	2
252	что уже	1	2
253	в сущности	7	2
254	так чтобы	1	2
255	по учению	2	2
256	и со	1	2
257	же что	2	2
258	и сами	1	2
259	роман и	2	2
260	с его	2	2
261	жизни с	3	2
262	к нулю	2	2
263	россии и	1	2
264	в общем	3	2
265	очевидно что	2	2
266	отличие от	2	2
267	или иное	1	2
268	за пределы	1	2
269	связи и	1	2
270	чем же	1	2
271	данный момент	1	2
272	увидим что	2	2
273	то в	1	2
274	это можно	2	2
275	вне литературы	1	2
276	бы не	2	2
277	из этих	1	2
278	душевной эмпирики	1	2
279	в этой	6	2
280	только один	1	2
281	говорят о	1	2
282	из автоматизма	1	2
283	как он	2	2
284	условий ее	1	2
285	психологизма в	1	2
286	вообще не	1	2
287	что она	16	2
288	главным образом	3	2
289	не значит	2	2
290	не как	3	2
291	в россии	1	2
292	одной и	4	2
293	его от	2	2
294	что ни	1	2
295	на этом	3	2
296	форма в	2	2
297	в основу	1	2
298	это значит	3	2
299	не материал	1	2
300	оно становится	1	2
301	от одного	1	2
302	на почве	1	2
303	этом смысле	1	2
304	этих вопросов	1	2
305	из нее	1	2
306	он является	1	2
307	в высшей	1	2
308	и вне	1	2
309	для чего	1	2
310	такой же	7	2
311	и тогда	1	2
312	в эту	1	2
313	том как	2	2
314	таким же	1	2
315	жизнь так	1	2
316	бы к	1	2
317	в отличие	1	2
318	знаем что	4	2
319	произведение есть	1	2
320	но эта	2	2
321	это утверждение	1	2
322	однако в	1	2
323	что этот	2	2
324	и очень	1	2
325	в отношении	3	2
326	дело не	1	2
327	принадлежат к	2	2
328	дело в	1	2
329	одна из	1	2
330	внести в	1	2
331	в нас	3	2
332	только не	1	2
333	п в	1	2
334	тем не	4	2
335	в каком	3	2
336	этот закон	1	2
337	на тему	1	2
338	нуждается ни	1	2
339	отличается от	2	2
340	и это	4	2
341	с ее	3	2
342	как не	2	2
343	но при	1	2
344	художественный прием	2	2
345	то или	2	2
346	идет не	2	2
347	так в	2	2
348	был бы	1	2
349	это только	3	2
350	могла быть	1	2
351	является в	1	2
352	для этого	3	2
353	ничего не	4	2
354	на все	5	2
355	в самой	2	2
356	что каждый	1	2
357	и содержание	2	2
358	и во	1	2
359	переходит в	1	2
360	в языке	4	2
361	что и	17	2
362	и только	2	2
363	но так	2	2
364	художественного восприятия	1	2
365	мы увидим	1	2
366	должен быть	1	2
367	говорит эйхенбаум	2	2
368	именно на	2	2
369	же он	1	2
370	остранения и	1	2
371	материал как	1	2
372	самый смысл	1	2
373	от других	1	2
374	из них	4	2
375	к более	1	2
376	сами по	3	2
377	произведении в	1	2
378	свое выражение	1	2
379	от того	4	2
380	для художественного	2	2
381	и содержания	1	2
382	и даже	5	2
383	в области	1	2
384	и из	6	2
385	ведь на	1	2
386	к которому	2	2
387	действующих лиц	3	2
388	связано с	1	2
389	а на	4	2
390	лишается всякого	1	2
391	была бы	2	2
392	не об	1	2
393	нет никаких	1	2
394	материал и	2	2
395	художественного приема	2	2
396	с такой	1	2
397	этого слова	1	2
398	а к	2	2
399	но это	2	2
400	чтобы создать	1	2
401	от него	1	2
402	у них	2	2
403	конце концов	3	2
404	мы должны	3	2
405	в стихах	1	2
406	слово в	1	2
407	но если	1	2
408	лишь тогда	1	2
409	именно потому	2	2
410	является и	1	2
411	к этому	1	2
412	в таком	2	2
