N	3gram	Potebnia_M_4	Myshleni
1	в том что	7	17
2	вместе с тем	3	10
3	мы могли бы	2	7
4	заключается в том	1	7
5	для того чтобы	4	7
6	в процессе образования	1	7
7	с самого начала	1	6
8	с одной стороны	1	5
9	в связи с	1	5
10	как уже сказано	1	5
11	тем не менее	4	5
12	что и в	2	5
13	и того же	1	4
14	то и другое	2	4
15	смысле этого слова	1	4
16	во всяком случае	3	4
17	в то время	1	4
18	с тем и	2	4
19	одного и того	1	4
20	о том что	5	3
21	что перед нами	1	3
22	сами по себе	2	3
23	в этом отношении	1	3
24	с другой стороны	1	3
25	мы видели что	1	3
26	с тем что	4	3
27	на то что	4	3
28	таким образом что	2	2
29	в том виде	1	2
30	только потому что	2	2
31	и той же	1	2
32	по отношению к	8	2
33	и в отношении	1	2
34	в силу того	1	2
35	и в этом	4	2
36	только в том	2	2
37	то что в	2	2
38	того и другого	1	2
39	заключает в себе	8	2
40	вместе с этим	2	2
41	и то что	4	2
42	в образовании понятия	1	2
43	вопрос об отношении	1	2
44	столь же мало	1	2
45	не может быть	5	2
46	силу того что	1	2
47	и вместе с	1	2
48	в свою очередь	1	2
49	само по себе	5	2
50	одной и той	1	2
51	как и в	1	2
52	же самое слово	1	1
53	но независимо от	1	1
54	не в состоянии	2	1
55	что иное как	2	1
56	в своем развитии	2	1
57	выше мы видели	1	1
58	на той ступени	1	1
59	да и не	1	1
60	отношению ко всем	1	1
61	от всех остальных	1	1
62	на том основании	1	1
63	подобно тому как	2	1
64	прямой зависимости от	1	1
65	так или иначе	2	1
66	в слове и	1	1
67	в том числе	1	1
68	то же самое	4	1
69	о том как	1	1
70	другими словами мы	1	1
71	в этом случае	5	1
72	никоим образом не	1	1
73	с точки зрения	3	1
74	если судить по	1	1
75	в прямой зависимости	1	1
76	не менее не	1	1
77	до сих пор	4	1
78	хотя бы и	2	1
79	сам по себе	4	1
80	того что мы	1	1
81	не отличаются от	1	1
82	нашего языка с	1	1
83	по отношению ко	1	1
84	и другое имеет	1	1
85	имеем дело не	1	1
86	не имеет никакого	1	1
87	мы можем видеть	1	1
88	между тем как	2	1
89	в процессе понимания	1	1
90	не доходит до	1	1
91	ту же мысль	1	1
92	том числе и	1	1
93	к тому чтобы	1	1
94	кроме того что	1	1
95	имеет в виду	1	1
96	обратить внимание на	2	1
97	способ мышления так	1	1
98	точно так же	1	1
99	развивается только в	2	1
100	напоминает по своему	1	1
101	могли бы быть	1	1
102	таким же образом	1	1
103	так как оно	2	1
104	как и язык	1	1
105	сказать что в	1	1
106	на его место	1	1
107	то в каком	1	1
108	не что иное	2	1
109	в данном случае	2	1
110	не в его	1	1
111	в одном пункте	1	1
112	в том чтобы	1	1
113	и тем же	1	1
114	может быть вызвана	1	1
115	мы не знаем	1	1
116	не могут быть	2	1
117	имеем дело с	1	1
118	заключаются в следующем	1	1
119	мы имеем возможность	1	1
120	все более и	2	1
121	той и другой	1	1
122	друг к другу	1	1
123	и в том	2	1
124	одним и тем	1	1
125	разница только в	1	1
126	есть не что	1	1
127	и как бы	2	1
128	том основании что	1	1
129	но тем не	2	1
130	этом отношении не	1	1
131	мы не можем	3	1
132	на наших глазах	1	1
133	что слово не	1	1
134	ничего общего с	1	1
135	с этим последним	2	1
136	если бы мы	1	1
137	в связь с	1	1
138	и в самом	1	1
139	самый вопрос о	1	1
140	более и более	2	1
141	путь по которому	1	1
142	в этом заключается	1	1
143	не будет иметь	1	1
144	друг от друга	1	1
145	здесь мы имеем	1	1
146	к тому что	1	1
147	в силу которого	2	1
148	именно в силу	1	1
149	слов нашего языка	1	1
150	это показывает что	1	1
151	то что нам	1	1
152	выразить и иначе	1	1
153	так же связано	1	1
154	с внутренней стороны	1	1
155	в процессе его	1	1
156	что так как	1	1
157	в высокой степени	2	1
158	что он в	1	1
