N	3gram	Losev_Dial_2	Myshleni
1	в том что	6	17
2	вместе с тем	1	10
3	заключается в том	1	7
4	так же как	1	6
5	с самого начала	2	6
6	в зависимости от	2	5
7	с одной стороны	1	5
8	в связи с	4	5
9	мы уже говорили	1	5
10	тем не менее	2	5
11	друг с другом	1	5
12	что и в	1	5
13	то и другое	1	4
14	ни в какой	2	4
15	то время как	3	4
16	же как и	1	4
17	во всяком случае	2	4
18	в то время	3	4
19	это значит что	8	4
20	о том что	4	3
21	сами по себе	3	3
22	в этом отношении	1	3
23	независимо от того	1	3
24	по сравнению с	1	3
25	в последнее время	1	3
26	с другой стороны	4	3
27	та или иная	2	3
28	только потому что	1	2
29	мы никогда не	1	2
30	в этом смысле	1	2
31	и в этом	1	2
32	того и другого	1	2
33	и то что	1	2
34	что они имеют	1	2
35	вопрос об отношении	1	2
36	то что мы	1	2
37	не может быть	3	2
38	того или иного	1	2
39	и вместе с	1	2
40	само по себе	2	2
41	к выводу что	1	2
42	той или иной	1	2
43	как мы уже	1	2
44	том что в	1	1
45	том что она	1	1
46	не в состоянии	2	1
47	что иное как	3	1
48	и по мере	1	1
49	которые не могут	1	1
50	ничем не отличаются	1	1
51	в виду не	1	1
52	да и не	1	1
53	более или менее	2	1
54	подобно тому как	1	1
55	в таком виде	1	1
56	так или иначе	2	1
57	это нисколько не	1	1
58	то же самое	2	1
59	о том как	1	1
60	того же самого	1	1
61	только в смысле	1	1
62	с точки зрения	8	1
63	принять во внимание	3	1
64	до сих пор	2	1
65	как и все	2	1
66	сам по себе	3	1
67	не отличаются от	1	1
68	бы то ни	1	1
69	с ним в	1	1
70	за то что	1	1
71	ни в каком	3	1
72	точно так же	1	1
73	этом мы будем	1	1
74	ту или иную	1	1
75	со всеми его	1	1
76	во внимание что	1	1
77	не что иное	3	1
78	в данном случае	2	1
79	не потому что	6	1
80	это путь к	1	1
81	не только в	2	1
82	все же не	1	1
83	и все его	1	1
84	время как в	1	1
85	так как это	2	1
86	так как они	1	1
87	не могут быть	2	1
88	того что она	1	1
89	приводит к тому	1	1
90	все более и	1	1
91	в каком случае	2	1
92	общения с ним	1	1
93	потому что она	5	1
94	и что эти	1	1
95	не в силу	1	1
96	вещи так как	1	1
97	в том отношении	1	1
98	и в том	1	1
99	говорили уже что	1	1
100	есть не что	2	1
101	по себе как	1	1
102	и как бы	1	1
103	по себе а	1	1
104	может не иметь	1	1
105	как и всякая	1	1
106	связи с этим	1	1
107	не только потому	1	1
108	мы должны сказать	1	1
109	того как он	1	1
110	более и более	1	1
111	что обе эти	1	1
112	мы будем говорить	1	1
113	но в силу	1	1
114	но всегда и	1	1
115	но все эти	1	1
116	к тому что	1	1
117	но мы уже	1	1
118	сама по себе	7	1
119	то что они	1	1
120	это показывает что	1	1
121	если принять во	2	1
122	в конце концов	1	1
123	и действий и	1	1
