N	2gram	Bakhtin_Pr_1	Myshleni
1	точки зрения	19	26
2	таким образом	12	26
3	в том	8	24
4	и в	29	23
5	том что	7	21
6	в целом	6	20
7	с точки	13	18
8	в этом	22	17
9	того чтобы	1	17
10	то что	15	17
11	не только	15	16
12	так же	6	16
13	говорит он	6	15
14	того что	1	15
15	для того	1	15
16	как и	12	14
17	может быть	24	14
18	но и	14	14
19	в его	24	14
20	что в	8	14
21	с помощью	1	13
22	не может	12	12
23	сказать что	3	11
24	как бы	19	11
25	в отношении	2	10
26	с другой	3	10
27	прежде всего	7	10
28	и с	4	9
29	между тем	5	9
30	в качестве	1	9
31	другой стороны	3	9
32	и не	31	9
33	то же	14	8
34	заключается в	1	8
35	самого начала	2	8
36	в процессе	4	8
37	в основе	4	8
38	с самого	1	8
39	и на	7	8
40	этой проблемы	1	8
41	речи как	1	8
42	мы не	1	7
43	вопрос о	2	7
44	по отношению	8	7
45	как уже	1	7
46	в самом	10	7
47	в этой	4	7
48	в другом	1	7
49	в то	10	7
50	мыслью и	1	7
51	и ее	2	7
52	так как	6	7
53	что он	8	7
54	отношению к	8	7
55	же как	1	6
56	в сущности	5	6
57	все это	6	6
58	к слову	1	6
59	независимо от	1	6
60	с этим	2	6
61	могли бы	2	6
62	в себе	7	6
63	лишь в	1	6
64	с этой	2	6
65	по сравнению	1	6
66	мысли и	5	6
67	и его	14	6
68	другом месте	1	6
69	о том	1	6
70	все время	2	6
71	только в	10	6
72	тем что	4	6
73	от того	4	6
74	именно в	5	6
75	потому что	8	6
76	сравнению с	1	5
77	бы в	3	5
78	перед нами	5	5
79	и как	7	5
80	но в	7	5
81	то время	1	5
82	он не	5	5
83	мы пытались	1	5
84	если бы	9	5
85	для этого	1	5
86	по себе	8	5
87	тому что	3	5
88	мысли в	2	5
89	как мы	4	5
90	что может	2	5
91	и что	2	5
92	можно сказать	1	5
93	так и	7	5
94	что для	1	5
95	слова и	1	5
96	что мы	1	5
97	и все	1	5
98	мы должны	3	5
99	в какой	1	5
100	в своих	3	5
101	функции в	1	4
102	в котором	2	4
103	высшей степени	1	4
104	время как	1	4
105	с его	9	4
106	но не	9	4
107	как в	6	4
108	и к	2	4
109	все эти	9	4
110	что она	6	4
111	при этом	2	4
112	их в	4	4
113	что все	1	4
114	было бы	5	4
115	ни в	3	4
116	в высшей	1	4
117	со всей	1	4
118	в своей	8	4
119	не столько	1	4
120	не в	7	4
121	и функции	1	4
122	убедиться в	1	4
123	этом отношении	3	4
124	с другом	1	4
125	к тому	1	4
126	должен быть	1	4
127	для себя	2	4
128	приводит к	3	4
129	во всей	2	4
130	в свете	4	4
131	мы видим	2	4
132	только что	1	4
133	в одном	10	4
134	как раз	6	4
135	ее на	1	4
136	до сих	2	4
137	а с	1	4
