N	2gram	Bakhtin_Pr_2	Istorich
1	и в	43	24
2	не только	11	21
3	что он	13	21
4	и т	13	17
5	т д	4	16
6	этих случаях	2	16
7	т е	26	16
8	может быть	23	14
9	не может	18	14
10	что в	4	13
11	в этих	6	13
12	как в	2	12
13	в этом	13	12
14	в ином	1	12
15	и здесь	3	12
16	но и	14	11
17	это не	3	10
18	том что	2	10
19	и что	5	10
20	у него	6	10
21	мы видим	1	10
22	а в	5	10
23	все же	3	9
24	с другой	4	9
25	не в	11	9
26	о том	5	9
27	и другие	1	9
28	то же	8	8
29	еще не	9	8
30	что и	3	8
31	так как	4	8
32	другой стороны	3	8
33	а не	7	8
34	все это	5	8
35	или в	8	8
36	во всех	4	7
37	то что	7	7
38	таким образом	5	7
39	одна из	2	7
40	с собой	4	7
41	к нему	5	7
42	что здесь	1	7
43	один из	1	7
44	в том	6	7
45	вместе с	1	7
46	что это	2	6
47	но не	5	6
48	как он	2	6
49	в нем	12	6
50	он не	9	6
51	об этом	2	6
52	как и	14	6
53	для нас	2	6
54	и все	6	6
55	а именно	1	6
56	того что	2	6
57	только в	4	6
58	тем что	3	6
59	так же	2	6
60	во время	4	6
61	мы увидим	5	6
62	то это	2	5
63	с одной	1	5
64	отношение к	2	5
65	но в	10	5
66	что она	1	5
67	здесь мы	2	5
68	не менее	3	5
69	с ним	3	5
70	ничего не	3	5
71	так и	3	5
72	одной стороны	1	5
73	там где	4	5
74	героя и	5	5
75	же как	1	4
76	он может	1	4
77	мы уже	3	4
78	мы не	4	4
79	как бы	22	4
80	при этом	6	4
81	мы можем	2	4
82	но все	2	4
83	не всегда	1	4
84	точки зрения	13	4
85	в их	3	4
86	тем не	2	4
87	по существу	3	4
88	не имеет	1	4
89	никогда не	9	4
90	со своим	1	4
91	в других	1	4
92	и говорит	1	4
93	так в	1	4
94	что у	2	4
95	после того	1	4
96	то и	2	4
97	вовсе не	5	4
98	и не	29	4
99	одной из	1	4
100	есть и	3	4
101	например в	2	3
102	приносит с	1	3
103	видеть в	1	3
104	эта форма	1	3
105	и он	5	3
106	в различных	3	3
107	в ответ	1	3
108	с его	4	3
109	герой не	2	3
110	себе и	4	3
111	тоже не	1	3
112	кроме того	3	3
113	к себе	7	3
114	хотя и	5	3
115	когда он	3	3
116	и наконец	6	3
117	из этих	2	3
118	важна не	1	3
119	на то	5	3
120	и если	1	3
121	героя здесь	1	3
122	и по	1	3
123	его в	3	3
124	кажется что	3	3
125	в них	4	3
126	которой он	1	3
127	она в	1	3
128	вопрос о	2	3
129	в конце	2	3
130	и герой	2	3
131	но они	1	3
132	как мы	10	3
133	тогда когда	1	3
134	того как	2	3
135	и его	8	3
136	связи с	1	3
137	из одного	4	3
138	должны быть	2	3
139	и этим	3	3
140	в образе	2	3
141	здесь нет	3	3
142	мы рассмотрим	1	3
143	него и	1	3
144	в качестве	1	3
145	так что	5	3
146	уже в	2	3
147	на ней	1	3
148	не случайно	1	3
149	в другой	1	3
150	и даже	3	3
151	по своим	3	3
152	но есть	1	3
153	связано с	1	3
154	превращается в	2	3
155	этой точки	1	3
156	сих пор	7	3
157	но это	4	3
158	обращается к	1	3
159	от него	1	3
160	ее в	2	3
161	мы здесь	2	2
162	но тем	1	2
163	очень много	1	2
164	почти всегда	2	2
165	героя но	2	2
166	такое положение	1	2
167	время как	2	2
168	на себя	2	2
169	и ее	3	2
170	того же	3	2
171	в прямой	1	2
172	и на	10	2
173	не знал	1	2
174	но конечно	2	2
175	если в	1	2
176	в одной	3	2
177	с этим	2	2
178	которой они	1	2
179	стороны и	3	2
180	и нет	4	2
181	перед нами	7	2
182	увидим что	1	2
183	но эта	2	2
184	в самом	7	2
185	та же	2	2
186	все эти	5	2
187	еще один	3	2
188	им в	2	2
189	нами в	2	2
190	ее как	1	2
191	вообще не	1	2
192	с женой	1	2
193	на ту	1	2
194	с целью	1	2
195	было бы	5	2
196	известно что	2	2
197	должен был	1	2
198	и тем	1	2
199	ни в	2	2
200	это положение	1	2
201	в котором	6	2
202	не от	1	2
203	ее он	1	2
204	к этому	1	2
205	но он	4	2
206	что этот	2	2
207	она не	3	2
208	стоит в	1	2
209	в таких	1	2
210	в то	7	2
211	что такое	2	2
212	на него	3	2
213	в основе	1	2
214	что вы	1	2
215	друг друга	1	2
216	во всем	3	2
217	и после	1	2
218	не могут	4	2
219	лежит в	2	2
220	имеет своего	1	2
221	его за	1	2
222	он узнает	1	2
223	и это	4	2
224	но по	1	2
225	но при	3	2
226	без всякого	2	2
227	в ее	1	2
228	то время	2	2
229	они должны	1	2
230	собственно не	1	2
231	на том	2	2
232	об этой	1	2
233	домой и	1	2
234	с героем	1	2
235	но здесь	5	2
236	все дело	1	2
237	не стоит	1	2
238	все его	2	2
239	в форме	2	2
240	сюда же	1	2
241	тем более	1	2
242	здесь не	6	2
243	тот же	3	2
244	согласиться с	1	2
245	и так	2	2
246	этот вопрос	4	2
247	конечно не	2	2
248	уже не	3	2
249	только на	3	2
250	что не	2	2
251	или даже	1	2
252	из них	2	2
253	ни с	1	2
254	мы знаем	1	2
255	там на	1	2
256	прежде всего	10	2
257	героя а	1	2
258	героя его	1	2
259	до сих	7	2
260	на этот	4	2
261	в каких	1	2
262	такое же	1	2
263	и др	2	2
264	говорит о	1	2
265	в руках	2	2
266	что из	1	2
267	совершенно очевидно	1	2
268	в связи	1	2
269	но оно	1	2
270	как это	1	2
271	он говорит	2	2
272	видит в	1	2
273	был в	1	2
274	и от	1	2
275	и о	2	2
276	в основном	1	2
277	отличается от	2	2
278	но для	3	2
279	это как	1	2
280	в другое	1	2
281	но вот	1	2
282	е в	1	2
283	сказать что	2	2
284	знаю что	4	2
285	и эта	2	2
286	они не	1	2
287	ту же	2	1
288	отношения к	2	1
289	одним из	1	1
290	самом деле	5	1
291	сквозь землю	1	1
292	силы и	1	1
293	и должны	1	1
294	говорит ты	1	1
295	нам кажется	5	1
296	между двумя	1	1
297	в чисто	1	1
298	не хочет	3	1
299	он там	2	1
300	из его	2	1
301	должна быть	3	1
302	и больше	1	1
303	этого он	1	1
304	есть не	1	1
305	или наоборот	1	1
306	это совершенно	1	1
307	что если	3	1
308	случае это	1	1
309	но она	1	1
310	я не	4	1
311	что говорят	1	1
312	ему в	1	1
313	в некотором	1	1
314	один пример	1	1
315	для наших	2	1
316	с большим	2	1
317	более или	3	1
318	собой в	1	1
319	он был	3	1
320	в которых	2	1
321	между собой	2	1
322	влияния на	1	1
323	бы то	1	1
324	тем как	1	1
325	иного рода	1	1
326	как если	2	1
327	землю и	1	1
328	шли в	1	1
329	то он	1	1
330	друг на	2	1
331	же она	2	1
332	не входит	2	1
333	по отношению	5	1
334	он пишет	2	1
335	наших целей	1	1
336	сама по	4	1
337	один и	1	1
338	начал с	1	1
339	из которого	1	1
340	поэтике и	1	1
341	не согласиться	1	1
342	вот как	4	1
343	в своем	4	1
344	своему предмету	4	1
345	к иному	1	1
346	и как	2	1
347	и к	3	1
348	что этим	1	1
349	поэтому он	1	1
350	меняет дела	1	1
351	вопрос почему	1	1
352	в целом	2	1
353	образом и	3	1
354	в этой	1	1
355	он начинает	1	1
356	сюда относятся	1	1
357	эпохи и	1	1
358	не могла	1	1
359	его но	1	1
360	бы ни	2	1
361	он все	1	1
362	характер в	1	1
363	ни было	2	1
364	для понимания	2	1
365	говорите что	1	1
366	что ни	1	1
367	в каждом	11	1
368	то ни	1	1
369	же не	4	1
370	в другом	7	1
371	форма есть	1	1
372	к другу	2	1
373	мужа с	1	1
374	и иногда	1	1
375	а как	4	1
376	знает что	2	1
377	входит в	2	1
378	от одного	2	1
379	я все	1	1
380	приходит в	1	1
381	за ней	1	1
382	он приходит	1	1
383	стоит на	1	1
384	с водой	1	1
385	но уже	1	1
