N	2gram	Losev_Prob_4	Dialekti
1	не есть	12	47
2	и не	28	30
3	т е	1	30
4	может быть	9	20
5	не только	24	19
6	и в	20	19
7	по себе	11	18
8	и т	4	17
9	в мифе	3	16
10	а не	7	16
11	в себе	12	15
12	т д	3	15
13	что она	4	14
14	потому что	15	14
15	то что	15	14
16	в том	20	14
17	так как	5	14
18	и даже	9	14
19	как бы	4	14
20	вовсе не	21	13
21	то же	7	12
22	точки зрения	14	12
23	не просто	16	12
24	но и	14	12
25	значит что	8	12
26	и все	8	12
27	и как	3	10
28	что это	2	10
29	в нем	5	10
30	ни в	17	10
31	как и	6	10
32	том что	12	10
33	сказать что	7	10
34	так и	10	10
35	это не	7	10
36	по крайней	6	9
37	никогда не	1	9
38	времени и	4	9
39	крайней мере	6	9
40	же и	3	9
41	не может	5	9
42	она есть	1	9
43	в этом	9	8
44	в своей	4	8
45	с точки	11	8
46	не в	13	8
47	есть нечто	9	8
48	прежде всего	11	8
49	это есть	3	8
50	это значит	10	8
51	и то	2	7
52	есть не	6	7
53	время как	2	7
54	сама по	2	7
55	так что	6	7
56	и к	3	7
57	мифологии и	1	7
58	должно быть	1	7
59	как это	3	7
60	и притом	2	7
61	но что	1	7
62	как будто	11	7
63	совершенно не	3	7
64	пространства и	1	7
65	но это	6	7
66	что в	3	7
67	чтобы не	2	6
68	но не	5	6
69	что они	2	6
70	отнюдь не	10	6
71	в то	4	6
72	и вообще	6	6
73	что он	8	6
74	есть ни	2	6
75	конечно не	3	6
76	что не	4	6
77	миф есть	5	6
78	того что	1	6
79	да и	5	6
80	и может	2	6
81	жизни и	5	6
82	и потому	7	5
83	и это	2	5
84	говорить о	2	5
85	в силу	1	5
86	все равно	3	5
87	жизнь и	4	5
88	иной раз	1	5
89	и его	10	5
90	и с	7	5
91	в виду	6	5
92	сознания и	3	5
93	о том	5	5
94	и что	2	5
95	можно сказать	5	5
96	а она	1	5
97	но как	3	5
98	не мешает	3	5
99	не то	2	5
100	что и	3	5
101	с другой	7	5
102	не обязательно	2	5
103	а именно	2	5
104	в одно	6	5
105	по своему	6	5
106	в смысле	5	5
107	как раз	4	5
108	и времени	1	5
109	только что	2	5
110	в самом	2	5
111	только в	23	5
112	и есть	4	4
113	мифа в	2	4
114	еще не	7	4
115	самом деле	3	4
116	тут же	3	4
117	за пределы	2	4
118	независимо от	3	4
119	в своем	3	4
120	все же	2	4
121	нет никакой	4	4
122	только то	1	4
123	мифа и	2	4
124	как он	1	4
125	и если	5	4
126	при этом	6	4
127	он не	2	4
128	и вот	1	4
129	содержит в	8	4
130	что тут	1	4
131	и по	2	4
132	одно и	1	4
133	таким образом	8	4
134	заключается в	2	4
135	содержать в	1	4
136	а потом	1	4
137	как таковой	1	4
138	нисколько не	1	4
139	в одном	4	4
140	все это	9	4
141	с ним	4	4
142	по своей	1	4
143	связи с	3	4
144	в таком	6	4
145	в каком	6	4
146	не могут	1	4
147	есть только	2	4
148	что оно	1	4
149	той или	14	4
150	без всякого	4	4
151	в ее	5	4
152	и когда	2	4
153	ясно что	7	4
154	миф как	1	4
155	есть миф	3	4
156	в другом	3	4
157	может не	1	4
158	к нему	3	4
159	и только	4	4
160	есть сама	1	4
161	без этого	3	4
162	уже в	4	4
163	ни с	4	4
164	то время	2	4
165	нельзя сказать	1	4
166	в связи	3	4
167	в мифологии	1	4
168	в меру	2	4
169	могут быть	1	4
170	том смысле	2	4
171	быть и	1	4
172	хотя бы	7	4
173	а в	4	4
174	другой стороны	6	4
175	по одному	2	4
176	же как	1	3
177	таком случае	1	3
178	сам по	6	3
179	это и	4	3
180	как мы	3	3
181	что если	1	3
182	и тут	1	3
183	вопрос о	1	3
184	что иное	2	3
185	это время	1	3
186	иное как	2	3
187	в чем	2	3
188	а только	6	3
189	себе и	3	3
190	есть просто	1	3
191	в этой	4	3
192	с этим	4	3
193	кроме того	4	3
194	и где	2	3
195	что всякая	1	3
196	себе как	1	3
197	всех этих	6	3
198	не значит	1	3
199	выйти из	1	3
200	может существовать	2	3
201	об этом	6	3
202	и почти	1	3
203	его в	2	3
204	это было	2	3
205	чтобы все	2	3
206	а без	1	3
207	было бы	14	3
208	мы имеем	6	3
209	и уже	1	3
210	между собою	2	3
211	и тогда	2	3
212	в этих	5	3
213	или вообще	1	3
214	сами по	2	3
215	и более	3	3
216	вещей и	1	3
217	что этот	1	3
218	даже в	1	3
219	можно ли	3	3
220	не менее	10	3
221	ничего не	1	3
222	в разных	4	3
223	или как	1	3
224	символ и	8	3
225	но только	2	3
226	то как	1	3
227	вещи и	1	3
228	принять во	1	3
229	это только	1	3
230	все его	1	3
231	уже не	5	3
232	как они	2	3
233	нуждается в	1	3
234	все время	2	3
235	он есть	1	3
236	будто бы	2	3
237	у меня	2	3
238	из них	3	3
239	ведь это	1	3
240	мы находим	2	3
241	бы это	1	3
242	о котором	1	3
243	как же	2	3
244	не было	3	3
245	о чем	1	3
246	во внимание	1	3
247	нет ни	4	3
248	в данном	6	3
249	в той	8	3
250	когда мы	5	3
251	в это	2	3
252	и от	6	3
253	или другой	3	3
254	в целях	5	3
255	становления и	1	3
256	была бы	2	3
257	не что	2	3
258	то оно	1	3
259	смысле что	1	3
260	как известно	1	2
261	также что	1	2
262	также и	13	2
263	человека и	1	2
264	образ без	1	2
265	связана с	1	2
266	живое существо	4	2
267	на самом	5	2
268	только потому	1	2
269	тем же	1	2
270	он всегда	1	2
271	что эти	1	2
272	и мифологии	1	2
273	миф от	1	2
274	повседневной жизни	1	2
275	что уже	1	2
276	я по	1	2
277	каком случае	3	2
278	так чтобы	2	2
279	то это	3	2
280	зависимости от	3	2
281	в ней	7	2
282	и говорить	1	2
283	говоря уже	2	2
284	во всех	4	2
285	мы начинаем	1	2
286	явлений и	3	2
287	если в	1	2
288	в истории	3	2
289	мере в	1	2
290	каждая вещь	2	2
291	как в	5	2
292	сразу и	2	2
293	и нет	1	2
294	перед нами	13	2
295	более или	2	2
296	уже нельзя	1	2
297	но в	8	2
298	в противоположность	1	2
299	не очень	2	2
300	тут нет	1	2
301	идея и	3	2
302	в которой	2	2
303	бы и	3	2
304	все эти	16	2
305	и пространства	1	2
306	везде тут	1	2
307	бы только	1	2
308	сливаются в	3	2
309	но ведь	1	2
310	на его	2	2
311	не как	1	2
312	но все	3	2
313	в каждом	1	2
314	не будет	2	2
315	на всю	1	2
316	об этой	1	2
317	на все	2	2
318	миф может	2	2
319	на сцене	1	2
320	в жизни	3	2
321	солнце и	1	2
322	о вещах	1	2
323	с тем	4	2
324	несмотря на	4	2
325	определенного рода	1	2
326	хотя в	1	2
327	смысл и	1	2
328	или менее	2	2
329	во время	1	2
330	и при	1	2
331	в их	1	2
332	миф о	1	2
333	жизни с	1	2
334	в зависимости	3	2
335	тем не	10	2
336	необходимо чтобы	1	2
337	тому что	1	2
338	нет никакого	3	2
339	что есть	1	2
340	не раз	2	2
341	в вечном	4	2
342	самого начала	1	2
343	дело не	3	2
344	у пушкина	3	2
345	иметь в	1	2
346	только не	4	2
347	это мы	1	2
348	того и	1	2
349	не всякий	3	2
350	только и	5	2
351	своей природе	1	2
352	это уже	3	2
353	уже и	3	2
354	и делает	1	2
355	действительность есть	1	2
356	в области	3	2
357	однако это	2	2
358	от их	1	2
359	есть какая-нибудь	1	2
360	во все	2	2
361	сама жизнь	1	2
362	к тому	3	2
363	всегда есть	4	2
364	также имеет	1	2
365	в конце	2	2
366	с ее	2	2
367	данном случае	5	2
368	с самого	1	2
369	и совершенно	2	2
370	это вовсе	1	2
371	можно только	2	2
372	том как	2	2
373	мы в	1	2
374	со всем	1	2
375	разница между	1	2
376	в новую	1	2
377	и нечто	1	2
378	все в	3	2
379	самый принцип	1	2
380	тем или	1	2
381	смысле не	2	2
382	если принять	1	2
383	не отличаются	1	2
384	когда оно	1	2
385	эти два	1	2
386	и можно	5	2
387	всяком случае	4	2
388	нем и	1	2
389	и она	1	2
390	мы должны	3	2
391	в каких	1	2
392	что здесь	6	2
393	д и	1	2
394	мы видим	1	2
395	с ними	2	2
396	на очень	1	2
397	в какой	4	2
398	с мифологией	2	2
399	или другим	1	2
400	с одной	1	2
401	себя в	2	2
402	есть в	7	2
403	если мы	5	2
404	или в	5	2
405	религии но	1	2
406	т п	1	2
407	само по	1	2
408	тем что	3	2
409	в очень	1	2
410	есть субстанциальное	1	2
411	до сих	1	2
412	именно в	7	2
413	и прежде	2	2
414	следовательно не	1	2
415	надо уметь	2	2
416	только к	3	2
417	был в	2	2
418	не на	1	2
419	человеческой жизни	5	2
420	ни о	4	2
421	об ее	2	2
422	что мы	3	2
423	уже о	1	2
424	в частности	2	2
425	ни на	3	2
426	вместе с	5	2
427	так же	5	2
428	или по	2	2
429	в изображении	1	2
430	что же	1	2
431	сих пор	1	2
432	с бесконечно	1	2
433	же самое	6	2
434	религиозным мифом	1	2
435	тех или	4	2
436	и часто	1	2
437	в миф	1	2
438	мы только	2	2
439	и всякая	1	2
440	в результате	8	2
441	не будучи	1	2
442	же в	4	2
443	есть уже	1	2
444	это все	2	2
445	и прочих	2	2
446	не говоря	3	2
447	или других	2	2
448	и жизнь	2	2
449	только о	1	2
450	в виде	22	2
451	того или	3	2
452	в искусстве	1	2
453	в своих	1	2
454	нельзя ли	2	2
455	во всяком	8	2
456	но наоборот	1	1
457	без этих	1	1
458	смысле слова	15	1
459	говоря о	1	1
460	в рассмотрение	1	1
461	того же	2	1
462	дело вовсе	1	1
463	перед лицом	1	1
464	жизнь есть	1	1
465	очень много	2	1
466	вещь не	1	1
467	они вовсе	1	1
468	достоевского в	1	1
469	по преимуществу	2	1
470	и до	1	1
471	ведь и	1	1
472	становится ясной	1	1
473	таком виде	1	1
474	уже по	2	1
475	обойтись без	2	1
476	и кончая	1	1
477	его своей	1	1
478	им самим	1	1
479	уже миф	1	1
480	сравнению с	1	1
481	понятия но	2	1
482	уже более	2	1
483	он почти	1	1
484	случае это	1	1
485	нам в	1	1
486	не была	1	1
487	что под	1	1
488	но она	3	1
489	обращения с	1	1
490	но под	1	1
491	ему в	2	1
492	мы и	1	1
493	и самой	1	1
494	и ни	5	1
495	что можно	1	1
496	не все	1	1
497	не сбиться	1	1
498	лицом вечности	1	1
499	и он	2	1
500	в черном	1	1
501	чем больше	1	1
502	и этого	1	1
503	он был	3	1
504	на них	1	1
505	всегда можно	1	1
506	это противопоставление	1	1
507	бы то	1	1
508	в предыдущем	3	1
509	природы и	1	1
510	сказать и	1	1
511	разницы между	1	1
512	на высоте	1	1
513	оно уже	1	1
514	мы будем	1	1
515	ни аллегория	1	1
516	есть своя	1	1
517	со всеми	2	1
518	а он	1	1
519	нет и	2	1
520	в оценке	1	1
521	мифологии а	1	1
522	всякое искусство	1	1
523	резко отличается	1	1
524	меньше всего	3	1
525	и аллегорией	2	1
526	символ но	5	1
527	не хотел	2	1
528	тем больше	3	1
529	первый взгляд	1	1
530	этих примерах	1	1
531	его на	1	1
532	общего с	2	1
533	что именно	2	1
534	интереснее всего	1	1
535	поскольку они	3	1
536	вещь по	1	1
537	чем мы	1	1
538	существа а	1	1
539	стороны и	2	1
540	никакой мифологии	2	1
541	однако не	4	1
542	как систему	1	1
543	когда он	1	1
544	и понимания	1	1
545	весь мир	2	1
546	это просто	1	1
547	духа и	1	1
548	человек совершает	1	1
549	тогда получится	1	1
550	уже с	1	1
551	или иную	1	1
552	человеческая жизнь	2	1
553	то в	2	1
554	только один	2	1
555	перестанет быть	1	1
556	в целом	1	1
557	сказать о	3	1
558	он в	1	1
559	жизни так	1	1
560	из этих	1	1
561	сущности и	1	1
562	художников и	1	1
563	часто даже	1	1
564	с их	1	1
565	остановиться на	1	1
566	для настоящей	1	1
567	другом случае	2	1
568	тому же	2	1
569	если он	2	1
570	в братьях	1	1
571	но на	1	1
572	как принцип	1	1
573	вернее же	1	1
574	религия может	1	1
575	на свой	1	1
576	вообще не	3	1
577	с чем	1	1
578	к выводу	1	1
579	образ и	2	1
580	связанные с	1	1
581	она еще	1	1
582	ради примера	1	1
583	раз навсегда	1	1
584	от какой-нибудь	1	1
585	и миф	1	1
586	сами эти	1	1
587	только очень	2	1
588	таково что	1	1
589	еще иначе	1	1
590	и еще	1	1
591	никакому сомнению	1	1
592	не к	2	1
593	пор мы	1	1
594	поэтому чтобы	1	1
595	мир как	1	1
596	самая структура	1	1
597	это дело	1	1
598	и ног	1	1
599	на земле	2	1
600	можно даже	2	1
601	для данной	1	1
602	мы например	1	1
603	весь как	1	1
604	себя самой	1	1
605	от нее	1	1
606	больше всего	1	1
607	типе его	1	1
608	и процессов	1	1
609	что все	1	1
610	есть все	1	1
611	мифологии в	1	1
612	причем все	1	1
613	или даже	4	1
614	но чисто	1	1
615	нечего и	1	1
616	действительности в	1	1
617	известно что	1	1
618	этом смысле	3	1
619	и образная	1	1
620	и тем	7	1
621	до всякого	1	1
622	действий и	1	1
623	диалектика понятия	1	1
624	но уже	1	1
625	в них	5	1
626	также не	1	1
627	берется не	1	1
628	далеко не	2	1
629	не всегда	1	1
630	всегда и	1	1
631	есть явление	1	1
632	чем в	1	1
633	однако тут	1	1
634	аллегории и	1	1
635	сейчас мы	1	1
636	понятия и	3	1
637	когда в	1	1
638	определяется только	1	1
639	не указывает	1	1
640	на первый	1	1
641	бы на	1	1
642	но если	6	1
643	и ее	4	1
644	сознания но	1	1
645	существовать вне	1	1
646	как все	1	1
647	вещь есть	2	1
648	в котором	2	1
649	в последнее	1	1
650	просто в	1	1
651	в принципе	1	1
652	что всякий	3	1
653	она в	2	1
654	всякая вещь	2	1
655	образе который	1	1
656	голое и	1	1
657	мы называем	1	1
658	как был	1	1
659	себе а	1	1
660	или вернее	2	1
661	не содержит	1	1
662	обходится без	2	1
663	очень высокой	1	1
664	и значит	1	1
665	бы мы	1	1
666	от его	1	1
667	символом и	1	1
668	взятые сами	1	1
669	вот эта	1	1
670	сам же	1	1
671	и искусстве	1	1
672	но эта	2	1
673	не будем	2	1
674	же тут	1	1
675	и меньше	1	1
676	самое мы	1	1
677	есть ничто	1	1
678	разные другие	2	1
679	и очень	5	1
680	если понимать	1	1
681	другие области	1	1
682	начиная от	1	1
683	категория в	1	1
684	природных стихий	1	1
685	без его	1	1
686	есть основное	1	1
687	что эта	1	1
688	лиц и	1	1
689	с теми	1	1
690	и другое	3	1
691	в обоих	2	1
692	этим синтезом	1	1
693	что ему	1	1
694	как о	3	1
695	и прочие	1	1
696	ее с	1	1
697	этом нам	1	1
698	это нисколько	1	1
699	в основе	1	1
700	нашего сознания	1	1
701	в самых	3	1
702	из их	1	1
703	чем не	1	1
704	человека по	1	1
705	он с	2	1
706	абсолютизированный миф	1	1
707	это то	1	1
708	и символ	4	1
709	с религией	1	1
710	вполне тождественны	1	1
711	смысле как	2	1
712	нас еще	1	1
713	и независимо	2	1
714	все стороны	1	1
715	и любовь	1	1
716	это слово	1	1
717	к мифу	2	1
718	и сама	3	1
719	всего то	1	1
720	сама вещь	1	1
721	следовательно если	1	1
722	исторического процесса	1	1
723	вещи нашего	1	1
724	и искусства	1	1
725	так то	1	1
726	не ее	1	1
727	но даже	4	1
728	или лучше	1	1
729	и далее	1	1
730	идею и	1	1
731	жизни миф	1	1
732	отличается от	4	1
733	об одном	1	1
734	только еще	1	1
735	достаточно только	1	1
736	мысли о	1	1
737	они и	2	1
738	образу и	1	1
739	наконец что	1	1
740	вечности но	1	1
741	поставить вопрос	1	1
742	землю на	1	1
743	существует только	1	1
744	на какую-нибудь	1	1
745	то ни	1	1
746	к жизни	1	1
747	о существовании	1	1
748	можно и	1	1
749	за сердце	1	1
750	и о	5	1
751	и образ	4	1
752	не существует	5	1
753	вечном и	1	1
754	здесь не	7	1
755	были бы	3	1
756	важно только	1	1
757	последнее время	1	1
758	ли образ	1	1
759	чтобы быть	1	1
760	нечто и	1	1
761	и остался	1	1
762	символе как	1	1
763	смысле но	1	1
764	котором мы	1	1
765	в образе	1	1
766	в глаза	1	1
767	за то	1	1
768	своего изображения	1	1
769	здесь как	4	1
770	одного из	1	1
771	его структуре	2	1
772	здесь нет	3	1
773	мог бы	1	1
774	к его	3	1
775	и на	3	1
776	по сравнению	1	1
777	всех возможных	1	1
778	высокой ноте	1	1
779	не меньше	1	1
780	выводу что	1	1
781	уже само	1	1
782	против этого	1	1
783	своей фактической	1	1
784	анализу и	1	1
785	познания и	1	1
786	все реальные	1	1
787	только так	2	1
788	же необходимо	1	1
789	и здесь	1	1
790	искусства и	1	1
791	не был	1	1
792	возможна только	1	1
793	и поэтому	1	1
794	внимание на	1	1
795	тождественны в	1	1
796	и являются	2	1
797	все прочие	1	1
798	которая бы	1	1
799	нас в	1	1
800	и во	4	1
801	всего символ	1	1
802	на всех	2	1
803	в которую	1	1
804	о времени	1	1
805	общее и	3	1
806	являются в	1	1
807	не субстанциальное	1	1
808	нечто иное	2	1
809	его изображения	1	1
810	мере всегда	1	1
811	здесь мыслится	1	1
812	на одном	1	1
813	себя но	1	1
814	и содержания	1	1
815	тотчас же	2	1
816	быть даже	1	1
817	начинается это	1	1
818	понятие должно	1	1
819	всякого другого	1	1
820	все существующее	1	1
821	делается понятным	1	1
822	в художественной	1	1
823	раз только	1	1
824	есть тоже	2	1
825	в литературе	2	1
826	эти последние	1	1
827	бросается в	1	1
828	же все	1	1
829	наконец в-третьих	1	1
830	оно и	1	1
831	время в	1	1
832	обе эти	1	1
833	историки литературы	1	1
834	а если	3	1
835	идет по	1	1
836	совсем не	1	1
837	тот же	2	1
838	менее в	1	1
839	больше того	1	1
840	на другие	1	1
841	этого можно	1	1
842	не имеет	4	1
843	она заключается	1	1
844	во всем	2	1
845	ему и	1	1
846	даже если	3	1
847	поэтому и	1	1
848	и после	1	1
849	не происходит	1	1
850	но ее	1	1
851	время содержит	1	1
852	о символе	2	1
853	в эти	1	1
854	и событий	1	1
855	из которых	3	1
856	только на	2	1
857	то и	5	1
858	однако так	1	1
859	мы тут	1	1
860	является не	2	1
861	а это	3	1
862	эта основная	1	1
863	при помощи	10	1
864	ни просто	1	1
865	превращаются в	1	1
866	мифу ведь	1	1
867	ту или	1	1
868	действительно только	1	1
869	только их	1	1
870	ли сказать	2	1
871	представить себе	2	1
872	станет яснее	1	1
873	миф если	1	1
874	в прошлом	1	1
875	для меня	1	1
876	не о	1	1
877	друг друга	2	1
878	братьях карамазовых	1	1
879	мы можем	3	1
880	у него	1	1
881	случае не	5	1
882	должны сказать	2	1
883	и вместе	1	1
884	и всякий	1	1
885	ее на	1	1
886	в других	2	1
887	даже и	13	1
888	яснее если	1	1
889	такие которые	1	1
890	несмотря ни	2	1
891	это будет	2	1
892	же деле	2	1
893	из двух	1	1
894	или иной	13	1
895	с другим	1	1
896	и начинается	1	1
897	отличаются от	1	1
898	здесь в	5	1
899	на то	1	1
900	только путем	1	1
901	представляет собою	1	1
902	еще и	3	1
903	мы еще	1	1
904	опыта но	1	1
905	и др	1	1
906	в живом	1	1
907	говорит о	2	1
908	каком смысле	2	1
909	только по	1	1
910	мифологии мы	2	1
911	превращается в	1	1
912	самом же	2	1
913	в подлинном	1	1
914	одной стороны	1	1
915	из тех	1	1
916	в моменты	1	1
917	них как	1	1
918	своем месте	1	1
919	и непосредственно	2	1
920	действительности и	5	1
921	его как	1	1
922	вещи которая	1	1
923	потому есть	1	1
924	современная наука	1	1
925	бы оно	1	1
926	входить в	1	1
927	нет ничего	3	1
928	христианином и	1	1
929	и противопоставить	1	1
930	будучи ни	1	1
931	аллегорией и	1	1
932	искусства но	1	1
933	который мы	1	1
934	которые являются	1	1
935	вещественно и	1	1
936	самая обыкновенная	1	1
937	что весь	1	1
938	но который	1	1
939	когда же	1	1
940	подлинном смысле	1	1
941	происходит в	1	1
942	никакой возможности	2	1
943	что мифологический	1	1
944	чувства и	1	1
945	всем их	1	1
946	отдельности и	1	1
947	на какие	1	1
948	рук и	1	1
949	особенное значение	1	1
950	д мы	1	1
951	ни одного	1	1
952	и всех	2	1
953	уже самое	1	1
954	во всю	1	1
955	с этой	1	1
956	символическую природу	1	1
957	с бытием	1	1
958	слова и	1	1
959	подчеркивает ее	1	1
960	предмет есть	1	1
961	мере не	5	1
962	только для	3	1
963	остается и	1	1
964	видно что	1	1
965	но символ	1	1
966	но для	1	1
967	чем та	1	1
968	это ясно	2	1
969	на одной	1	1
970	каждой из	2	1
971	близка к	1	1
972	от человека	1	1
973	как знаки	2	1
974	но самая	1	1
975	ногами и	1	1
976	или только	1	1
977	в его	3	1
978	это можно	2	1
979	мира и	1	1
980	своей собственной	1	1
981	человек и	1	1
982	из нее	1	1
983	а к	1	1
984	постоянно и	1	1
985	развития и	1	1
986	себя самого	1	1
987	как эта	1	1
988	солнца и	4	1
989	из себя	2	1
990	и разные	1	1
991	у достоевского	4	1
992	понятия чтобы	1	1
993	тем более	4	1
994	конце концов	1	1
995	всего вышесказанного	1	1
996	но зато	1	1
