N	3gram	Bakhtin_Fr_4	KulturaY
1	в том что	1	10
2	с точки зрения	2	8
3	для того чтобы	3	8
4	с другой стороны	3	7
5	не только в	2	4
6	не может быть	1	4
7	в этом отношении	1	3
8	в конце концов	4	3
9	в связи с	1	3
10	то же время	8	3
11	в то же	8	3
12	а следовательно и	1	2
13	на самом деле	1	2
14	но даже и	1	2
15	в соответствии с	1	2
16	том случае если	1	2
17	и вовсе не	1	2
18	в том случае	1	2
19	и что на	1	2
20	в нашем смысле	1	2
21	тем что он	1	2
22	в отличие от	1	2
23	слова и выражения	1	2
24	в свою очередь	1	2
25	в конечном счете	1	2
26	можно сказать что	1	2
27	в узком смысле	2	2
28	в особенности же	1	2
29	дело в том	1	1
30	очень большую роль	1	1
31	находится в противоречии	1	1
32	но как и	1	1
33	но все это	1	1
34	до сих пор	1	1
35	если же вы	2	1
36	но это не	1	1
37	большую роль в	1	1
38	с тех пор	1	1
39	и то что	1	1
40	и в других	2	1
41	может быть и	1	1
42	то время как	1	1
43	за собой и	1	1
44	это своего рода	2	1
45	в данном случае	1	1
46	мы находим и	1	1
47	что на самом	1	1
48	в первый раз	1	1
49	в противоречии с	1	1
50	мы не знаем	1	1
51	с одной стороны	2	1
52	и все его	1	1
53	это и дает	1	1
54	смысле этого слова	1	1
55	дело дошло до	1	1
56	а также и	1	1
57	по природе своей	1	1
58	в виду что	1	1
59	но в этой	1	1
60	дает нам право	1	1
61	другой стороны эта	1	1
62	узком смысле слова	1	1
63	и в серьезных	1	1
64	в то время	2	1
65	данном случае в	1	1
66	о том что	2	1
67	с самого начала	3	1
68	это для того	1	1
69	и дает нам	1	1
70	в большинстве случаев	5	1
71	в вопросе о	1	1
72	тех или иных	1	1
73	в узком и	1	1
74	таким образом в	3	1
75	в буквальном смысле	1	1
76	и до конца	3	1
77	к тому же	1	1
78	как мы знаем	1	1
79	как мы видели	2	1
