N	3gram	Losev_Prob_3	Psycholo
1	в том что	9	9
2	не может быть	5	8
3	на то что	1	8
4	и т д	13	8
5	в самом деле	1	7
6	в том чтобы	1	7
7	о том что	3	7
8	во всяком случае	6	6
9	заключается в том	3	6
10	то время как	4	5
11	в то время	4	5
12	само по себе	3	5
13	этой точки зрения	2	5
14	с другой стороны	5	5
15	с одной стороны	1	5
16	для того чтобы	1	5
17	с этой точки	1	4
18	так же как	1	4
19	как и в	1	4
20	только тогда когда	1	4
21	что в этом	1	3
22	в художественном произведении	1	3
23	только в том	1	3
24	до сих пор	2	3
25	в отличие от	2	3
26	в собственном смысле	1	3
27	точно так же	3	3
28	указывает на то	1	3
29	сказать что в	1	3
30	то что у	3	3
31	в конце концов	3	3
32	не только не	1	3
33	потому что он	4	2
34	хотя и не	2	2
35	заключается не в	1	2
36	более или менее	1	2
37	в настоящее время	2	2
38	в том и	1	2
39	никак не может	2	2
40	то же самое	7	2
41	мы не можем	1	2
42	и если мы	2	2
43	с точки зрения	2	2
44	имеет в виду	1	2
45	в таком случае	4	2
46	не было бы	3	2
47	то или иное	2	2
48	если мы припомним	1	2
49	тех или иных	4	2
50	так как они	1	2
51	как будто бы	3	2
52	в евгении онегине	1	2
53	благодаря тому что	1	2
54	собственном смысле слова	1	2
55	заключается только в	2	2
56	по себе не	1	2
57	от того что	1	2
58	так и в	1	2
59	то есть в	3	2
60	смысле этого слова	1	2
61	сама по себе	8	2
62	на самом деле	2	2
63	тем не менее	10	2
64	он не только	1	2
65	при помощи которого	1	2
66	что и в	3	2
67	по себе а	3	2
68	т д и	4	1
69	оно почти всегда	1	1
70	и того же	1	1
71	друг к другу	1	1
72	и для нас	1	1
73	нас не существует	1	1
74	художественное произведение как	1	1
75	по поводу художественного	1	1
76	точки зрения на	1	1
77	в прямом смысле	1	1
78	все дело в	1	1
79	в чем же	1	1
80	мы при помощи	1	1
81	в те времена	1	1
82	и без всякого	1	1
83	а вовсе не	2	1
84	если бы мы	1	1
85	дело в том	3	1
86	теми или иными	1	1
87	одним и тем	1	1
88	самой по себе	2	1
89	в частности о	1	1
90	то ясно что	1	1
91	нечто гораздо более	2	1
92	может показаться что	1	1
93	есть прежде всего	1	1
94	том что он	1	1
95	точки зрения в	1	1
96	же как и	2	1
97	не есть обязательно	2	1
98	по сравнению с	2	1
99	художественного произведения и	1	1
100	принять во внимание	1	1
101	есть нечто гораздо	1	1
102	сами по себе	6	1
103	то что и	1	1
104	что мы можем	2	1
105	а может быть	1	1
106	художественными образами и	1	1
107	то он уже	1	1
108	только благодаря тому	1	1
109	том или ином	2	1
110	нем не дана	1	1
111	только при помощи	2	1
112	во всей его	1	1
113	и могут быть	1	1
114	то что обычно	1	1
115	широком смысле слова	2	1
116	д все это	1	1
117	мы приходим к	1	1
118	и тем не	3	1
119	и то что	7	1
120	отнюдь не является	2	1
121	в таких словах	1	1
122	случае когда мы	1	1
123	которые никак не	1	1
124	и не всегда	1	1
125	ту или иную	1	1
126	если художественное произведение	1	1
127	так как она	1	1
128	в первом случае	1	1
129	до конца и	1	1
130	и тем же	1	1
131	не только в	2	1
132	помощи которого оно	1	1
133	мы все же	1	1
134	если же мы	1	1
135	потому что оно	1	1
136	мы скажем что	1	1
137	и то же	4	1
138	к другу и	1	1
139	таком случае не	1	1
140	произведения должна быть	1	1
141	и в этом	6	1
142	и не было	1	1
143	на этот раз	3	1
144	себе а в	1	1
145	которая может быть	1	1
146	не нарушают их	1	1
147	дело не в	2	1
148	в том или	2	1
149	это и есть	1	1
150	с первого взгляда	3	1
151	в связи с	7	1
152	тем же самым	1	1
153	приводит нас к	1	1
154	это и не	3	1
155	т д все	1	1
156	потому что мы	1	1
157	художественного произведения должна	1	1
158	по своему содержанию	2	1
159	речь идет о	1	1
160	бросается в глаза	1	1
161	до такой степени	1	1
162	только о том	2	1
163	и во всяком	1	1
164	в тех случаях	1	1
165	нет никакой возможности	1	1
166	хотя бы только	1	1
167	только то что	2	1
168	ни в каком	4	1
169	того и другого	1	1
170	который может быть	1	1
171	когда мы говорим	3	1
172	что оно есть	1	1
173	д и т	4	1
174	вовсе не есть	8	1
175	может быть в	1	1
176	имел в виду	1	1
177	же и в	1	1
178	та или иная	3	1
179	как и всякий	1	1
180	к выводу что	1	1
181	сказать что здесь	1	1
182	если мы скажем	1	1
183	и что даже	2	1
184	что иное как	4	1
185	можно сказать что	2	1
186	у нас в	2	1
187	в ту или	1	1
188	поскольку речь идет	1	1
189	одного и того	1	1
190	так же и	1	1
191	и в частности	2	1
192	при таком понимании	1	1
193	и там и	2	1
194	эту точку зрения	1	1
195	не что иное	4	1
196	другу и следовательно	1	1
197	бы мы захотели	1	1
198	одно и то	3	1
199	если принять во	1	1
200	именно потому что	3	1
201	однако если мы	1	1
202	в результате этого	1	1
203	только при условии	1	1
204	там и здесь	3	1
205	для нас не	3	1
206	в своей основе	1	1
207	таких словах как	1	1
208	к тому же	1	1
209	том что и	1	1
210	в нем не	1	1
211	формы и содержания	1	1
212	художественного произведения но	1	1
