N	3gram	Tiupa_Narr_1	Istorich
1	с другой стороны	4	7
2	до сих пор	1	5
3	в том что	8	5
4	тем не менее	3	5
5	как мы видели	1	5
6	до вступления в	1	4
7	что иное как	2	3
8	в данном случае	4	3
9	в связи с	2	3
10	не что иное	2	3
11	том что в	1	2
12	состоит в том	3	2
13	по отношению к	6	2
14	точно так же	2	2
15	с одной стороны	7	2
16	и то что	1	2
17	о том что	6	2
18	но все же	4	2
19	на том свете	2	2
20	как и в	1	2
21	к тому же	4	2
22	что в этом	1	1
23	и столь же	1	1
24	мы имеем дело	2	1
25	подобно тому как	2	1
26	в том числе	6	1
27	в соответствии с	1	1
28	что у нее	1	1
29	с этой точки	1	1
30	с точки зрения	2	1
31	но далеко не	1	1
32	свою корову и	1	1
33	все время пребывания	1	1
34	сами по себе	2	1
35	как мы увидим	1	1
36	только то что	1	1
37	независимо от того	1	1
38	в таком случае	2	1
39	можно было бы	2	1
40	может быть и	1	1
41	то что было	1	1
42	но в таком	1	1
43	не только в	2	1
44	в себя и	2	1
45	что как говорит	1	1
46	связаны между собой	1	1
47	имеем дело с	1	1
48	так или иначе	2	1
49	все же не	4	1
50	возвращения героя из	1	1
51	так же как	2	1
52	что они хотят	1	1
53	этой точки зрения	2	1
54	него а в	1	1
55	есть не что	1	1
56	они и не	1	1
57	это одно из	1	1
58	в свою очередь	3	1
59	и прежде всего	1	1
60	на самом деле	1	1
61	а не с	1	1
62	не может быть	5	1
63	один из них	1	1
64	но в его	1	1
65	и даже не	1	1
66	можно сказать что	4	1
67	друг от друга	1	1
68	во второй раз	1	1
69	друг с другом	1	1
70	и у нас	1	1
71	здесь не только	1	1
