N	3gram	Voloshinov_1	Myslijsy
1	по отношению к	2	13
2	в том что	3	13
3	не может быть	13	9
4	тем не менее	2	6
5	что язык есть	1	5
6	с другой стороны	5	5
7	языка и его	3	5
8	но и в	1	4
9	в свою очередь	2	4
10	само по себе	1	4
11	в этом смысле	2	4
12	а между тем	1	3
13	подобно тому как	1	3
14	с точки зрения	20	3
15	с тем что	1	3
16	с одной стороны	1	3
17	сама по себе	2	3
18	и той же	2	3
19	а в том	1	3
20	то же время	3	3
21	и как бы	1	3
22	с самого начала	4	3
23	и в языке	1	3
24	так и в	1	3
25	не только в	1	3
26	в то же	3	3
27	одной и той	2	3
28	все более и	1	2
29	в таком случае	2	2
30	бы то ни	8	2
31	на этот вопрос	3	2
32	к тому что	1	2
33	в применении к	1	2
34	языка по отношению	1	2
35	не могут быть	2	2
36	для того чтобы	3	2
37	уже с самого	1	2
38	и того же	5	2
39	не только не	1	2
40	как бы ни	1	2
41	более и более	1	2
42	одного и того	5	2
43	друг от друга	1	2
44	же может быть	1	1
45	определение может быть	2	1
46	а следовательно и	1	1
47	то с другой	1	1
48	скажем что язык	1	1
49	о языке в	1	1
50	может еще дать	1	1
51	не следует что	1	1
52	а не в	1	1
53	и для самого	1	1
54	на самом деле	1	1
55	и говорящий и	1	1
56	имеет свою историю	1	1
57	то что делает	3	1
58	сами по себе	1	1
59	в какой форме	1	1
60	сказать что и	1	1
61	не было бы	1	1
62	в этом отношении	3	1
63	до сих пор	8	1
64	можно было бы	2	1
65	связи между явлениями	1	1
66	может быть только	1	1
67	с этой точки	1	1
68	как если бы	2	1
69	человечества но все	1	1
70	в каждой форме	1	1
71	вследствие этого в	1	1
72	более или менее	1	1
73	то ни было	8	1
74	так же как	2	1
75	между словом и	1	1
76	от того что	2	1
77	из виду что	1	1
78	смысле этого слова	2	1
79	в связи с	7	1
80	не зависит от	1	1
81	но при этом	2	1
82	то все же	1	1
83	все без исключения	3	1
84	не может еще	1	1
85	могут быть сведены	1	1
86	в грамматических формах	1	1
87	во всяком случае	2	1
88	от того как	1	1
89	в организме а	1	1
90	именно в том	1	1
91	и в таком	1	1
92	что во всех	2	1
93	между этими двумя	2	1
94	нет ничего общего	1	1
95	мы видим все	1	1
96	тем что в	1	1
97	это значит что	1	1
98	но в одном	1	1
99	этой точки зрения	1	1
100	точки зрения так	1	1
101	другой стороны и	1	1
102	как и во	1	1
103	что язык в	1	1
104	вопрос о том	2	1
105	не может стать	1	1
106	но все же	3	1
107	как мы видим	1	1
108	и история языка	1	1
109	быть сведены к	2	1
110	языка в смысле	2	1
111	в первом случае	3	1
112	таким образом в	1	1
113	друг за другом	1	1
114	говорящего и слушающего	1	1
115	совпадает с областью	1	1
116	притом так что	1	1
117	язык имеет свою	1	1
118	том каким образом	1	1
119	как мы видели	1	1
120	и вопрос о	1	1
