N	2gram	Losev_Dial_2	Analitik
1	в этом	8	18
2	не только	19	16
3	и в	19	16
4	в частности	2	16
5	так и	10	15
6	как и	10	14
7	но и	12	12
8	и не	30	12
9	том что	10	12
10	в том	14	12
11	при этом	4	10
12	могут быть	4	10
13	а не	16	10
14	как бы	14	10
15	в этой	3	9
16	ничего не	3	9
17	и даже	14	9
18	в целом	1	8
19	в данном	3	8
20	отнюдь не	6	8
21	к тому	2	7
22	о том	5	7
23	в себе	15	7
24	то что	14	7
25	в самом	5	6
26	и на	1	6
27	но в	2	6
28	в мире	2	6
29	говорить о	5	6
30	может быть	20	6
31	с другой	5	6
32	как это	7	6
33	и к	7	5
34	данном случае	2	5
35	с одной	2	5
36	говорит о	1	5
37	того же	1	4
38	между двумя	1	4
39	по преимуществу	1	4
40	в поле	1	4
41	в сущности	2	4
42	но не	6	4
43	за пределы	4	4
44	как в	2	4
45	в своем	4	4
46	он в	1	4
47	тому же	1	4
48	на этом	2	4
49	то же	12	4
50	и тем	1	4
51	точки зрения	12	4
52	не в	8	4
53	в конце	2	4
54	только не	2	4
55	не менее	3	4
56	можно сказать	5	4
57	времени в	2	4
58	во всех	2	4
59	только в	5	4
60	и его	5	4
61	уже не	3	4
62	у него	1	4
63	как раз	5	4
64	одной стороны	1	4
65	не может	9	4
66	и смерти	1	4
67	все это	4	4
68	в один	3	4
69	я и	2	3
70	и то	7	3
71	в их	2	3
72	мы имеем	3	3
73	ему в	1	3
74	проявляется в	1	3
75	не был	1	3
76	что касается	1	3
77	на его	2	3
78	и если	4	3
79	содержит в	4	3
80	подобно тому	1	3
81	попадает в	1	3
82	несмотря на	2	3
83	в эту	1	3
84	тем не	2	3
85	по крайней	9	3
86	случае в	1	3
87	как о	1	3
88	никогда не	9	3
89	тем что	2	3
90	как будто	7	3
91	этом отношении	1	3
92	что на	2	3
93	ни о	2	3
94	той или	4	3
95	как мы	3	3
96	приводит к	1	3
97	в результате	2	3
98	воли и	1	3
99	одного из	1	3
100	того или	2	3
101	что и	5	3
102	крайней мере	9	3
103	и все	12	3
104	с ними	2	3
105	так что	7	3
106	есть в	2	3
107	я в	1	3
108	из них	3	3
109	при всей	1	3
110	только на	1	3
111	или иной	1	3
112	именно в	2	3
113	было бы	3	3
114	из трех	1	3
115	или иного	1	3
116	тому как	1	3
117	или в	2	3
118	и одновременно	1	3
119	прежде всего	8	3
120	а в	4	3
121	не знает	1	3
122	речь идет	1	2
123	таком случае	3	2
124	перед лицом	1	2
125	и до	1	2
126	ведь и	1	2
127	во времени	4	2
128	и он	1	2
129	еще не	4	2
130	он был	1	2
131	в общем	2	2
132	отличие от	1	2
133	и я	2	2
134	себе не	3	2
135	в противоположность	2	2
136	однако как	1	2
137	с их	1	2
138	на то	1	2
