N	2gram	Bakhtin_Fr_7	Problema
1	и в	41	44
2	вовсе не	7	37
3	и не	7	35
4	не есть	2	35
5	то есть	20	34
6	может быть	4	28
7	по себе	1	25
8	потому что	5	25
9	не просто	2	23
10	то что	8	23
11	в том	11	21
12	только в	6	19
13	а не	2	18
14	в этом	15	17
15	также и	2	16
16	если мы	1	16
17	даже и	1	16
18	сказать что	1	16
19	и то	2	14
20	не только	5	14
21	и даже	1	14
22	то же	13	13
23	не в	9	13
24	но в	8	12
25	том что	4	12
26	так что	1	12
27	так и	10	10
28	как и	14	10
29	у нас	1	10
30	в виду	4	10
31	но и	9	10
32	не имеет	3	9
33	в нем	7	9
34	и с	4	9
35	это не	6	9
36	и тем	1	9
37	в то	10	9
38	и это	5	9
39	в его	12	9
40	что и	5	9
41	что он	3	9
42	как нечто	2	9
43	так как	3	9
44	в данном	2	9
45	как бы	7	9
46	же самое	1	9
47	таким образом	19	9
48	и от	8	9
49	во всяком	2	9
50	перед нами	2	8
51	в себе	11	8
52	он не	4	8
53	было бы	4	8
54	ни в	6	8
55	но это	3	8
56	есть нечто	1	8
57	только и	1	8
58	связи с	1	8
59	как мы	11	8
60	здесь не	1	8
61	того что	2	8
62	при помощи	1	8
63	что в	9	8
64	это и	1	7
65	мы не	2	7
66	в связи	2	7
67	на самом	2	7
68	все эти	13	7
69	указывает на	1	7
70	ничего общего	1	7
71	данном случае	1	7
72	с ним	2	7
73	и что	1	7
74	уже не	2	7
75	мы находим	1	7
76	еще и	1	7
77	не может	3	7
78	и потому	3	7
79	здесь только	2	7
80	сам по	1	6
81	все же	1	6
82	и к	5	6
83	о том	6	6
84	но только	1	6
85	никогда не	2	6
86	другими словами	2	6
87	всяком случае	1	6
88	такого рода	1	6
89	нет ничего	1	6
90	в виде	1	6
91	жизни и	3	6
92	и есть	3	5
93	едва ли	1	5
94	есть не	2	5
95	еще не	2	5
96	а только	2	5
97	значение и	1	5
98	за пределы	1	5
99	что они	1	5
100	в своем	9	5
101	хотя и	4	5
102	в нашем	1	5
103	с тем	1	5
104	точки зрения	5	5
105	в своей	3	5
106	нас не	2	5
107	тем самым	3	5
108	как о	3	5
109	и его	9	5
110	и о	1	5
111	в ней	5	5
112	и здесь	4	5
113	только на	2	5
114	или даже	1	5
115	в конце	8	5
116	не было	3	5
117	так же	5	5
118	как в	5	5
119	все это	10	5
120	а в	5	5
121	с ней	1	5
122	в таком	1	5
123	не что	1	4
124	мы уже	12	4
125	время как	1	4
126	что иное	1	4
127	но даже	1	4
128	он сам	1	4
129	иное как	1	4
130	в чем	2	4
131	чем же	1	4
132	при этом	3	4
133	на первый	1	4
134	и без	1	4
135	дело в	2	4
136	есть только	1	4
137	в ее	1	4
138	можно было	3	4
139	мы в	2	4
140	никакого отношения	1	4
141	тем что	3	4
142	же деле	1	4
143	нас в	3	4
144	на этот	1	4
145	мы говорим	1	4
146	или по	1	4
147	самом же	1	4
148	или в	2	4
149	а также	2	4
150	метафоры и	1	4
151	в каком	1	4
152	отношения к	1	3
153	здесь и	2	3
154	и ее	2	3
155	там и	1	3
156	но не	1	3
157	в настоящем	1	3
158	общего с	1	3
159	кроме того	3	3
160	и как	2	3
161	в самом	1	3
162	что это	4	3
163	в этой	13	3
164	говорят о	1	3
165	конце концов	4	3
166	что у	3	3
167	содержит в	1	3
168	одно и	2	3
169	но все	4	3
170	об этом	1	3
171	его в	3	3
172	но уже	1	3
173	имеет ничего	1	3
174	в которых	2	3
175	но эта	1	3
176	иной раз	1	3
177	ничего не	4	3
178	на которую	1	3
179	именно потому	1	3
180	как только	1	3
181	свое значение	1	3
182	она не	1	3
183	на что-то	1	3
184	с собой	1	3
185	виде и	1	3
186	каждый раз	1	3
187	или как	1	3
188	том или	1	3
189	во всей	2	3
190	может иметь	2	3
191	не так	1	3
192	образов и	1	3
193	этот вопрос	1	3
194	вся эта	2	3
195	в качестве	9	3
196	самом деле	1	3
197	есть в	6	3
198	уже в	5	3
199	для него	6	3
200	отличие от	1	3
201	здесь в	1	3
202	очень много	1	3
203	прежде всего	11	3
204	его как	2	3
205	но оно	1	3
206	есть такое	1	3
207	в той	3	3
208	в тех	1	3
209	с этой	1	3
210	слова и	1	3
211	в заключение	2	3
212	это уже	1	3
213	и все	14	3
214	тем более	1	3
215	находим в	1	3
216	ни было	2	3
217	же в	2	3
218	из этого	1	3
219	есть то	2	3
220	и другие	3	3
221	к тому	2	3
222	к их	1	2
223	того же	3	2
224	и до	6	2
225	поэтому и	3	2
226	его не	1	2
227	именно здесь	1	2
228	мы имеем	2	2
229	быть в	1	2
230	не был	1	2
231	во всех	3	2
232	совсем не	3	2
233	с которыми	1	2
234	мы сейчас	2	2
235	друг от	1	2
236	с этим	2	2
237	и нет	1	2
238	не являются	1	2
239	что слово	1	2
240	в которой	2	2
241	не будем	1	2
242	он в	1	2
243	с их	1	2
244	нами в	1	2
245	всей его	1	2
246	время и	1	2
247	но именно	3	2
248	что является	1	2
249	что все	2	2
250	и может	2	2
251	в другом	1	2
252	а как	1	2
253	он есть	1	2
254	ведь в	1	2
255	для них	1	2
256	в слове	1	2
257	он и	1	2
258	мы видели	5	2
259	есть он	1	2
260	в этих	2	2
261	и при	1	2
262	первый план	1	2
263	в котором	1	2
264	с точки	3	2
265	в их	3	2
266	мы говорили	1	2
267	образом и	2	2
268	в отношении	3	2
269	дело не	2	2
270	то чего	1	2
271	на котором	1	2
272	и сама	2	2
273	в процессе	2	2
274	в основе	1	2
275	взятый сам	1	2
276	и всегда	2	2
277	и по	3	2
278	и после	1	2
279	со своим	1	2
280	с ее	3	2
281	от друга	1	2
282	и образ	2	2
283	в буквальном	1	2
284	она может	1	2
285	том как	2	2
286	жизнь и	2	2
287	все дело	1	2
288	и многих	1	2
289	это было	2	2
290	доходит до	1	2
291	и во	2	2
292	переходит в	1	2
293	природы и	1	2
294	человеческую жизнь	1	2
295	ii гл	3	2
296	для самого	1	2
297	который в	1	2
298	себя в	1	2
299	да еще	1	2
300	и у	5	2
301	в начале	1	2
302	из них	3	2
303	роль и	1	2
304	никто не	10	2
305	в известной	1	2
306	между прочим	1	2
307	или ином	1	2
308	само собой	1	2
309	нельзя сказать	1	2
310	именно в	2	2
311	этим не	1	2
312	он только	2	2
313	ничем не	3	2
314	о чем	1	2
315	с людьми	1	2
316	в частности	1	2
317	вместе с	5	2
318	и особенно	1	2
319	как это	1	2
320	из которых	2	2
321	по своему	2	2
322	и там	1	2
323	и всей	1	2
324	по существу	8	2
325	многих других	1	2
326	в контексте	1	2
327	ни для	1	2
328	и для	5	2
329	котором он	1	2
330	в результате	2	2
331	от него	1	2
332	вот это	1	2
333	у них	2	2
334	бы в	2	2
335	все они	6	2
336	к самому	2	2
337	не употребляется	1	2
338	есть и	3	2
339	героя в	1	2
340	образ в	1	2
341	это в	3	2
342	как на	1	2
343	от этой	1	1
344	произведения но	1	1
345	одним из	1	1
346	не остается	1	1
347	он может	3	1
348	живое и	1	1
349	в первом	1	1
350	смысл этого	1	1
351	оно было	2	1
352	должна быть	1	1
353	которую обычно	1	1
354	жизни для	1	1
355	той же	3	1
356	из всех	2	1
357	например в	3	1
