N	3gram	Bakhtin_Pr_3	Istorich
1	и т д	2	18
2	до сих пор	1	6
3	в этом случае	2	5
4	вместе с тем	2	5
5	в том что	1	5
6	но все же	1	4
7	что он не	1	4
8	со всех сторон	1	4
9	по отношению к	5	3
10	подобно тому как	2	3
11	мы увидим что	2	3
12	на самом деле	10	2
13	т д и	1	2
14	и ничего не	1	2
15	с другой стороны	3	2
16	не может быть	6	2
17	о том что	2	2
18	и вместе с	1	2
19	с самого начала	8	2
20	на то что	1	2
21	уже с самого	1	2
22	к тому же	2	2
23	этот момент и	1	1
24	он должен быть	1	1
25	да и то	1	1
26	так что он	1	1
27	главным образом в	1	1
28	их друг с	1	1
29	в отличие от	2	1
30	а может быть	2	1
31	за то что	1	1
32	с которыми он	1	1
33	почти никогда не	1	1
34	выдает себя за	1	1
35	несмотря на то	1	1
36	к ней с	1	1
37	в высшей степени	3	1
38	смысле этого слова	2	1
39	и то же	1	1
40	тем не менее	2	1
41	все как будто	1	1
42	то что он	1	1
43	и она это	1	1
44	потому что они	1	1
45	этого не может	1	1
46	мы можем сказать	1	1
47	мы видели также	1	1
48	и пр в	1	1
49	на одно мгновение	1	1
50	и не должен	1	1
51	с обратным знаком	1	1
52	и не хочет	1	1
53	не только не	1	1
54	но все эти	1	1
55	и прежде всего	4	1
56	по его мнению	1	1
57	за что же	1	1
58	это как бы	1	1
59	друг друга но	1	1
60	друг с другом	2	1
61	и в нем	3	1
62	можем сказать что	1	1
63	может быть даже	3	1
64	что он на	1	1
65	мы видели что	1	1
66	и в другом	1	1
