N	2gram	Vygotskiy__4	Tragedij
1	и в	20	18
2	в этом	24	9
3	не только	15	8
4	и с	4	7
5	и на	6	7
6	может быть	12	7
7	как бы	7	7
8	и не	8	7
9	но в	3	6
10	и его	5	6
11	что он	6	6
12	у него	2	6
13	то же	16	5
14	все же	5	5
15	что это	2	5
16	это не	5	5
17	как и	9	5
18	в то	1	5
19	в дальнейшем	1	5
20	так и	5	5
21	не может	6	5
22	я не	1	4
23	еще не	2	4
24	в себе	10	4
25	в целом	11	4
26	в этой	3	4
27	в нем	2	4
28	том что	35	4
29	и что	8	4
30	но и	9	4
31	и даже	1	4
32	прежде всего	2	4
33	так же	11	4
34	но это	1	4
35	все это	1	4
36	что в	19	4
37	то что	15	4
38	и он	2	3
39	своего рода	1	3
40	отнюдь не	3	3
41	как в	5	3
42	в своем	4	3
43	и как	9	3
44	все эти	5	3
45	при этом	12	3
46	должно быть	3	3
47	тем самым	7	3
48	что с	4	3
49	о чем	1	3
50	в поле	1	3
51	и сам	1	3
52	мог бы	1	3
53	с ним	1	3
54	к нему	2	3
55	в его	11	3
56	один из	3	3
57	уже в	6	3
58	для него	2	3
59	в конце	1	3
60	как это	9	3
61	в основном	1	3
62	что эти	2	2
63	а как	1	2
64	никогда не	5	2
65	и то	10	2
66	столь же	3	2
67	отличие от	2	2
68	не просто	2	2
69	так что	3	2
70	и я	1	2
71	как говорит	2	2
72	перед нами	5	2
73	говорит что	3	2
74	имеет в	1	2
75	в самом	6	2
76	то и	1	2
77	он не	1	2
78	что она	1	2
79	но все	1	2
80	что все	3	2
81	его в	6	2
82	знает что	3	2
83	ни в	3	2
84	с тем	6	2
85	в ходе	4	2
86	в отличие	2	2
87	вопрос о	1	2
88	но эта	1	2
89	не в	4	2
90	не играют	1	2
91	что этот	2	2
92	раз и	1	2
93	но они	2	2
94	этими двумя	2	2
95	не имеет	2	2
96	в русском	1	2
97	не могут	3	2
98	к тому	6	2
99	и это	2	2
100	данном случае	2	2
101	раз он	1	2
102	как у	1	2
103	ничего не	1	2
104	и здесь	2	2
105	о том	5	2
106	в глаза	1	2
107	что и	9	2
108	в том	42	2
109	который в	1	2
110	по мнению	2	2
111	между этими	2	2
112	и ее	1	2
113	на всем	2	2
114	уже не	1	2
115	в виде	3	2
116	в одном	1	2
117	друг друга	4	2
118	тем что	7	2
119	чем он	1	2
120	только к	3	2
121	ребенка в	4	2
122	ребенка и	9	2
123	под влиянием	2	2
124	было в	1	2
125	с первого	3	2
126	в данном	2	2
127	потому что	12	2
128	личности и	1	2
129	в частности	5	2
130	по поводу	1	2
131	в таком	2	2
132	точно так	3	2
133	ли мы	2	1
134	сказывается на	1	1
135	ту же	2	1
136	одним из	2	1
137	например в	1	1
138	в сфере	1	1
139	человека и	1	1
140	самом деле	7	1
141	на деле	3	1
142	же по	2	1
143	и есть	1	1
144	и подчас	1	1
145	на две	1	1
146	должна быть	2	1
147	высшей степени	2	1
148	той же	6	1
149	то для	1	1
150	образами в	1	1
151	что уже	2	1
152	и новые	1	1
153	исследования в	2	1
154	слов как	1	1
155	вместо того	1	1
156	ему в	1	1
157	самой природе	1	1
158	в виду	3	1
159	две неравные	1	1
160	в ней	2	1
161	встречается в	1	1
162	представляет собой	3	1
