N	3gram	Bakhtin_Pr_2	FransuaR
1	то же время	5	6
2	в то же	5	6
3	как мы уже	1	5
4	до сих пор	7	4
5	в той же	1	4
6	но в то	3	4
7	в связи с	1	4
8	большей или меньшей	1	3
9	на самом деле	1	3
10	в том числе	1	3
11	как и все	4	3
12	в отличие от	4	3
13	мы уже говорили	3	3
14	в той или	3	2
15	по отношению к	5	2
16	и в других	1	2
17	но и в	1	2
18	том числе и	1	2
19	можно было бы	3	2
20	это вовсе не	2	2
21	в значительной степени	1	2
22	мы увидим дальше	1	2
23	или меньшей степени	1	2
24	в большей или	1	2
25	не может быть	4	2
26	о том что	1	2
27	той или иной	3	2
28	можно сказать что	1	2
29	в его романе	1	2
30	и все что	1	2
31	как и в	3	2
32	в том же	1	2
33	смысле этого слова	1	1
34	одна из важнейших	1	1
35	прежде всего на	1	1
36	прежде всего в	1	1
37	дело в том	1	1
38	и до сих	1	1
39	но ведь и	2	1
40	в настоящее время	2	1
41	также и в	1	1
42	мы не найдем	1	1
43	о том как	1	1
44	как раз и	2	1
45	вполне понятно что	1	1
46	с точки зрения	8	1
47	и не может	4	1
48	видения и понимания	1	1
49	в сущности все	1	1
50	хотя бы и	1	1
51	отражает в себе	1	1
52	бы то ни	1	1
53	вместо того чтобы	1	1
54	в собственном смысле	1	1
55	было бы привести	1	1
56	что в нем	1	1
57	или иной степени	1	1
58	видит и не	1	1
59	может быть и	2	1
60	уже говорили что	2	1
61	остановимся прежде всего	1	1
62	вообще во всех	1	1
63	в этих тонах	1	1
64	то ни было	1	1
65	даны в своем	1	1
66	нельзя не согласиться	1	1
67	и не удалось	1	1
68	все эти оттенки	1	1
69	же время оно	1	1
70	в эти рамки	1	1
71	или в духе	1	1
72	в одном слове	4	1
73	то что он	1	1
74	или иной форме	1	1
75	во всяком случае	1	1
76	как мы увидим	3	1
77	же время не	1	1
78	в точном смысле	1	1
79	с другой стороны	3	1
80	само по себе	1	1
81	тон и стиль	1	1
82	иногда бывает трудно	1	1
83	сих пор не	1	1
84	вот как он	1	1
85	между этими двумя	1	1
86	так как его	1	1
87	же характер носит	1	1
88	между тем как	1	1
89	не видит и	1	1
90	что может быть	1	1
91	мы находим здесь	1	1
92	и не хочет	1	1
93	в одном из	1	1
94	и понимания мира	1	1
95	он и сам	1	1
96	как мы видим	1	1
97	таким образом и	1	1
98	с полным правом	1	1
99	в приведенном отрывке	2	1
100	и на почве	1	1
101	в узком смысле	2	1
102	такой же характер	1	1
103	но все же	2	1
104	этого нельзя понять	1	1
105	в том что	1	1
106	как мы знаем	1	1
107	и в другом	1	1
