N	2gram	Bakhtin_Pr_5	Narrotol
1	не только	10	31
2	но и	14	27
3	и не	27	23
4	при этом	2	19
5	может быть	14	15
6	в качестве	1	14
7	как и	18	13
8	а не	4	13
9	а в	7	13
10	в этом	14	12
11	только в	6	12
12	и в	35	11
13	в данном	1	11
14	своего рода	2	10
15	и его	14	10
16	то есть	16	9
17	времени и	2	9
18	то что	10	9
19	то же	15	8
20	не может	18	8
21	данном случае	1	8
22	в том	5	8
23	уже не	3	8
24	и т.п	6	8
25	в рассказе	2	8
26	но в	19	7
27	том что	3	7
28	если бы	1	7
29	на протяжении	5	7
30	у него	4	7
31	и он	2	6
32	в самом	6	6
33	не в	10	6
34	в этой	1	6
35	в себе	5	6
36	тому же	3	6
37	об этом	1	6
38	не мог	3	6
39	к тому	6	6
40	и т.д	3	6
41	во втором	1	6
42	в его	21	6
43	как бы	31	6
44	один из	1	6
45	как раз	4	6
46	или в	2	6
47	между двумя	2	5
48	и на	6	5
49	той или	4	5
50	перед нами	1	5
51	рассказа в	10	5
52	так и	8	5
53	точки зрения	7	5
54	в своей	4	5
55	потому что	8	5
56	можно сказать	1	5
57	действующих лиц	1	5
58	столь же	2	5
59	то в	2	4
60	в первом	2	4
61	еще не	7	4
62	с его	7	4
63	но не	6	4
64	как в	5	4
65	все же	8	4
66	хотя и	2	4
67	в нем	16	4
68	в мире	4	4
69	из них	3	4
70	по себе	4	4
71	в одном	6	4
72	в то	11	4
73	одна из	1	4
74	того чтобы	1	4
75	никогда не	4	4
76	что на	2	4
77	к себе	18	4
78	в ней	2	4
79	так в	2	4
80	что у	6	4
81	о том	2	4
82	же время	10	4
83	к нему	13	4
84	того что	3	4
85	для него	14	4
86	слова в	6	4
87	или иной	4	4
88	прежде всего	12	4
89	о чем	1	4
90	в речи	2	4
91	чужого слова	6	4
92	в третьем	1	4
93	или не	1	4
94	и то	5	3
95	самом деле	10	3
96	мы не	1	3
97	он сам	6	3
98	но как	4	3
99	в центре	1	3
100	в своем	2	3
101	и как	2	3
102	к чему	1	3
103	в целом	3	3
104	но именно	2	3
105	он не	13	3
106	для того	1	3
107	подобно тому	2	3
108	и с	12	3
109	это не	3	3
110	в жизни	2	3
111	в слове	6	3
112	еще раз	1	3
113	и ее	1	3
114	тем не	1	3
115	их в	2	3
116	однако в	2	3
117	не менее	2	3
118	но они	1	3
119	о них	2	3
120	обращает на	2	3
121	как будто	4	3
122	этом отношении	1	3
