N	2gram	Bakhtin_sl_1	Problema
1	то есть	26	39
2	вовсе не	7	37
3	и не	16	37
4	и в	41	35
5	не есть	2	33
6	не только	16	24
7	сказать что	2	24
8	том что	2	19
9	у нас	2	18
10	о том	3	18
11	может быть	14	18
12	в этом	12	17
13	и вообще	2	16
14	но и	16	16
15	такого рода	2	15
16	в языке	5	15
17	что мы	1	14
18	только в	6	14
19	не менее	1	13
20	потому что	2	13
21	не может	14	13
22	и что	1	13
23	во всяком	7	13
24	также и	3	12
25	тем не	1	12
26	того что	3	12
27	в том	3	12
28	хотя бы	3	12
29	не просто	1	11
30	и даже	6	11
31	так что	2	11
32	прежде всего	8	11
33	в таком	1	11
34	и то	2	10
35	еще не	4	10
36	всяком случае	5	10
37	ничего не	4	10
38	и с	4	10
39	а не	15	10
40	в данном	3	10
41	да и	1	10
42	тем более	1	10
43	в этой	1	9
44	если мы	2	9
45	только на	2	9
46	для нас	2	9
47	все же	7	8
48	есть только	1	8
49	в виду	1	8
50	было бы	3	8
51	уже не	2	8
52	как раз	2	8
53	смысле слова	2	7
54	бы и	3	7
55	все эти	9	7
56	м а	1	7
57	того или	2	7
58	те или	3	7
59	мы не	2	7
60	не является	2	7
61	так и	11	7
62	в его	13	7
63	так как	3	7
64	этом случае	2	7
65	и т	28	6
66	есть не	1	6
67	мы и	2	6
68	с другой	5	6
69	но как	1	6
70	а только	1	6
71	но в	8	6
72	так или	1	6
73	на то	1	6
74	т д	5	6
75	что все	2	6
76	был бы	2	6
77	по крайней	1	6
78	крайней мере	1	6
79	можно сказать	2	6
80	в виде	2	6
81	ни в	1	6
82	или иначе	1	6
83	о чем	1	6
84	но это	1	6
85	и для	4	6
86	в то	14	6
87	то же	14	5
88	между собой	2	5
89	по своему	2	5
90	с этим	3	5
91	в самом	5	5
92	в себе	3	5
93	с другими	5	5
94	но уже	1	5
95	как и	4	5
96	и без	1	5
97	что всякий	1	5
98	и более	1	5
99	связи с	2	5
100	той или	9	5
101	и это	1	5
102	как мы	8	5
103	данном случае	3	5
104	языка и	12	5
105	можно было	2	5
106	и на	14	5
107	с одной	4	5
108	одной стороны	4	5
109	или иной	9	5
110	своего собственного	1	5
111	что не	1	5
112	другой стороны	4	5
113	в частности	2	5
114	так же	2	5
115	кроме того	4	5
116	и все	4	5
117	или иного	2	5
118	на самом	2	4
119	и есть	1	4
120	не был	1	4
121	но не	2	4
122	не все	1	4
123	в общем	1	4
124	в своем	3	4
125	и той	2	4
126	более или	3	4
127	вообще не	3	4
128	что она	1	4
129	но именно	4	4
130	всех этих	4	4
131	таким образом	9	4
132	заключается в	1	4
133	и тем	2	4
134	далеко не	5	4
135	как таковой	1	4
136	или менее	3	4
137	в этих	2	4
138	но если	1	4
139	в отношении	6	4
140	до сих	2	4
141	но только	1	4
142	в каком	1	4
143	именно как	2	4
144	стороны и	1	4
145	не могут	3	4
146	языке и	2	4
147	и о	2	4
148	без всякого	1	4
149	если бы	1	4
150	и здесь	3	4
151	и только	1	4
152	значение в	1	4
153	тот же	1	4
154	есть в	1	4
155	то и	1	4
156	случае не	1	4
157	и самый	1	4
158	ни о	2	4
159	и следовательно	7	4
160	как бы	12	4
161	слова и	13	4
162	сих пор	2	4
163	все это	5	4
164	в результате	3	4
165	а в	6	4
166	в их	4	3
167	мы уже	2	3
168	язык как	3	3
169	это отношение	2	3
170	но даже	1	3
171	своему смыслу	1	3
172	не нужно	1	3
173	нет и	1	3
174	и речи	2	3
175	что они	2	3
176	в истории	3	3
177	хотя и	2	3
178	могли бы	1	3
179	не было	3	3
180	и к	5	3
181	в целом	2	3
182	бы не	1	3
183	из этих	3	3
184	и тот	1	3
185	только один	1	3
186	быть только	2	3
187	при этом	6	3
188	перестает быть	2	3
189	и по	2	3
190	то ни	1	3
191	лишь в	4	3
192	его в	3	3
193	для них	2	3
194	о которых	1	3
