N	3gram	Voloshinov_2	Myshleni
1	с точки зрения	13	18
2	для того чтобы	6	15
3	в том что	6	15
4	с другой стороны	1	9
5	с одной стороны	3	8
6	с самого начала	5	8
7	по отношению к	8	7
8	в другом месте	1	6
9	о том что	3	6
10	речи и ее	1	5
11	в собственном смысле	2	5
12	по сравнению с	1	5
13	не может быть	10	5
14	до сих пор	3	4
15	в высшей степени	3	4
16	в этом отношении	1	4
17	внутренней речи и	3	4
18	можно сказать что	1	4
19	друг с другом	1	4
20	смысле этого слова	4	3
21	на то что	2	3
22	то же самое	5	3
23	сам по себе	1	3
24	в первую очередь	1	3
25	к тому что	3	3
26	во всяком случае	2	3
27	в свою очередь	5	3
28	друг от друга	1	3
29	по мере развития	1	3
30	если бы он	3	2
31	в какой мере	1	2
32	и то же	3	2
33	есть прежде всего	1	2
34	том что он	2	2
35	как если бы	4	2
36	в зависимости от	2	2
37	независимо от того	1	2
38	то же время	8	2
39	одно и то	3	2
40	чтобы убедиться в	1	2
41	в значительной степени	2	2
42	а с другой	1	2
43	приводит к тому	1	2
44	все более и	2	2
45	в основе всей	1	2
46	ни в какой	2	2
47	более и более	2	2
48	в самом деле	5	2
49	в то же	8	2
50	мы только что	1	2
51	приводит его к	1	1
52	а следовательно и	1	1
53	какой мере не	1	1
54	с предшествующим и	1	1
55	дело в том	1	1
56	с помощью ряда	1	1
57	и с помощью	1	1
58	на самом деле	4	1
59	мы увидим в	1	1
60	его внутренней речи	1	1
61	является не только	2	1
62	таким образом оказывается	1	1
63	если бы речь	1	1
64	во всех своих	1	1
65	и не может	3	1
66	слова между тем	1	1
67	в отличие от	3	1
68	но и в	2	1
69	как мы увидим	1	1
70	так как если	2	1
71	убедиться в этой	1	1
72	предшествующим и последующим	1	1
73	том числе и	1	1
74	не иначе как	1	1
75	и значение в	1	1
76	то что обычно	1	1
77	по себе в	1	1
78	и последнее слово	1	1
79	по крайней мере	2	1
80	прибавить еще одно	1	1
81	что было бы	1	1
82	жизни и в	1	1
83	одной стороны и	2	1
84	признать в ней	1	1
85	с помощью которых	1	1
86	все учение о	1	1
87	и на все	1	1
88	в его исследовании	1	1
89	не только в	1	1
90	однако и здесь	1	1
91	к вопросу о	1	1
92	в сущности это	1	1
93	ключом к пониманию	1	1
94	между тем именно	1	1
95	хотя бы с	1	1
96	как впрочем и	1	1
97	точки зрения теоретической	1	1
98	собственном смысле слова	2	1
99	свою очередь является	1	1
100	представители второго направления	2	1
101	в этом на	1	1
102	о которых мы	1	1
103	смысле слова речь	1	1
104	мы видели что	1	1
105	и пр и	4	1
106	и отрывается от	1	1
107	являются как бы	1	1
108	не только внешнее	1	1
109	и пр в	1	1
110	но для того	1	1
111	но тем не	1	1
112	в основе тех	1	1
113	в соответствии с	1	1
114	само по себе	1	1
115	с помощью старого	1	1
116	всего того что	1	1
117	нашей работы мы	1	1
118	и тем более	1	1
119	и не является	1	1
120	в конечном счете	1	1
121	но все же	1	1
122	этого слова и	1	1
123	о чем мы	1	1
124	в направлении к	3	1
125	хотя бы в	2	1
126	как мы уже	3	1
127	в том числе	1	1
128	пр и пр	3	1
129	тем не менее	1	1
130	мы уже знаем	2	1
131	как и в	1	1
132	является как бы	1	1
133	в жизни и	1	1
134	мере не является	1	1
135	той или иной	4	1
