N	2gram	Propp_Isto_5	Myslijsy
1	потому что	7	49
2	для нас	5	31
3	и в	25	24
4	может быть	17	23
5	в сознании	1	23
6	то что	7	20
7	и не	11	19
8	в том	6	18
9	а не	2	18
10	что в	8	16
11	не только	13	15
12	по себе	2	15
13	того же	2	14
14	при этом	1	13
15	не в	6	13
16	было бы	1	13
17	то же	4	12
18	но не	5	12
19	мы можем	2	12
20	не может	6	12
21	мы не	5	11
22	таким образом	9	11
23	вместе с	22	11
24	если бы	2	11
25	что и	6	11
26	что мы	2	11
27	только в	7	11
28	как в	6	10
29	в себе	1	10
30	для него	1	10
31	тогда когда	2	10
32	так что	2	10
33	так как	11	10
34	в нем	7	9
35	вовсе не	2	9
36	то и	1	9
37	но и	13	9
38	как бы	2	9
39	точно так	1	9
40	и на	8	8
41	в этом	10	8
42	том что	8	8
43	в одно	2	8
44	могут быть	6	8
45	под влиянием	2	8
46	а в	3	8
47	во всех	2	7
48	с этим	5	7
49	как и	7	7
50	всяком случае	1	7
51	того как	4	7
52	или же	3	7
53	прежде всего	6	7
54	тем что	10	7
55	того что	2	7
56	во всяком	1	7
57	и т	20	6
58	между двумя	1	6
59	и как	3	6
60	в состоянии	1	6
61	тем не	4	6
62	в то	3	6
63	не имеет	1	6
64	связи с	8	6
65	свою очередь	1	6
66	и только	1	6
67	на другие	1	6
68	в одном	1	6
69	с другой	9	6
70	не было	1	6
71	в свою	3	6
72	только как	1	6
73	а и	1	5
74	что они	1	5
75	все остальные	1	5
76	все же	10	5
77	уже в	2	5
78	на то	2	5
79	есть не	1	5
80	и уже	1	5
81	не менее	4	5
82	с ним	4	5
83	судя по	1	5
84	по мере	2	5
85	о том	7	5
86	с другими	4	5
87	тот же	1	5
88	слова в	1	5
89	из них	2	5
90	для того	3	5
91	что не	1	5
92	только для	1	5
93	же в	2	5
94	в которой	4	5
95	сам по	1	4
96	в самом	1	4
97	время как	1	4
98	еще не	8	4
99	одним словом	1	4
100	но в	1	4
101	уже не	11	4
102	одно время	1	4
103	только один	3	4
104	главным образом	1	4
105	одно целое	1	4
106	и если	1	4
107	в нее	6	4
108	с тем	8	4
109	такой же	2	4
110	в котором	1	4
111	место в	1	4
112	том смысле	1	4
113	сих пор	2	4
114	они не	3	4
115	тем самым	1	4
116	и другое	1	4
117	образом в	2	4
118	подобно тому	1	4
119	одна из	2	4
120	представлений в	1	4
121	мере того	1	4
122	должны быть	1	4
123	в некоторых	4	4
124	то время	1	4
125	так в	2	4
126	никогда не	3	4
127	и что	8	4
128	в животных	1	4
129	что он	22	4
130	с одной	7	4
131	и вместе	2	4
132	в других	2	4
133	до сих	2	4
134	там где	6	4
135	если не	4	4
136	тому как	1	4
137	что оно	1	4
138	от него	1	4
139	во время	7	4
140	себе не	1	4
141	в таком	1	4
142	вряд ли	1	3
143	например в	5	3
144	человека и	2	3
145	но тем	1	3
146	тем же	1	3
147	той же	1	3
148	но даже	1	3
149	то это	3	3
150	не совсем	6	3
151	же что	1	3
152	что его	3	3
153	только тогда	2	3
154	если в	3	3
155	очевидно что	2	3
156	со стороны	2	3
157	относится к	1	3
158	что это	5	3
159	в целом	3	3
160	думать что	1	3
161	во многих	1	3
162	что она	1	3
163	т д	18	3
164	не как	4	3
165	так например	2	3
166	человека в	3	3
167	его не	3	3
168	его в	9	3
169	это не	6	3
170	и тем	4	3
171	о которых	2	3
172	и тогда	1	3
173	в этих	6	3
174	и при	2	3
175	себе в	1	3
176	на мысль	1	3
177	быть не	1	3
