N	2gram	Bakhtin_Fr_7	Psycholo
1	то что	8	44
2	и в	41	33
3	в этом	15	28
4	и что	1	25
5	как бы	7	25
6	все время	2	24
7	потому что	5	24
8	том что	4	22
9	может быть	4	22
10	что в	9	21
11	в том	11	21
12	о том	6	20
13	что он	3	20
14	сейчас же	1	16
15	как это	1	14
16	что это	4	13
17	таким образом	19	13
18	то есть	20	13
19	так же	5	13
20	и не	7	13
21	все это	10	13
22	сказать что	1	13
23	самом деле	1	12
24	в самом	1	12
25	было бы	4	12
26	все то	3	12
27	к тому	2	12
28	и все	14	12
29	если мы	1	12
30	так как	3	12
31	он не	4	11
32	что все	2	11
33	говорит что	2	10
34	в его	12	10
35	не может	3	10
36	то же	13	9
37	в этой	13	9
38	по себе	1	9
39	в конце	8	8
40	в рассказе	1	8
41	вместе с	5	8
42	в каком	1	8
43	в своем	9	7
44	не только	5	7
45	в нем	7	7
46	так что	1	7
47	до конца	2	7
48	же точно	1	7
49	на самом	2	6
50	в сущности	4	6
51	в ней	5	6
52	что они	1	6
53	перед нами	2	6
54	все эти	13	6
55	в себе	11	6
56	после этого	1	6
57	и вот	2	6
58	во время	3	6
59	точки зрения	5	6
60	но он	4	6
61	же самое	1	6
62	это не	6	6
63	мы видим	6	6
64	у него	6	6
65	а не	2	6
66	как на	1	6
67	это и	1	5
68	мы уже	12	5
69	мы не	2	5
70	и на	4	5
71	только после	1	5
72	с этим	2	5
73	все же	1	5
74	целый ряд	4	5
75	и как	2	5
76	как он	2	5
77	и может	2	5
78	как и	14	5
79	самого начала	1	5
80	никогда не	2	5
81	и его	9	5
82	и это	5	5
83	с самого	2	5
84	с ним	2	5
85	вовсе не	7	5
86	связь с	1	5
87	из этого	1	5
88	и есть	3	4
89	той же	3	4
90	в которой	2	4
91	я не	3	4
92	с совершенно	1	4
93	говорит о	1	4
94	том чтобы	1	4
95	не будет	1	4
96	это было	2	4
97	с тем	1	4
98	и уже	1	4
99	слова и	1	4
100	в своей	3	4
101	как все	1	4
102	знаем что	1	4
103	с точки	3	4
104	одна из	4	4
105	ее с	1	4
106	на него	1	4
107	а в	5	4
108	у нас	1	4
109	так например	1	4
110	как мы	11	4
111	и о	1	4
112	что у	3	4
113	можно было	3	4
114	жизнь и	2	4
115	об этом	1	4
116	о нем	3	4
117	утверждает что	1	4
118	не просто	2	4
119	того что	2	4
120	в двух	1	4
121	этот вопрос	1	4
122	только в	6	4
123	и так	2	4
124	себя в	1	4
125	в жизни	1	4
126	при помощи	1	4
127	и других	2	4
128	из них	3	4
129	никто не	10	4
130	прямой линии	1	4
131	в частности	1	4
132	с этой	1	4
133	жизни и	3	4
134	ее в	1	4
135	это в	3	4
136	к этому	5	4
137	в таком	1	4
138	например в	3	3
139	и до	6	3
140	в первый	1	3
141	как я	4	3
142	что его	1	3
143	но не	1	3
144	к которой	1	3
145	конце концов	4	3
146	как в	5	3
147	что именно	1	3
148	вот как	1	3
149	увидим что	1	3
150	от этого	3	3
151	та же	4	3
152	из этой	1	3
153	на этом	5	3
154	в основу	1	3
155	его в	3	3
156	уже знаем	1	3
157	ни в	6	3
158	далеко не	2	3
159	должно быть	4	3
160	обратимся к	1	3
161	мы в	2	3
162	в которых	2	3
163	их в	2	3
164	тем самым	3	3
165	она не	1	3
166	в то	10	3
167	в основе	1	3
168	эпизод с	11	3
169	и для	5	3
170	нет ни	2	3
171	во все	2	3
172	нас от	1	3
173	с ее	3	3
174	в мире	3	3
175	так и	10	3
176	за то	3	3
177	и здесь	4	3
178	которой мы	1	3
179	по прямой	2	3
180	что и	5	3
181	во всей	2	3
182	и другую	1	3
183	том как	2	3
184	дело с	1	3
185	в виде	1	3
186	тому же	1	3
187	всяком случае	1	3
188	в одном	3	3
189	тем что	3	3
190	и из	1	3
191	но и	9	3
192	на этот	1	3
193	здесь в	1	3
194	обратиться к	1	3
195	не было	3	3
196	из которых	2	3
197	он говорит	1	3
198	видит в	1	3
199	в той	3	3
200	еще раз	1	3
201	указывает на	1	3
202	тот же	2	3
203	бы его	1	3
204	в своих	1	3
205	во всяком	2	3
206	также и	2	2
207	сам по	1	2
208	и то	2	2
209	он может	3	2
210	между двумя	1	2
211	все те	2	2
212	с таким	1	2
213	жизни для	1	2
214	а как	1	2
215	мы имеем	2	2
216	так чтобы	1	2
217	время как	1	2
218	принадлежит к	1	2
219	и ее	2	2
220	это время	1	2
221	не был	1	2
