N	2gram	Voloshinov_2	KulturaY
1	в том	7	30
2	и в	19	24
3	потому что	1	23
4	том что	10	21
5	что в	2	17
6	того чтобы	6	17
7	для того	6	16
8	было бы	4	15
9	и пр	25	15
10	в этом	15	14
11	точки зрения	17	14
12	может быть	28	13
13	все же	5	12
14	таким образом	14	12
15	языка в	3	12
16	и не	19	12
17	в его	5	12
18	не в	10	11
19	только в	8	11
20	хотя бы	6	10
21	в самом	6	10
22	не только	13	10
23	в силу	1	10
24	у нас	3	10
25	вовсе не	11	10
26	самом деле	9	9
27	язык как	6	9
28	с точки	13	9
29	так как	3	9
30	если бы	11	9
31	о том	3	9
32	того что	4	9
33	отношению к	8	9
34	прежде всего	7	9
35	то что	4	9
36	а только	1	8
37	по отношению	8	8
38	уже не	1	8
39	то же	16	8
40	о языке	1	8
41	языка и	15	8
42	в языке	7	8
43	тем что	2	8
44	как раз	4	8
45	а не	9	8
46	не может	18	7
47	это не	4	7
48	в них	1	7
49	не менее	1	7
50	связи с	13	7
51	так и	10	7
52	история языка	2	7
53	бы в	4	7
54	в качестве	3	7
55	с другой	3	7
56	с помощью	6	7
57	как бы	19	7
58	вместе с	2	7
59	зависимости от	2	6
60	в ней	3	6
61	однако не	1	6
62	в которой	1	6
63	все эти	3	6
64	при этом	9	6
65	тогда когда	1	6
66	язык есть	1	6
67	что он	4	6
68	в какой	3	6
69	но и	10	6
70	именно в	2	6
71	что же	1	6
72	все это	1	6
73	этого рода	1	6
74	другой стороны	1	6
75	что такое	1	6
76	например в	1	5
77	в зависимости	2	5
78	еще не	3	5
79	xix века	2	5
80	но не	2	5
81	что это	2	5
82	и с	2	5
83	истории языка	3	5
84	но уже	1	5
85	рядом с	2	5
86	с тем	1	5
87	так сказать	14	5
88	по крайней	2	5
89	и его	16	5
90	к тому	6	5
91	к языку	1	5
92	с ним	1	5
93	и что	1	5
94	между тем	6	5
95	крайней мере	2	5
96	язык в	1	5
97	еще и	1	5
98	всяком случае	2	5
99	содержание и	1	5
100	что не	2	5
101	языка как	9	5
102	в той	5	5
103	этом отношении	1	5
104	а в	3	5
105	речи и	13	5
106	во всяком	3	5
107	того же	5	4
108	это и	1	4
109	что эти	1	4
110	и на	5	4
111	с его	8	4
112	что они	2	4
113	как в	1	4
114	в целом	1	4
115	из этих	1	4
116	учение о	3	4
117	роль в	1	4
118	на то	4	4
119	в нем	11	4
120	в первую	1	4
121	речи можно	2	4
122	русском языке	4	4
123	же касается	1	4
124	того или	2	4
125	в данном	5	4
126	и тогда	2	4
127	тем не	1	4
128	речи в	10	4
129	в русском	4	4
130	и является	2	4
131	следует что	4	4
132	к себе	1	4
133	в пределах	10	4
134	не на	2	4
135	в самой	1	4
136	внимание на	1	4
137	что и	3	4
138	языка это	1	4
139	с ними	4	4
140	должен быть	2	4
141	так что	1	4
142	есть в	1	4
143	не есть	3	4
144	речь в	4	4
145	из них	1	4
146	со стороны	1	4
147	до сих	3	4
148	там где	2	4
149	и потому	2	4
150	с этим	3	4
151	в тех	2	4
152	слова и	6	4
153	сих пор	3	4
154	же в	1	4
155	в этих	3	4
156	так же	5	4
157	и то	3	3
158	науки о	2	3
159	в котором	3	3
160	той же	3	3
161	в сущности	14	3
162	на себя	1	3
163	то это	1	3
164	и он	2	3
165	то мы	2	3
166	только тогда	1	3
167	в истории	3	3
168	в связи	7	3
169	в своем	2	3
170	хотя и	1	3
171	когда он	1	3
172	его к	2	3
173	более или	2	3
174	что слово	1	3
175	в этой	3	3
176	с их	1	3
177	в себе	4	3
178	и если	1	3
179	не имеют	3	3
180	должна быть	4	3
181	на том	1	3
182	что она	1	3
183	он есть	1	3
184	соответствии с	1	3
185	несмотря на	1	3
186	должно быть	3	3
187	или менее	2	3
188	в их	5	3
189	тому что	4	3
190	только и	1	3
191	это слово	1	3
192	из одного	4	3
193	в духе	1	3
194	ли не	1	3
195	что оно	3	3
196	оно не	1	3
197	свою очередь	5	3
198	здесь не	1	3
199	сводится к	2	3
200	не с	2	3
201	ясно что	1	3
202	по мере	4	3
203	и здесь	5	3
204	социального общения	3	3
205	можно сказать	1	3
206	языке как	2	3
207	нуждается в	1	3
208	мы увидим	2	3
209	уже в	2	3
210	себе в	1	3
211	в одном	1	3
212	связано с	3	3
213	даже и	2	3
214	не было	3	3
215	в особенности	2	3
216	и даже	2	3
217	или иной	5	3
218	к которому	1	3
219	в свою	6	3
220	а с	2	3
221	в соответствии	1	3
222	языка не	3	3
223	если не	1	3
224	в речи	2	3
225	как это	1	3
226	к формам	2	3
227	со словом	1	3
228	смысле этого	4	3
229	этого слова	5	3
230	в лингвистике	1	3
231	несколько слов	1	3
232	слова как	2	3
233	нам не	1	3
234	в системе	2	3
235	или иного	2	3
236	как на	2	3
237	в таком	7	3
238	они не	2	3
239	гораздо более	1	3
240	можно говорить	1	2
241	речь идет	1	2
242	одним из	2	2
243	также и	1	2
244	если б	3	2
245	все те	4	2
246	и значение	6	2
247	что можно	1	2
248	которое в	1	2
249	данном языке	1	2
250	иное как	2	2
251	что его	1	2
252	его так	1	2
253	на самом	7	2
254	значение и	2	2
255	не все	1	2
256	если в	1	2
257	относится к	3	2
258	так называемая	1	2
259	что история	1	2
260	могли бы	1	2
261	и как	6	2
262	увидим что	1	2
263	но в	7	2
264	от этого	2	2
265	формы в	1	2
266	так или	1	2
267	чуть ли	1	2
268	но ведь	3	2
269	с языком	1	2
270	он не	3	2
271	данном отношении	1	2
272	так например	1	2
273	но все	1	2
274	в каждом	1	2
275	рано или	1	2
276	как они	1	2
277	в состоянии	1	2
278	лишь в	14	2
279	заключается в	1	2
280	первую очередь	1	2
281	и тем	4	2
282	ни в	6	2
283	этого не	1	2
284	в слове	4	2
285	как и	9	2
286	и было	1	2
287	одного и	4	2
288	в своей	3	2
289	не столько	1	2
290	вопрос о	2	2
291	иначе как	1	2
292	труда и	1	2
293	что было	1	2
294	и более	7	2
295	по себе	3	2
296	языковых форм	3	2
297	до конца	2	2
298	что с	1	2
299	иной раз	1	2
300	в то	8	2
301	как о	2	2
302	не имеет	3	2
303	ничего не	4	2
304	и именно	2	2
305	для лингвиста	2	2
306	никогда не	7	2
307	же время	8	2
308	и мысли	1	2
309	ли это	2	2
310	не является	8	2
311	не могут	1	2
312	когда мы	1	2
313	слова но	1	2
314	но также	1	2
315	языковом сознании	1	2
316	к жизни	1	2
317	отсюда следует	3	2
318	если мы	6	2
319	что все	1	2
320	в структуре	1	2
321	в собственном	2	2
322	чтобы быть	1	2
323	мы наблюдаем	1	2
324	было в	1	2
325	подойти к	1	2
326	когда в	1	2
327	о котором	1	2
328	одно из	1	2
329	в разных	1	2
330	это было	2	2
331	должны быть	2	2
332	а именно	1	2
333	в современной	1	2
334	но с	1	2
335	тот же	1	2
336	языка на	1	2
337	и того	5	2
338	и стилистической	1	2
339	же и	1	2
340	конечно не	4	2
341	в большинстве	5	2
342	ни одного	1	2
343	свидетельствует о	2	2
344	когда оно	1	2
345	был бы	1	2
346	здесь как	2	2
347	общения и	2	2
348	язык живет	1	2
349	были бы	1	2
350	или поздно	1	2
351	или иначе	1	2
352	в каком	3	2
353	в ряде	1	2
354	в определенных	2	2
355	превращается в	1	2
356	а на	1	2
357	так называемой	2	2
358	о чем	2	2
359	эти категории	2	2
360	в это	1	2
361	мы говорим	1	2
362	форм языка	5	2
363	на эту	1	2
364	в контексте	5	2
365	этом случае	1	2
366	в смысле	6	2
367	в более	2	2
368	и для	7	2
369	этих случаях	1	2
370	живет и	1	2
371	или в	2	2
372	и все	6	2
373	лишь как	2	2
374	тем более	5	2
375	бы на	1	2
376	но вот	1	2
377	поскольку оно	1	2
378	значения в	5	2
379	между ними	2	2
380	не говоря	1	2
381	себя самого	2	2
382	самого языка	2	2
383	в последнем	1	2
384	языка то	1	2
385	ее в	1	2
386	смысле слова	5	1
387	человеческой речи	1	1
388	в обычном	1	1
389	с конкретными	1	1
390	говорящих на	1	1
391	он также	1	1
392	язык может	1	1
393	совершенно справедливо	2	1
394	предполагает что	1	1
395	связана с	2	1
396	языку и	1	1
397	для себя	4	1
398	но тем	1	1
399	задач лингвистики	1	1
400	для науки	1	1
401	не меняется	1	1
402	исходит из	3	1
403	противном случае	2	1
404	собственном смысле	2	1
405	о так	1	1
406	его не	1	1
407	языка с	1	1
408	те синтаксические	1	1
409	наша речь	1	1
410	на материале	3	1
411	системе как	1	1
412	говорящего коллектива	2	1
413	до крайности	1	1
414	не приходится	1	1
415	видов и	1	1
416	бы что	1	1
417	ответить на	1	1
418	именно к	1	1
419	найти для	1	1
420	является необходимым	1	1
421	приводят к	1	1
422	говорить о	1	1
423	что иное	1	1
424	языке это	1	1
425	слова например	1	1
426	из того	1	1
427	мы и	1	1
428	и со	1	1
429	является социальным	1	1
430	на первых	1	1
431	слово не	1	1
432	начало и	1	1
433	языке в	1	1
434	структура его	1	1
435	в сочетании	1	1
436	всем этим	2	1
437	не найдем	1	1
438	к ее	1	1
439	и грамматических	1	1
440	столь же	3	1
441	время в	1	1
442	жизни данного	1	1
443	в различных	3	1
444	выражения в	2	1
445	сознания а	1	1
446	как система	3	1
447	совершенно прав	1	1
448	то он	1	1
449	к ним	1	1
450	менее всего	3	1
451	большую ценность	1	1
452	а через	1	1
453	отличие от	3	1
454	можно прямо	1	1
455	друг от	1	1
