N	2gram	Bakhtin_Fr_1	Problema
1	то есть	45	39
2	то что	3	38
3	вовсе не	18	37
4	и не	22	37
5	и в	65	35
6	не только	10	24
7	сказать что	6	24
8	том что	6	19
9	что такое	1	18
10	у нас	1	18
11	даже и	3	18
12	о том	2	18
13	может быть	6	18
14	в этом	15	17
15	и вообще	3	16
16	настоящее время	1	16
17	но и	10	16
18	в настоящее	1	16
19	в языке	1	15
20	что мы	2	14
21	только в	7	14
22	не менее	1	13
23	потому что	5	13
24	не может	3	13
25	во всяком	1	13
26	того что	2	12
27	в том	16	12
28	хотя бы	1	12
29	не просто	3	11
30	значения и	1	11
31	и даже	8	11
32	прежде всего	11	11
33	что в	3	11
34	в таком	2	11
35	говорить о	1	10
36	еще не	6	10
37	всяком случае	1	10
38	ничего не	3	10
39	и с	3	10
40	а не	1	10
41	да и	2	10
42	в этой	4	9
43	пока еще	1	9
44	только на	2	9
45	для нас	4	9
46	этого термина	1	8
47	значение и	2	8
48	все же	6	8
49	по себе	1	8
50	есть только	2	8
51	в виду	3	8
52	было бы	1	8
53	уже не	3	8
54	как раз	3	8
55	все эти	10	7
56	мы не	1	7
57	тем самым	1	7
58	не является	3	7
59	в конце	1	7
60	так и	10	7
61	в его	9	7
62	так как	6	7
63	мы и	3	6
64	с другой	3	6
65	но как	3	6
66	и вовсе	3	6
67	но в	14	6
68	на то	1	6
69	что все	1	6
70	был бы	1	6
71	можно ли	1	6
72	не о	1	6
73	можно сказать	2	6
74	в области	7	6
75	о чем	1	6
76	но это	3	6
77	и для	2	6
78	в то	1	6
79	то же	1	5
80	по своему	8	5
81	с этим	1	5
82	в самом	4	5
83	в себе	3	5
84	но уже	1	5
85	как и	5	5
86	и без	2	5
87	представление о	1	5
88	есть именно	1	5
89	и более	1	5
90	раз и	2	5
91	связи с	4	5
92	той или	5	5
93	и это	2	5
94	как мы	6	5
95	можно было	1	5
96	и на	11	5
97	без всякой	1	5
98	с одной	2	5
99	же это	1	5
100	одной стороны	2	5
101	или иной	5	5
102	еще и	5	5
103	что не	2	5
104	другой стороны	1	5
105	уже давно	1	5
106	в частности	5	5
107	кроме того	2	5
108	в связи	1	5
109	и все	5	5
110	самом деле	3	4
111	на самом	6	4
112	и значение	1	4
113	не вполне	2	4
114	но не	2	4
115	в общем	4	4
116	в своем	8	4
117	и как	1	4
118	вообще не	1	4
119	но именно	1	4
120	всех этих	8	4
121	их в	2	4
122	далеко не	3	4
123	на первый	1	4
124	в этих	2	4
125	на свете	1	4
126	в отношении	6	4
127	до сих	4	4
128	что на	1	4
129	именно как	1	4
130	не могут	3	4
131	что при	1	4
132	без всякого	1	4
133	разного рода	3	4
134	и здесь	3	4
135	и только	1	4
136	всякого рода	1	4
137	что он	3	4
138	есть в	5	4
139	то и	1	4
140	самостоятельное значение	1	4
141	случае не	1	4
142	тем что	1	4
143	и самый	2	4
144	и следовательно	1	4
145	подобного рода	1	4
146	в область	1	4
147	как бы	22	4
148	слова и	1	4
149	сих пор	4	4
150	все это	9	4
151	в результате	1	4
152	можно говорить	3	3
153	мы здесь	2	3
154	это и	1	3
155	и должны	1	3
156	в их	4	3
157	мы уже	12	3
158	первый план	1	3
159	в нашем	1	3
160	нет и	2	3
161	и речи	1	3
162	просто как	1	3
163	хотя и	2	3
164	не было	1	3
165	и к	4	3
166	что слово	1	3
167	в целом	2	3
168	из этих	2	3
169	быть только	2	3
170	при этом	6	3
171	перестает быть	3	3
172	и по	2	3
173	здесь мы	1	3
174	лишь в	1	3
175	его в	7	3
176	о которых	1	3
177	несмотря на	2	3
178	но эта	2	3
179	чистом виде	1	3
180	при всех	2	3
181	в таких	2	3
182	с которой	1	3
183	одна из	1	3
184	в науке	1	3
185	в основе	8	3
186	только и	1	3
187	не знает	6	3
188	оно не	1	3
189	она не	1	3
190	значительной мере	2	3
191	то или	1	3
192	с самим	1	3
193	это только	1	3
194	мы в	1	3
195	требует для	1	3
196	в значительной	6	3
197	нас в	1	3
198	которые мы	1	3
199	в свете	2	3
200	и наконец	2	3
201	один из	1	3
202	ли он	1	3
203	никак нельзя	1	3
204	уже в	1	3
205	или даже	2	3
206	и их	3	3
207	для того	1	3
208	нашего исследования	1	3
209	как именно	1	3
210	и если	1	3
211	если оно	1	3
212	тело или	2	3
213	от нас	1	3
214	к тому	2	3
215	и от	2	3
216	бы в	1	3
217	и ни	3	3
218	от всего	2	3
219	тех или	1	3
220	здесь только	2	3
221	одновременно и	2	3
222	в своих	5	3
223	все что	1	3
224	на субъективный	1	2
225	же главное	1	2
226	то на	1	2
227	речь идет	1	2
228	не имел	1	2
229	нам кажется	2	2
230	из самых	1	2
231	по преимуществу	1	2
232	ведь и	1	2
233	в какой-то	1	2
234	входящих в	1	2
235	от всякой	1	2
236	если я	1	2
237	и само	2	2
238	и ничего	1	2
239	большую роль	1	2
240	нам в	1	2
241	совпадает с	1	2
242	из которых	1	2
243	в ней	6	2
244	но при	2	2
245	здесь не	1	2
246	во всех	9	2
247	есть по	1	2
248	друг от	1	2
249	или иное	1	2
250	которые не	1	2
251	в той	5	2
252	как нам	1	2
253	и свою	1	2
254	и конечно	1	2
255	роль в	2	2
256	имеем в	1	2
257	во многих	2	2
258	что без	1	2
259	он не	2	2
260	говорили в	1	2
261	понимаем его	1	2
262	его от	2	2
263	виду только	1	2
264	и ее	1	2
265	но все	3	2
266	как они	1	2
267	на всю	4	2
268	об этом	1	2
269	на этой	3	2
270	входит в	4	2
271	это вовсе	1	2
272	или хотя	1	2
273	он является	1	2
274	в них	5	2
275	она и	1	2
276	многие другие	1	2
277	точки зрения	7	2
278	и при	1	2
279	в условиях	13	2
280	мысли и	4	2
281	он тоже	1	2
282	которые в	1	2
283	не в	4	2
284	даже в	3	2
285	что с	1	2
286	на него	2	2
287	того чтобы	1	2
288	и вещи	2	2
289	как на	1	2
290	никуда не	1	2
291	настоящего времени	1	2
292	виде но	1	2
293	отличается от	1	2
294	числе и	7	2
295	на это	1	2
296	совершенно правильно	1	2
297	от друга	1	2
298	и сам	1	2
299	но зато	1	2
300	здесь как	1	2
301	для всякого	1	2
302	еще в	1	2
303	можно только	4	2
304	сводится к	1	2
305	о нем	3	2
306	это было	2	2
307	является здесь	2	2
308	к нему	3	2
309	или понимаем	1	2
310	что и	1	2
311	никаких сомнений	1	2
312	и действительно	1	2
313	или в	2	2
314	до наших	1	2
315	же и	1	2
316	для всех	1	2
317	конечно не	1	2
318	с нею	1	2
319	многое другое	1	2
320	мышления и	1	2
321	ни с	2	2
322	разных сторон	1	2
323	сами по	1	2
324	с этими	1	2
325	в состоянии	3	2
326	мы назвали	1	2
327	и прежде	3	2
328	и др	24	2
329	только по	1	2
330	и многие	2	2
331	совершенно не	4	2
332	имея в	1	2
333	нет ничего	3	2
334	и особенно	2	2
335	от ее	1	2
336	в тех	3	2
337	при таком	2	2
338	еще более	5	2
339	в системе	3	2
340	от всякого	2	2
341	и пока	1	2
342	в заключение	2	2
343	это в	4	2
344	том числе	10	2
345	термина в	1	1
346	говоря о	1	1
347	отношения к	2	1
348	в обычном	3	1
349	одним из	2	1
350	многих отношениях	1	1
351	даже сказать	1	1
352	здесь и	4	1
353	в чисто	2	1
354	характерное для	1	1
355	конечно с	1	1
356	вещь не	1	1
357	и до	4	1
358	собственном смысле	1	1
359	и больше	1	1
360	по его	3	1
361	их и	1	1
362	на тех	2	1
363	и была	1	1
364	и теоретические	1	1
365	для своего	2	1
366	мы имеем	1	1
367	и раньше	1	1
368	именно к	1	1
369	это всегда	2	1
370	мы теряем	1	1
371	и другая	1	1
372	самый термин	1	1
373	конечно и	3	1
374	и заставляет	1	1
375	вопросы о	1	1
376	решать здесь	1	1
377	нем все	1	1
378	он был	2	1
379	на них	2	1
380	время в	2	1
381	с его	5	1
382	различия между	2	1
383	он говорит	1	1
384	мы будем	3	1
385	этом единственном	1	1
386	на язык	1	1
387	не входит	2	1
388	этой проблеме	1	1
389	отношение к	4	1
390	этого последнего	1	1
391	входили в	1	1
392	форме и	2	1
393	в настоящем	1	1
394	его развития	5	1
395	мы дадим	2	1
396	это одно	1	1
397	как в	5	1
398	чем мы	1	1
399	последнее время	1	1
400	он перестает	1	1
401	которой они	1	1
402	с их	5	1
403	более и	1	1
404	тела есть	1	1
405	отношений не	1	1
406	как уже	1	1
407	вполне понятно	2	1
408	это определение	2	1
409	есть ли	1	1
410	поэтому и	4	1
411	для которого	1	1
412	кажется совершенно	1	1
413	еще далеко	1	1
414	связанного с	1	1
415	литературы до	1	1
416	в известном	1	1
417	мы им	1	1
418	остановиться на	1	1
419	им в	1	1
420	далекой от	1	1
421	не могла	1	1
422	говоря только	1	1
423	так сказать	4	1
424	что было	1	1
425	в нем	13	1
426	к частному	1	1
427	о которой	1	1
428	и еще	4	1
429	отношений между	1	1
430	своей идее	1	1
431	тех больших	1	1
432	для понимания	1	1
433	свое время	2	1
434	можно даже	1	1
435	есть понятие	1	1
436	на этом	1	1
437	людей и	1	1
438	так например	2	1
439	нему же	1	1
440	и литературы	6	1
441	могла бы	1	1
442	пусть и	2	1
443	совсем другого	1	1
444	слова или	1	1
445	слов о	2	1
446	а его	2	1
447	времени и	6	1
448	это не	3	1
449	ведь в	1	1
450	отражение в	1	1
451	не чем	1	1
452	прочим в	1	1
453	от полноты	1	1
454	ее является	1	1
455	все моменты	1	1
456	оно имеет	1	1
457	такой же	1	1
458	существенное развитие	1	1
459	особенно для	1	1
460	веков в	1	1
461	эта была	2	1
462	из сферы	1	1
463	еще недостаточно	1	1
464	уже несколько	1	1
465	в узком	4	1
466	мы говорили	1	1
467	место в	1	1
468	все и	1	1
469	многом уже	1	1
470	и понятия	1	1
471	в которых	1	1
472	далеки от	1	1
473	тождества и	1	1
474	может вызвать	1	1
475	требует глубокого	1	1
476	иным как	1	1
477	далека от	1	1
478	не могли	1	1
479	языков и	1	1
480	тому чтобы	1	1
481	и почти	2	1
482	бы быть	2	1
483	этот мир	2	1
484	всегда имеет	1	1
