N	3gram	Vygotskiy__1	Istorich
1	и т д	1	15
2	с другой стороны	9	7
3	до сих пор	4	5
4	в том что	15	5
5	тем не менее	1	5
6	в данном случае	2	3
7	мы видели что	1	3
8	том что в	2	2
9	к этому же	1	2
10	состоит в том	1	2
11	в свете этих	1	2
12	по отношению к	7	2
13	точно так же	1	2
14	таким образом и	2	2
15	с одной стороны	8	2
16	то время как	4	2
17	и то что	1	2
18	мы уже знаем	1	2
19	во всяком случае	3	2
20	но тем не	1	2
21	таким образом мы	1	2
22	в то время	5	2
23	о том что	6	2
24	в одном из	2	2
25	не только не	1	2
26	он ничего не	1	2
27	но все же	1	2
28	как и в	1	2
29	речи и т	1	1
30	о себе и	1	1
31	они состоят в	1	1
32	то что и	1	1
33	частный случай более	1	1
34	хотя и не	1	1
35	даже в самых	1	1
36	и столь же	1	1
37	время от времени	1	1
38	в чем же	1	1
39	и той же	2	1
40	мы должны были	1	1
41	отличаются друг от	1	1
42	в том числе	1	1
43	в соответствии с	1	1
44	совершенно то же	1	1
45	в силу того	1	1
46	что в данном	1	1
47	случай более общего	1	1
48	с этой точки	1	1
49	как если бы	2	1
50	с точки зрения	18	1
51	в своем исследовании	1	1
52	прежде всего то	1	1
53	вместе с ней	1	1
54	так как мы	1	1
55	но и в	1	1
56	как мы увидим	1	1
57	только то что	1	1
58	независимо от того	2	1
59	из того что	5	1
60	можно было бы	3	1
61	об этом мы	1	1
62	и тем что	1	1
63	вместе с тем	5	1
64	если это так	1	1
65	не только в	1	1
66	заключается в том	6	1
67	это так то	1	1
68	смысле этого слова	3	1
69	общаться с другими	1	1
70	так как они	1	1
71	от до но	1	1
72	связаны между собой	1	1
73	в такой же	3	1
74	но вместе с	4	1
75	так же как	5	1
76	этой точки зрения	1	1
77	в тех случаях	1	1
78	что он видел	1	1
79	силу того что	1	1
80	надо сказать что	1	1
81	то обстоятельство что	1	1
82	вопрос о связи	1	1
83	непосредственной связи с	1	1
84	и вместе с	1	1
85	в свою очередь	3	1
86	на самом деле	1	1
87	не может быть	5	1
88	с самого начала	8	1
89	в связь с	1	1
90	можно сказать что	4	1
91	на то что	3	1
92	и в самых	1	1
93	друг от друга	3	1
94	заметить что в	1	1
95	тех случаях когда	1	1
96	одной и той	2	1
97	друг с другом	4	1
98	и в жизнь	1	1
99	все остальные особенности	1	1
100	на этот вопрос	2	1
101	а затем уже	1	1
102	в жизни и	1	1
103	она не может	1	1
