N	3gram	Bakhtin_Pr_2	Istorich
1	до сих пор	2	6
2	в этом случае	1	5
3	мы имеем в	2	5
4	мы видим что	1	5
5	в том что	4	5
6	но все же	2	4
7	что он не	1	4
8	так же как	3	4
9	не только в	1	4
10	по отношению к	8	3
11	подобно тому как	2	3
12	можно было бы	1	3
13	в другом месте	1	2
14	они никогда не	1	2
15	на самом деле	1	2
16	с другой стороны	1	2
17	не может быть	6	2
18	о том что	3	2
19	с самого начала	1	2
20	на то что	2	2
21	уже с самого	1	2
22	к тому же	1	2
23	говорит об этом	1	1
24	и той же	1	1
25	еще не решена	1	1
26	и так сказать	1	1
27	друг от друга	2	1
28	этот вопрос не	1	1
29	в зависимости от	3	1
30	в отличие от	1	1
31	а может быть	2	1
32	что она не	1	1
33	в то что	1	1
34	почти никогда не	1	1
35	что он видит	1	1
36	к нему в	1	1
37	таким образом мы	1	1
38	и в его	3	1
39	в высшей степени	1	1
40	смысле этого слова	2	1
41	как один из	1	1
42	ни один из	1	1
43	тем не менее	1	1
44	и другие авторы	1	1
45	то что он	1	1
46	из них не	1	1
47	потому что они	2	1
48	мы можем сказать	2	1
49	уже в иной	1	1
50	сих пор в	1	1
51	и ему подобных	1	1
52	и не хочет	1	1
53	что у него	1	1
54	один из них	1	1
55	друг друга но	2	1
56	одной и той	1	1
57	друг с другом	2	1
58	можем сказать что	2	1
59	может быть даже	2	1
60	он прежде всего	2	1
