N	2gram	Voloshinov_1	FransuaR
1	и в	19	41
2	и т.п	10	19
3	мы уже	2	18
4	во всех	7	17
5	таким образом	17	17
6	в нем	10	16
7	и с	2	16
8	и его	19	13
9	но и	8	13
10	в этом	16	12
11	как мы	13	12
12	все эти	7	11
13	все это	3	11
14	в самом	10	10
15	не только	8	10
16	так как	2	10
17	и др	2	10
18	прежде всего	13	10
19	то что	8	10
20	и на	4	9
21	кроме того	6	9
22	во время	1	9
23	границы между	1	9
24	о том	2	9
25	здесь в	3	9
26	и все	5	9
27	здесь и	1	8
28	в сущности	3	8
29	но в	7	8
30	в этой	1	8
31	никогда не	2	8
32	и до	1	7
33	как и	12	7
34	том что	3	7
35	в его	6	7
36	вовсе не	5	7
37	в особенности	1	7
38	связаны с	2	7
39	как бы	15	7
40	что в	4	7
41	также и	1	6
42	например в	1	6
43	следующей главе	1	6
44	в то	3	6
45	в образе	1	6
46	мы видим	1	6
47	с помощью	6	6
48	в следующей	1	6
49	или в	2	6
50	сказать что	4	6
51	что он	2	6
52	и он	2	5
53	с его	1	5
54	в ее	7	5
55	в своем	2	5
56	что это	1	5
57	в себе	2	5
58	то же	7	5
59	той же	2	5
60	рядом с	5	5
61	еще в	1	5
62	тем что	2	5
63	так и	11	5
64	и что	1	5
65	же время	3	5
66	в литературе	2	5
67	из них	3	5
68	в одном	1	5
69	большинстве случаев	3	5
70	там где	2	5
71	между собою	1	5
72	так же	7	5
73	в той	1	5
74	одним из	2	4
75	того же	6	4
76	самом деле	10	4
77	в ней	4	4
78	как в	4	4
79	и как	3	4
80	и наконец	1	4
81	та же	1	4
82	в другом	2	4
83	не в	5	4
84	в основе	2	4
85	того чтобы	5	4
86	все же	8	4
87	нового времени	2	4
88	у нас	2	4
89	и вообще	2	4
90	тот же	4	4
91	с одной	1	4
92	именно на	2	4
93	уже в	1	4
94	в большинстве	3	4
95	в результате	9	4
96	в котором	3	4
97	и даже	2	4
98	с другой	5	4
99	именно в	5	4
100	одной стороны	1	4
101	более того	3	4
102	большей или	1	4
103	и от	3	4
104	в большей	1	4
105	а в	4	4
106	не может	24	4
107	из этого	2	4
108	говорили о	2	3
109	не остается	2	3
110	вместо того	1	3
111	они были	1	3
112	т.п но	1	3
113	он сам	1	3
114	первый план	2	3
115	людей в	1	3
116	в чем	2	3
117	в голове	1	3
118	в одной	2	3
119	с этим	4	3
120	в первом	3	3
121	при этом	8	3
122	в плане	1	3
123	на все	1	3
124	с другими	3	3
125	было бы	4	3
126	на первый	2	3
127	и их	2	3
128	нас не	1	3
129	втором случае	1	3
130	тесно связаны	1	3
131	к этим	3	3
132	потому что	1	3
133	только с	1	3
134	этом отношении	3	3
135	в духе	1	3
136	они и	2	3
137	народа и	1	3
138	котором мы	1	3
139	те же	5	3
140	до сих	8	3
141	к нему	1	3
142	во втором	2	3
143	романа в	1	3
144	того что	3	3
145	одной из	3	3
146	мы увидим	1	3
147	только в	9	3
148	поэтому и	1	3
149	конечно не	5	3
150	в начале	5	3
151	в целях	3	3
152	выходит за	1	3
153	или меньшей	1	3
154	что не	2	3
155	и самый	1	3
156	и особенно	1	3
157	в данном	4	3
158	в первой	2	3
159	и не	26	3
160	с этой	2	3
161	сих пор	8	3
162	и для	11	3
163	между ними	4	3
164	первом случае	3	3
165	жизни и	2	3
166	связана с	2	2
167	и то	1	2
168	это и	3	2
169	с точки	20	2
170	ведь и	1	2
171	должна быть	2	2
172	мы не	6	2
173	не будем	4	2
174	принадлежали к	1	2
175	говорить о	1	2
176	но уже	1	2
177	его так	1	2
178	но конечно	1	2
179	но не	1	2
180	за пределы	5	2
181	в истории	3	2
182	точки зрения	34	2
183	стороны и	1	2
184	хотя и	1	2
185	за свои	1	2
186	и тот	4	2
187	и те	7	2
188	как он	2	2
189	так сказать	6	2
190	он не	3	2
191	всех этих	1	2
192	в корне	3	2
193	будем говорить	1	2
194	как они	1	2
195	что все	2	2
196	значение в	1	2
197	лишь в	9	2
198	второй половины	1	2
199	он является	3	2
200	и само	1	2
201	мы видели	1	2
202	одного и	5	2
203	из этих	2	2
204	но если	2	2
205	в своей	3	2
206	их в	1	2
207	для этого	1	2
208	и очень	1	2
209	тогда когда	1	2
210	для всего	3	2
211	находятся в	1	2
212	так что	1	2
213	как она	2	2
214	связи с	11	2
215	превращается в	1	2
216	не могут	3	2
217	в области	3	2
218	предыдущей главе	1	2
219	в эти	2	2
220	должен быть	1	2
221	характер и	1	2
222	в дальнейшем	3	2
223	конечно в	2	2
224	времени и	1	2
225	в романе	2	2
226	и тонкий	1	2
227	образом в	1	2
228	в значительной	1	2
229	между тем	3	2
230	и во	2	2
231	там и	2	2
232	говорит он	2	2
233	на теорию	1	2
234	со всеми	1	2
235	где они	2	2
236	понятно что	3	2
237	собою все	1	2
238	характерно что	1	2
239	т.п все	1	2
240	xvi века	1	2
241	и прежде	2	2
242	в конце	5	2
243	может быть	26	2
244	как раз	2	2
245	в форме	1	2
246	и самая	1	2
247	мы еще	1	2
248	если мы	11	2
249	до конца	5	2
250	а не	7	2
251	одну из	2	2
252	и вовсе	1	2
253	в частности	2	2
254	все основные	1	2
255	и потому	5	2
256	как это	1	2
257	в предыдущей	1	2
258	влияния на	1	2
259	что мы	1	2
260	мира и	2	2
261	от него	2	2
262	бы в	2	2
263	вовсе нет	1	2
264	вполне понятно	3	2
265	в том	6	2
266	другой стороны	6	2
267	состоит из	1	2
268	есть и	1	2
269	отметить что	1	2
270	здесь же	1	2
271	и другие	1	2
272	всех тех	1	2
273	и виды	1	1
274	от этой	1	1
275	ту же	2	1
276	через которые	1	1
277	наших дней	1	1
278	все остальное	2	1
279	отметим что	1	1
280	утверждение что	1	1
281	он тем	1	1
282	на самом	3	1
283	он может	3	1
284	оказываются в	1	1
285	ибо как	1	1
286	норм и	2	1
287	большого влияния	1	1
288	или говоря	1	1
289	то в	2	1
290	тем же	1	1
291	между двумя	3	1
292	мировоззрения и	1	1
293	у каждой	1	1
294	его не	1	1
295	правильного понимания	1	1
296	общества и	2	1
297	гуманитарных наук	5	1
298	века мы	1	1
299	почти все	1	1
300	пределами индивидуального	1	1
301	с критики	1	1
302	так чтобы	1	1
303	совпадает с	2	1
304	принадлежит к	1	1
305	они связаны	1	1
306	и другая	1	1
307	жизни как	1	1
308	зависимости от	2	1
309	из действительности	1	1
310	там нет	1	1
311	еще не	4	1
312	на них	1	1
313	между собой	2	1
314	всем этим	1	1
315	далее в	1	1
316	мысли и	4	1
317	в различных	1	1
318	объясняет он	1	1
319	выражения в	1	1
320	во внешнем	2	1
321	одним словом	2	1
322	важная особенность	1	1
323	значение и	1	1
324	и внутренний	1	1
325	по отношению	3	1
326	менее всего	2	1
327	отношение к	1	1
328	себе и	2	1
329	не просто	2	1
330	нет и	4	1
331	из важнейших	2	1
332	значение имеет	1	1
333	xv века	1	1
334	и речи	2	1
335	один и	3	1
336	чем же	4	1
337	как говорит	1	1
338	материалом для	1	1
339	мы дадим	1	1
340	привлекало внимание	1	1
341	и к	3	1
342	более или	1	1
343	в действительности	2	1
344	следующим образом	1	1
345	искусство и	1	1
346	времени с	1	1
347	и признаки	1	1
348	представленная в	1	1
349	тонкий анализ	1	1
350	со своей	1	1
351	в которой	3	1
352	точку зрения	2	1
353	в целом	1	1
354	к индивидуальному	2	1
355	в нашем	2	1
356	во многих	1	1
357	бы только	1	1
358	если он	2	1
359	с громадным	1	1
360	не могла	1	1
361	между этими	2	1
362	этот процесс	3	1
363	и если	1	1
364	широком смысле	1	1
365	чем сильнее	1	1
366	направлено на	1	1
367	как всякий	1	1
368	оно было	1	1
369	в соответствующей	1	1
370	являются лишь	2	1
371	перестает быть	1	1
372	именно то	1	1
373	им принадлежит	1	1
374	в узком	2	1
375	не как	2	1
376	мы полагаем	1	1
377	и вот	1	1
378	из виду	2	1
379	из него	2	1
380	здесь происходит	2	1
381	и по	1	1
382	т.е от	1	1
383	именно это	1	1
384	но все	3	1
385	значительной степени	1	1
386	на нее	1	1
387	в каждом	7	1
388	касается до	1	1
389	выражение и	2	1
390	для всех	2	1
391	различие между	3	1
392	же касается	1	1
393	момент и	2	1
394	глубокий и	2	1
395	зрения на	1	1
396	его в	3	1
397	и других	2	1
398	не совпадает	1	1
399	мы сказали	1	1
400	и тем	1	1
401	ведь в	2	1
402	здесь нет	1	1
403	особое отношение	1	1
404	эти же	1	1
405	говорить в	1	1
406	далеко не	4	1
407	разобранные нами	2	1
408	с тем	1	1
409	со своими	1	1
410	все разобранные	1	1
411	уже у	2	1
412	очень важный	1	1
413	и того	6	1
414	отсюда что	1	1
415	момента в	1	1
416	или менее	1	1
417	особенности же	1	1
418	сознания но	1	1
419	в средневековых	1	1
420	одним и	1	1
421	и языка	1	1
422	место в	3	1
423	не столько	4	1
424	духе как	1	1
425	красок и	1	1
426	степени не	1	1
427	от его	1	1
428	моментом жизни	1	1
429	а вне	1	1
430	времени не	2	1
431	по всем	1	1
432	и относительно	2	1
433	как от	1	1
434	общего и	1	1
435	где нет	1	1
436	в устах	1	1
437	или если	1	1
438	по себе	4	1
439	связей с	1	1
440	же мы	1	1
441	необходимо учитывать	1	1
442	т.п эта	1	1
443	в отношении	4	1
444	реликвии это	1	1
445	не менее	4	1
446	эта мысль	2	1
447	до известной	1	1
