N	3gram	Berdyaev_M_2	Problema
1	для того чтобы	4	8
2	на то что	1	8
3	сам по себе	1	7
4	не есть ни	1	5
5	о том что	2	5
6	в том что	2	5
7	на самом деле	1	4
8	в конце концов	1	4
9	той или иной	1	4
10	сама по себе	1	4
11	с точки зрения	1	3
12	до сих пор	3	3
13	может быть и	2	3
14	что иное как	3	2
15	ли сказать что	1	2
16	можно ли сказать	1	2
17	есть не что	3	2
18	а может быть	1	2
19	так как он	2	2
20	так же как	3	2
21	а не только	1	2
22	и в этом	3	2
23	не может быть	8	2
24	не потому что	1	2
25	несет с собой	1	2
26	не может нас	1	2
27	не что иное	3	2
28	подобно тому как	2	2
29	а между тем	1	1
30	а не к	1	1
31	только и возможно	1	1
32	есть знак того	1	1
33	мыслей и чувств	1	1
34	также и в	2	1
35	а не о	1	1
36	в записках из	1	1
37	говорит черту ты	1	1
38	есть прежде всего	5	1
39	есть по преимуществу	2	1
40	для такого рода	1	1
41	и в подростке	1	1
42	моей стороны моих	1	1
43	знак того что	1	1
44	и чувств только	1	1
45	самого только одной	1	1
46	впрочем моей стороны	1	1
47	том что это	1	1
48	и во многих	1	1
49	во многих других	1	1
50	а следовательно и	1	1
51	друг на друга	1	1
52	не сам по	1	1
53	отношения к самому	1	1
54	в этом отношении	1	1
55	но для этого	2	1
56	как в жизни	1	1
57	то в чем	1	1
58	одной впрочем моей	1	1
59	записках из подполья	1	1
60	что же такое	1	1
61	чувств только самых	1	1
62	же как и	3	1
63	прежде всего как	1	1
64	он не выходит	1	1
65	и должно быть	1	1
66	ни на что	1	1
67	потому что она	3	1
68	так как будто	1	1
69	решения вопроса о	3	1
70	есть не только	1	1
71	не для того	1	1
72	только одной впрочем	1	1
73	а не в	2	1
74	нас прежде всего	1	1
75	хотя и в	1	1
76	преступление и наказание	1	1
77	в свои права	1	1
78	идея которая не	1	1
79	на заходящее солнце	1	1
80	самых гадких и	1	1
81	стороны моих мыслей	1	1
82	ничего подобного нет	1	1
83	только потому и	1	1
84	в этом втором	1	1
85	гадких и глупых	1	1
86	том что все	1	1
87	но все равно	1	1
88	и другим и	1	1
89	воплощение меня самого	1	1
90	в братьях карамазовых	2	1
91	к тому что	3	1
92	только в этом	1	1
93	моих мыслей и	1	1
94	меня самого только	1	1
95	только самых гадких	1	1
96	должно быть в	1	1
97	он стоит на	1	1
98	он остается в	1	1
99	как и в	2	1
100	только тогда когда	1	1
101	в них есть	1	1
102	которые не имеют	1	1
