N	2gram	Vygotskiy__2	Dialekti
1	не есть	1	47
2	и не	7	30
3	может быть	9	20
4	не только	15	19
5	и в	15	19
6	по себе	7	18
7	а не	3	16
8	в себе	2	15
9	что она	3	14
10	потому что	7	14
11	то что	20	14
12	в том	33	14
13	так как	4	14
14	и даже	5	14
15	как бы	7	14
16	вовсе не	6	13
17	то же	5	12
18	точки зрения	26	12
19	но и	10	12
20	и все	3	12
21	и как	2	10
22	что это	6	10
23	в нем	1	10
24	ни в	2	10
25	как и	6	10
26	том что	27	10
27	стало быть	2	10
28	сказать что	6	10
29	так и	8	10
30	это не	5	10
31	никогда не	8	9
32	же и	1	9
33	не может	9	9
34	мы уже	6	8
35	в этом	19	8
36	в своей	4	8
37	с точки	18	8
38	не в	8	8
39	есть нечто	2	8
40	личности в	1	8
41	она не	1	8
42	прежде всего	4	8
43	это есть	2	8
44	и то	1	7
45	есть не	1	7
46	сама по	2	7
47	так что	1	7
48	и к	6	7
49	должно быть	2	7
50	как это	6	7
51	и притом	1	7
52	только тогда	2	7
53	но что	2	7
54	но это	1	7
55	что в	14	7
56	я не	1	6
57	но не	3	6
58	что они	3	6
59	отнюдь не	2	6
60	тогда когда	5	6
61	и вообще	2	6
62	что он	12	6
63	конечно не	1	6
64	не потому	2	6
65	что не	1	6
66	того что	17	6
67	да и	1	6
68	и может	1	6
69	личности и	1	6
70	и потому	1	5
71	и это	3	5
72	говорить о	2	5
73	есть ли	2	5
74	в силу	2	5
75	все равно	2	5
76	и его	4	5
77	и с	4	5
78	в виду	6	5
79	сознания и	1	5
80	о том	9	5
81	и что	8	5
82	можно сказать	2	5
83	но как	1	5
84	не то	2	5
85	что и	2	5
86	с другой	6	5
87	а именно	1	5
88	в смысле	1	5
89	как раз	4	5
90	только что	3	5
91	в самом	11	5
92	только в	4	5
93	и есть	2	4
94	и нигде	1	4
95	самом деле	6	4
96	за пределы	2	4
97	независимо от	4	4
98	в своем	9	4
99	все же	4	4
100	только то	1	4
101	та же	1	4
102	как он	6	4
103	и если	1	4
104	при этом	3	4
105	он не	7	4
106	же это	2	4
107	и вот	1	4
108	и по	3	4
109	одно и	1	4
110	таким образом	14	4
111	заключается в	8	4
112	не больше	1	4
113	нисколько не	2	4
114	в одном	2	4
115	все это	4	4
116	с ним	3	4
117	и время	1	4
118	по своей	6	4
119	связи с	9	4
