N	2gram	Vygotskiy__7	Tvorches
1	и в	26	20
2	и т	1	13
3	в романах	1	13
4	не только	24	13
5	никогда не	4	11
6	как бы	6	11
7	таким образом	23	10
8	в то	3	10
9	в его	4	10
10	и его	12	9
11	и не	18	9
12	при этом	1	8
13	и с	5	8
14	в том	18	8
15	может быть	7	8
16	в этом	29	8
17	прежде всего	7	8
18	но и	11	8
19	то же	8	7
20	это не	3	7
21	представление о	7	7
22	наряду с	2	7
23	потому что	16	7
24	не может	11	7
25	что в	12	7
26	в целом	5	6
27	как и	15	6
28	в своей	3	6
29	что он	8	6
30	так и	3	6
31	в конце	4	6
32	у него	1	6
33	именно в	6	6
34	а не	6	6
35	в основном	3	6
36	все это	3	6
37	например в	1	5
38	еще не	4	5
39	но не	3	5
40	все же	6	5
41	в этой	3	5
42	о том	4	5
43	но это	3	5
44	так же	14	5
45	мы не	7	4
46	все эти	6	4
47	что они	10	4
48	отнюдь не	1	4
49	как в	4	4
50	хотя и	1	4
51	но в	4	4
52	за собой	1	4
53	не в	4	4
54	на его	2	4
55	что она	8	4
56	что у	4	4
57	об этом	3	4
58	на стороне	1	4
59	соответствии с	1	4
60	показывает что	2	4
61	года и	1	4
62	если бы	5	4
63	тем самым	8	4
64	ничего не	2	4
65	по нашему	1	4
66	в чем	3	4
67	мы видим	3	4
68	н м	2	4
69	а в	2	4
70	нашему мнению	2	4
71	в соответствии	1	4
72	если не	1	4
73	и потому	3	4
74	и от	4	4
75	том что	17	4
76	одним из	2	3
77	же как	8	3
78	самой своей	1	3
79	с большим	1	3
80	он сам	1	3
81	а с	1	3
82	по отношению	6	3
83	в одной	3	3
84	по сути	1	3
85	отношению к	5	3
86	в себе	9	3
87	в нем	2	3
88	он не	3	3
89	так например	1	3
90	а затем	2	3
91	его в	2	3
92	и мы	1	3
93	в самом	9	3
94	в котором	4	3
95	в их	2	3
96	место в	1	3
97	в которых	2	3
98	заставляет нас	1	3
99	тем что	9	3
100	одна из	1	3
101	казалось бы	2	3
102	и это	1	3
103	быть может	1	3
104	с ним	3	3
105	до сих	3	3
106	любви к	1	3
107	между тем	1	3
108	этот вопрос	1	3
109	в начале	5	3
110	для него	3	3
111	у нее	5	3
112	так как	14	3
113	то что	24	3
114	что не	2	3
115	в свете	4	3
116	вместе с	12	3
117	сути дела	2	3
118	в пользу	4	3
119	с этой	5	3
120	сих пор	3	3
121	один из	2	3
122	не является	3	3
123	но зато	1	3
124	по самой	1	3
125	одной из	4	3
126	в своих	2	3
127	к этому	2	3
128	в таком	1	3
129	как известно	2	2
130	ни во	1	2
131	начинается с	1	2
132	самом деле	6	2
133	и есть	2	2
134	говорить о	1	2
135	этот факт	2	2
136	со своими	1	2
137	я не	3	2
138	и он	2	2
139	как правило	1	2
140	в ее	6	2
141	нет и	3	2
142	так что	4	2
143	и поэтому	1	2
144	и наконец	4	2
145	от ее	2	2
146	имеет в	3	2
147	в этот	3	2
148	но эта	2	2
149	в которой	11	2
150	бы не	1	2
151	тому же	1	2
152	но ведь	1	2
153	так сказать	1	2
154	идей и	1	2
155	а скорее	1	2
156	при виде	1	2
157	едва ли	4	2
158	и по	3	2
159	том же	2	2
160	при помощи	1	2
161	или наконец	1	2
162	известно что	1	2
163	которой он	1	2
164	такой же	3	2
165	в такой	4	2
166	в отличие	2	2
167	что я	1	2
168	точку зрения	2	2
169	их в	1	2
170	что этот	5	2
171	между людьми	1	2
172	не менее	4	2
173	на него	1	2
174	в процессе	5	2
175	он еще	1	2
176	а во	1	2
177	и лишь	1	2
178	другой стороны	1	2
179	целом и	1	2
180	что на	2	2
181	у нас	2	2
182	если у	1	2
183	могут быть	2	2
184	ли не	2	2
185	как по	1	2
186	приводит к	4	2
187	к анализу	1	2
188	чем их	1	2
189	и что	6	2
190	что его	2	2
191	и только	4	2
192	всяком случае	1	2
193	все время	1	2
194	в литературе	1	2
195	к которому	1	2
196	только в	8	2
197	в стороне	1	2
198	и ее	2	2
199	не мешает	1	2
200	точка зрения	1	2
201	уже в	2	2
202	в виде	1	2
203	и других	2	2
204	из них	1	2
205	его и	2	2
206	не так	1	2
207	в одном	1	2
208	вовсе не	2	2
209	друг друга	4	2
210	отличие от	2	2
211	с другим	2	2
212	с другой	4	2
213	не было	1	2
214	на этот	1	2
215	не означает	3	2
216	и вообще	1	2
217	в частности	1	2
218	так мы	1	2
219	о человеке	2	2
220	думается что	1	2
221	из этой	1	2
222	в первой	3	2
223	но прежде	1	2
224	только для	1	2
225	и тогда	1	2
226	в основе	3	2
227	ни к	1	2
228	с другими	3	2
229	видим в	1	2
230	к самому	1	2
231	связь с	1	2
232	но если	2	2
233	и без	1	2
234	из этого	2	2
235	включает в	1	2
236	но эти	1	2
237	во всяком	2	2
238	с новыми	1	1
239	ту же	2	1
240	можно говорить	2	1
241	как его	1	1
242	связана с	3	1
243	только потому	3	1
244	переход от	1	1
245	и должно	1	1
246	это и	4	1
247	что дает	1	1
248	было то	1	1
249	в среду	1	1
250	мы говорим	2	1
251	в первом	3	1
252	нас на	1	1
253	почти всегда	2	1
254	объясняется и	1	1
255	действительности и	1	1
256	в целом?	1	1
257	всех и	1	1
258	мы уже	3	1
259	той же	8	1
260	из всех	5	1
261	их мысли	1	1
262	и значение	5	1
263	из всего	1	1
264	что если	2	1
265	нашу мысль	1	1
266	что уже	1	1
267	на место	1	1
268	до минимума	1	1
269	оба эти	5	1
270	это отношение	2	1
271	это сказывается	1	1
272	мы и	2	1
273	человеком которого	1	1
274	себя из	1	1
275	свою очередь	2	1
276	это наблюдение	1	1
277	между собой	6	1
278	она развивается	1	1
279	не был	1	1
280	к целому	2	1
281	во всех	6	1
282	связи между	5	1
283	но как	1	1
284	а только	1	1
285	к которой	1	1
286	и всякий	1	1
287	если в	4	1
288	ответ на	2	1
289	менее всего	3	1
290	отношение к	2	1
291	и первый	2	1
292	оказывается не	1	1
293	с этим	2	1
294	однако не	1	1
295	перед нами	2	1
296	по внешним	1	1
297	в мысли	3	1
298	и как	1	1
299	говорит что	2	1
300	его к	2	1
301	и к	7	1
302	на всем	5	1
303	с детьми	1	1
304	еще на	1	1
305	что это	6	1
306	в известном	2	1
307	бы с	2	1
308	представляет собой	19	1
309	из этих	3	1
310	думать что	1	1
311	того факта	1	1
312	с их	1	1
313	нами в	4	1
314	и до	2	1
315	на то	4	1
316	в случае	2	1
317	мысли и	11	1
318	о принципиальной	1	1
319	не говорит	1	1
320	о которой	1	1
321	высшей степени	1	1
322	еще сложнее	1	1
323	в первую	1	1
324	как пишет	1	1
325	этого вопроса	1	1
326	не к	1	1
327	переходит от	2	1
328	означает в	1	1
329	в силу	5	1
330	наших глазах	3	1
331	же самая	1	1
332	к выводу	3	1
333	можно было	2	1
334	слова не	1	1
335	виде его	1	1
336	в работе	1	1
337	что все	2	1
338	психологию в	1	1
339	это случилось	1	1
340	значение в	2	1
341	и дальше	1	1
342	речи или	3	1
343	поэтому с	1	1
344	а по	2	1
345	входит в	2	1
346	заключается в	6	1
347	первую очередь	1	1
348	которого не	2	1
349	образом если	1	1
350	является общим	2	1
351	в глазах	1	1
352	было бы	6	1
353	то все	1	1
354	должен был	1	1
355	по себе	3	1
356	вызвано тем	1	1
357	мог бы	3	1
358	ни в	2	1
359	для них	1	1
360	в них	1	1
361	кому не	1	1
362	к которым	1	1
363	тот самый	1	1
364	несмотря на	2	1
365	мы видели	3	1
366	мы знаем	2	1
367	в развитии	10	1
368	должно быть	2	1
369	не содержится	1	1
370	всего развития	1	1
371	в один	1	1
372	остается в	1	1
373	их на	1	1
374	не мог	2	1
375	в этих	2	1
376	мы как	1	1
377	во время	2	1
378	в ходе	12	1
379	таким же	1	1
380	м о	1	1
381	еще с	1	1
382	признать что	2	1
383	и о	3	1
384	должны были	2	1
385	из области	1	1
386	почти совершенно	1	1
387	но он	2	1
388	на брата	1	1
389	даже в	2	1
390	нас к	6	1
391	тому что	9	1
392	содержит в	3	1
393	по мере	7	1
394	для меня	1	1
395	она не	5	1
396	что с	5	1
397	с ребенком	1	1
398	таков был	1	1
399	в обоих	1	1
400	хотелось бы	1	1
401	на себе	1	1
402	всей их	1	1
403	точно так	2	1
404	заключалось в	1	1
405	но только	3	1
406	мышления и	9	1
407	не имеет	2	1
408	это совершенно	1	1
409	символическое значение	1	1
410	и соответственно	1	1
411	действительности но	1	1
412	дает нам	1	1
413	но очень	1	1
414	это сделать	1	1
415	хорошо известные	1	1
416	русской речи	1	1
417	она должна	2	1
418	к ней	2	1
419	и является	3	1
420	уже говорили	1	1
421	в центр	2	1
422	в сознании	6	1
423	как будто	1	1
424	в области	4	1
425	ли это	1	1
426	факта что	1	1
427	перед ним	1	1
428	у меня	1	1
429	представляется нам	3	1
430	в момент	4	1
431	не давая	1	1
432	стороны и	4	1
433	будущее в	2	1
434	не могут	4	1
435	одно только	1	1
436	которого я	1	1
437	как только	1	1
438	для развития	1	1
439	числе и	1	1
440	одну и	1	1
441	к тому	7	1
442	что оно	4	1
443	той или	1	1
444	к истокам	1	1
445	если же	2	1
446	соответственно этому	1	1
447	идея может	1	1
448	однако по	1	1
449	ли вы	1	1
450	и всяческих	1	1
451	для себя	24	1
452	представляют собой	1	1
453	анекдот в	1	1
454	своего развития	1	1
455	как мы	14	1
456	содержится как	1	1
457	но при	1	1
458	в структуре	1	1
459	на основе	1	1
460	мысль о	1	1
461	в себя	1	1
462	с самого	7	1
463	то время	2	1
464	в мысль	2	1
465	по способу	1	1
466	вспомнить о	2	1
467	в анализе	1	1
468	этот период	2	1
469	и ту	1	1
470	ясно что	1	1
471	к самой	1	1
472	чем у	3	1
473	с собой	3	1
474	еще в	1	1
475	развития в	3	1
476	в изображении	1	1
477	во второй	5	1
478	что от	1	1
479	является в	5	1
480	поэтому в	1	1
481	образом в	2	1
482	в виду	5	1
483	чтобы иметь	1	1
484	обречен на	1	1
485	о нем	1	1
486	приближается к	1	1
487	и здесь	2	1
488	в другом	1	1
489	всем протяжении	4	1
490	на вопрос	5	1
491	столь же	2	1
492	одного из	2	1
493	с одной	5	1
494	лишь в	2	1
495	происходит не	1	1
496	самому себе	1	1
497	в конечном	2	1
498	и вследствие	1	1
499	за основу	1	1
500	раньше чем	1	1
501	находит свое	3	1
502	в середине	2	1
503	как она	5	1
504	условия для	1	1
505	в сферу	1	1
506	в меру	7	1
507	значит что	1	1
508	в современной	2	1
509	известном смысле	2	1
510	нуждается в	3	1
511	пришел к	1	1
512	то в	2	1
513	даже если	2	1
514	может оказаться	1	1
515	который в	1	1
516	еще от	1	1
517	в выражении	1	1
518	сильнее чем	1	1
519	прямо не	1	1
520	связи с	4	1
521	не можем	4	1
522	в большинстве	2	1
523	отношений к	1	1
524	положение что	1	1
525	не знать	1	1
526	внешним формам	1	1
527	и везде	1	1
528	является не	2	1
529	на этих	2	1
530	от социальной	6	1
531	предположение что	1	1
532	по выражению	1	1
533	конечном счете	2	1
534	человека на	1	1
535	и их	5	1
536	общим законом	1	1
537	бытия и	1	1
538	которого в	1	1
539	как раз	3	1
540	в любви	2	1
541	на деле	2	1
542	это положение	3	1
543	что и	3	1
544	или иной	1	1
545	он живет	1	1
546	в высшей	1	1
547	его с	3	1
548	мысль на	1	1
549	показано в	1	1
550	что для	2	1
551	связано с	1	1
552	может жить	1	1
553	эта важнейшая	1	1
554	выше и	1	1
555	как ни	1	1
556	одну из	1	1
557	на глазах	1	1
558	ни о	1	1
559	самого начала	7	1
560	ситуации с	1	1
561	под влиянием	1	1
562	в связи	1	1
563	в речи	5	1
564	и она	2	1
565	и особенно	1	1
566	как это	5	1
567	эти примеры	1	1
568	предположить что	1	1
569	он говорит	1	1
570	он будет	1	1
571	что же	2	1
572	самого себя	1	1
573	привело нас	3	1
574	вы мне	1	1
575	случилось с	1	1
576	с необходимостью	2	1
577	этого слова	3	1
578	а к	1	1
579	ней в	1	1
580	общественной жизни	1	1
581	отличается от	3	1
582	и для	5	1
583	должна была	1	1
584	о необходимости	1	1
585	в результате	1	1
586	своей собственной	1	1
587	для нас	2	1
588	жить и	1	1
589	огромную роль	1	1
590	еще более	1	1
591	не должен	1	1
592	отношении к	1	1
593	за этим	1	1
594	не есть	4	1
595	по поводу	1	1
596	может и	2	1
597	о своем	2	1
598	в свою	2	1
599	между ними	3	1
600	с ней	2	1
601	сказать что	8	1
602	только как	1	1
603	была бы	1	1
604	совершенно не	2	1
605	вопрос так	1	1
606	но этот	2	1
607	вся история	1	1
608	к другим	1	1
609	и другие	1	1
610	это понятие	1	1
611	я могу	2	1
612	и свою	1	1
613	нас не	1	1
614	как на	6	1
615	том числе	1	1
