N	2gram	Tiupa_Anal_2	Problema
1	то что	7	42
2	вовсе не	2	35
3	то есть	9	33
4	и в	16	32
5	и не	12	31
6	не есть	2	29
7	в этом	18	19
8	не менее	4	19
9	тем не	3	18
10	не только	16	17
11	потому что	1	16
12	в себе	7	15
13	по себе	2	15
14	а не	10	15
15	но в	6	14
16	у нас	1	14
17	указывает на	1	14
18	может быть	6	14
19	как бы	10	14
20	в нем	1	13
21	и тем	4	13
22	как раз	4	13
23	сказать что	2	13
24	том что	12	12
25	что в	2	12
26	так и	15	12
27	и т	1	11
28	также и	1	11
29	так как	1	11
30	о том	7	11
31	и даже	9	11
32	то же	4	10
33	отнюдь не	8	10
34	в этой	9	10
35	об этом	1	10
36	ничего не	9	10
37	прежде всего	3	10
38	еще не	2	9
39	но не	4	9
40	раз и	1	9
41	же самое	1	9
42	и что	1	9
43	но и	12	9
44	в данном	8	9
45	что же	1	9
46	в том	12	9
47	так же	2	9
48	в таком	2	9
49	и о	1	8
50	и ее	1	8
51	и на	6	8
52	все эти	1	8
53	на то	2	8
54	было бы	3	8
55	он и	2	8
56	в своей	2	8
57	данном случае	5	8
58	не может	4	8
59	но это	1	8
60	во всех	4	7
61	всех этих	1	7
62	содержит в	3	7
63	ни в	1	7
64	в них	1	7
65	и является	4	7
66	как мы	3	7
67	никогда не	3	7
68	того что	2	7
69	только в	4	7
70	тем что	3	7
71	такого рода	2	7
72	все это	4	7
73	и все	3	7
74	таком случае	2	6
75	и то	3	6
76	самом деле	1	6
77	есть не	1	6
78	говорить о	6	6
79	за пределы	4	6
80	и как	1	6
81	в самом	6	6
82	и если	3	6
83	при этом	10	6
84	его в	2	6
85	это не	1	6
86	в то	2	6
87	таким образом	2	6
88	в виду	1	6
89	и здесь	1	6
90	в его	2	6
91	этом смысле	2	6
92	так что	3	6
93	то и	1	6
94	в конце	4	6
95	о чем	2	6
96	как это	6	6
97	хотя и	4	6
98	совершенно не	1	6
99	действительности и	1	5
100	мы уже	1	5
101	в своем	4	5
102	перед нами	1	5
103	что она	2	5
104	все равно	1	5
105	далеко не	1	5
106	в котором	2	5
107	некоторого рода	2	5
108	текста и	2	5
109	связи с	1	5
110	в сознании	4	5
111	ни о	3	5
112	той или	3	5
113	можно сказать	4	5
114	для нас	1	5
115	есть в	3	5
116	или иной	3	5
117	еще и	1	5
118	не является	1	5
119	тем более	1	5
120	мы должны	1	5
121	в их	3	4
122	совсем не	1	4
123	сама по	1	4
124	как в	4	4
125	как он	1	4
126	входит в	1	4
127	в отдельности	1	4
128	не в	4	4
129	тому что	1	4
130	тем самым	4	4
131	мышления и	1	4
132	казалось бы	3	4
133	а в	3	4
134	точно так	1	4
135	только то	1	4
136	если бы	3	4
137	никак не	2	4
138	а также	7	4
139	вообще и	2	4
140	в литературе	1	4
141	один из	2	4
142	только на	3	4
143	указание на	1	4
144	именно в	3	4
145	если не	1	4
146	для обозначения	1	4
147	и для	2	4
148	в связи	1	4
149	или в	3	4
150	же в	1	4
151	по поводу	3	4
152	того же	4	3
153	в чем	1	3
154	сказать и	1	3
155	в ее	1	3
156	однако не	1	3
157	более или	1	3
158	в действительности	3	3
159	сливаются в	1	3
160	но ведь	1	3
161	в случае	2	3
162	да и	1	3
163	он не	2	3
164	его от	3	3
165	что все	2	3
166	в жизни	1	3
167	как и	14	3
168	несмотря на	3	3
169	на этот	2	3
170	нисколько не	1	3
171	или менее	1	3
172	в этих	2	3
173	точки зрения	4	3
174	с точки	2	3
175	в отношении	1	3
176	только не	4	3
177	прежде чем	1	3
178	тех или	2	3
179	и его	4	3
180	как будто	3	3
181	к тому	7	3
182	для себя	1	3
183	определенным образом	1	3
184	можно было	3	3
185	но отнюдь	1	3
186	только и	1	3
187	о нем	1	3
188	что его	1	3
189	к нему	1	3
190	и во	2	3
191	что здесь	1	3
192	оно и	1	3
193	же и	1	3
194	уже не	4	3
195	уже в	1	3
196	свидетельствует о	2	3
197	из них	3	3
198	говорит о	5	3
199	сами по	1	3
200	уже и	2	3
201	с другой	6	3
202	здесь в	2	3
203	этих случаях	2	3
204	только для	1	3
205	хотя бы	1	3
206	с ним	2	3
207	может и	1	3
208	другой стороны	2	3
209	себе не	2	3
210	я и	3	2
211	и потому	1	2
212	в первом	1	2
213	по преимуществу	4	2
214	и до	2	2
215	едва ли	3	2
216	по его	1	2
217	мы имеем	3	2
218	в сущности	4	2
219	что иное	1	2
220	на себя	5	2
221	иное как	1	2
222	с его	1	2
223	то он	1	2
224	в которой	1	2
225	так или	1	2
226	он в	4	2
227	из этих	1	2
228	вопроса о	1	2
229	поскольку в	1	2
230	вообще не	2	2
231	на его	3	2
232	которая является	1	2
233	что ни	1	2
234	или иных	2	2
235	и заключается	1	2
236	я вам	1	2
237	это было	2	2
238	делает его	1	2
239	в эту	3	2
240	но если	1	2
241	и при	1	2
242	не как	1	2
243	и уж	1	2
244	которые в	1	2
245	по крайней	3	2
246	однако в	1	2
247	что этот	1	2
248	таких случаях	1	2
249	в таких	2	2
250	она не	2	2
251	и другое	1	2
252	не имеет	2	2
253	в нас	2	2
254	но только	1	2
255	для всего	1	2
256	не о	2	2
257	и сама	1	2
258	которого он	1	2
259	могут быть	10	2
260	подобно тому	3	2
261	что может	1	2
262	с собой	1	2
263	особенно в	7	2
264	это только	2	2
265	и внутреннее	1	2
266	все прочие	1	2
267	того или	3	2
268	между тем	2	2
269	крайней мере	3	2
270	нельзя сказать	1	2
271	сразу же	1	2
272	мы видим	1	2
273	не мешает	1	2
274	в качестве	11	2
275	на этой	2	2
276	этот раз	1	2
277	одно из	2	2
278	для него	4	2
279	ведь это	2	2
280	с этими	1	2
281	как его	1	2
282	или иначе	1	2
283	но о	1	2
284	его как	2	2
285	вместе с	2	2
286	и особенно	4	2
287	но такое	1	2
288	который мы	1	2
289	тому как	3	2
290	по существу	2	2
291	этом случае	4	2
292	о его	4	2
293	между прочим	1	2
294	известной степени	1	2
295	сколько бы	1	2
296	в результате	3	2
297	тот кто	2	2
298	но когда	1	2
299	особого рода	2	2
300	собственно говоря	2	2
301	только что	1	2
302	понимать как	1	2
303	к его	2	2
304	или иного	3	2
305	не что	1	2
306	ее в	1	2
307	а между	1	1
308	этого в	1	1
309	с с	1	1
310	художественного произведения	2	1
311	себе может	1	1
312	о смысловом	1	1
313	определить как	1	1
314	отношения между	1	1
315	указанных выше	1	1
316	проникает в	1	1
317	сам автор	1	1
318	и больше	1	1
319	отношения к	2	1
320	той же	2	1
321	он ничего	1	1
322	только внутреннее	1	1
323	именно к	1	1
324	со смертью	3	1
325	в анализ	1	1
326	к смыслу	2	1
327	я не	1	1
328	но даже	1	1
329	конечно и	1	1
330	имеют место	2	1
331	и самого	1	1
332	быть в	1	1
333	нам представляется	1	1
334	оно ни	1	1
335	особенно если	1	1
336	о смерти	1	1
337	и всякий	1	1
338	в общем	2	1
339	переход от	1	1
340	тут же	1	1
341	действительности чем	1	1
342	бы ничего	1	1
343	и эстетического	1	1
344	и я	2	1
345	субъекта и	1	1
346	в акте	1	1
347	данный момент	1	1
348	встрече с	1	1
349	его к	1	1
350	к другим	1	1
351	тем же	1	1
352	самом начале	3	1
353	здесь и	1	1
354	о самом	1	1
355	не приходится	1	1
356	не знает	3	1
357	бы и	1	1
358	мне не	1	1
359	себя к	1	1
360	бы не	1	1
361	ни одна	1	1
362	еще один	1	1
363	в известном	1	1
364	он содержит	1	1
365	тому же	4	1
366	и те	1	1
367	на смену	3	1
368	если он	1	1
369	но на	1	1
370	в наших	1	1
371	а скорее	1	1
372	в первую	1	1
373	идеи и	1	1
374	не к	1	1
375	обращают на	1	1
376	в силу	1	1
377	такой смысл	1	1
378	i в	1	1
379	так уж	1	1
380	чтобы в	1	1
381	не имея	1	1
382	и будет	1	1
383	на этом	4	1
384	его можно	1	1
385	точно и	1	1
386	одно и	1	1
387	человека в	1	1
388	тут не	1	1
389	в одну	2	1
390	в каждом	1	1
391	связан с	1	1
392	этом втором	1	1
393	бы дать	1	1
394	в совершенно	1	1
395	в глубине	1	1
396	них не	2	1
397	лишь в	9	1
398	в художественном	1	1
399	заключается в	1	1
400	первую очередь	1	1
401	на протяжении	2	1
402	при встрече	1	1
403	анализа в	1	1
404	то все	1	1
405	даже в	2	1
406	как об	1	1
407	и вся	1	1
408	со своими	1	1
409	и содержит	1	1
410	и тогда	1	1
411	не так	4	1
412	на первом	1	1
413	себя внимание	3	1
414	или иному	1	1
415	или точнее	2	1
416	в такой	1	1
417	здравого смысла	2	1
418	одним и	1	1
419	к роковому	2	1
420	прийти к	1	1
421	место в	3	1
422	миф о	1	1
423	поэтому в	1	1
424	всякий другой	1	1
425	миф и	2	1
426	том же	1	1
427	не должна	1	1
428	из одного	1	1
429	для нее	2	1
430	своя особенная	1	1
431	почти все	1	1
432	смысла как	1	1
433	вплоть до	1	1
434	во-первых это	1	1
435	хотелось бы	1	1
436	как о	3	1
437	приведем один	1	1
438	дело не	2	1
439	на котором	2	1
440	тогда когда	1	1
441	это всегда	1	1
442	и внутренней	1	1
443	эта внутренняя	1	1
444	о них	1	1
445	выхода из	1	1
446	одна из	1	1
447	тому или	1	1
448	имеем дело	3	1
449	именно с	1	1
450	обратим внимание	1	1
451	этих двух	1	1
452	которые и	2	1
453	с одним	1	1
454	произведения а	1	1
455	это именно	2	1
456	пределы своих	1	1
457	так например	2	1
458	самой этой	1	1
459	понимать под	1	1
460	было не	1	1
461	только с	1	1
462	этом отношении	3	1
463	что на	3	1
464	настоящего времени	1	1
465	в специальном	1	1
466	начиная с	1	1
467	над другими	1	1
468	должны быть	1	1
469	бы он	1	1
470	того и	2	1
471	мысли о	1	1
472	как человек	1	1
473	отказаться от	1	1
474	если же	1	1
475	когда имеет	1	1
476	с ее	2	1
477	он вообще	1	1
478	самим собою	1	1
479	могут и	1	1
480	для читателя	2	1
481	в пределах	9	1
482	не возникает	1	1
483	человека с	1	1
484	если они	1	1
485	и сам	3	1
486	по этой	1	1
487	не с	4	1
488	с самим	3	1
489	начала и	1	1
490	нам уже	1	1
491	веры в	1	1
492	наше внимание	1	1
493	ли и	1	1
494	имеется в	1	1
495	он был	2	1
496	не случайна	1	1
497	нас и	1	1
498	рода семантических	1	1
499	и смерть	2	1
500	мы ощущаем	1	1
501	если читатель	1	1
502	весьма существенно	1	1
503	сводится к	3	1
504	случайно при	1	1
505	мы это	1	1
506	в другом	1	1
507	внимание на	2	1
508	одного из	3	1
509	до известной	1	1
510	за собою	2	1
511	нас а	1	1
512	это в	1	1
513	чем и	2	1
514	слова часто	2	1
515	в художественной	1	1
516	не требует	1	1
517	ни к	1	1
518	и всего	1	1
519	известном смысле	1	1
520	по своей	1	1
521	не случайно	8	1
522	когда сам	1	1
523	этот вопрос	1	1
524	что даже	1	1
525	в обилии	1	1
526	уже содержит	1	1
527	который в	1	1
528	обладает и	1	1
529	и оба	1	1
530	кроме этого	1	1
531	себя в	2	1
532	же нам	1	1
533	подпадающего под	1	1
534	для всех	2	1
535	раз в	1	1
536	не понимаю	2	1
537	остается констатировать	1	1
538	в начале	1	1
539	не обладают	1	1
540	внешней и	1	1
541	а то	2	1
542	его и	1	1
543	за ним	1	1
544	оказывается вполне	1	1
545	и их	2	1
546	при всей	3	1
547	дело и	1	1
548	каждый из	1	1
549	не говорит	1	1
550	образом не	1	1
551	и обозначает	1	1
552	бы это	1	1
553	к самому	1	1
554	другого и	2	1
555	со стороны	3	1
556	даже не	1	1
557	в данный	1	1
558	на примере	1	1
559	хоть и	1	1
560	на ее	1	1
561	них в	1	1
562	каждом отдельном	1	1
563	времени в	4	1
564	личности героя	1	1
565	его из	1	1
566	или выражаясь	1	1
567	бы истинным	1	1
568	а главное	1	1
569	мысли так	1	1
570	означало бы	1	1
571	идет уже	1	1
572	ниже в	1	1
573	была бы	2	1
574	и слово	2	1
575	мира в	1	1
576	ближе к	1	1
577	вступает в	2	1
578	конечно мы	1	1
579	зачем же	1	1
580	из трех	3	1
581	потустороннего мира	1	1
582	только его	1	1
583	некий общий	1	1
584	к своему	2	1
585	и к	5	1
586	никоим образом	1	1
587	для возникновения	1	1
588	является моделью	1	1
589	хотя он	1	1
590	сам не	1	1
591	никто о	1	1
592	довольно много	1	1
593	ее нет	1	1
594	с этой	1	1
595	слова и	1	1
596	будет и	1	1
597	разговора о	1	1
598	в основном	1	1
599	развернута в	1	1
600	остается в	1	1
601	и конца	1	1
602	и выражение	1	1
603	себе силу	1	1
604	что я	1	1
605	представляется что	1	1
606	а все	1	1
607	своей собственной	1	1
608	от него	1	1
609	не будучи	1	1
610	ведь есть	1	1
611	которое есть	1	1
612	будто бы	1	1
613	жизни так	1	1
614	все они	1	1
615	как этого	1	1
616	когда речь	1	1
617	тот же	1	1
618	он оказывается	1	1
619	в системе	1	1
620	но оно	1	1
621	еще ничего	1	1
