N	2gram	Bakhtin_Fr_1	Dialekti
1	и не	22	27
2	а не	1	26
3	точки зрения	7	25
4	и в	65	24
5	не только	10	23
6	что такое	1	21
7	по себе	1	20
8	не может	3	19
9	не просто	3	18
10	ничего не	3	17
11	что все	1	14
12	с точки	3	14
13	то что	3	14
14	в таком	2	14
15	что он	3	13
16	вовсе не	18	13
17	может быть	6	13
18	и даже	8	13
19	есть только	2	12
20	того что	2	12
21	есть и	1	12
22	не менее	1	11
23	в сущности	16	10
24	но и	10	9
25	нет ничего	3	9
26	в этом	15	8
27	и как	1	8
28	мир как	1	8
29	отличается от	1	8
30	прежде всего	11	8
31	что мы	2	8
32	том что	6	8
33	это и	1	7
34	в самом	4	7
35	как и	5	7
36	никогда не	6	7
37	как раз	3	7
38	потому что	5	7
39	в виду	3	7
40	только на	2	7
41	даже и	3	7
42	в особенности	2	7
43	что в	3	7
44	самом деле	3	6
45	то же	1	6
46	об этом	1	6
47	и с	3	6
48	есть именно	1	6
49	превращается в	5	6
50	оно не	1	6
51	что и	1	6
52	и только	1	6
53	о том	2	6
54	так как	6	6
55	и пр	5	6
56	не на	1	6
57	и все	5	6
58	все это	9	6
59	кроме того	2	6
60	от всего	2	6
61	хотя и	2	5
62	и к	4	5
63	есть ли	1	5
64	он не	2	5
65	так и	10	5
66	было бы	1	5
67	в них	5	5
68	мы не	1	5
69	в том	16	5
70	можно ли	1	5
71	в то	1	5
72	и его	10	5
73	только в	7	5
74	уже не	3	5
75	одно из	6	5
76	от всякого	2	5
77	что не	2	5
78	как это	1	5
79	но это	3	5
80	жизни и	7	5
81	как на	1	5
82	явления и	1	4
83	и больше	1	4
84	и ничего	1	4
85	говорить о	1	4
86	мы и	3	4
87	первый план	1	4
88	в чем	2	4
89	и мира	1	4
90	нет и	2	4
91	конечно не	1	4
92	это не	3	4
93	истории и	2	4
94	на первый	1	4
95	от того	2	4
96	не могут	3	4
97	и это	2	4
98	без знания	1	4
99	можно только	4	4
100	жизнь и	1	4
101	о нем	3	4
102	к тому	2	4
103	все вещи	1	4
104	с другой	3	4
105	тело и	5	4
106	сущность и	1	4
107	для него	5	4
108	если оно	1	4
109	или иной	5	4
110	говорит о	1	4
111	у нас	1	4
112	при всем	1	4
