N	2gram	Bakhtin_Fr_1	KulturaY
1	и в	65	23
2	точки зрения	7	23
3	в том	16	22
4	не только	10	17
5	в этом	15	16
6	было бы	1	16
7	с точки	3	16
8	самом деле	3	14
9	может быть	6	14
10	в области	7	14
11	в самом	4	13
12	что в	3	13
13	не менее	1	12
14	потому что	5	12
15	для того	1	12
16	том что	6	11
17	того чтобы	1	11
18	можно было	1	11
19	в его	9	11
20	того что	2	11
21	а не	1	11
22	можно говорить	3	10
23	у нас	1	10
24	и не	22	10
25	еще не	6	9
26	хотя бы	1	9
27	так как	6	9
28	прежде всего	11	9
29	лишь в	1	8
30	в виду	3	8
31	уже не	3	8
32	до сих	4	8
33	сих пор	4	8
34	между прочим	2	8
35	как на	1	8
36	как это	1	7
37	все эти	10	7
38	в нашем	1	7
39	те же	1	7
40	с другой	3	7
41	в языке	1	7
42	или иной	5	7
43	на фоне	3	7
44	слова и	1	7
45	сказать что	6	7
46	то же	1	6
47	говорить о	1	6
48	в общем	4	6
49	только в	7	6
50	так и	10	6
51	при этом	6	6
52	в их	4	6
53	ничего не	3	6
54	связи с	4	6
55	не может	3	6
56	могут быть	2	6
57	по себе	1	6
58	о том	2	6
59	что и	1	6
60	что он	3	6
61	как мы	6	5
62	в чем	2	5
63	все же	6	5
64	хотя и	2	5
65	из этих	2	5
66	как бы	22	5
67	как и	5	5
68	не в	4	5
69	вовсе не	18	5
70	от того	2	5
71	не могут	3	5
72	той или	5	5
73	слов и	1	5
74	всякого рода	1	5
75	тем что	1	5
76	далеко не	3	5
77	в связи	1	5
78	но это	3	5
79	совершенно не	4	5
80	тех же	1	4
81	в сущности	16	4
82	как в	5	4
83	в своем	8	4
84	в целом	2	4
85	в своей	5	4
86	что такое	1	4
87	не столько	1	4
88	которые в	1	4
89	тем самым	1	4
90	как раз	3	4
91	в ее	3	4
92	для нас	4	4
93	между тем	5	4
94	один из	1	4
95	с одной	2	4
96	что не	2	4
97	о поэзии	1	4
98	не было	1	4
99	одной стороны	2	4
100	в той	5	4
101	то что	3	4
102	в таком	2	4
103	речь идет	1	3
104	на самом	6	3
105	это и	1	3
106	по преимуществу	1	3
107	мы не	1	3
108	в ней	6	3
109	время в	2	3
110	но не	2	3
111	но как	3	3
112	по отношению	1	3
113	отношение к	4	3
114	что как	1	3
115	и к	4	3
116	что слово	1	3
117	тому же	1	3
118	но на	3	3
119	он не	2	3
120	и вот	2	3
121	и с	3	3
122	литературного языка	1	3
123	зрения на	1	3
124	в которых	1	3
125	не понимает	4	3
126	и более	1	3
127	так называемого	1	3
128	в отношении	6	3
129	она не	1	3
130	в то	1	3
131	на него	2	3
132	в процессе	2	3
133	и именно	2	3
134	был бы	1	3
135	что на	1	3
136	не потому	1	3
137	в результате	1	3
138	этого языка	1	3
139	но и	10	3
140	нас в	1	3
141	отметить что	2	3
142	это не	3	3
143	и только	1	3
144	этот вопрос	2	3
145	в какой	1	3
146	и действительно	1	3
147	уже в	1	3
148	языка но	1	3
149	именно в	1	3
150	и пр	5	3
151	в ряду	3	3
152	xix века	5	3
153	там где	1	3
154	но для	3	3
155	это уже	4	3
156	пор еще	3	3
157	к тому	2	3
158	формы и	7	3
159	другой стороны	1	3
160	речи как	1	3
161	они не	1	3
162	отношению к	1	2
163	собственном смысле	1	2
164	на материале	1	2
165	мы имеем	1	2
166	языка из	1	2
167	подчеркнуть что	2	2
168	здесь не	1	2
169	для обозначения	1	2
170	отличие от	5	2
171	не просто	3	2
172	или иное	1	2
173	за пределы	8	2
174	это самое	1	2
175	как к	1	2
176	и как	1	2
177	имеет в	1	2
178	но в	14	2
179	для которого	1	2
180	еще на	1	2
181	он в	1	2
182	в известном	1	2
183	как он	1	2
184	так сказать	4	2
185	с традициями	2	2
186	и самый	2	2
187	же это	1	2
188	отношений между	1	2
189	и если	1	2
190	свое время	2	2
191	на этом	1	2
192	но все	3	2
193	это конечно	1	2
194	что все	1	2
195	и дальше	1	2
196	этих форм	5	2
197	его в	7	2
198	на протяжении	5	2
199	как об	1	2
200	такой же	1	2
201	остается в	1	2
202	в этих	2	2
203	и при	1	2
204	и без	2	2
205	мы называем	1	2
206	большей степени	1	2
207	в отличие	4	2
208	мысли и	4	2
209	своего рода	1	2
210	точку зрения	1	2
211	раз и	2	2
212	в таких	2	2
213	не о	1	2
214	по своему	8	2
215	которое в	2	2
216	и такие	1	2
217	отличается от	1	2
218	так в	1	2
219	то или	1	2
220	не понял	1	2
221	в пределах	1	2
222	в дальнейшем	8	2
223	здесь как	1	2
224	совершенно иной	2	2
225	и здесь	3	2
226	можно сказать	2	2
227	как они	1	2
228	а потому	1	2
229	научной литературе	1	2
230	известном смысле	1	2
231	моменты в	1	2
232	беда в	1	2
233	все они	1	2
234	конечно не	1	2
235	этом что	1	2
236	то и	1	2
237	дано в	1	2
238	он имеет	1	2
239	не собираемся	1	2
240	в одном	5	2
241	в некоторых	2	2
242	в особенности	2	2
243	точек зрения	1	2
244	еще и	5	2
245	ни на	2	2
246	на этот	2	2
247	в свете	2	2
248	подобного рода	1	2
249	вопросе о	1	2
250	о чем	1	2
251	какой мере	1	2
252	что мы	2	2
253	чем же	1	2
254	именно поэтому	1	2
255	в частности	5	2
256	в область	1	2
257	в тех	3	2
258	еще раз	2	2
259	как например	1	2
260	в условиях	13	2
261	только для	1	2
262	все это	9	2
263	кроме того	2	2
264	от нас	1	2
265	вопрос в	1	2
266	мы найдем	2	2
267	еще более	5	2
268	главным образом	6	2
269	в большей	5	2
270	не знает	6	2
271	враг и	1	2
272	в свое	2	2
273	это так	1	2
274	это в	4	2
275	во всяком	1	2
276	том числе	10	2
277	говоря о	1	1
278	отношения к	2	1
279	например в	2	1
280	и должны	1	1
281	на деле	1	1
282	далее и	1	1
283	особо нужно	1	1
284	между двумя	1	1
285	в чисто	2	1
286	из самых	1	1
287	когда человек	1	1
288	вопрос мы	2	1
289	с общей	1	1
290	на две	1	1
291	и такое	1	1
292	был и	1	1
293	значение но	1	1
294	и литературы	6	1
295	из всех	2	1
296	на тех	2	1
297	он знает	1	1
298	и ничего	1	1
299	этого нет	1	1
300	во времени	1	1
301	и новые	1	1
302	нам в	1	1
303	именно к	1	1
304	память о	2	1
305	почти все	1	1
306	оба эти	1	1
307	связана с	5	1
308	и самой	1	1
309	конечно и	3	1
310	непонятным остался	1	1
311	так называемые	2	1
312	форм в	2	1
313	таковы например	2	1
314	решать здесь	1	1
315	литературы и	5	1
316	и на	11	1
317	не соответствовал	1	1
318	значение которых	1	1
319	смысле может	1	1
320	есть между	1	1
321	мы будем	3	1
322	не входит	2	1
323	значение и	2	1
324	менее всего	3	1
325	нет и	2	1
326	его развития	5	1
327	конечно совершенно	1	1
328	которые не	1	1
329	первая из	1	1
330	и выражения	2	1
331	с этим	1	1
332	если на	1	1
333	он перестает	1	1
334	это был	1	1
335	что касается	1	1
336	как уже	1	1
337	и понимания	1	1
338	говорит что	1	1
339	двух разных	1	1
340	в противоположность	2	1
341	именно эта	1	1
342	роль играет	1	1
343	и конечно	1	1
344	действия и	1	1
345	в которой	1	1
346	отказывается от	1	1
347	культуры и	8	1
348	тот общий	1	1
349	чуть ли	1	1
350	на некоторых	2	1
351	земля и	1	1
352	раз в	1	1
353	им в	1	1
354	имеем в	1	1
355	не могла	1	1
356	мы наблюдаем	1	1
357	жива еще	2	1
358	этот процесс	1	1
359	что без	1	1
360	связанные с	1	1
361	наблюдаем в	1	1
362	нового термина	1	1
363	интересно и	1	1
364	всех этих	8	1
365	из сферы	1	1
366	не к	2	1
367	искаженном виде	1	1
368	которых можно	1	1
369	все подобного	1	1
370	его от	2	1
371	но дело	1	1
372	так например	2	1
373	или иных	1	1
374	в основу	1	1
375	здесь мы	1	1
376	культуры но	2	1
377	народного языка	1	1
378	конечно в	2	1
379	слова или	1	1
380	сказать в	1	1
381	входит в	4	1
382	ведь в	1	1
383	объясняется это	1	1
384	поэтому можно	1	1
385	он является	1	1
386	рядом с	5	1
387	под прикрытием	1	1
388	и уже	1	1
389	в смысловых	1	1
390	рода и	1	1
391	ссылаться на	2	1
392	во время	4	1
393	он понимает	2	1
394	и ее	1	1
395	хроники и	1	1
396	всяком случае	1	1
397	бы к	1	1
398	и степени	1	1
399	не находит	1	1
400	же основаниях	1	1
401	представление о	1	1
402	он дает	3	1
403	значение для	1	1
404	одном из	1	1
405	понимания и	3	1
406	мир и	3	1
407	есть еще	1	1
408	даже в	3	1
409	что с	1	1
410	полного и	1	1
411	в основе	8	1
412	не могло	1	1
413	для всего	1	1
414	нам предстоит	1	1
415	на язык	1	1
416	в самой	3	1
417	же время	1	1
418	вопросом об	1	1
419	они являются	2	1
420	говорить как	1	1
421	на те	1	1
422	по своей	3	1
423	во всем	2	1
424	этой речи	1	1
425	убедиться в	1	1
426	и его	10	1
427	наших дней	1	1
428	людьми не	1	1
429	их от	1	1
430	к таким	1	1
431	он называет	2	1
432	начиная с	2	1
433	но вся	2	1
434	была посвящена	1	1
435	поняли и	1	1
436	лежит в	1	1
437	становится возможным	1	1
438	в наши	2	1
439	и строго	1	1
440	например на	1	1
441	свое значение	1	1
442	в самых	1	1
443	на это	1	1
444	наши дни	1	1
445	значении в	1	1
446	речи мы	1	1
447	у себя	1	1
448	от друга	1	1
449	без всякого	1	1
450	основная линия	1	1
451	в собственном	1	1
452	характер и	1	1
453	последнее время	1	1
454	приводит к	2	1
455	следовательно и	1	1
456	смысле но	2	1
457	выражения и	2	1
458	этого явления	1	1
459	никогда не	6	1
460	с известными	1	1
461	это вовсе	1	1
462	она была	3	1
463	можно только	4	1
464	известной мере	3	1
465	это только	1	1
466	мы в	1	1
467	понятно что	2	1
468	с литературным	1	1
469	отрицать что	1	1
470	остановимся на	1	1
471	особенности в	1	1
472	нас и	1	1
473	в известной	3	1
474	но здесь	1	1
475	связаны и	1	1
476	конечно уже	1	1
477	сводится к	1	1
478	о нем	3	1
479	именно потому	1	1
480	искусства и	6	1
481	и возможно	1	1
482	вот почему	1	1
483	на этой	3	1
484	и являются	1	1
485	образа как	1	1
486	значения конечно	1	1
487	сущности первая	1	1
488	важна здесь	1	1
489	они ничего	1	1
490	затем в	1	1
491	особой и	1	1
492	к нему	3	1
493	дать общую	1	1
494	но он	1	1
495	которой мы	1	1
496	и всякая	1	1
497	никаких сомнений	1	1
498	есть с	1	1
499	форм для	1	1
500	них в	1	1
501	и стилистические	1	1
502	с нашей	1	1
503	говорил когда	1	1
504	мы вовсе	1	1
505	но с	2	1
506	мы видим	2	1
507	одной из	1	1
508	с ними	1	1
509	языка на	1	1
510	проникнуть в	1	1
511	в себе	3	1
512	в вопросе	1	1
513	и так	2	1
514	до нас	3	1
515	поэтому и	4	1
516	всей жизни	1	1
517	иной степени	1	1
518	образа в	1	1
519	который в	1	1
520	от них	1	1
521	и лишено	1	1
522	литературе и	2	1
523	правильной постановки	1	1
524	сколько в	1	1
525	те особенности	1	1
526	же и	1	1
527	форме с	1	1
528	и др	24	1
529	таких образах	1	1
530	культурой и	2	1
531	тех или	1	1
532	стоит на	1	1
533	иной форме	4	1
534	нужно еще	1	1
535	в начале	1	1
536	целого ряда	1	1
537	но самое	1	1
538	здесь же	1	1
539	степени к	1	1
540	или даже	2	1
541	и обратно	1	1
542	не стал	1	1
543	на время	3	1
544	же объясняется	1	1
545	за ним	1	1
546	конечно у	1	1
547	возможна и	1	1
548	для него	5	1
549	и их	3	1
550	понимает что	1	1
551	прочим в	1	1
552	в современном	1	1
553	не для	2	1
554	отношении к	1	1
555	противоречии с	1	1
556	здесь особая	1	1
557	друг от	1	1
558	правды и	1	1
559	именно как	1	1
560	со стороны	1	1
561	выходит за	4	1
562	что тем	1	1
563	на примере	1	1
564	только путем	1	1
565	форме и	2	1
566	и прежде	3	1
567	труд и	1	1
568	обычно совершенно	1	1
569	своего понимания	1	1
570	выше в	1	1
571	без особых	1	1
572	выше и	1	1
573	превращается в	5	1
574	а на	1	1
575	которых мы	1	1
576	более того	2	1
577	мы и	3	1
578	на весь	3	1
579	свое внимание	1	1
580	пр и	1	1
581	больших и	1	1
582	и французского	1	1
583	утрачивает свой	2	1
584	как именно	1	1
585	и потому	10	1
586	отсюда и	1	1
587	друга в	1	1
588	из которых	1	1
589	при переходе	1	1
590	политических и	1	1
591	к жизни	2	1
592	целом ряде	1	1
593	наряду с	2	1
594	лежат в	1	1
595	противоположность этому	1	1
596	в эту	1	1
597	то на	1	1
598	без знания	1	1
599	сохраняется в	1	1
600	ли не	1	1
601	в контексте	1	1
602	и чего	1	1
603	и формы	1	1
604	довольно многочисленные	1	1
605	нужно отметить	3	1
606	форме в	1	1
607	с этими	1	1
608	и для	2	1
609	и часто	2	1
610	было еще	2	1
611	уже на	1	1
612	раз подчеркнуть	1	1
613	тем и	1	1
614	для этой	1	1
615	и от	2	1
616	изречений и	1	1
617	особенно это	1	1
618	это можно	2	1
619	с двух	1	1
620	от него	2	1
621	интерес к	2	1
622	во французском	1	1
623	всей нашей	1	1
624	укладывается в	1	1
625	же в	2	1
626	и другие	8	1
627	характере и	1	1
628	от всякого	2	1
629	несмотря на	2	1
630	а о	1	1
631	в народной	2	1
632	между ними	4	1
633	они как	1	1
634	речи и	2	1
635	в свой	2	1
636	типа и	1	1
637	возможным только	1	1
638	одновременно и	2	1
639	культуры в	4	1
640	есть и	1	1
641	к этому	1	1
642	отношении является	1	1
643	и эта	3	1
644	о которых	1	1
645	собираемся решать	1	1
646	все что	1	1
