N	3gram	Bakhtin_Fr_2	KulturaY
1	с точки зрения	5	16
2	для того чтобы	1	11
3	до сих пор	4	8
4	в том что	1	8
5	в этом случае	1	4
6	с одной стороны	3	4
7	после того как	1	4
8	только тогда когда	1	4
9	на самом деле	1	3
10	того или иного	1	3
11	сих пор еще	2	3
12	в том чтобы	1	3
13	не только в	5	3
14	не только как	1	3
15	в первую очередь	1	3
16	с другой стороны	3	3
17	не может быть	4	3
18	так и в	1	3
19	о том что	3	3
20	ничего не дает	2	2
21	по отношению к	1	2
22	один и тот	1	2
23	на точку зрения	1	2
24	при этом что	1	2
25	только то что	2	2
26	в своей статье	2	2
27	и тот же	1	2
28	потому что в	1	2
29	не могут быть	1	2
30	я имею в	1	2
31	имею в виду	1	2
32	как мы видели	2	2
33	в свое время	3	2
34	точка зрения на	1	1
35	в целом ряде	1	1
36	еще раз подчеркнуть	1	1
37	но самое это	1	1
38	в чем же	1	1
39	ровно ничего не	1	1
40	прежде всего в	1	1
41	и той же	1	1
42	также и в	1	1
43	в силу того	1	1
44	так в особенности	1	1
45	в одной из	1	1
46	здесь не место	1	1
47	и не может	1	1
48	и в то	2	1
49	в другом месте	2	1
50	ни в коем	1	1
51	в строгом смысле	1	1
52	но и в	4	1
53	в собственном смысле	2	1
54	здесь же мы	1	1
55	не только не	1	1
56	в известной мере	3	1
57	свой смысл и	1	1
58	в коем случае	1	1
59	коем случае нельзя	1	1
60	он есть и	1	1
61	на французском языке	1	1
62	и в отношении	1	1
63	не может дать	1	1
64	в связи со	1	1
65	во всяком случае	2	1
66	лишь в самом	1	1
67	самом деле в	1	1
68	в особенности и	1	1
69	в тех случаях	1	1
70	силу того что	1	1
71	то же время	6	1
72	вовсе не в	1	1
73	но также и	1	1
74	как и всякая	1	1
75	в тех же	1	1
76	и прежде всего	1	1
77	выходит за пределы	1	1
78	но все же	2	1
79	мы имеем в	1	1
80	как мы видим	1	1
81	на французский язык	1	1
82	тех случаях когда	1	1
83	в то же	6	1
84	но характерно что	1	1
85	одной и той	1	1
86	именно в том	1	1
