N	2gram	Medvedev_F_3	Problemy
1	и в	27	43
2	и не	30	29
3	т е	32	26
4	может быть	25	23
5	как бы	8	22
6	не может	24	18
7	в пределах	8	16
8	как и	14	14
9	у достоевского	1	14
10	но и	10	14
11	и т	11	13
12	в этом	18	13
13	точки зрения	16	13
14	что он	6	13
15	в нем	15	12
16	в одном	1	12
17	слова в	1	12
18	слова и	4	12
19	не только	9	11
20	в каждом	5	11
21	не в	12	11
22	по себе	4	11
23	и на	3	10
24	но в	6	10
25	как мы	8	10
26	в его	7	10
27	прежде всего	4	10
28	в сущности	2	9
29	еще не	6	9
30	он не	1	9
31	пределах одного	2	9
32	слово и	1	9
33	никогда не	5	9
34	в большинстве	4	9
35	т п	5	9
36	то же	15	8
37	лишь в	9	8
38	для него	1	8
39	с точки	14	8
40	и его	19	8
41	большинстве случаев	5	8
42	слово в	2	8
43	ведь и	1	7
44	в самом	11	7
45	в то	7	7
46	слова с	1	7
47	в него	3	7
48	до сих	1	7
49	а не	17	7
50	что же	5	7
51	сих пор	1	7
52	то что	8	7
53	так сказать	5	6
54	при этом	8	6
55	к одному	1	6
56	не как	2	6
57	в этих	3	6
58	здесь не	2	6
59	о нем	3	6
60	в том	7	6
61	в котором	2	6
62	и все	8	6
63	сам по	1	5
64	самом деле	16	5
65	нам кажется	2	5
66	к другому	2	5
67	установки на	1	5
68	но не	5	5
69	по отношению	3	5
70	хотя и	1	5
71	в себе	3	5
72	все эти	6	5
73	но ведь	4	5
74	на то	1	5
75	да и	4	5
76	таким образом	18	5
77	и с	3	5
78	было бы	6	5
79	в слове	4	5
80	в речи	1	5
81	о том	4	5
82	никак не	3	5
83	и что	3	5
84	же время	7	5
85	слов и	4	5
86	мы увидим	2	5
87	так что	1	5
88	вовсе не	28	5
89	в той	3	5
90	все это	7	5
91	а что	3	5
92	бы в	6	5
93	а в	1	5
94	на фоне	3	5
95	героя и	2	5
96	отношению к	3	5
97	и до	1	4
98	мы не	4	4
99	так чтобы	2	4
100	с его	2	4
101	во всех	3	4
102	себе и	1	4
103	отличие от	2	4
104	сама по	1	4
