N	3gram	Propp_Isto_4	FransuaR
1	как и все	1	5
2	в большинстве случаев	1	5
3	в том числе	1	3
4	но и в	1	3
5	таким образом и	1	3
6	это и есть	1	3
7	с другой стороны	4	3
8	подобно тому как	1	3
9	имеется в виду	1	2
10	образом и здесь	1	2
11	средних веков и	1	2
12	и в других	1	2
13	в узком смысле	1	2
14	это своего рода	1	2
15	не только в	2	2
16	в то время	1	2
17	о том что	2	2
18	как мы видели	3	2
19	можно сказать что	1	1
20	и целый ряд	1	1
21	с полной ясностью	1	1
22	и изобилие и	1	1
23	дает нам право	2	1
24	здесь перед нами	1	1
25	между прочим и	1	1
26	с представлением об	1	1
27	то же самое	2	1
28	в свете этих	2	1
29	чем приступить к	1	1
30	до сих пор	5	1
31	и не может	1	1
32	но он же	1	1
33	изо рта из	1	1
34	и то что	5	1
35	и если бы	1	1
36	рта из носа	1	1
37	за то что	1	1
38	он не мог	1	1
39	одно и то	1	1
40	здесь мы видим	1	1
41	то время как	1	1
42	в данном случае	3	1
43	тем что он	2	1
44	именно в этой	1	1
45	смысле этого слова	2	1
46	и то же	1	1
47	может быть и	1	1
48	в связи с	2	1
49	и вот как	1	1
50	приводят к тому	1	1
51	как мы увидим	1	1
52	так и в	2	1
53	не может быть	4	1
54	из носа из	1	1
55	на земле на	1	1
56	мы уже знаем	1	1
57	же самое что	1	1
58	в дальнейшем он	1	1
59	с того что	2	1
60	между жизнью и	1	1
61	таким образом эта	1	1
62	его в своем	1	1
63	мы видим что	1	1
64	жизнью и смертью	1	1
65	но мы уже	1	1
66	что и в	1	1
67	мы видели что	3	1
