N	4gram	Potebnia_M_3	Psycholo
1	в то время как	1	5
2	в том чтобы показать	1	3
3	одной и той же	2	3
4	заключается в том что	1	3
5	окно двери и сволок	1	2
6	внутренняя форма каждого из	1	2
7	в силу того что	1	2
8	не в том чтобы	1	2
9	каждого из этих слов	1	2
10	в том что она	1	2
11	форма каждого из этих	1	2
12	и в самом деле	1	2
13	образ относится к содержанию	1	1
14	художника не в том	1	1
15	окажется что в произведении	1	1
16	который вырывается из груди	1	1
17	с одной стороны и	1	1
18	мене зацрни то есть	1	1
19	произведения можем употребить более	1	1
20	художественного произведения можем употребить	1	1
21	одно окно двери и	1	1
22	том случае когда мы	1	1
23	но очевидно что подобные	1	1
24	разных слоев народа к	1	1
25	каже не дай боже	1	1
26	женщины с мечом и	1	1
27	содержание художественного произведения можем	1	1
28	смысле этого слова что	1	1
29	боже друге каже не	1	1
30	и такое толкование будет	1	1
31	искусства образ относится к	1	1
32	груди невозвратными и с	1	1
33	а не за наше	1	1
34	свитай боже друге каже	1	1
35	автор а в том	1	1
36	а в том как	2	1
37	ему при создании а	1	1
38	вопль который вырывается из	1	1
39	содержание скромная загадка одно	1	1
40	чувственный образ и представление	1	1
41	рассуждать таким образом это	1	1
42	толкование будет ложно только	1	1
43	без следа унесла из	1	1
44	или понятию вместо содержание	1	1
45	мечом и весами внутренняя	1	1
46	мы выдадим его за	1	1
47	за наше личное состояние	1	1
48	набрать воды из савы	1	1
49	искусства настает пора когда	1	1
50	образа в силе внутренней	1	1
51	научной идеи и такое	1	1
52	свое художественное значение во	1	1
53	рассказе может кому-нибудь почудиться	1	1
54	об отношении разных слоев	1	1
55	таким образом это мраморная	1	1
56	думалось ему при создании	1	1
57	силе внутренней формы возбуждать	1	1
58	создании а в известной	1	1
59	загадки а не за	1	1
60	если будем рассуждать таким	1	1
61	ближайшее этимологическое значение слова	1	1
62	кому-нибудь почудиться неумолимое стихийно-разрушительное	1	1
63	может кому-нибудь почудиться неумолимое	1	1
64	своего буквального смысла а	1	1
65	внешняя форма женщины с	1	1
66	незаслуженными потерями легко ошибиться	1	1
67	друге каже не дай	1	1
68	хотел было набрать воды	1	1
69	унесла из сосуда его	1	1
70	незамысловатом рассказе как бедняк	1	1
71	в чашке как волна	1	1
72	него в чашке как	1	1
