N	2gram	Potebnia_M_2	FransuaR
1	и в	24	41
2	то есть	30	20
3	таким образом	11	19
4	в этом	8	15
5	как и	7	14
6	и все	3	14
7	то же	12	13
8	все эти	2	13
9	мы уже	1	12
10	в его	2	12
11	в себе	10	11
12	как мы	1	11
13	в том	18	11
14	прежде всего	7	11
15	так и	5	10
16	в то	6	10
17	никто не	1	10
18	все это	2	10
19	не в	13	9
20	же время	2	9
21	и его	2	9
22	но и	9	9
23	что в	16	9
24	движение в	1	8
25	но в	4	8
26	то что	20	8
27	и от	3	8
28	в нем	9	7
29	вовсе не	9	7
30	в них	5	7
31	как бы	9	7
32	и не	19	7
33	и до	1	6
34	ни в	1	6
35	о том	5	6
36	мы видим	2	6
37	только в	11	6
38	это не	3	6
39	есть в	2	6
40	для него	10	6
41	у него	2	6
42	все они	1	6
43	как в	10	5
44	не только	15	5
45	на этом	2	5
46	мы видели	1	5
47	того как	7	5
48	потому что	49	5
49	и это	2	5
50	в ней	3	5
51	к нему	1	5
52	на одном	1	5
53	и у	3	5
54	уже в	5	5
55	что и	11	5
56	вместе с	11	5
57	так же	2	5
58	и для	3	5
59	а в	8	5
60	к этому	2	5
61	на место	1	4
62	место в	4	4
63	как я	1	4
64	и на	8	4
65	хотя и	3	4
66	и наконец	1	4
67	что это	3	4
68	он не	1	4
69	при виде	3	4
70	на земле	1	4
71	но все	2	4
72	и с	1	4
73	должно быть	2	4
74	том что	8	4
75	одном из	4	4
76	но он	2	4
77	одна из	4	4
78	ничего не	1	4
79	рядом с	3	4
80	и здесь	2	4
81	влияние на	4	4
82	после того	2	4
83	слов и	1	4
84	может быть	23	4
85	в более	1	4
86	было бы	13	4
87	все что	3	4
88	например в	3	3
89	он может	1	3
90	и есть	2	3
91	с точки	1	3
92	той же	3	3
93	на них	1	3
94	во всех	7	3
95	совсем не	2	3
96	его к	1	3
97	от этого	1	3
98	так сказать	4	3
99	при этом	13	3
100	и по	2	3
101	в нее	4	3
102	связанные с	2	3
103	его в	3	3
104	тела в	1	3
105	я еще	1	3
106	во время	4	3
107	таким же	1	3
108	в их	1	3
109	тем самым	4	3
110	не должно	2	3
111	сам он	1	3
112	не имеет	6	3
113	тем что	7	3
114	очень часто	1	3
115	все то	1	3
116	с образом	1	3
117	свою очередь	6	3
118	что у	2	3
119	связанных с	1	3
120	и вся	1	3
121	все его	1	3
122	нас в	2	3
123	в формах	2	3
124	что он	4	3
125	из них	5	3
126	и их	5	3
127	в одном	6	3
128	так как	10	3
129	не на	2	3
130	не было	6	3
131	ничем не	2	3
132	не может	12	3
133	и потому	2	3
134	в той	1	3
135	в человеческом	1	3
136	такой же	4	3
137	но это	3	3
138	с ними	3	3
139	в свою	6	3
140	того же	14	3
141	есть и	1	3
142	жизни и	1	3
143	как нечто	1	2
144	ту же	1	2
145	и то	3	2
146	на самом	2	2
147	и так	1	2
148	из всех	1	2
149	есть не	5	2
150	со всех	1	2
151	мы не	11	2
152	что между	1	2
153	в которой	5	2
154	не совсем	3	2
155	и заставляет	1	2
156	же что	3	2
157	и самого	1	2
158	на другом	2	2
159	еще не	4	2
160	в которых	1	2
161	в чем	7	2
162	с его	2	2
163	одно мгновение	1	2
164	а только	8	2
165	характер они	1	2
166	по отношению	2	2
167	отношение к	1	2
168	мира тем	1	2
169	в течение	1	2
170	в одной	1	2
171	перед нами	1	2
172	более или	8	2
173	имеем в	1	2
174	рассказ о	1	2
175	как он	4	2
176	и еще	1	2
177	никому не	1	2
178	одно и	2	2
179	человека в	3	2
180	значительной степени	1	2
181	что все	2	2
182	и может	3	2
183	это было	2	2
184	себе все	1	2
185	но их	1	2
186	с этим	7	2
187	далеко не	3	2
188	в тоне	1	2
189	что значит	1	2
190	в этих	3	2
191	во второй	1	2
192	том как	3	2
193	мы в	3	2
194	или менее	8	2
195	было связано	2	2
196	их в	2	2
197	что есть	2	2
198	дело в	1	2
199	в процессе	1	2
200	человек может	1	2
201	все свои	2	2
202	и всегда	1	2
203	глядя на	1	2
204	они как	1	2
205	не знаем	2	2
206	к тому	1	2
207	не есть	6	2
208	оно не	3	2
209	должен быть	1	2
210	и образ	2	2
211	на другой	2	2
212	в себя	2	2
213	с самого	2	2
214	на том	1	2
215	никогда не	4	2
216	здесь как	1	2
217	начала и	1	2
218	во все	2	2
219	в словах	3	2
220	остановимся на	2	2
221	находится в	3	2
222	связанное с	1	2
223	одного из	1	2
224	и во	3	2
225	бы в	2	2
226	движения в	2	2
227	того что	7	2
228	оно и	1	2
229	тот же	5	2
230	во времени	2	2
231	со всеми	1	2
232	для всех	1	2
233	уже не	4	2
234	в большинстве	1	2
235	только на	1	2
236	же в	5	2
237	большинстве случаев	1	2
238	и других	2	2
239	превращаются в	1	2
240	входят в	3	2
241	к человеку	1	2
242	связано с	2	2
243	них и	1	2
244	к самому	1	2
245	здесь только	1	2
246	в особенности	1	2
247	связаны с	1	2
248	именно в	1	2
249	и др	1	2
250	а на	1	2
251	а не	18	2
252	его как	1	2
253	в связи	2	2
254	может иметь	1	2
255	в человеке	4	2
256	может стать	2	2
257	в первой	1	2
258	в состоянии	6	2
259	новой и	1	2
260	которые были	1	2
261	этот образ	1	2
262	или в	2	2
263	имеет дело	1	2
264	о котором	2	2
265	и как	6	2
266	с ним	5	2
267	ни было	3	2
268	для нашего	1	2
