N	2gram	Losev_Vlad_3	Myslijsy
1	то есть	24	34
2	потому что	11	33
3	то что	28	29
4	может быть	8	26
5	таким образом	11	24
6	в этом	16	23
7	в том	18	23
8	и в	40	23
9	и не	25	18
10	что в	17	17
11	при этом	3	15
12	только в	13	15
13	то же	4	14
14	в себе	9	14
15	как и	7	14
16	того что	7	14
17	так как	7	14
18	для нас	5	14
19	если бы	3	13
20	не было	5	12
21	а не	8	12
22	том что	18	12
23	не в	3	11
24	по себе	6	11
25	но и	18	11
26	не может	14	11
27	что слово	1	10
28	не только	25	10
29	тем что	5	10
30	что мы	2	10
31	и потому	10	10
32	не есть	10	9
33	мы не	2	8
34	то это	10	8
35	в своем	8	8
36	но в	4	8
37	было бы	4	8
38	о том	11	8
39	другими словами	1	8
40	сказать что	12	8
41	мы говорим	1	7
42	очевидно что	1	7
43	как в	1	7
44	с этим	2	7
45	что это	9	7
46	на то	4	7
47	в нем	3	7
48	в силу	2	7
49	это не	3	7
50	и что	8	7
51	что и	7	7
52	вовсе не	13	7
53	с тем	7	7
54	этого слова	1	7
55	что если	4	6
56	независимо от	3	6
57	и к	2	6
58	в которой	2	6
59	того как	1	6
60	когда мы	1	6
61	так и	6	6
62	тех пор	1	6
63	заметить что	2	6
64	для того	2	6
65	вместе с	7	6
66	тем и	1	6
67	и то	9	5
68	есть нечто	1	5
69	не то	1	5
70	один и	1	5
71	хотя и	7	5
72	бы и	4	5
73	как бы	3	5
74	так сказать	1	5
75	и мы	1	5
76	должно быть	5	5
77	не менее	9	5
78	не имеет	4	5
79	есть только	9	5
80	внимание на	1	5
81	находится в	3	5
82	к нему	3	5
83	так что	14	5
84	не можем	2	5
85	уже в	3	5
86	в его	14	5
87	для него	8	5
88	само по	3	5
89	что же	9	5
90	слова и	1	5
91	этом случае	1	5
92	все это	1	5
93	а в	7	5
94	во всяком	3	5
95	а между	1	4
96	сам по	2	4
97	только потому	1	4
98	есть не	2	4
99	и о	4	4
100	в истории	5	4
101	думать что	1	4
102	для человека	1	4
103	что все	7	4
104	и с	9	4
105	его в	2	4
106	и тем	3	4
107	мы имеем	3	4
108	точки зрения	13	4
109	в котором	4	4
110	сих пор	1	4
111	тем не	10	4
112	видно что	1	4
113	и более	2	4
114	в то	7	4
115	это последнее	2	4
116	того чтобы	3	4
117	это слово	1	4
118	в каком	4	4
119	же самое	3	4
120	каждый раз	1	4
121	на вопрос	1	4
122	можно сказать	1	4
123	что он	5	4
124	хотя бы	6	4
125	то и	2	4
126	в одном	5	4
127	от того	4	4
128	только на	5	4
129	до сих	1	4
130	а именно	12	4
131	так же	8	4
132	в данном	5	4
133	да и	6	4
134	и все	4	4
135	в сравнении	2	4
136	есть уже	1	4
137	между ними	1	4
138	только как	1	4
139	есть то	1	4
140	по поводу	1	4
141	тем самым	2	4
142	в таком	3	4
143	например в	1	3
144	человека и	3	3
145	самом деле	1	3
146	на самом	3	3
147	и есть	1	3
148	мы уже	5	3
149	еще до	2	3
150	которое в	3	3
151	еще не	4	3
152	и на	6	3
153	то мы	1	3
154	заметим что	3	3
155	в действительности	1	3
156	в самом	4	3
157	все эти	5	3
158	бы не	1	3
159	так в	1	3
160	и если	7	3
161	к одному	1	3
162	и по	2	3
163	не будет	6	3
164	том случае	3	3
165	лишь в	1	3
166	но уже	2	3
167	в них	1	3
168	все равно	1	3
169	не всегда	1	3
170	с точки	6	3
171	но это	6	3
172	в которых	1	3
173	их в	1	3
174	возможно только	1	3
175	слово для	1	3
176	что есть	3	3
177	в науке	1	3
178	на себе	1	3
179	только не	1	3
180	никогда не	11	3
181	в разных	2	3
182	же время	2	3
183	связи с	2	3
184	до того	1	3
185	внутреннюю форму	1	3
186	только от	1	3
187	должны быть	1	3
188	к тому	7	3
189	те же	1	3
190	было в	1	3
191	в виду	3	3
192	там же	7	3
193	и только	3	3
194	вообще и	1	3
195	и следовательно	1	3
196	пор не	1	3
197	то в	6	3
198	и так	2	3
199	уже не	9	3
200	при помощи	4	3
201	и других	1	3
202	себе в	2	3
203	и их	1	3
204	всяком случае	3	3
205	даже и	12	3
206	со стороны	2	3
207	и из	1	3
208	что человек	1	3
209	нельзя сказать	3	3
210	именно в	3	3
211	нет ничего	2	3
212	это есть	10	3
213	и таким	1	3
214	между прочим	5	3
215	в смысле	6	3
216	кроме того	6	3
217	и другим	1	3
218	в этих	2	3
219	только что	2	3
220	я говорю	1	3
221	и вместе	2	3
222	в процессе	1	3
223	таком случае	2	2
224	этого последнего	2	2
225	такое же	1	2
226	как мы	8	2
227	имеет свою	2	2
228	что иное	1	2
229	не вполне	2	2
230	оно есть	6	2
231	указывая на	1	2
232	я не	3	2
233	но даже	4	2
234	мы и	2	2
235	есть вместе	1	2
236	в ней	5	2
237	и говорить	1	2
238	не нужно	2	2
239	иное как	1	2
240	нам представляется	2	2
241	мы указываем	1	2
242	без которого	1	2
243	то он	4	2
244	и чем	1	2
245	же с	7	2
246	что по	1	2
247	и словом	1	2
248	это можно	1	2
249	вопрос почему	1	2
250	так или	2	2
251	в нашем	2	2
252	из этих	3	2
253	сказать чтобы	1	2
254	что она	2	2
255	он не	8	2
256	не как	2	2
257	для понимания	2	2
258	том и	1	2
259	влияние на	1	2
260	в мире	2	2
261	об этом	6	2
262	это было	3	2
263	или если	1	2
264	поэтому можно	1	2
265	человек не	1	2
266	чем в	4	2
267	она мне	1	2
268	можно считать	5	2
269	но что	2	2
270	и при	1	2
271	представить себе	1	2
272	и без	1	2
273	на ступени	2	2
274	и понятия	1	2
275	признать что	1	2
276	вопрос о	4	2
277	выше мы	2	2
278	том же	1	2
279	и вообще	3	2
280	даже в	4	2
281	же мы	1	2
282	нетрудно заметить	1	2
283	тому что	4	2
284	она не	2	2
285	что только	1	2
286	и науки	1	2
287	даже не	3	2
288	виду что	1	2
289	и другое	1	2
290	самого начала	1	2
291	в сущности	2	2
292	иметь в	2	2
293	не имели	1	2
294	и притом	3	2
295	и его	10	2
296	мы бы	7	2
297	в более	1	2
298	раз как	1	2
299	что на	2	2
300	у нас	5	2
301	настоящего времени	1	2
302	освобождается от	1	2
303	как всякое	1	2
304	не могут	2	2
305	можно думать	2	2
306	и вполне	2	2
307	указывает на	1	2
308	оно не	3	2
309	и это	6	2
310	не существует	2	2
311	в ее	1	2
312	данном случае	2	2
313	в глазах	1	2
314	духа и	1	2
315	вопрос что	1	2
316	можно было	5	2
317	не с	4	2
318	к первому	2	2
319	можно только	2	2
320	образ или	1	2
321	и здесь	6	2
322	мы могли	1	2
323	в самой	1	2
324	но мы	2	2
325	что его	2	2
326	все в	1	2
327	как нет	1	2
328	которые мы	1	2
329	когда оно	2	2
330	бы в	2	2
331	я вижу	2	2
332	ко второму	2	2
333	еще более	1	2
334	может иметь	1	2
335	но так	1	2
336	быть и	2	2
337	один из	1	2
338	мы видим	1	2
339	что даже	2	2
340	в обществе	2	2
341	конечно не	1	2
342	и у	3	2
343	если мы	4	2
344	в виде	13	2
345	то необходимо	2	2
346	за ним	1	2
347	это обстоятельство	1	2
348	не так	3	2
349	друг друга	2	2
350	и даже	6	2
351	свою историю	1	2
352	с другой	5	2
353	или иначе	2	2
354	на этот	1	2
355	и нельзя	3	2
356	и прежде	1	2
357	в свою	1	2
358	то значит	1	2
359	и др	1	2
360	которые не	2	2
361	с которым	1	2
362	случае когда	1	2
363	к его	2	2
364	только для	1	2
365	из которых	1	2
366	по своему	1	2
367	если оно	4	2
368	а если	2	2
369	в течение	4	2
370	а может	1	2
371	эту мысль	1	2
372	в состоянии	1	2
373	никем не	1	2
374	том смысле	1	2
375	в это	2	2
376	и для	3	2
377	что делает	1	2
378	чтобы понять	1	2
379	развития и	1	2
380	и как	7	2
381	мы должны	4	2
382	силу которого	1	2
383	ни к	2	2
384	во время	1	2
385	но эта	1	2
386	есть представление	1	2
387	отношении не	1	2
388	не что	1	2
389	из этого	2	2
390	есть и	4	2
391	только о	3	2
392	об отношении	2	2
393	точно так	4	2
394	все что	1	2
395	в своих	7	2
396	себя как	1	1
397	можно говорить	1	1
398	также что	1	1
399	речь идет	1	1
400	до него	1	1
401	от самой	1	1
402	нужно помнить	1	1
403	начинается с	1	1
404	того же	2	1
405	науки о	1	1
406	бы для	1	1
407	не признает	1	1
408	основные категории	1	1
409	нового не	1	1
410	бы очень	1	1
411	человеческой души	1	1
412	должна быть	2	1
413	каком отношении	1	1
414	в их	2	1
