N	2gram	Bakhtin_Fr_3	Komedia
1	и в	40	22
2	и не	13	21
3	том что	4	13
4	таким образом	10	12
5	в том	8	12
6	так как	4	11
7	ни в	4	10
8	потому что	2	10
9	в самом	6	9
10	до сих	4	9
11	вместе с	3	9
12	сих пор	4	9
13	в этом	15	8
14	его в	1	8
15	в своем	7	8
16	о том	4	8
17	если бы	3	8
18	в его	13	8
19	что и	3	8
20	что он	2	8
21	то же	7	7
22	при этом	3	7
23	об этом	3	7
24	в конце	3	7
25	о чем	2	7
26	а в	3	7
27	в свою	1	7
28	того же	2	6
29	самом деле	3	6
30	еще не	3	6
31	так что	1	6
32	в то	6	6
33	и его	17	6
34	того чтобы	4	6
35	свою очередь	1	6
36	и что	1	6
37	для того	3	6
38	может быть	9	6
39	как раз	5	6
40	во время	8	6
41	к этому	6	6
42	не хочет	1	5
43	отношение к	8	5
44	но в	8	5
45	не только	13	5
46	он не	9	5
47	в своей	6	5
48	не менее	2	5
49	же время	6	5
50	связи с	6	5
51	и сам	2	5
52	с ним	1	5
53	к нему	2	5
54	что в	12	5
55	по отношению	3	5
56	из них	4	5
57	тем что	3	5
58	прежде всего	16	5
59	как это	1	5
60	все это	4	5
61	и т	1	4
62	в ней	4	4
63	он был	3	4
64	с другой	2	4
65	тут же	2	4
66	нет и	1	4
67	отнюдь не	1	4
68	все же	2	4
69	когда он	1	4
70	то что	5	4
71	в себе	3	4
72	но все	3	4
73	и с	8	4
74	с тем	1	4
75	несмотря на	1	4
76	точки зрения	2	4
77	не в	1	4
78	в отношении	1	4
79	самого начала	1	4
80	у него	8	4
81	и здесь	4	4
82	с самого	1	4
83	так и	3	4
84	здесь нет	2	4
85	между собой	1	4
86	с помощью	2	4
87	до нас	7	4
88	вовсе не	12	4
89	но и	11	4
90	до конца	6	4
91	ничем не	1	4
92	а не	5	4
93	в связи	5	4
94	и для	5	4
95	хотя бы	2	4
96	так же	1	4
97	над ней	1	3
98	который в	2	3
99	на них	2	3
100	с его	3	3
101	в ее	3	3
102	с этим	2	3
103	и к	3	3
104	тем же	2	3
105	в которой	2	3
106	представляет собой	1	3
107	в этой	3	3
108	и тот	1	3
109	как он	2	3
110	не могла	1	3
111	в нем	5	3
112	при виде	1	3
113	что ни	1	3
114	прежде чем	1	3
115	то ни	1	3
116	было бы	4	3
117	по всему	1	3
118	сто лет	1	3
119	в них	9	3
120	все равно	1	3
121	далеко не	2	3
122	как и	11	3
123	чем в	1	3
124	и еще	2	3
125	том как	1	3
126	с точки	1	3
127	их в	3	3
128	не имеет	1	3
129	никогда не	1	3
130	ничего не	1	3
131	и мысли	3	3
132	судя по	1	3
133	он так	1	3
134	с полным	1	3
135	одного из	2	3
136	одной из	2	3
137	нисколько не	1	3
138	с одной	1	3
139	в начале	3	3
140	что не	1	3
141	следует что	1	3
142	не так	3	3
143	всяком случае	1	3
144	отношению к	2	3
145	в других	3	3
146	и даже	4	3
147	ему не	2	3
148	один из	4	3
149	в частности	3	3
150	не может	3	3
151	конечно не	2	3
152	в течение	2	3
153	как бы	3	3
154	в целом	2	3
155	бы он	1	3
156	не знает	1	3
157	дело с	1	3
158	все что	2	3
159	во всяком	1	3
160	отношения к	1	2
161	такое же	1	2
162	здесь и	5	2
163	из его	1	2
164	г в	1	2
165	мы не	2	2
166	человеческой натуры	3	2
167	античной литературы	1	2
168	в сущности	9	2
169	представление о	2	2
170	не совсем	1	2
171	и он	1	2
172	меньше чем	1	2
173	и на	8	2
174	и отец	1	2
175	бы то	1	2
176	во всех	6	2
177	боги не	1	2
178	он говорит	6	2
179	отличие от	3	2
180	что они	1	2
181	и я	1	2
182	как в	3	2
183	в результате	1	2
184	правда он	1	2
185	раз в	2	2
186	после чего	1	2
187	если он	1	2
188	ни было	1	2
189	и если	2	2
190	на его	2	2
191	а затем	1	2
192	в мире	4	2
193	из всех	4	2
194	не с	1	2
195	а как	1	2
196	с другими	1	2
197	это не	2	2
198	ни одной	2	2
199	в развитии	1	2
200	над его	1	2
201	остается в	1	2
202	этой связи	1	2
203	в котором	2	2
204	в их	4	2
205	из которой	1	2
206	в одном	7	2
207	как видим	1	2
208	что эта	1	2
209	сам он	1	2
210	тому что	1	2
211	вплоть до	3	2
212	дело не	3	2
213	что их	1	2
214	в основе	5	2
215	за то	1	2
216	больше чем	2	2
217	к концу	1	2
218	ему и	1	2
219	в области	4	2
220	одним из	2	2
221	все еще	1	2
222	отказаться от	1	2
223	и это	2	2
224	как мы	10	2
225	и о	4	2
226	в виду	7	2
227	здесь не	3	2
228	за пределами	1	2
229	роль в	4	2
230	в образе	1	2
231	можно было	3	2
232	она была	1	2
233	в эпоху	8	2
234	от своей	1	2
235	а также	4	2
236	в другом	3	2
237	и во	4	2
238	между тем	3	2
239	нуждается в	3	2
240	все время	1	2
241	не как	1	2
242	пор не	1	2
243	и ее	2	2
244	в качестве	1	2
245	уже в	2	2
246	нового времени	2	2
247	мы знаем	2	2
248	до того	2	2
249	этом отношении	2	2
250	лет до	1	2
251	что для	2	2
252	не было	5	2
253	под влиянием	1	2
254	он и	7	2
255	и особенно	1	2
256	до этого	1	2
257	его на	1	2
258	из которых	1	2
259	к своему	1	2
260	в пределах	1	2
261	не могут	1	2
262	для обозначения	1	2
263	сравнению с	2	2
264	для понимания	3	2
265	в уже	1	2
266	этом случае	1	2
267	только для	3	2
268	видно что	4	2
269	все остальные	1	2
270	и все	9	2
271	г и	1	2
272	из этой	2	2
273	даже при	1	2
274	между ними	3	2
275	другой стороны	1	2
276	из этого	2	2
277	в свое	1	2
278	к этой	3	2
279	по сравнению	2	2
280	в своих	5	2
281	это в	2	2
282	в таком	1	2
283	не думает	1	1
284	например в	2	1
285	он считает	2	1
286	с жизнью	1	1
287	по адресу	2	1
288	домашней утвари	1	1
289	за меня	1	1
290	готов отказаться	1	1
291	по части	1	1
292	и какова	1	1
293	под открытым	1	1
294	в первом	1	1
295	которую они	1	1
296	и до	8	1
297	особенно часто	1	1
298	а уж	1	1
299	мы имеем	1	1
300	с более	1	1
301	в поход	1	1
302	оружия в	1	1
303	на глазах	1	1
304	принадлежит к	1	1
305	а для	1	1
306	взгляды на	1	1
307	требует от	1	1
308	они были	3	1
309	в числе	1	1
310	так давно	1	1
311	и людьми	1	1
312	первый план	1	1
313	не найдем	1	1
314	все эти	8	1
315	не был	2	1
316	тем как	1	1
317	бы этот	1	1
318	но не	2	1
319	находит в	1	1
320	но как	2	1
321	и приобрел	1	1
322	и всякий	1	1
323	не входит	1	1
324	и нуждается	1	1
325	в комментариях	1	1
326	себе и	1	1
327	относится к	1	1
328	в истории	4	1
329	в одной	1	1
330	одном из	2	1
331	по содержанию	1	1
332	в прологе	10	1
333	перед нами	1	1
334	и как	3	1
335	и наконец	3	1
336	от этого	1	1
337	в этот	2	1
338	следует остановиться	1	1
339	говорят о	2	1
340	за это	1	1
341	в нашем	4	1
342	из этих	2	1
343	выражение в	2	1
344	право на	1	1
345	им в	1	1
346	имеем в	1	1
347	на площади	7	1
348	больше всего	1	1
349	из нашего	1	1
350	моменты которые	1	1
351	не являются	1	1
352	к одному	1	1
353	не к	2	1
354	том чтобы	1	1
355	смех и	3	1
356	на этом	2	1
357	для всей	2	1
358	для характеристики	2	1
359	чем я	1	1
360	есть все	1	1
361	этом свидетельствует	1	1
362	той же	8	1
363	них не	1	1
364	это было	1	1
365	который и	1	1
366	ко второму	1	1
367	еще вернемся	4	1
368	и тем	1	1
369	этом образе	2	1
370	из первых	1	1
371	в это	1	1
372	материал для	1	1
373	участие в	1	1
374	во многом	1	1
375	для них	1	1
376	этого не	1	1
377	не всегда	1	1
378	из фрагментов	1	1
379	очень важный	1	1
380	это нечто	1	1
381	такой же	1	1
382	с еще	1	1
383	одно из	3	1
384	при изучении	1	1
385	таким же	1	1
386	знает в	1	1
387	это делает	1	1
388	бы к	1	1
389	его современников	2	1
390	то его	1	1
391	в отличие	3	1
392	дает своему	1	1
393	знаем что	1	1
394	его отношение	2	1
395	и вина	1	1
396	обвиняет в	1	1
397	образом и	1	1
398	которые в	1	1
399	такую же	1	1
400	но он	2	1
401	друг другу	1	1
402	том же	2	1
403	этой работы	1	1
404	и вся	1	1
405	вернемся к	5	1
406	ее не	2	1
407	свое время	1	1
408	и притом	1	1
409	на себе	1	1
410	и далеко	1	1
411	которого и	1	1
412	он с	2	1
413	остановимся здесь	1	1
414	так много	3	1
415	характера как	1	1
416	и весь	1	1
417	на тему	2	1
418	всего на	1	1
419	и по	1	1
420	по своей	1	1
421	во всем	3	1
422	вот что	1	1
423	не нуждается	1	1
424	что на	1	1
425	мы встречаем	4	1
426	представляется нам	2	1
427	все то	2	1
428	во хмелю	2	1
429	о таких	2	1
430	числе и	2	1
431	всего в	1	1
432	полным правом	1	1
433	здесь мы	2	1
434	о них	1	1
435	правда не	3	1
436	подобно тому	1	1
437	другом контексте	1	1
438	эпизод с	2	1
439	и от	3	1
440	вина и	1	1
441	в себя	1	1
442	те же	5	1
443	времени и	2	1
444	особенно в	4	1
445	которые он	2	1
446	вошел в	1	1
447	жизнь и	1	1
448	мы в	1	1
449	них есть	1	1
450	для этого	3	1
451	в настоящее	1	1
