N	3gram	Vygotskiy__3	Dialekti
1	с точки зрения	1	8
2	это значит что	4	8
3	сама по себе	1	7
4	не потому что	1	6
5	в том что	17	6
6	потому что она	1	5
7	в связи с	5	4
8	о том что	3	4
9	с другой стороны	3	4
10	что иное как	1	3
11	принять во внимание	1	3
12	сами по себе	3	3
13	то время как	4	3
14	сам по себе	1	3
15	не что иное	1	3
16	ни в каком	1	3
17	не может быть	2	3
18	в то время	4	3
19	не в состоянии	1	2
20	более или менее	1	2
21	до сих пор	1	2
22	в зависимости от	5	2
23	если принять во	1	2
24	ни в какой	4	2
25	как и все	1	2
26	в данном случае	1	2
27	не только в	1	2
28	так как это	1	2
29	тем не менее	5	2
30	не могут быть	1	2
31	так или иначе	1	2
32	во всяком случае	4	2
33	в каком случае	1	2
34	есть не что	1	2
35	само по себе	2	2
36	та или иная	3	2
37	с самого начала	6	2
38	то же самое	1	2
39	том что она	1	1
40	том что в	1	1
41	и то что	2	1
42	и по мере	1	1
43	которые не могут	1	1
44	только потому что	2	1
45	время как в	1	1
46	да и не	1	1
47	подобно тому как	1	1
48	в таком виде	1	1
49	это нисколько не	1	1
50	в этом смысле	2	1
51	о том как	1	1
52	же как и	4	1
53	только в смысле	1	1
54	того же самого	1	1
55	не отличаются от	1	1
56	бы то ни	1	1
57	в этом отношении	3	1
58	того и другого	2	1
59	но всегда и	1	1
60	точно так же	1	1
61	то и другое	4	1
62	вместе с тем	10	1
63	ту или иную	1	1
64	что они имеют	2	1
65	со всеми его	1	1
66	во внимание что	1	1
67	вопрос об отношении	2	1
68	так же как	6	1
69	в виду не	1	1
70	с одной стороны	5	1
71	в конце концов	1	1
72	но мы уже	1	1
73	так как они	1	1
74	и в этом	2	1
75	этом мы будем	1	1
76	того что она	1	1
77	мы будем говорить	1	1
78	в последнее время	3	1
79	приводит к тому	1	1
80	все более и	1	1
81	все же не	1	1
82	общения с ним	1	1
83	мы никогда не	2	1
84	мы уже говорили	5	1
85	и что эти	1	1
86	не в силу	1	1
87	в том отношении	1	1
88	и в том	1	1
89	с ним в	1	1
90	говорили уже что	1	1
91	не только потому	1	1
92	друг с другом	5	1
93	того или иного	2	1
94	как и всякая	1	1
95	по себе как	1	1
96	и как бы	1	1
97	по сравнению с	3	1
98	заключается в том	7	1
99	то что мы	2	1
100	и вместе с	2	1
101	вещи так как	1	1
102	это путь к	1	1
103	связи с этим	1	1
104	мы должны сказать	1	1
105	к выводу что	2	1
106	что и в	5	1
107	того как он	1	1
108	более и более	1	1
109	что обе эти	1	1
110	той или иной	2	1
111	за то что	1	1
112	но все эти	1	1
113	как мы уже	2	1
114	ничем не отличаются	1	1
115	к тому что	1	1
116	то что они	1	1
117	это показывает что	1	1
118	но в силу	1	1
119	может не иметь	1	1
120	по себе а	1	1
121	и все его	1	1
122	независимо от того	3	1
123	и действий и	1	1
