N	2gram	Vygotskiy__1	Formalny
1	поэтического языка	1	65
2	и в	31	38
3	в этом	12	27
4	т е	3	26
5	может быть	22	23
6	и его	7	21
7	и пр	1	21
8	таким образом	20	20
9	и не	16	20
10	в самом	11	16
11	не в	11	15
12	прежде всего	4	15
13	и т	26	14
14	не может	17	14
15	в шкловский	1	14
16	в нем	2	13
17	связи с	1	13
18	но и	2	13
19	в пределах	1	12
20	языка и	1	12
21	в поэзии	2	12
22	с его	1	11
23	с тем	3	11
24	в том	30	11
25	вовсе не	6	11
26	в его	6	10
27	в связи	2	10
28	не только	13	9
29	при этом	19	9
30	и с	2	9
31	как и	16	9
32	т п	16	9
33	на почве	2	9
34	в процессе	5	9
35	самом деле	9	8
36	отнюдь не	6	8
37	все же	5	8
38	точки зрения	15	8
39	поэтического произведения	1	8
40	так и	3	8
41	что и	13	8
42	в первом	1	7
43	как мы	2	7
44	в корне	1	7
45	по себе	9	7
46	для него	1	7
47	в своей	3	7
48	с точки	2	7
49	во втором	1	7
50	уже не	2	7
51	этом отношении	2	7
52	в других	1	7
53	не могут	3	7
54	по существу	4	7
55	слова и	1	7
56	что в	23	7
57	художественного произведения	17	6
58	и ее	1	6
59	в ней	1	6
60	в этой	3	6
61	то же	5	6
62	было бы	6	6
63	он не	3	6
64	в их	1	6
65	могут быть	11	6
66	для понимания	1	6
67	все время	4	6
68	только в	14	6
69	как такового	1	6
70	то что	32	6
71	не было	3	6
72	вместе с	8	6
73	а не	13	6
74	как раз	2	6
75	в результате	4	6
76	истории литературы	1	6
77	хотя бы	1	6
78	а в	6	6
79	это и	3	5
80	по преимуществу	1	5
81	должна быть	3	5
82	в первый	1	5
83	во всех	1	5
84	т д	8	5
85	в слове	3	5
86	в то	5	5
87	в основе	2	5
88	если бы	6	5
89	сводится к	1	5
90	и только	3	5
91	говорит в	1	5
92	что он	7	5
93	всяком случае	6	5
94	если мы	12	5
95	звука в	1	5
96	именно в	1	5
97	с этим	3	5
98	что же	2	5
99	и для	5	5
100	бы в	2	5
101	его элементов	1	5
102	во всяком	8	5
103	все остальное	1	4
104	в сущности	10	4
105	литературы и	1	4
106	что оно	3	4
107	в сторону	1	4
108	что они	2	4
109	независимо от	2	4
110	как в	9	4
111	и наконец	1	4
112	и к	3	4
113	как таковое	2	4
114	не следует	1	4
115	в статье	1	4
116	как они	2	4
117	мы видели	2	4
118	восприятия и	1	4
119	как о	1	4
120	ничего не	2	4
121	к тому	4	4
122	в поэтической	1	4
123	но в	3	4
124	по учению	1	4
125	и теперь	2	4
126	за счет	1	4
127	из них	2	4
128	так как	18	4
129	в особенности	1	4
130	и даже	6	4
131	другой стороны	5	4
132	там где	4	4
133	мы говорим	1	4
134	как бы	5	4
135	дело идет	1	4
136	совершенно не	5	4
137	оно не	1	4
138	к этому	4	4
139	например в	3	3
140	же как	4	3
141	тем же	3	3
142	в зависимости	5	3
143	а как	1	3
144	мы не	12	3
145	то это	1	3
146	зависимости от	6	3
147	и на	1	3
148	значение и	1	3
149	если в	1	3
150	чем же	1	3
151	материалом для	1	3
152	как к	2	3
153	хотя и	3	3
154	звук в	1	3
155	и как	2	3
156	что это	6	3
157	в целом	5	3
158	из этих	6	3
159	роль в	3	3
160	только на	3	3
161	время и	1	3
162	понятий и	2	3
163	искусство как	9	3
164	главным образом	2	3
165	и может	2	3
166	его в	2	3
167	такой же	2	3
168	как таковой	1	3
169	следует что	1	3
170	произведения и	1	3
171	задачи и	3	3
172	только и	1	3
173	поэтическое произведение	1	3
174	не является	5	3
175	в области	11	3
176	но все	1	3
177	его с	1	3
178	не есть	3	3
179	можно и	1	3
180	того чтобы	7	3
181	изучения и	1	3
182	особенно в	1	3
183	произведения не	1	3
184	для поэтического	1	3
185	все дело	2	3
186	и здесь	2	3
187	одного из	1	3
188	в значительной	1	3
189	к нему	2	3
190	как ее	1	3
191	того что	10	3
192	в какой	5	3
193	то и	2	3
194	мы знаем	3	3
195	и их	2	3
196	слова в	3	3
197	для того	6	3
198	чтобы показать	3	3
199	исходили из	1	3
200	с другой	5	3
201	и др	1	3
202	не то	2	3
203	без всякой	1	3
204	их к	1	3
205	все это	8	3
206	основных понятий	2	3
207	на самом	2	3
208	или в	1	3
209	поэзии в	1	3
210	и все	5	3
211	была бы	1	3
212	жизни и	3	3
213	формы и	5	2
214	в такой	2	2
215	и то	2	2
216	дело обстоит	1	2
217	и методологически	1	2
218	идет о	2	2
219	едва ли	1	2
220	его не	2	2
221	при анализе	1	2
222	не осуществляется	1	2
223	не была	1	2
224	совпадает с	4	2
225	это время	1	2
226	в широком	1	2
227	в последних	1	2
228	столь же	4	2
229	как таковая	1	2
230	совсем не	3	2
231	но не	3	2
232	но как	2	2
233	а только	2	2
234	очевидно что	6	2
235	отношение к	2	2
236	отличие от	4	2
237	не оказалось	1	2
238	стал бы	2	2
239	самое понятие	1	2
240	в одной	3	2
241	что именно	1	2
242	в художественном	3	2
243	перед нами	1	2
244	то в	1	2
245	та же	3	2
246	в которой	4	2
247	но отсюда	1	2
248	уже в	3	2
249	элементов в	1	2
250	и поэтическим	1	2
251	в понимании	1	2
252	же это	1	2
253	состоит в	3	2
254	как увидим	1	2
255	не к	1	2
256	широком смысле	1	2
257	и более	1	2
258	и попытка	1	2
259	приходим к	1	2
260	и по	3	2
261	в основу	2	2
262	том случае	2	2
263	разница между	3	2
264	но совершенно	2	2
265	и тем	2	2
266	ни в	9	2
267	произведение как	2	2
268	от него	2	2
269	нигде не	2	2
270	должно быть	1	2
271	лучше всего	1	2
272	том что	16	2
273	в этих	4	2
274	не так	1	2
275	метода в	1	2
276	мы приходим	1	2
277	представление о	3	2
278	себе а	3	2
279	в отличие	3	2
280	должны были	1	2
281	их в	2	2
282	не могли	1	2
283	тому чтобы	3	2
284	даже в	2	2
285	тому что	4	2
286	она не	5	2
287	на один	2	2
288	значение слова	1	2
289	тем самым	2	2
290	что эта	3	2
291	с теми	2	2
292	самого начала	1	2
293	находится в	1	2
294	никогда не	8	2
295	на котором	1	2
296	этих двух	2	2
297	как она	2	2
298	не останется	1	2
299	стоит перед	1	2
300	один шаг	1	2
301	точке зрения	1	2
302	есть только	2	2
303	что на	3	2
304	если же	2	2
305	и это	3	2
306	и о	4	2
307	на нем	1	2
308	в ее	5	2
309	перед необходимостью	1	2
310	и от	2	2
311	от изучения	1	2
312	с самого	1	2
313	приводит к	2	2
314	и совершенно	5	2
315	времени и	1	2
316	было в	1	2
317	не ради	1	2
318	подойти к	2	2
319	в эпоху	1	2
320	с ним	2	2
321	и восприятия	1	2
322	в виду	4	2
323	произведения как	1	2
324	в применении	2	2
325	произведение искусства	8	2
326	между тем	4	2
327	отметить что	2	2
328	во всей	1	2
329	это не	1	2
330	если это	1	2
331	что искусство	11	2
332	в самый	1	2
333	этом смысле	2	2
334	один из	4	2
335	с ними	1	2
336	потебни и	2	2
337	здесь с	1	2
338	по этому	2	2
339	не будет	3	2
340	потому что	10	2
341	в качестве	2	2
342	же и	1	2
343	является не	1	2
344	при помощи	20	2
345	и других	3	2
346	в известной	1	2
347	в котором	4	2
348	сами по	1	2
349	в конце	3	2
350	от тех	1	2
351	слове не	1	2
352	это положение	1	2
353	со стороны	4	2
354	основная тенденция	1	2
355	являются только	1	2
356	между ними	1	2
357	что для	2	2
358	до конца	6	2
359	конце концов	3	2
360	его как	1	2
361	и многие	1	2
362	произведения искусства	1	2
363	как это	4	2
364	центр тяжести	1	2
365	в той	1	2
366	применении к	2	2
367	в тех	1	2
368	из этого	2	2
369	языка то	1	2
370	произведения или	1	2
371	как например	2	2
372	художественное произведение	10	2
373	как предмет	1	2
374	но это	3	2
375	в чем	2	2
376	к другим	2	2
377	должна была	2	2
378	как прием	2	2
379	а к	1	2
380	ее и	2	2
381	поскольку он	1	2
382	сказать что	7	2
383	нельзя судить	2	2
384	от всех	3	2
385	системы а	1	2
386	какой мере	3	2
387	в искусстве	4	2
388	и другие	4	2
389	в таком	3	2
390	и наиболее	1	1
391	непременно должны	1	1
392	от этой	1	1
393	то на	2	1
394	говоря о	1	1
395	предицирования и	1	1
396	совершенно справедливо	1	1
397	вопрос следовательно	1	1
398	таком случае	2	1
399	и хотя	1	1
400	художественном произведении	3	1
401	связана с	1	1
402	того же	2	1
403	и без	2	1
404	и новое	1	1
405	утверждение что	1	1
406	поэтической речи	1	1
407	лучше в	1	1
408	к чему-то	2	1
409	изображения и	1	1
410	на деле	3	1
411	показать что	8	1
412	предмета с	2	1
413	из его	3	1
414	п все	2	1
415	не вещь	1	1
416	ведь и	1	1
417	оно было	2	1
418	все те	1	1
419	собственном смысле	3	1
420	и больше	1	1
421	к созданию	1	1
422	и этот	1	1
423	от истины	1	1
424	формулирует это	1	1
425	поэзии и	2	1
426	той же	3	1
427	совершенно в	1	1
428	есть не	2	1
429	и была	1	1
430	на материале	1	1
431	вышли из	1	1
432	мы имеем	4	1
433	и само	1	1
434	что если	1	1
435	содержания в	1	1
436	на место	2	1
437	этом не	2	1
438	на эти	2	1
439	но она	1	1
440	что иное	1	1
441	которое не	1	1
442	но даже	2	1
443	которое в	1	1
444	как не	1	1
445	из ее	1	1
446	без всякого	2	1
447	столько же	1	1
448	именно эти	3	1
449	иное как	1	1
450	не найдем	1	1
451	время в	1	1
452	бы то	1	1
453	в различных	1	1
454	так если	1	1
455	этой школы	2	1
456	чем это	1	1
457	то он	1	1
458	внутренняя форма	6	1
459	точка зрения	4	1
460	что поэтическое	1	1
461	только тогда	7	1
462	изменения и	1	1
463	или иное	2	1
464	на искусство	2	1
465	в м	1	1
466	если она	2	1
467	равно что	1	1
468	значение его	1	1
469	в своем	3	1
470	и нет	1	1
471	в одних	1	1
472	всей этой	1	1
473	и есть	5	1
474	этих различий	1	1
475	прежде и	1	1
476	более или	2	1
477	в действительности	1	1
478	нет никакой	3	1
479	вещи но	1	1
480	за собой	1	1
481	целями и	1	1
482	смысла для	1	1
483	бы сказать	1	1
484	то я	2	1
485	выражение в	1	1
486	думать что	1	1
487	с их	1	1
488	им в	3	1
489	и тот	2	1
490	мы обратимся	1	1
491	как он	2	1
492	на то	10	1
493	всей его	1	1
494	а вовсе	1	1
495	истины в	2	1
496	в первых	1	1
497	задний план	1	1
498	по самому	5	1
499	исполнения и	1	1
500	тем не	2	1
501	эта система	1	1
502	анализ самого	1	1
503	и еще	1	1
504	он должен	1	1
505	его конкретной	1	1
506	к одному	1	1
507	мы полагаем	1	1
508	том чтобы	7	1
509	из виду	2	1
510	метод изучения	1	1
511	его утверждение	1	1
512	же самая	2	1
513	отличие нашего	1	1
514	новое понимание	1	1
515	дать только	1	1
516	именно это	1	1
517	от других	2	1
518	и заключается	1	1
519	под воздействием	1	1
520	тут не	1	1
521	каким образом	1	1
522	мы его	1	1
523	могла бы	1	1
524	художественным произведением	3	1
525	произведения с	2	1
526	связанных с	1	1
527	и чтобы	1	1
528	сущности не	1	1
529	всех форм	1	1
530	вещь а	1	1
531	ярче выступает	1	1
532	тот материал	1	1
533	он есть	1	1
534	этом романе	1	1
535	литературном произведении	1	1
536	за ней	1	1
537	в них	2	1
538	же мы	1	1
539	ни одной	1	1
540	случае мы	1	1
541	все равно	1	1
542	и вне	1	1
543	чем в	1	1
544	ведет к	1	1
545	обратимся к	1	1
546	этой области	2	1
547	или менее	2	1
548	можно только	1	1
549	места в	1	1
550	но если	1	1
551	том как	1	1
552	и при	1	1
553	формалисты должны	1	1
554	наук об	1	1
555	поэтического творчества	1	1
556	при изучении	1	1
557	нас не	1	1
558	лежат в	1	1
559	именно и	2	1
560	быть названы	1	1
561	теории литературы	1	1
562	и понятия	2	1
563	языка от	1	1
564	что говорит	1	1
565	знаем что	1	1
566	а смысл	1	1
567	теперь как	1	1
568	вопрос о	3	1
569	строго говоря	1	1
570	и методологическую	1	1
571	в другие	1	1
572	не совпадают	1	1
573	никак нельзя	2	1
574	значения но	1	1
575	его поэтичности	1	1
576	евгения онегина	1	1
577	эти направления	1	1
578	теми или	1	1
579	случае в	3	1
580	не менее	2	1
581	творчества с	2	1
582	поэзии то	1	1
583	иной раз	1	1
584	мышления и	3	1
585	не характеризуют	1	1
586	который был	1	1
587	дело в	1	1
588	только из	4	1
589	одной плоскости	1	1
590	к изучению	1	1
591	бытия и	1	1
592	ее изучения	1	1
593	анализа этих	1	1
594	таким путем	2	1
595	явление в	1	1
596	в русском	2	1
597	и учение	1	1
598	эта тенденция	2	1
599	или когда	1	1
600	п в	1	1
601	во всем	3	1
602	далеко не	2	1
603	к работе	2	1
604	отношение и	2	1
605	всех высоких	1	1
606	здесь же	1	1
607	только с	1	1
608	системы совершенно	1	1
609	так то	1	1
610	как будто	5	1
611	его изучения	2	1
612	чем объясняется	1	1
613	фактов и	2	1
614	их от	2	1
615	у нас	4	1
616	у различных	1	1
617	форм и	1	1
618	в направлении	1	1
619	во все	1	1
620	сравнительно с	1	1
621	и другой	3	1
622	и такие	1	1
623	ли не	1	1
624	как только	1	1
625	отличается от	2	1
626	они и	1	1
627	творчества следует	1	1
628	в каждом	3	1
629	объекта а	1	1
630	должен быть	1	1
631	для себя	1	1
632	от произведения	1	1
633	и входит	1	1
634	учение об	1	1
635	одинаковы с	1	1
636	свою очередь	1	1
637	но при	1	1
638	законы и	1	1
639	метод для	1	1
640	только при	3	1
641	в собственном	3	1
642	характер и	1	1
643	то или	2	1
644	то чтобы	2	1
645	только то	2	1
646	в произведении	3	1
647	идет не	1	1
648	зрения не	1	1
649	роман для	1	1
650	и марксистская	1	1
651	ее совершенно	1	1
652	и важность	1	1
653	то как	1	1
654	к простой	1	1
655	те же	4	1
656	ясно что	19	1
657	каждого из	3	1
658	произведения является	1	1
659	она была	1	1
660	каком соответствии	1	1
661	это только	2	1
662	представлений и	1	1
663	можно сказать	1	1
664	смысле и	1	1
665	говорят что	1	1
666	на задний	1	1
667	научного изучения	2	1
668	что самая	1	1
669	вот почему	1	1
670	о том	7	1
671	существенной и	1	1
672	и поэтому	2	1
673	художественные произведения	1	1
674	и та	1	1
675	настоящее время	2	1
676	исследования и	3	1
677	с общими	1	1
678	до сих	3	1
679	с одной	5	1
680	еще дальше	1	1
681	аналогии с	1	1
682	же самым	1	1
683	звуков в	1	1
684	и во	2	1
685	образом мы	1	1
686	мысли приходится	1	1
687	хорошо но	1	1
688	все в	1	1
689	искусстве есть	1	1
690	том или	1	1
691	потебни едва	1	1
692	как прежде	2	1
693	этому поводу	2	1
694	теперь уже	1	1
695	искусства с	4	1
696	или иными	1	1
697	стоящей перед	1	1
698	подходит к	1	1
699	этой формулы	2	1
700	художественная форма	2	1
701	отдельного слова	1	1
702	что бы	1	1
703	для потебни	1	1
704	слов и	1	1
705	и смысл	1	1
706	и следовательно	2	1
707	самим автором	1	1
708	и мы	1	1
709	к самим	1	1
710	как из	1	1
711	в большей	1	1
712	ни взять	1	1
713	такая же	1	1
714	художественного восприятия	1	1
715	исследования для	2	1
716	тот же	2	1
717	материала в	1	1
718	действия этих	1	1
719	мы увидим	4	1
720	что даже	2	1
721	в себе	4	1
722	и действительно	1	1
723	непосредственно из	1	1
724	и так	4	1
725	другие произведения	1	1
726	к смыслу	1	1
727	к звуку	1	1
728	факта который	1	1
729	так что	5	1
730	для всех	4	1
731	быть во	1	1
732	конечно не	1	1
733	могут иметь	1	1
734	не можем	3	1
735	готового материала	2	1
736	можно определить	1	1
737	научного исследования	1	1
738	самое же	3	1
739	психологической и	1	1
740	быть положена	1	1
741	этому вопросу	1	1
742	речь в	1	1
743	к установлению	1	1
744	элементов и	1	1
745	который как	1	1
746	был бы	5	1
747	для другой	1	1
748	никто не	1	1
749	в порядок	1	1
750	другую сторону	1	1
751	и должна	1	1
752	содержание и	1	1
753	они сами	2	1
754	важно и	1	1
755	искусства к	1	1
756	живет не	1	1
757	и звуковая	1	1
758	можно с	1	1
759	к ним	2	1
760	осознавать себя	1	1
761	но что	2	1
762	исключительно с	1	1
763	существовать как	1	1
764	и оценки	1	1
765	по тем	1	1
766	или ином	1	1
767	так легко	1	1
768	не обладает	2	1
769	сама по	2	1
770	но из	1	1
771	перейти к	1	1
772	этих понятий	1	1
773	этом рассказе	1	1
774	произведениями искусства	1	1
775	эта по	1	1
776	она начинает	1	1
777	со всем	1	1
778	точек зрения	3	1
779	имеет и	1	1
780	за пределы	1	1
781	все построения	1	1
782	здесь в	1	1
783	в свою	1	1
784	материал художественного	1	1
785	слово с	1	1
786	один и	1	1
787	имеет место	2	1
788	приемом таким	1	1
789	социальной жизни	1	1
790	говорит о	2	1
791	полагаем что	1	1
792	из тех	1	1
793	различных формах	1	1
794	зависит от	1	1
795	на этот	1	1
796	поскольку она	2	1
797	некоторые изменения	1	1
798	литературное произведение	1	1
799	и самый	1	1
800	не таков	1	1
801	если даже	1	1
802	к уже	1	1
803	на этих	1	1
804	остается и	1	1
805	на эту	1	1
806	направлении к	1	1
807	совершенно очевидно	3	1
808	и изменяется	1	1
809	кроме тех	1	1
810	так же	12	1
