N	3gram	Voloshinov_1	Myshleni
1	с точки зрения	20	21
2	для того чтобы	3	18
3	в этом случае	3	14
4	в том что	3	13
5	не только не	1	9
6	между словом и	1	8
7	так же как	2	7
8	с самого начала	4	7
9	к тому что	1	6
10	по отношению к	2	5
11	свое выражение в	2	5
12	то же самое	3	5
13	с одной стороны	1	5
14	этой точки зрения	1	4
15	в самом деле	9	4
16	с этой точки	1	4
17	слова и его	2	4
18	не может быть	13	4
19	внутренней речи и	2	4
20	внутренней речи как	2	3
21	до сих пор	8	3
22	в этом отношении	3	3
23	находит свое выражение	1	3
24	связаны между собой	1	3
25	в первом случае	3	3
26	смысле этого слова	2	3
27	тем не менее	2	3
28	во втором случае	1	3
29	можно сказать что	3	3
30	как мы видели	1	3
31	нет и не	2	2
32	одной и той	2	2
33	прежде всего в	1	2
34	и той же	2	2
35	одним и тем	1	2
36	на самом деле	1	2
37	словом и его	1	2
38	том что он	1	2
39	в отличие от	5	2
40	в большинстве случаев	3	2
41	и его значением	2	2
42	ни в какой	1	2
43	же как и	2	2
44	и тем же	1	2
45	что делает слово	1	2
46	делает слово словом	1	2
47	во внутренней речи	1	2
48	не чем иным	1	2
49	в последнее время	1	2
50	чем иным как	1	2
51	в свою очередь	2	2
52	того чтобы сделать	1	2
53	точки зрения самого	1	2
54	друг от друга	1	2
55	в направлении к	5	2
56	таким образом в	1	2
57	друг с другом	1	2
58	речи таким образом	1	2
59	к этому же	1	1
60	неразрывно связаны между	1	1
61	а следовательно и	1	1
62	тех пор пока	2	1
63	как только мы	1	1
64	точки зрения языка	3	1
65	к этой проблеме	1	1
66	подобно тому как	1	1
67	есть прежде всего	1	1
68	в том числе	2	1
69	самом деле если	2	1
70	в виду одно	1	1
71	в этом смысле	2	1
72	в процессе исторического	1	1
73	в одной и	1	1
74	самом же деле	2	1
75	которое как мы	1	1
76	то что делает	3	1
77	и там и	1	1
78	и не может	9	1
79	по отношению ко	1	1
80	в неразрывной связи	2	1
81	как мы увидим	1	1
82	по аналогии с	1	1
83	в слове в	4	1
84	том числе и	2	1
85	можно было бы	2	1
86	точки зрения не	2	1
87	как мы уже	1	1
88	до тех пор	2	1
89	находят свое выражение	1	1
90	для них в	1	1
91	дело идет о	1	1
92	функции внутренней речи	1	1
93	не только в	1	1
94	в высшей степени	3	1
95	высказывание не может	1	1
96	сама по себе	2	1
97	но при этом	2	1
98	и следовательно не	1	1
99	и должно быть	1	1
100	конце концов к	1	1
101	в одной из	1	1
102	который мог бы	1	1
103	с другой стороны	5	1
104	значение не только	1	1
105	не могут быть	2	1
106	само по себе	1	1
107	в этом направлении	1	1
108	благодаря этому возникает	1	1
109	необходимо прежде всего	2	1
110	во всяком случае	2	1
111	вместо того чтобы	1	1
112	в конце а	1	1
113	и во всяком	1	1
114	по ту сторону	1	1
115	через которые проходит	1	1
116	на самом же	2	1
117	неразрывной связи с	1	1
118	его значение и	1	1
119	в моем сознании	1	1
120	всей нашей работы	1	1
121	так и в	1	1
122	это и есть	2	1
123	это значит что	1	1
124	является необходимым условием	1	1
125	той или иной	1	1
126	формы внутренней речи	1	1
127	с другом и	1	1
128	и ту же	1	1
129	таким образом с	1	1
130	только в процессе	2	1
131	языка и его	3	1
132	но все же	3	1
133	в то же	3	1
134	одну и ту	1	1
135	там и здесь	1	1
136	мы тем самым	1	1
137	внутренней речи а	1	1
138	таким образом по	1	1
139	в конце концов	3	1
140	есть вещь и	1	1
141	и вопрос о	1	1
