N	3gram	Vygotskiy__3	Formalny
1	с точки зрения	1	14
2	не может быть	2	14
3	во всяком случае	4	6
4	в зависимости от	5	5
5	с другой стороны	3	5
6	подобно тому как	1	4
7	в данном случае	1	4
8	в связи с	5	4
9	бы то ни	1	4
10	то ни было	1	4
11	для того чтобы	7	4
12	по отношению к	2	3
13	то же самое	1	3
14	в этом отношении	3	3
15	вместе с тем	10	3
16	и не могут	1	3
17	с тем же	1	3
18	в том что	17	3
19	раз и навсегда	1	3
20	да и не	1	2
21	одним и тем	1	2
22	в этом смысле	2	2
23	о том как	1	2
24	и во всяком	2	2
25	мы увидим что	1	2
26	как и все	1	2
27	сами по себе	3	2
28	в отличие от	6	2
29	и тем же	1	2
30	слова и его	1	2
31	в высшей степени	6	2
32	мы видели что	3	2
33	мы не можем	1	2
34	всяком случае в	1	2
35	так и в	2	2
36	к тому что	1	2
37	только в процессе	1	2
38	тем не менее	5	2
39	в последнем счете	1	2
40	в процессе его	1	2
41	заложенных в нем	1	2
42	смысле этого слова	4	2
43	в конце концов	1	2
44	как мы видели	3	2
45	для нас важно	1	1
46	и того же	4	1
47	не выходит за	1	1
48	точки зрения на	2	1
49	говорит об этом	2	1
50	могут быть определены	1	1
51	между собой это	1	1
52	содержания и формы	1	1
53	в его состав	4	1
54	какого бы то	1	1
55	в этом случае	1	1
56	и этот процесс	1	1
57	на первый план	2	1
58	между собой по	1	1
59	мы говорили в	1	1
60	тот или иной	1	1
61	хотя бы и	1	1
62	сам по себе	1	1
63	идет не о	1	1
64	не могло бы	1	1
65	в готовом виде	2	1
66	предшествующим и последующим	1	1
67	из того что	1	1
68	в собственном смысле	6	1
69	с тем что	3	1
70	точки зрения ее	1	1
71	к тому чтобы	1	1
72	как это делают	1	1
73	том или ином	1	1
74	переходит в другое	1	1
75	могло бы возникнуть	2	1
76	с этой точки	2	1
77	до сих пор	1	1
78	так как он	1	1
79	ту или иную	1	1
80	что там где	1	1
81	так или иначе	1	1
82	между знаком и	2	1
83	только в последнее	1	1
84	в значительной степени	1	1
85	но ведь цель	1	1
86	и что в	1	1
87	тот факт что	5	1
88	так же как	6	1
89	с их помощью	1	1
90	не потому что	1	1
91	дело идет не	1	1
92	между ними в	1	1
93	не только в	1	1
94	с одной стороны	5	1
95	слово входит в	3	1
96	и вместе с	2	1
97	связаны между собой	1	1
98	остается тем же	1	1
99	значения слов и	2	1
100	все более и	1	1
101	в последнее время	3	1
102	собственном смысле слова	2	1
103	как одним из	1	1
104	и той же	2	1
105	между тем как	1	1
106	того же типа	2	1
107	этой точки зрения	2	1
108	о том что	3	1
109	вообще как мы	1	1
110	того или иного	2	1
111	но столь же	1	1
112	ни в каком	1	1
113	с той или	1	1
114	в своих более	1	1
115	в этом же	1	1
116	можно было бы	5	1
117	вместе с этим	2	1
118	ведь даже те	1	1
119	мы и называем	1	1
120	этом же смысле	1	1
121	могут вступать в	1	1
122	распадается на ряд	1	1
123	с самого начала	6	1
124	и в самом	1	1
125	более и более	1	1
126	выходит за пределы	1	1
127	в этом заключается	1	1
128	той или иной	2	1
129	с тем и	4	1
130	на то что	3	1
131	одного и того	4	1
132	а вместе с	1	1
133	этого слова и	1	1
134	не сводится к	1	1
135	что в процессе	1	1
136	в том числе	1	1
137	одной и той	2	1
138	слова и потому	1	1
139	сама по себе	1	1
140	и в том	1	1
141	друг с другом	5	1
142	это нисколько не	1	1
143	как и в	2	1
144	том числе и	1	1
